
Segment Length
 ==================== 
Segment Length,Unit,Category,Depth,Level,Time,FilamentID,ID,
7.59958,µm,Segment,0,1,1,100000001,510000002064,
4.82518,µm,Segment,2,2,1,100000000,510000002110,
0.537428,µm,Segment,1,1,1,100000000,510000002114,
2.4951,µm,Segment,7,4,1,100000001,510000002143,
2.06254,µm,Segment,6,3,1,100000001,510000002162,
0.660815,µm,Segment,8,4,1,100000001,510000002169,
2.51746,µm,Segment,7,3,1,100000001,510000002197,
1.94436,µm,Segment,4,2,1,100000001,510000002217,
1.50566,µm,Segment,3,2,1,100000001,510000002232,
1.34209,µm,Segment,2,2,1,100000001,510000002250,
2.34478,µm,Segment,1,2,1,100000001,510000002275,
2.1235,µm,Segment,0,1,1,100000001,510000002297,
2.03345,µm,Segment,2,3,1,100000000,510000002336,
2.02018,µm,Segment,6,3,1,100000001,510000002357,
1.32331,µm,Segment,5,2,1,100000001,510000002372,
1.27399,µm,Segment,4,2,1,100000001,510000002384,
1.14137,µm,Segment,3,2,1,100000001,510000002398,
0.922969,µm,Segment,2,1,1,100000001,510000002406,
3.15407,µm,Segment,1,1,1,100000001,510000002440,
4.19255,µm,Segment,0,1,1,100000001,510000002483,
0.507318,µm,Segment,8,3,1,100000001,510000002486,
0.466462,µm,Segment,3,1,1,100000001,510000002488,
0.611549,µm,Segment,4,3,1,100000001,510000002492,
0.474752,µm,Segment,7,3,1,100000001,510000002495,
0.344919,µm,Segment,1,2,1,100000001,510000002498,
0.989798,µm,Segment,6,2,1,100000001,510000002506,
1.68765,µm,Segment,5,1,1,100000001,510000002523,
0.849447,µm,Segment,2,3,1,100000001,510000002529,
0.820131,µm,Segment,6,2,1,100000001,510000002535,
0.442313,µm,Segment,6,1,1,100000001,510000002538,
0.736835,µm,Segment,3,3,1,100000001,510000002546,
1.18093,µm,Segment,3,1,1,100000000,510000002556,
0.32885,µm,Segment,4,4,1,100000001,510000002558,
0.905574,µm,Segment,5,3,1,100000001,510000002566,
1.7717,µm,Segment,2,1,1,100000000,510000002580,
0.383707,µm,Segment,2,2,1,100000000,510000002583,
0.447725,µm,Segment,1,2,1,100000001,510000002586,
0.514733,µm,Segment,5,3,1,100000001,510000002589,
0.870221,µm,Segment,1,1,1,100000000,510000002598,
1.05071,µm,Segment,3,2,1,100000001,510000002605,
0.277775,µm,Segment,5,3,1,100000001,510000002607,
0.706144,µm,Segment,4,3,1,100000001,510000002612,
0.571636,µm,Segment,3,3,1,100000001,510000002617,
0.890294,µm,Segment,0,1,1,100000000,510000002629,
0.550337,µm,Segment,2,3,1,100000001,510000002641,
0.5238,µm,Segment,1,1,1,100000001,510000002651,
1.56092,µm,Segment,0,1,1,100000001,510000002681,
1.3545,µm,Segment,1,2,1,100000001,510000002692,
0.351443,µm,Segment,0,1,1,100000001,510000002694,
0.292524,µm,Segment,4,2,1,100000000,510000002701,
0.302673,µm,Segment,10,4,1,100000001,510000002704,
0.287556,µm,Segment,5,4,1,100000001,510000002707,
0.279645,µm,Segment,2,2,1,100000001,510000002708,
