
Segment Center Intensity StdDev Ch=3 Img=1
 ==================== 
Segment Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
23.0138,,Segment,3,4,Image 1,4,1,100000000,510000000054,
29.5652,,Segment,3,3,Image 1,3,1,100000000,510000000070,
39.1016,,Segment,3,2,Image 1,2,1,100000000,510000000088,
31.0734,,Segment,3,1,Image 1,2,1,100000000,510000000093,
11.8954,,Segment,3,0,Image 1,1,1,100000000,510000000113,
11.8656,,Segment,3,4,Image 1,3,1,100000000,510000000125,
35.7464,,Segment,3,3,Image 1,2,1,100000000,510000000131,
27.5953,,Segment,3,16,Image 1,9,1,100000001,510000000142,
24.0352,,Segment,3,15,Image 1,8,1,100000001,510000000156,
18.6214,,Segment,3,14,Image 1,7,1,100000001,510000000188,
16.9414,,Segment,3,13,Image 1,6,1,100000001,510000000197,
18.3842,,Segment,3,12,Image 1,6,1,100000001,510000000210,
21.7659,,Segment,3,11,Image 1,5,1,100000001,510000000254,
11.3431,,Segment,3,10,Image 1,4,1,100000001,510000000256,
17.7817,,Segment,3,9,Image 1,4,1,100000001,510000000259,
15.9574,,Segment,3,8,Image 1,4,1,100000001,510000000263,
21.6047,,Segment,3,7,Image 1,4,1,100000001,510000000287,
24.0062,,Segment,3,6,Image 1,4,1,100000001,510000000303,
10.2578,,Segment,3,5,Image 1,4,1,100000001,510000000308,
26.6552,,Segment,3,4,Image 1,3,1,100000001,510000000315,
17.6504,,Segment,3,3,Image 1,3,1,100000001,510000000328,
15.7812,,Segment,3,2,Image 1,2,1,100000001,510000000348,
13.8564,,Segment,3,1,Image 1,1,1,100000001,510000000354,
26.9886,,Segment,3,0,Image 1,1,1,100000001,510000000377,
14.4087,,Segment,3,16,Image 1,8,1,100000001,510000000387,
15.8549,,Segment,3,15,Image 1,7,1,100000001,510000000407,
14.1897,,Segment,3,14,Image 1,6,1,100000001,510000000415,
13.4373,,Segment,3,13,Image 1,7,1,100000001,510000000424,
39.8903,,Segment,3,12,Image 1,5,1,100000001,510000000431,
20.108,,Segment,3,11,Image 1,5,1,100000001,510000000467,
18.2073,,Segment,3,6,Image 1,2,1,100000002,510000000501,
21.0905,,Segment,3,5,Image 1,2,1,100000002,510000000559,
11.4288,,Segment,3,4,Image 1,2,1,100000002,510000000583,
34.6178,,Segment,3,3,Image 1,2,1,100000002,510000000604,
20.8503,,Segment,3,2,Image 1,2,1,100000002,510000000611,
17.2293,,Segment,3,1,Image 1,1,1,100000002,510000000620,
15.5141,,Segment,3,0,Image 1,1,1,100000002,510000000627,
12.1448,,Segment,3,11,Image 1,6,1,100000001,510000000644,
21.587,,Segment,3,10,Image 1,5,1,100000001,510000000659,
23.0012,,Segment,3,11,Image 1,5,1,100000001,510000000670,
22.1535,,Segment,3,11,Image 1,4,1,100000001,510000000687,
18.7801,,Segment,3,8,Image 1,5,1,100000001,510000000702,
15.5857,,Segment,3,9,Image 1,5,1,100000001,510000000710,
31.347,,Segment,3,5,Image 1,3,1,100000002,510000000735,
35.6384,,Segment,3,4,Image 1,2,1,100000002,510000000743,
25.9097,,Segment,3,3,Image 1,2,1,100000002,510000000797,
19.2175,,Segment,3,2,Image 1,1,1,100000002,510000000810,
10.7587,,Segment,3,6,Image 1,3,1,100000002,510000000817,
14.8119,,Segment,3,9,Image 1,3,1,100000002,510000000837,
40.349,,Segment,3,8,Image 1,2,1,100000002,510000000864,
35.8324,,Segment,3,7,Image 1,2,1,100000002,510000000870,
29.0999,,Segment,3,6,Image 1,1,1,100000002,510000000875,
28.8222,,Segment,3,5,Image 1,1,1,100000002,510000000892,
29.0352,,Segment,3,4,Image 1,1,1,100000002,510000000901,
21.5947,,Segment,3,3,Image 1,1,1,100000002,510000000913,
28.9985,,Segment,3,7,Image 1,5,1,100000001,510000000921,
20.5703,,Segment,3,9,Image 1,2,1,100000002,510000000928,
30.2597,,Segment,3,4,Image 1,2,1,100000000,510000000947,
22.6204,,Segment,3,3,Image 1,2,1,100000000,510000000965,
24.5349,,Segment,3,2,Image 1,1,1,100000000,510000000996,
20.6936,,Segment,3,1,Image 1,1,1,100000000,510000001008,
39.3446,,Segment,3,6,Image 1,4,1,100000001,510000001018,
34.7764,,Segment,3,5,Image 1,3,1,100000001,510000001027,
13.5226,,Segment,3,4,Image 1,3,1,100000001,510000001052,
18.2275,,Segment,3,3,Image 1,2,1,100000001,510000001056,
26.2345,,Segment,3,5,Image 1,2,1,100000002,510000001059,
10.7325,,Segment,3,4,Image 1,3,1,100000000,510000001066,
3.29983,,Segment,3,6,Image 1,5,1,100000001,510000001068,
22.6912,,Segment,3,4,Image 1,3,1,100000002,510000001070,
10.0747,,Segment,3,5,Image 1,3,1,100000001,510000001073,
