
Segment Branching Angle B
 ==================== 
Segment Branching Angle B,Unit,Category,Depth,Level,Time,FilamentID,ID,
70.3525,°,Segment,9,5,1,100000001,510000000710,
28.1392,°,Segment,5,3,1,100000002,510000000735,
18.8711,°,Segment,4,2,1,100000002,510000000743,
37.3321,°,Segment,3,2,1,100000002,510000000797,
63.6255,°,Segment,2,1,1,100000002,510000000810,
85.9145,°,Segment,6,3,1,100000002,510000000817,
71.6729,°,Segment,9,3,1,100000002,510000000837,
57.6083,°,Segment,8,2,1,100000002,510000000864,
12.8923,°,Segment,7,2,1,100000002,510000000870,
37.3101,°,Segment,6,1,1,100000002,510000000875,
23.9314,°,Segment,5,1,1,100000002,510000000892,
52.8568,°,Segment,4,1,1,100000002,510000000901,
8.26085,°,Segment,3,1,1,100000002,510000000913,
108.567,°,Segment,7,5,1,100000001,510000000921,
60.5906,°,Segment,9,2,1,100000002,510000000928,
58.7248,°,Segment,4,2,1,100000000,510000000947,
37.0256,°,Segment,3,2,1,100000000,510000000965,
10.6872,°,Segment,2,1,1,100000000,510000000996,
59.4764,°,Segment,1,1,1,100000000,510000001008,
69.8562,°,Segment,6,4,1,100000001,510000001018,
33.228,°,Segment,5,3,1,100000001,510000001027,
33.1332,°,Segment,4,3,1,100000001,510000001052,
68.4354,°,Segment,3,2,1,100000001,510000001056,
50.966,°,Segment,5,2,1,100000002,510000001059,
19.6646,°,Segment,4,3,1,100000000,510000001066,
110.121,°,Segment,6,5,1,100000001,510000001068,
108.101,°,Segment,4,3,1,100000002,510000001070,
86.5391,°,Segment,5,3,1,100000001,510000001073,
20.0053,°,Segment,6,3,1,100000002,510000001082,
71.5367,°,Segment,5,3,1,100000002,510000001103,
59.1731,°,Segment,6,4,1,100000002,510000001112,
25.8649,°,Segment,4,2,1,100000001,510000001157,
64.3206,°,Segment,5,4,1,100000001,510000001166,
79.0818,°,Segment,8,3,1,100000002,510000001169,
101.449,°,Segment,3,2,1,100000001,510000001195,
37.2073,°,Segment,2,2,1,100000001,510000001216,
17.8875,°,Segment,1,1,1,100000001,510000001233,
0,°,Segment,0,1,1,100000001,510000001245,
98.0378,°,Segment,6,3,1,100000001,510000001259,
58.0503,°,Segment,3,3,1,100000001,510000001274,
67.1877,°,Segment,7,1,1,100000002,510000001283,
44.4302,°,Segment,4,4,1,100000002,510000001299,
62.0644,°,Segment,3,3,1,100000002,510000001313,
27.0333,°,Segment,2,2,1,100000002,510000001323,
51.0127,°,Segment,1,2,1,100000002,510000001340,
72.1907,°,Segment,4,3,1,100000002,510000001354,
58.3827,°,Segment,6,2,1,100000002,510000001359,
35.2645,°,Segment,3,1,1,100000000,510000001362,
65.9043,°,Segment,2,3,1,100000001,510000001390,
59.9926,°,Segment,1,2,1,100000001,510000001402,
79.7975,°,Segment,5,4,1,100000000,510000001429,
67.7973,°,Segment,4,3,1,100000000,510000001436,
30.74,°,Segment,3,2,1,100000000,510000001442,
77.7971,°,Segment,2,2,1,100000000,510000001449,
67.6553,°,Segment,6,4,1,100000000,510000001456,
68.8824,°,Segment,5,3,1,100000000,510000001463,
34.1815,°,Segment,4,4,1,100000001,510000001465,
35.8962,°,Segment,4,3,1,100000002,510000001472,
12.5295,°,Segment,6,3,1,100000000,510000001474,
93.5652,°,Segment,5,2,1,100000002,510000001479,
34.9788,°,Segment,3,2,1,100000002,510000001488,
59.6726,°,Segment,2,1,1,100000002,510000001493,
65.519,°,Segment,1,1,1,100000002,510000001501,
0,°,Segment,0,1,1,100000002,510000001529,
61.2032,°,Segment,3,3,1,100000001,510000001540,
46.6751,°,Segment,2,2,1,100000001,510000001552,
59.5738,°,Segment,2,2,1,100000002,510000001557,
72.7934,°,Segment,2,1,1,100000001,510000001572,
33.8919,°,Segment,4,2,1,100000002,510000001577,
30.6365,°,Segment,2,3,1,100000000,510000001599,
77.8251,°,Segment,2,3,1,100000002,510000001617,
33.5242,°,Segment,1,2,1,100000002,510000001621,
0,°,Segment,0,1,1,100000000,510000001666,
86.4338,°,Segment,3,2,1,100000001,510000001682,
97.6505,°,Segment,3,3,1,100000000,510000001688,
76.7556,°,Segment,4,2,1,100000000,510000001691,
67.8637,°,Segment,3,3,1,100000002,510000001702,
75.6959,°,Segment,2,1,1,100000001,510000001710,
119.829,°,Segment,1,2,1,100000001,510000001721,
33.9996,°,Segment,1,1,1,100000000,510000001743,
0,°,Segment,0,1,1,100000000,510000001759,
0,°,Segment,0,1,1,100000001,510000001788,
7.17017,°,Segment,1,2,1,100000000,510000001803,
0,°,Segment,0,1,1,100000001,510000001808,
0,°,Segment,0,1,1,100000002,510000001814,
0,°,Segment,0,1,1,100000001,510000001823,
0,°,Segment,0,1,1,100000002,510000001843,
0,°,Segment,0,1,1,100000001,510000001866,
0,°,Segment,0,1,1,100000000,510000001876,
0,°,Segment,0,1,1,100000001,510000001895,
0,°,Segment,0,1,1,100000000,510000001907,
