
Segment Center Number of Voxel Ch=3 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
36,,Segment,3,3,Image 1,2,1,100000003,510000001598,
56,,Segment,3,2,Image 1,2,1,100000003,510000001653,
5,,Segment,3,1,Image 1,1,1,100000003,510000001657,
7,,Segment,3,0,Image 1,1,1,100000003,510000001670,
3,,Segment,3,13,Image 1,4,1,100000000,510000001692,
55,,Segment,3,6,Image 1,2,1,100000001,510000001746,
25,,Segment,3,5,Image 1,2,1,100000001,510000001770,
5,,Segment,3,4,Image 1,2,1,100000001,510000001774,
5,,Segment,3,3,Image 1,2,1,100000001,510000001778,
18,,Segment,3,2,Image 1,2,1,100000001,510000001795,
4,,Segment,3,0,Image 1,1,1,100000001,510000001803,
4,,Segment,3,11,Image 1,5,1,100000000,510000001806,
13,,Segment,3,11,Image 1,4,1,100000000,510000001818,
5,,Segment,3,5,Image 1,4,1,100000003,510000001822,
6,,Segment,3,4,Image 1,3,1,100000003,510000001827,
10,,Segment,3,9,Image 1,3,1,100000000,510000001837,
11,,Segment,3,10,Image 1,4,1,100000000,510000001847,
4,,Segment,3,5,Image 1,3,1,100000003,510000001850,
5,,Segment,3,8,Image 1,4,1,100000001,510000001854,
19,,Segment,3,7,Image 1,3,1,100000001,510000001872,
5,,Segment,3,6,Image 1,3,1,100000001,510000001876,
6,,Segment,3,8,Image 1,3,1,100000001,510000001881,
4,,Segment,3,10,Image 1,4,1,100000000,510000001884,
40,,Segment,3,3,Image 1,1,1,100000002,510000001923,
20,,Segment,3,2,Image 1,1,1,100000002,510000001942,
10,,Segment,3,1,Image 1,1,1,100000002,510000001951,
16,,Segment,3,0,Image 1,1,1,100000002,510000001969,
16,,Segment,3,3,Image 1,3,1,100000000,510000002009,
24,,Segment,3,2,Image 1,2,1,100000000,510000002032,
7,,Segment,3,9,Image 1,5,1,100000000,510000002038,
5,,Segment,3,8,Image 1,5,1,100000001,510000002042,
4,,Segment,3,9,Image 1,4,1,100000000,510000002046,
8,,Segment,3,6,Image 1,3,1,100000000,510000002054,
5,,Segment,3,3,Image 1,3,1,100000003,510000002058,
18,,Segment,3,3,Image 1,2,1,100000000,510000002076,
7,,Segment,3,5,Image 1,3,1,100000000,510000002082,
14,,Segment,3,4,Image 1,3,1,100000002,510000002095,
3,,Segment,3,3,Image 1,2,1,100000002,510000002097,
7,,Segment,3,2,Image 1,2,1,100000002,510000002103,
22,,Segment,3,1,Image 1,1,1,100000002,510000002124,
11,,Segment,3,0,Image 1,1,1,100000002,510000002145,
4,,Segment,3,4,Image 1,1,1,100000000,510000002148,
5,,Segment,3,4,Image 1,2,1,100000002,510000002152,
5,,Segment,3,3,Image 1,3,1,100000000,510000002156,
4,,Segment,3,3,Image 1,2,1,100000000,510000002159,
8,,Segment,3,4,Image 1,3,1,100000002,510000002167,
21,,Segment,3,3,Image 1,2,1,100000002,510000002187,
7,,Segment,3,2,Image 1,1,1,100000002,510000002193,
12,,Segment,3,4,Image 1,2,1,100000001,510000002204,
4,,Segment,3,5,Image 1,4,1,100000003,510000002207,
8,,Segment,3,4,Image 1,3,1,100000003,510000002214,
12,,Segment,3,3,Image 1,2,1,100000003,510000002225,
7,,Segment,3,2,Image 1,1,1,100000003,510000002231,
19,,Segment,3,0,Image 1,1,1,100000003,510000002276,
23,,Segment,3,4,Image 1,2,1,100000002,510000002298,
10,,Segment,3,3,Image 1,2,1,100000002,510000002307,
20,,Segment,3,1,Image 1,2,1,100000002,510000002326,
12,,Segment,3,5,Image 1,3,1,100000001,510000002337,
19,,Segment,3,4,Image 1,3,1,100000001,510000002355,
16,,Segment,3,3,Image 1,3,1,100000001,510000002370,
6,,Segment,3,5,Image 1,3,1,100000003,510000002375,
18,,Segment,3,4,Image 1,4,1,100000001,510000002392,
4,,Segment,3,3,Image 1,3,1,100000001,510000002395,
7,,Segment,3,4,Image 1,4,1,100000001,510000002401,
7,,Segment,3,2,Image 1,2,1,100000002,510000002408,
13,,Segment,3,4,Image 1,3,1,100000001,510000002420,
18,,Segment,3,4,Image 1,3,1,100000001,510000002437,
23,,Segment,3,5,Image 1,2,1,100000003,510000002459,
5,,Segment,3,4,Image 1,2,1,100000003,510000002463,
3,,Segment,3,3,Image 1,1,1,100000002,510000002465,
20,,Segment,3,3,Image 1,3,1,100000001,510000002484,
24,,Segment,3,1,Image 1,1,1,100000001,510000002508,
6,,Segment,3,4,Image 1,3,1,100000001,510000002513,
10,,Segment,3,3,Image 1,2,1,100000001,510000002522,
3,,Segment,3,5,Image 1,3,1,100000003,510000002524,
19,,Segment,3,2,Image 1,3,1,100000001,510000002542,
14,,Segment,3,1,Image 1,2,1,100000001,510000002555,
6,,Segment,3,0,Image 1,1,1,100000001,510000002567,
6,,Segment,3,4,Image 1,2,1,100000001,510000002572,
3,,Segment,3,2,Image 1,2,1,100000002,510000002574,
21,,Segment,3,2,Image 1,2,1,100000003,510000002594,
7,,Segment,3,3,Image 1,1,1,100000003,510000002600,
5,,Segment,3,2,Image 1,3,1,100000001,510000002604,
11,,Segment,3,0,Image 1,1,1,100000000,510000002630,
7,,Segment,3,1,Image 1,2,1,100000003,510000002637,
15,,Segment,3,2,Image 1,1,1,100000001,510000002651,
7,,Segment,3,0,Image 1,1,1,100000003,510000002657,
35,,Segment,3,0,Image 1,1,1,100000003,510000002692,
18,,Segment,3,1,Image 1,2,1,100000001,510000002709,
4,,Segment,3,2,Image 1,1,1,100000003,510000002712,
8,,Segment,3,0,Image 1,1,1,100000003,510000002721,
8,,Segment,3,1,Image 1,2,1,100000003,510000002729,
5,,Segment,3,2,Image 1,2,1,100000001,510000002733,
24,,Segment,3,1,Image 1,1,1,100000002,510000002756,
9,,Segment,3,0,Image 1,1,1,100000002,510000002773,
3,,Segment,3,2,Image 1,3,1,100000000,510000002775,
3,,Segment,3,1,Image 1,2,1,100000000,510000002777,
12,,Segment,3,0,Image 1,1,1,100000002,510000002792,
4,,Segment,3,1,Image 1,2,1,100000002,510000002815,
4,,Segment,3,1,Image 1,2,1,100000002,510000002871,
6,,Segment,3,1,Image 1,1,1,100000001,510000002876,
2,,Segment,3,0,Image 1,1,1,100000000,510000002917,
7,,Segment,3,0,Image 1,1,1,100000002,510000002925,
6,,Segment,3,0,Image 1,1,1,100000000,510000002933,
2,,Segment,3,11,Image 1,4,1,100000000,510000002947,
2,,Segment,3,7,Image 1,2,1,100000000,510000002948,
2,,Segment,3,10,Image 1,3,1,100000000,510000002949,
2,,Segment,3,8,Image 1,2,1,100000000,510000002950,
2,,Segment,3,4,Image 1,2,1,100000000,510000002951,
2,,Segment,3,2,Image 1,2,1,100000000,510000002952,
2,,Segment,3,2,Image 1,2,1,100000001,510000002953,
2,,Segment,3,2,Image 1,1,1,100000001,510000002954,
2,,Segment,3,1,Image 1,1,1,100000001,510000002955,
2,,Segment,3,7,Image 1,4,1,100000001,510000002956,
2,,Segment,3,8,Image 1,4,1,100000001,510000002957,
2,,Segment,3,3,Image 1,2,1,100000001,510000002958,
2,,Segment,3,4,Image 1,3,1,100000001,510000002959,
2,,Segment,3,3,Image 1,3,1,100000002,510000002964,
2,,Segment,3,5,Image 1,2,1,100000003,510000002965,
2,,Segment,3,1,Image 1,1,1,100000003,510000002966,
2,,Segment,3,0,Image 1,1,1,100000003,510000002967,
