
Spine Terminal Pt Intensity Center Ch=2 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
121,,Spine,2,0,Image 1,1,100000003,610000003281,
60,,Spine,2,0,Image 1,1,100000003,610000003284,
72,,Spine,2,2,Image 1,1,100000003,610000003287,
73,,Spine,2,10,Image 1,1,100000000,610000003291,
44,,Spine,2,6,Image 1,1,,610000003293,
86,,Spine,2,16,Image 1,1,100000000,610000003297,
88,,Spine,2,11,Image 1,1,100000000,610000003299,
85,,Spine,2,1,Image 1,1,100000001,610000003301,
73,,Spine,2,3,Image 1,1,100000002,610000003303,
73,,Spine,2,16,Image 1,1,100000000,610000003306,
78,,Spine,2,1,Image 1,1,100000000,610000003310,
82,,Spine,2,2,Image 1,1,100000001,610000003314,
138,,Spine,2,10,Image 1,1,100000000,610000003317,
139,,Spine,2,6,Image 1,1,,610000003319,
105,,Spine,2,5,Image 1,1,100000000,610000003323,
113,,Spine,2,3,Image 1,1,100000001,610000003326,
105,,Spine,2,23,Image 1,1,,610000003328,
77,,Spine,2,23,Image 1,1,,610000003332,
109,,Spine,2,3,Image 1,1,100000002,610000003339,
134,,Spine,2,1,Image 1,1,,610000003418,
61,,Spine,2,3,Image 1,1,,610000003418,
81,,Spine,2,4,Image 1,1,,610000003419,
140,,Spine,2,1,Image 1,1,,610000003419,
113,,Spine,2,2,Image 1,1,,610000003419,
82,,Spine,2,6,Image 1,1,,610000003420,
124,,Spine,2,2,Image 1,1,,610000003420,
106,,Spine,2,3,Image 1,1,,610000003421,
82,,Spine,2,12,Image 1,1,,610000003421,
78,,Spine,2,3,Image 1,1,,610000003422,
118,,Spine,2,11,Image 1,1,,610000003422,
91,,Spine,2,1,Image 1,1,,610000003423,
85,,Spine,2,10,Image 1,1,,610000003423,
89,,Spine,2,8,Image 1,1,,610000003424,
86,,Spine,2,5,Image 1,1,,610000003424,
92,,Spine,2,7,Image 1,1,,610000003425,
114,,Spine,2,13,Image 1,1,,610000003425,
138,,Spine,2,1,Image 1,1,,610000003426,
15,,Spine,2,13,Image 1,1,,610000003426,
83,,Spine,2,6,Image 1,1,,610000003427,
89,,Spine,2,12,Image 1,1,,610000003427,
115,,Spine,2,6,Image 1,1,,610000003428,
117,,Spine,2,16,Image 1,1,,610000003428,
131,,Spine,2,6,Image 1,1,,610000003429,
105,,Spine,2,20,Image 1,1,,610000003429,
107,,Spine,2,20,Image 1,1,,610000003430,
88,,Spine,2,23,Image 1,1,,610000003431,
