
Soma Intensity StdDev Ch=2 Img=1
 ==================== 
Soma Intensity StdDev,Unit,Category,Channel,Image,Time,FilamentID,ID,
23.3533,,Soma,2,Image 1,1,100000000,800000000,
25.0791,,Soma,2,Image 1,1,100000001,800000001,
41.9948,,Soma,2,Image 1,1,100000002,800000002,
40.45,,Soma,2,Image 1,1,100000003,800000003,
