
Segment Branch Depth
 ==================== 
Segment Branch Depth,Unit,Category,Depth,Level,Time,FilamentID,ID,
23,,Segment,23,9,1,100000000,510000000565,
22,,Segment,22,9,1,100000000,510000000569,
21,,Segment,21,9,1,100000000,510000000597,
20,,Segment,20,7,1,100000000,510000000602,
7,,Segment,7,4,1,100000001,510000000619,
6,,Segment,6,3,1,100000001,510000000627,
5,,Segment,5,3,1,100000001,510000000694,
4,,Segment,4,2,1,100000001,510000000701,
2,,Segment,2,2,1,100000001,510000000711,
1,,Segment,1,2,1,100000001,510000000735,
0,,Segment,0,1,1,100000001,510000000760,
7,,Segment,7,3,1,100000001,510000000781,
6,,Segment,6,4,1,100000001,510000000785,
2,,Segment,2,3,1,100000001,510000000815,
5,,Segment,5,2,1,100000001,510000000828,
3,,Segment,3,3,1,100000001,510000000833,
4,,Segment,4,2,1,100000001,510000000853,
3,,Segment,3,2,1,100000001,510000000882,
2,,Segment,2,2,1,100000001,510000000923,
1,,Segment,1,1,1,100000001,510000000930,
4,,Segment,4,3,1,100000001,510000000941,
5,,Segment,5,2,1,100000001,510000000970,
4,,Segment,4,2,1,100000001,510000000980,
3,,Segment,3,1,1,100000001,510000001000,
2,,Segment,2,1,1,100000001,510000001016,
3,,Segment,3,3,1,100000001,510000001020,
5,,Segment,5,3,1,100000001,510000001030,
5,,Segment,5,2,1,100000001,510000001038,
4,,Segment,4,1,1,100000001,510000001048,
5,,Segment,5,1,1,100000001,510000001052,
10,,Segment,10,5,1,100000000,510000001058,
3,,Segment,3,2,1,100000001,510000001066,
20,,Segment,20,6,1,100000000,510000001076,
19,,Segment,19,6,1,100000000,510000001079,
20,,Segment,20,6,1,100000000,510000001111,
19,,Segment,19,5,1,100000000,510000001115,
18,,Segment,18,5,1,100000000,510000001120,
20,,Segment,20,7,1,100000000,510000001123,
15,,Segment,15,7,1,100000000,510000001130,
14,,Segment,14,6,1,100000000,510000001140,
13,,Segment,13,5,1,100000000,510000001152,
12,,Segment,12,5,1,100000000,510000001163,
18,,Segment,18,6,1,100000000,510000001169,
17,,Segment,17,5,1,100000000,510000001177,
16,,Segment,16,5,1,100000000,510000001182,
15,,Segment,15,5,1,100000000,510000001184,
14,,Segment,14,5,1,100000000,510000001201,
18,,Segment,18,5,1,100000000,510000001206,
12,,Segment,12,4,1,100000000,510000001232,
11,,Segment,11,3,1,100000000,510000001249,
9,,Segment,9,3,1,100000000,510000001261,
8,,Segment,8,3,1,100000000,510000001267,
20,,Segment,20,5,1,100000000,510000001282,
17,,Segment,17,6,1,100000000,510000001288,
16,,Segment,16,6,1,100000000,510000001310,
15,,Segment,15,6,1,100000000,510000001324,
14,,Segment,14,6,1,100000000,510000001328,
13,,Segment,13,6,1,100000000,510000001354,
12,,Segment,12,6,1,100000000,510000001357,
11,,Segment,11,6,1,100000000,510000001377,
10,,Segment,10,5,1,100000000,510000001394,
9,,Segment,9,4,1,100000000,510000001403,
8,,Segment,8,4,1,100000000,510000001405,
17,,Segment,17,6,1,100000000,510000001419,
15,,Segment,15,7,1,100000000,510000001426,
15,,Segment,15,6,1,100000000,510000001437,
15,,Segment,15,6,1,100000000,510000001442,
17,,Segment,17,7,1,100000000,510000001448,
16,,Segment,16,7,1,100000000,510000001450,
15,,Segment,15,7,1,100000000,510000001452,
14,,Segment,14,7,1,100000000,510000001454,
16,,Segment,16,6,1,100000000,510000001457,
19,,Segment,19,6,1,100000000,510000001460,
17,,Segment,17,8,1,100000000,510000001463,
16,,Segment,16,8,1,100000000,510000001468,
15,,Segment,15,8,1,100000000,510000001471,
13,,Segment,13,6,1,100000000,510000001478,
13,,Segment,13,4,1,100000000,510000001493,
15,,Segment,15,6,1,100000000,510000001495,
14,,Segment,14,6,1,100000000,510000001498,
12,,Segment,12,7,1,100000000,510000001503,
13,,Segment,13,7,1,100000000,510000001509,
11,,Segment,11,5,1,100000000,510000001517,
14,,Segment,14,3,1,100000000,510000001522,
13,,Segment,13,3,1,100000000,510000001526,
12,,Segment,12,3,1,100000000,510000001531,
14,,Segment,14,4,1,100000000,510000001534,
5,,Segment,5,3,1,100000003,510000001551,
4,,Segment,4,2,1,100000003,510000001563,
3,,Segment,3,2,1,100000003,510000001598,
2,,Segment,2,2,1,100000003,510000001653,
1,,Segment,1,1,1,100000003,510000001657,
0,,Segment,0,1,1,100000003,510000001670,
13,,Segment,13,4,1,100000000,510000001692,
6,,Segment,6,2,1,100000001,510000001746,
5,,Segment,5,2,1,100000001,510000001770,
4,,Segment,4,2,1,100000001,510000001774,
3,,Segment,3,2,1,100000001,510000001778,
2,,Segment,2,2,1,100000001,510000001795,
0,,Segment,0,1,1,100000001,510000001803,
11,,Segment,11,5,1,100000000,510000001806,
11,,Segment,11,4,1,100000000,510000001818,
5,,Segment,5,4,1,100000003,510000001822,
4,,Segment,4,3,1,100000003,510000001827,
9,,Segment,9,3,1,100000000,510000001837,
10,,Segment,10,4,1,100000000,510000001847,
5,,Segment,5,3,1,100000003,510000001850,
8,,Segment,8,4,1,100000001,510000001854,
7,,Segment,7,3,1,100000001,510000001872,
6,,Segment,6,3,1,100000001,510000001876,
8,,Segment,8,3,1,100000001,510000001881,
10,,Segment,10,4,1,100000000,510000001884,
3,,Segment,3,1,1,100000002,510000001923,
2,,Segment,2,1,1,100000002,510000001942,
1,,Segment,1,1,1,100000002,510000001951,
0,,Segment,0,1,1,100000002,510000001969,
3,,Segment,3,3,1,100000000,510000002009,
2,,Segment,2,2,1,100000000,510000002032,
9,,Segment,9,5,1,100000000,510000002038,
8,,Segment,8,5,1,100000001,510000002042,
9,,Segment,9,4,1,100000000,510000002046,
6,,Segment,6,3,1,100000000,510000002054,
3,,Segment,3,3,1,100000003,510000002058,
3,,Segment,3,2,1,100000000,510000002076,
5,,Segment,5,3,1,100000000,510000002082,
4,,Segment,4,3,1,100000002,510000002095,
3,,Segment,3,2,1,100000002,510000002097,
2,,Segment,2,2,1,100000002,510000002103,
1,,Segment,1,1,1,100000002,510000002124,
0,,Segment,0,1,1,100000002,510000002145,
4,,Segment,4,1,1,100000000,510000002148,
4,,Segment,4,2,1,100000002,510000002152,
3,,Segment,3,3,1,100000000,510000002156,
3,,Segment,3,2,1,100000000,510000002159,
4,,Segment,4,3,1,100000002,510000002167,
3,,Segment,3,2,1,100000002,510000002187,
2,,Segment,2,1,1,100000002,510000002193,
4,,Segment,4,2,1,100000001,510000002204,
5,,Segment,5,4,1,100000003,510000002207,
4,,Segment,4,3,1,100000003,510000002214,
3,,Segment,3,2,1,100000003,510000002225,
2,,Segment,2,1,1,100000003,510000002231,
0,,Segment,0,1,1,100000003,510000002276,
4,,Segment,4,2,1,100000002,510000002298,
3,,Segment,3,2,1,100000002,510000002307,
1,,Segment,1,2,1,100000002,510000002326,
5,,Segment,5,3,1,100000001,510000002337,
4,,Segment,4,3,1,100000001,510000002355,
3,,Segment,3,3,1,100000001,510000002370,
5,,Segment,5,3,1,100000003,510000002375,
4,,Segment,4,4,1,100000001,510000002392,
3,,Segment,3,3,1,100000001,510000002395,
4,,Segment,4,4,1,100000001,510000002401,
2,,Segment,2,2,1,100000002,510000002408,
4,,Segment,4,3,1,100000001,510000002420,
4,,Segment,4,3,1,100000001,510000002437,
5,,Segment,5,2,1,100000003,510000002459,
4,,Segment,4,2,1,100000003,510000002463,
3,,Segment,3,1,1,100000002,510000002465,
3,,Segment,3,3,1,100000001,510000002484,
1,,Segment,1,1,1,100000001,510000002508,
4,,Segment,4,3,1,100000001,510000002513,
3,,Segment,3,2,1,100000001,510000002522,
5,,Segment,5,3,1,100000003,510000002524,
2,,Segment,2,3,1,100000001,510000002542,
1,,Segment,1,2,1,100000001,510000002555,
0,,Segment,0,1,1,100000001,510000002567,
4,,Segment,4,2,1,100000001,510000002572,
2,,Segment,2,2,1,100000002,510000002574,
2,,Segment,2,2,1,100000003,510000002594,
3,,Segment,3,1,1,100000003,510000002600,
2,,Segment,2,3,1,100000001,510000002604,
0,,Segment,0,1,1,100000000,510000002630,
1,,Segment,1,2,1,100000003,510000002637,
2,,Segment,2,1,1,100000001,510000002651,
1,,Segment,1,2,1,100000001,510000002709,
2,,Segment,2,1,1,100000003,510000002712,
0,,Segment,0,1,1,100000003,510000002721,
1,,Segment,1,2,1,100000003,510000002729,
2,,Segment,2,2,1,100000001,510000002733,
1,,Segment,1,1,1,100000002,510000002756,
0,,Segment,0,1,1,100000002,510000002773,
2,,Segment,2,3,1,100000000,510000002775,
1,,Segment,1,2,1,100000000,510000002777,
0,,Segment,0,1,1,100000002,510000002792,
1,,Segment,1,2,1,100000002,510000002815,
1,,Segment,1,2,1,100000002,510000002871,
1,,Segment,1,1,1,100000001,510000002876,
0,,Segment,0,1,1,100000000,510000002917,
0,,Segment,0,1,1,100000002,510000002925,
0,,Segment,0,1,1,100000000,510000002933,
11,,Segment,11,4,1,100000000,510000002947,
7,,Segment,7,2,1,100000000,510000002948,
10,,Segment,10,3,1,100000000,510000002949,
8,,Segment,8,2,1,100000000,510000002950,
4,,Segment,4,2,1,100000000,510000002951,
2,,Segment,2,2,1,100000000,510000002952,
2,,Segment,2,2,1,100000001,510000002953,
2,,Segment,2,1,1,100000001,510000002954,
1,,Segment,1,1,1,100000001,510000002955,
7,,Segment,7,4,1,100000001,510000002956,
8,,Segment,8,4,1,100000001,510000002957,
3,,Segment,3,2,1,100000001,510000002958,
4,,Segment,4,3,1,100000001,510000002959,
3,,Segment,3,3,1,100000002,510000002964,
5,,Segment,5,2,1,100000003,510000002965,
1,,Segment,1,1,1,100000003,510000002966,
