
Segment Intensity Median Ch=2 Img=1
 ==================== 
Segment Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
56.125,,Segment,2,7,Image 1,5,1,100000001,510000000018,
34.0625,,Segment,2,6,Image 1,4,1,100000001,510000000026,
62.125,,Segment,2,5,Image 1,4,1,100000001,510000000043,
88.125,,Segment,2,4,Image 1,3,1,100000001,510000000129,
72.125,,Segment,2,3,Image 1,2,1,100000001,510000000141,
73.125,,Segment,2,2,Image 1,2,1,100000001,510000000160,
62.125,,Segment,2,1,Image 1,2,1,100000001,510000000173,
74.0625,,Segment,2,0,Image 1,1,1,100000001,510000000181,
68.125,,Segment,2,7,Image 1,4,1,100000001,510000000201,
47.0625,,Segment,2,7,Image 1,6,1,100000001,510000000210,
51.0625,,Segment,2,6,Image 1,5,1,100000001,510000000215,
59.5625,,Segment,2,7,Image 1,5,1,100000001,510000000218,
69.125,,Segment,2,5,Image 1,3,1,100000001,510000000235,
16.0625,,Segment,2,25,Image 1,8,1,100000000,510000000247,
28.0625,,Segment,2,24,Image 1,8,1,100000000,510000000254,
23.0312,,Segment,2,23,Image 1,8,1,100000000,510000000256,
29.0625,,Segment,2,22,Image 1,8,1,100000000,510000000284,
41.0625,,Segment,2,21,Image 1,8,1,100000000,510000000312,
44.0625,,Segment,2,20,Image 1,8,1,100000000,510000000326,
15.125,,Segment,2,19,Image 1,7,1,100000000,510000000346,
32.625,,Segment,2,18,Image 1,6,1,100000000,510000000368,
59.625,,Segment,2,17,Image 1,5,1,100000000,510000000372,
62.125,,Segment,2,16,Image 1,5,1,100000000,510000000384,
81.125,,Segment,2,15,Image 1,5,1,100000000,510000000387,
72.0625,,Segment,2,14,Image 1,5,1,100000000,510000000391,
56.125,,Segment,2,13,Image 1,5,1,100000000,510000000399,
37.0625,,Segment,2,12,Image 1,4,1,100000000,510000000413,
48.0625,,Segment,2,10,Image 1,4,1,100000000,510000000420,
38.9375,,Segment,2,9,Image 1,4,1,100000000,510000000441,
38.0625,,Segment,2,8,Image 1,3,1,100000000,510000000450,
53.0625,,Segment,2,7,Image 1,3,1,100000000,510000000454,
62.125,,Segment,2,6,Image 1,2,1,100000000,510000000457,
76.125,,Segment,2,5,Image 1,2,1,100000000,510000000460,
74.125,,Segment,2,4,Image 1,2,1,100000000,510000000463,
69.125,,Segment,2,3,Image 1,1,1,100000000,510000000475,
35.0625,,Segment,2,2,Image 1,1,1,100000000,510000000502,
50.125,,Segment,2,1,Image 1,1,1,100000000,510000000513,
79.125,,Segment,2,0,Image 1,1,1,100000000,510000000518,
24.0625,,Segment,2,25,Image 1,9,1,100000000,510000000552,
22.0625,,Segment,2,24,Image 1,9,1,100000000,510000000555,
29.5625,,Segment,2,23,Image 1,9,1,100000000,510000000562,
17.0312,,Segment,2,23,Image 1,9,1,100000000,510000000565,
55.0625,,Segment,2,22,Image 1,9,1,100000000,510000000569,
36.0625,,Segment,2,21,Image 1,9,1,100000000,510000000597,
33.0625,,Segment,2,20,Image 1,7,1,100000000,510000000602,
68.625,,Segment,2,7,Image 1,4,1,100000001,510000000619,
56.125,,Segment,2,6,Image 1,3,1,100000001,510000000627,
74.125,,Segment,2,5,Image 1,3,1,100000001,510000000694,
70.125,,Segment,2,4,Image 1,2,1,100000001,510000000701,
90.125,,Segment,2,2,Image 1,2,1,100000001,510000000711,
56.125,,Segment,2,1,Image 1,2,1,100000001,510000000735,
41.125,,Segment,2,0,Image 1,1,1,100000001,510000000760,
62.125,,Segment,2,7,Image 1,3,1,100000001,510000000781,
20.0625,,Segment,2,6,Image 1,4,1,100000001,510000000785,
56.125,,Segment,2,2,Image 1,3,1,100000001,510000000815,
84.125,,Segment,2,5,Image 1,2,1,100000001,510000000828,
43.125,,Segment,2,3,Image 1,3,1,100000001,510000000833,
31.5625,,Segment,2,4,Image 1,2,1,100000001,510000000853,
28.0625,,Segment,2,3,Image 1,2,1,100000001,510000000882,
47.125,,Segment,2,2,Image 1,2,1,100000001,510000000923,
84.125,,Segment,2,1,Image 1,1,1,100000001,510000000930,
33.0625,,Segment,2,4,Image 1,3,1,100000001,510000000941,
53.125,,Segment,2,5,Image 1,2,1,100000001,510000000970,
65.125,,Segment,2,4,Image 1,2,1,100000001,510000000980,
67.125,,Segment,2,3,Image 1,1,1,100000001,510000001000,
70.125,,Segment,2,2,Image 1,1,1,100000001,510000001016,
40.0625,,Segment,2,3,Image 1,3,1,100000001,510000001020,
36.0625,,Segment,2,5,Image 1,3,1,100000001,510000001030,
41.5625,,Segment,2,5,Image 1,2,1,100000001,510000001038,
60.125,,Segment,2,4,Image 1,1,1,100000001,510000001048,
34.125,,Segment,2,5,Image 1,1,1,100000001,510000001052,
25.5625,,Segment,2,10,Image 1,5,1,100000000,510000001058,
58.125,,Segment,2,3,Image 1,2,1,100000001,510000001066,
19.125,,Segment,2,20,Image 1,6,1,100000000,510000001076,
21.0625,,Segment,2,19,Image 1,6,1,100000000,510000001079,
49.125,,Segment,2,20,Image 1,6,1,100000000,510000001111,
78.125,,Segment,2,19,Image 1,5,1,100000000,510000001115,
52.625,,Segment,2,18,Image 1,5,1,100000000,510000001120,
20.0625,,Segment,2,20,Image 1,7,1,100000000,510000001123,
25.125,,Segment,2,15,Image 1,7,1,100000000,510000001130,
29.0625,,Segment,2,14,Image 1,6,1,100000000,510000001140,
63.125,,Segment,2,13,Image 1,5,1,100000000,510000001152,
50.125,,Segment,2,12,Image 1,5,1,100000000,510000001163,
28.0625,,Segment,2,18,Image 1,6,1,100000000,510000001169,
36.0625,,Segment,2,17,Image 1,5,1,100000000,510000001177,
29.0312,,Segment,2,16,Image 1,5,1,100000000,510000001182,
34.0625,,Segment,2,15,Image 1,5,1,100000000,510000001184,
45.125,,Segment,2,14,Image 1,5,1,100000000,510000001201,
22.0312,,Segment,2,18,Image 1,5,1,100000000,510000001206,
32.125,,Segment,2,12,Image 1,4,1,100000000,510000001232,
54.125,,Segment,2,11,Image 1,3,1,100000000,510000001249,
52.125,,Segment,2,9,Image 1,3,1,100000000,510000001261,
52.125,,Segment,2,8,Image 1,3,1,100000000,510000001267,
32.125,,Segment,2,20,Image 1,5,1,100000000,510000001282,
33.0625,,Segment,2,17,Image 1,6,1,100000000,510000001288,
36.125,,Segment,2,16,Image 1,6,1,100000000,510000001310,
25.125,,Segment,2,15,Image 1,6,1,100000000,510000001324,
27.0625,,Segment,2,14,Image 1,6,1,100000000,510000001328,
52.0625,,Segment,2,13,Image 1,6,1,100000000,510000001354,
45.0625,,Segment,2,12,Image 1,6,1,100000000,510000001357,
32.0625,,Segment,2,11,Image 1,6,1,100000000,510000001377,
39.0625,,Segment,2,10,Image 1,5,1,100000000,510000001394,
43.0625,,Segment,2,9,Image 1,4,1,100000000,510000001403,
54.0625,,Segment,2,8,Image 1,4,1,100000000,510000001405,
28.125,,Segment,2,17,Image 1,6,1,100000000,510000001419,
31.0625,,Segment,2,15,Image 1,7,1,100000000,510000001426,
30.0312,,Segment,2,15,Image 1,6,1,100000000,510000001437,
17.625,,Segment,2,15,Image 1,6,1,100000000,510000001442,
45.125,,Segment,2,17,Image 1,7,1,100000000,510000001448,
55.0625,,Segment,2,16,Image 1,7,1,100000000,510000001450,
47.125,,Segment,2,15,Image 1,7,1,100000000,510000001452,
48.625,,Segment,2,14,Image 1,7,1,100000000,510000001454,
21.0312,,Segment,2,16,Image 1,6,1,100000000,510000001457,
57.125,,Segment,2,19,Image 1,6,1,100000000,510000001460,
40.5625,,Segment,2,17,Image 1,8,1,100000000,510000001463,
49.0625,,Segment,2,16,Image 1,8,1,100000000,510000001468,
60.625,,Segment,2,15,Image 1,8,1,100000000,510000001471,
31.125,,Segment,2,13,Image 1,6,1,100000000,510000001478,
42.0625,,Segment,2,13,Image 1,4,1,100000000,510000001493,
