
Spine Intensity Min Ch=2 Img=1
 ==================== 
Spine Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
4,,Spine,2,0,Image 1,1,1,100000003,610000003281,
4,,Spine,2,0,Image 1,1,1,100000003,610000003284,
1,,Spine,2,2,Image 1,2,1,100000003,610000003287,
4,,Spine,2,10,Image 1,4,1,100000000,610000003291,
4,,Spine,2,6,Image 1,2,1,100000001,610000003294,
7,,Spine,2,16,Image 1,6,1,100000000,610000003297,
12,,Spine,2,11,Image 1,4,1,100000000,610000003299,
18,,Spine,2,1,Image 1,2,1,100000001,610000003301,
7,,Spine,2,3,Image 1,2,1,100000002,610000003303,
9,,Spine,2,16,Image 1,6,1,100000000,610000003306,
12,,Spine,2,1,Image 1,2,1,100000000,610000003310,
9,,Spine,2,2,Image 1,2,1,100000001,610000003314,
8,,Spine,2,10,Image 1,4,1,100000000,610000003317,
12,,Spine,2,6,Image 1,2,1,100000001,610000003320,
8,,Spine,2,5,Image 1,2,1,100000000,610000003323,
12,,Spine,2,3,Image 1,1,1,100000001,610000003326,
26,,Spine,2,1,Image 1,2,1,100000000,610000003330,
25,,Spine,2,1,Image 1,2,1,100000000,610000003333,
10,,Spine,2,3,Image 1,1,1,100000002,610000003339,
11,,Spine,2,6,Image 1,2,1,100000001,610000003341,
15,,Spine,2,6,Image 1,2,1,100000001,610000003343,
71,,Spine,2,2,Image 1,2,1,100000003,610000003358,
10,,Spine,2,23,Image 1,9,1,100000000,610000003377,
2,,Spine,2,20,Image 1,6,1,100000000,610000003378,
9,,Spine,2,20,Image 1,5,1,100000000,610000003379,
14,,Spine,2,16,Image 1,6,1,100000000,610000003380,
9,,Spine,2,12,Image 1,4,1,100000000,610000003381,
6,,Spine,2,13,Image 1,5,1,100000000,610000003382,
9,,Spine,2,13,Image 1,6,1,100000000,610000003383,
14,,Spine,2,8,Image 1,4,1,100000000,610000003384,
12,,Spine,2,12,Image 1,4,1,100000000,610000003385,
8,,Spine,2,11,Image 1,3,1,100000000,610000003386,
8,,Spine,2,10,Image 1,4,1,100000000,610000003387,
7,,Spine,2,6,Image 1,3,1,100000000,610000003388,
12,,Spine,2,2,Image 1,1,1,100000000,610000003389,
26,,Spine,2,1,Image 1,1,1,100000000,610000003390,
8,,Spine,2,2,Image 1,2,1,100000001,610000003393,
23,,Spine,2,3,Image 1,2,1,100000001,610000003394,
5,,Spine,2,1,Image 1,1,1,100000001,610000003395,
10,,Spine,2,6,Image 1,2,1,100000001,610000003397,
18,,Spine,2,1,Image 1,2,1,100000001,610000003398,
20,,Spine,2,7,Image 1,3,1,100000001,610000003401,
9,,Spine,2,5,Image 1,3,1,100000001,610000003402,
5,,Spine,2,1,Image 1,2,1,100000001,610000003403,
5,,Spine,2,3,Image 1,3,1,100000001,610000003404,
6,,Spine,2,3,Image 1,2,1,100000001,610000003405,
18,,Spine,2,1,Image 1,2,1,100000002,610000003409,
6,,Spine,2,4,Image 1,3,1,100000002,610000003410,
6,,Spine,2,1,Image 1,2,1,100000003,610000003411,
