
Spine Number of Voxel Ch=2 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
184,,Spine,2,0,Image 1,1,1,100000003,610000003281,
100,,Spine,2,0,Image 1,1,1,100000003,610000003284,
102,,Spine,2,2,Image 1,2,1,100000003,610000003287,
165,,Spine,2,10,Image 1,4,1,100000000,610000003291,
212,,Spine,2,6,Image 1,2,1,100000001,610000003294,
155,,Spine,2,16,Image 1,6,1,100000000,610000003297,
66,,Spine,2,11,Image 1,4,1,100000000,610000003299,
83,,Spine,2,1,Image 1,2,1,100000001,610000003301,
231,,Spine,2,3,Image 1,2,1,100000002,610000003303,
135,,Spine,2,16,Image 1,6,1,100000000,610000003306,
254,,Spine,2,1,Image 1,2,1,100000000,610000003310,
170,,Spine,2,2,Image 1,2,1,100000001,610000003314,
130,,Spine,2,10,Image 1,4,1,100000000,610000003317,
317,,Spine,2,6,Image 1,2,1,100000001,610000003320,
456,,Spine,2,5,Image 1,2,1,100000000,610000003323,
156,,Spine,2,3,Image 1,1,1,100000001,610000003326,
239,,Spine,2,1,Image 1,2,1,100000000,610000003330,
179,,Spine,2,1,Image 1,2,1,100000000,610000003333,
95,,Spine,2,3,Image 1,1,1,100000002,610000003339,
98,,Spine,2,6,Image 1,2,1,100000001,610000003341,
138,,Spine,2,6,Image 1,2,1,100000001,610000003343,
19,,Spine,2,2,Image 1,2,1,100000003,610000003358,
86,,Spine,2,23,Image 1,9,1,100000000,610000003377,
162,,Spine,2,20,Image 1,6,1,100000000,610000003378,
53,,Spine,2,20,Image 1,5,1,100000000,610000003379,
118,,Spine,2,16,Image 1,6,1,100000000,610000003380,
146,,Spine,2,12,Image 1,4,1,100000000,610000003381,
111,,Spine,2,13,Image 1,5,1,100000000,610000003382,
33,,Spine,2,13,Image 1,6,1,100000000,610000003383,
101,,Spine,2,8,Image 1,4,1,100000000,610000003384,
120,,Spine,2,12,Image 1,4,1,100000000,610000003385,
55,,Spine,2,11,Image 1,3,1,100000000,610000003386,
70,,Spine,2,10,Image 1,4,1,100000000,610000003387,
159,,Spine,2,6,Image 1,3,1,100000000,610000003388,
125,,Spine,2,2,Image 1,1,1,100000000,610000003389,
136,,Spine,2,1,Image 1,1,1,100000000,610000003390,
285,,Spine,2,2,Image 1,2,1,100000001,610000003393,
106,,Spine,2,3,Image 1,2,1,100000001,610000003394,
150,,Spine,2,1,Image 1,1,1,100000001,610000003395,
82,,Spine,2,6,Image 1,2,1,100000001,610000003397,
208,,Spine,2,1,Image 1,2,1,100000001,610000003398,
64,,Spine,2,7,Image 1,3,1,100000001,610000003401,
67,,Spine,2,5,Image 1,3,1,100000001,610000003402,
74,,Spine,2,1,Image 1,2,1,100000001,610000003403,
64,,Spine,2,3,Image 1,3,1,100000001,610000003404,
26,,Spine,2,3,Image 1,2,1,100000001,610000003405,
57,,Spine,2,1,Image 1,2,1,100000002,610000003409,
25,,Spine,2,4,Image 1,3,1,100000002,610000003410,
114,,Spine,2,1,Image 1,2,1,100000003,610000003411,
