
Segment Time Index
 ==================== 
Segment Time Index,Unit,Category,Depth,Level,Time,FilamentID,ID,
1,,Segment,7,5,1,100000001,510000000018,
1,,Segment,6,4,1,100000001,510000000026,
1,,Segment,5,4,1,100000001,510000000043,
1,,Segment,4,3,1,100000001,510000000129,
1,,Segment,3,2,1,100000001,510000000141,
1,,Segment,2,2,1,100000001,510000000160,
1,,Segment,1,2,1,100000001,510000000173,
1,,Segment,0,1,1,100000001,510000000181,
1,,Segment,7,4,1,100000001,510000000201,
1,,Segment,7,6,1,100000001,510000000210,
1,,Segment,6,5,1,100000001,510000000215,
1,,Segment,7,5,1,100000001,510000000218,
1,,Segment,5,3,1,100000001,510000000235,
1,,Segment,25,8,1,100000000,510000000247,
1,,Segment,24,8,1,100000000,510000000254,
1,,Segment,23,8,1,100000000,510000000256,
1,,Segment,22,8,1,100000000,510000000284,
1,,Segment,21,8,1,100000000,510000000312,
1,,Segment,20,8,1,100000000,510000000326,
1,,Segment,19,7,1,100000000,510000000346,
1,,Segment,18,6,1,100000000,510000000368,
1,,Segment,17,5,1,100000000,510000000372,
1,,Segment,16,5,1,100000000,510000000384,
1,,Segment,15,5,1,100000000,510000000387,
1,,Segment,14,5,1,100000000,510000000391,
1,,Segment,13,5,1,100000000,510000000399,
1,,Segment,12,4,1,100000000,510000000413,
1,,Segment,10,4,1,100000000,510000000420,
1,,Segment,9,4,1,100000000,510000000441,
1,,Segment,8,3,1,100000000,510000000450,
1,,Segment,7,3,1,100000000,510000000454,
1,,Segment,6,2,1,100000000,510000000457,
1,,Segment,5,2,1,100000000,510000000460,
1,,Segment,4,2,1,100000000,510000000463,
1,,Segment,3,1,1,100000000,510000000475,
1,,Segment,2,1,1,100000000,510000000502,
1,,Segment,1,1,1,100000000,510000000513,
1,,Segment,0,1,1,100000000,510000000518,
1,,Segment,25,9,1,100000000,510000000552,
1,,Segment,24,9,1,100000000,510000000555,
1,,Segment,23,9,1,100000000,510000000562,
1,,Segment,23,9,1,100000000,510000000565,
1,,Segment,22,9,1,100000000,510000000569,
1,,Segment,21,9,1,100000000,510000000597,
1,,Segment,20,7,1,100000000,510000000602,
1,,Segment,7,4,1,100000001,510000000619,
1,,Segment,6,3,1,100000001,510000000627,
1,,Segment,5,3,1,100000001,510000000694,
1,,Segment,4,2,1,100000001,510000000701,
1,,Segment,2,2,1,100000001,510000000711,
1,,Segment,1,2,1,100000001,510000000735,
1,,Segment,0,1,1,100000001,510000000760,
1,,Segment,7,3,1,100000001,510000000781,
1,,Segment,6,4,1,100000001,510000000785,
1,,Segment,2,3,1,100000001,510000000815,
1,,Segment,5,2,1,100000001,510000000828,
1,,Segment,3,3,1,100000001,510000000833,
1,,Segment,4,2,1,100000001,510000000853,
1,,Segment,3,2,1,100000001,510000000882,
1,,Segment,2,2,1,100000001,510000000923,
1,,Segment,1,1,1,100000001,510000000930,
1,,Segment,4,3,1,100000001,510000000941,
1,,Segment,5,2,1,100000001,510000000970,
1,,Segment,4,2,1,100000001,510000000980,
1,,Segment,3,1,1,100000001,510000001000,
1,,Segment,2,1,1,100000001,510000001016,
1,,Segment,3,3,1,100000001,510000001020,
1,,Segment,5,3,1,100000001,510000001030,
1,,Segment,5,2,1,100000001,510000001038,
1,,Segment,4,1,1,100000001,510000001048,
1,,Segment,5,1,1,100000001,510000001052,
1,,Segment,10,5,1,100000000,510000001058,
1,,Segment,3,2,1,100000001,510000001066,
1,,Segment,20,6,1,100000000,510000001076,
1,,Segment,19,6,1,100000000,510000001079,
1,,Segment,20,6,1,100000000,510000001111,
1,,Segment,19,5,1,100000000,510000001115,
1,,Segment,18,5,1,100000000,510000001120,
1,,Segment,20,7,1,100000000,510000001123,
1,,Segment,15,7,1,100000000,510000001130,
1,,Segment,14,6,1,100000000,510000001140,
1,,Segment,13,5,1,100000000,510000001152,
1,,Segment,12,5,1,100000000,510000001163,
1,,Segment,18,6,1,100000000,510000001169,
