
Segment Center Intensity Median Ch=3 Img=1
 ==================== 
Segment Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
59.625,,Segment,3,7,Image 1,5,1,100000001,510000000018,
41.0625,,Segment,3,6,Image 1,4,1,100000001,510000000026,
85.125,,Segment,3,5,Image 1,4,1,100000001,510000000043,
107.125,,Segment,3,4,Image 1,3,1,100000001,510000000129,
93.0625,,Segment,3,3,Image 1,2,1,100000001,510000000141,
102.031,,Segment,3,2,Image 1,2,1,100000001,510000000160,
75.0625,,Segment,3,1,Image 1,2,1,100000001,510000000173,
85.0312,,Segment,3,0,Image 1,1,1,100000001,510000000181,
102.062,,Segment,3,7,Image 1,4,1,100000001,510000000201,
67.5625,,Segment,3,7,Image 1,6,1,100000001,510000000210,
69.5312,,Segment,3,6,Image 1,5,1,100000001,510000000215,
84.0156,,Segment,3,7,Image 1,5,1,100000001,510000000218,
106.562,,Segment,3,5,Image 1,3,1,100000001,510000000235,
19.0625,,Segment,3,25,Image 1,8,1,100000000,510000000247,
46.5312,,Segment,3,24,Image 1,8,1,100000000,510000000254,
25.0156,,Segment,3,23,Image 1,8,1,100000000,510000000256,
43.0625,,Segment,3,22,Image 1,8,1,100000000,510000000284,
54.0625,,Segment,3,21,Image 1,8,1,100000000,510000000312,
73.0312,,Segment,3,20,Image 1,8,1,100000000,510000000326,
11.0625,,Segment,3,19,Image 1,7,1,100000000,510000000346,
30.0625,,Segment,3,18,Image 1,6,1,100000000,510000000368,
64.0625,,Segment,3,17,Image 1,5,1,100000000,510000000372,
117.062,,Segment,3,16,Image 1,5,1,100000000,510000000384,
120.016,,Segment,3,15,Image 1,5,1,100000000,510000000387,
106.062,,Segment,3,14,Image 1,5,1,100000000,510000000391,
83.0625,,Segment,3,13,Image 1,5,1,100000000,510000000399,
31.0625,,Segment,3,12,Image 1,4,1,100000000,510000000413,
63.0312,,Segment,3,10,Image 1,4,1,100000000,510000000420,
46.5625,,Segment,3,9,Image 1,4,1,100000000,510000000441,
54.5312,,Segment,3,8,Image 1,3,1,100000000,510000000450,
74.0312,,Segment,3,7,Image 1,3,1,100000000,510000000454,
90.0156,,Segment,3,6,Image 1,2,1,100000000,510000000457,
90.5312,,Segment,3,5,Image 1,2,1,100000000,510000000460,
62.5078,,Segment,3,4,Image 1,2,1,100000000,510000000463,
72.0312,,Segment,3,3,Image 1,1,1,100000000,510000000475,
40.5625,,Segment,3,2,Image 1,1,1,100000000,510000000502,
72.5625,,Segment,3,1,Image 1,1,1,100000000,510000000513,
119.531,,Segment,3,0,Image 1,1,1,100000000,510000000518,
39.0312,,Segment,3,25,Image 1,9,1,100000000,510000000552,
13.0156,,Segment,3,24,Image 1,9,1,100000000,510000000555,
35.5312,,Segment,3,23,Image 1,9,1,100000000,510000000562,
15.0313,,Segment,3,23,Image 1,9,1,100000000,510000000565,
66.0625,,Segment,3,22,Image 1,9,1,100000000,510000000569,
45.0312,,Segment,3,21,Image 1,9,1,100000000,510000000597,
51.0312,,Segment,3,20,Image 1,7,1,100000000,510000000602,
82.625,,Segment,3,7,Image 1,4,1,100000001,510000000619,
33.125,,Segment,3,6,Image 1,3,1,100000001,510000000627,
104,,Segment,3,5,Image 1,3,1,100000001,510000000694,
87.5625,,Segment,3,4,Image 1,2,1,100000001,510000000701,
120.562,,Segment,3,2,Image 1,2,1,100000001,510000000711,
