
Segment Number of Voxel Ch=5 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
322,,Segment,5,7,Image 1,5,1,100000001,510000000018,
233,,Segment,5,6,Image 1,4,1,100000001,510000000026,
459,,Segment,5,5,Image 1,4,1,100000001,510000000043,
2797,,Segment,5,4,Image 1,3,1,100000001,510000000129,
621,,Segment,5,3,Image 1,2,1,100000001,510000000141,
1279,,Segment,5,2,Image 1,2,1,100000001,510000000160,
274,,Segment,5,1,Image 1,2,1,100000001,510000000173,
87,,Segment,5,0,Image 1,1,1,100000001,510000000181,
95,,Segment,5,7,Image 1,4,1,100000001,510000000201,
128,,Segment,5,7,Image 1,6,1,100000001,510000000210,
164,,Segment,5,6,Image 1,5,1,100000001,510000000215,
152,,Segment,5,7,Image 1,5,1,100000001,510000000218,
324,,Segment,5,5,Image 1,3,1,100000001,510000000235,
276,,Segment,5,25,Image 1,8,1,100000000,510000000247,
195,,Segment,5,24,Image 1,8,1,100000000,510000000254,
95,,Segment,5,23,Image 1,8,1,100000000,510000000256,
691,,Segment,5,22,Image 1,8,1,100000000,510000000284,
627,,Segment,5,21,Image 1,8,1,100000000,510000000312,
353,,Segment,5,20,Image 1,8,1,100000000,510000000326,
202,,Segment,5,19,Image 1,7,1,100000000,510000000346,
328,,Segment,5,18,Image 1,6,1,100000000,510000000368,
120,,Segment,5,17,Image 1,5,1,100000000,510000000372,
358,,Segment,5,16,Image 1,5,1,100000000,510000000384,
153,,Segment,5,15,Image 1,5,1,100000000,510000000387,
186,,Segment,5,14,Image 1,5,1,100000000,510000000391,
251,,Segment,5,13,Image 1,5,1,100000000,510000000399,
296,,Segment,5,12,Image 1,4,1,100000000,510000000413,
177,,Segment,5,10,Image 1,4,1,100000000,510000000420,
371,,Segment,5,9,Image 1,4,1,100000000,510000000441,
475,,Segment,5,8,Image 1,3,1,100000000,510000000450,
363,,Segment,5,7,Image 1,3,1,100000000,510000000454,
732,,Segment,5,6,Image 1,2,1,100000000,510000000457,
388,,Segment,5,5,Image 1,2,1,100000000,510000000460,
435,,Segment,5,4,Image 1,2,1,100000000,510000000463,
759,,Segment,5,3,Image 1,1,1,100000000,510000000475,
941,,Segment,5,2,Image 1,1,1,100000000,510000000502,
511,,Segment,5,1,Image 1,1,1,100000000,510000000513,
270,,Segment,5,0,Image 1,1,1,100000000,510000000518,
112,,Segment,5,25,Image 1,9,1,100000000,510000000552,
130,,Segment,5,24,Image 1,9,1,100000000,510000000555,
198,,Segment,5,23,Image 1,9,1,100000000,510000000562,
108,,Segment,5,23,Image 1,9,1,100000000,510000000565,
121,,Segment,5,22,Image 1,9,1,100000000,510000000569,
603,,Segment,5,21,Image 1,9,1,100000000,510000000597,
215,,Segment,5,20,Image 1,7,1,100000000,510000000602,
270,,Segment,5,7,Image 1,4,1,100000001,510000000619,
147,,Segment,5,6,Image 1,3,1,100000001,510000000627,
1212,,Segment,5,5,Image 1,3,1,100000001,510000000694,
