
Segment Intensity Mean Ch=1 Img=1
 ==================== 
Segment Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
3.35714,,Segment,1,7,Image 1,5,1,100000001,510000000018,
32.6695,,Segment,1,6,Image 1,4,1,100000001,510000000026,
4.08715,,Segment,1,5,Image 1,4,1,100000001,510000000043,
2.20772,,Segment,1,4,Image 1,3,1,100000001,510000000129,
40.4895,,Segment,1,3,Image 1,2,1,100000001,510000000141,
20.5614,,Segment,1,2,Image 1,2,1,100000001,510000000160,
1.52555,,Segment,1,1,Image 1,2,1,100000001,510000000173,
2.34483,,Segment,1,0,Image 1,1,1,100000001,510000000181,
2.35789,,Segment,1,7,Image 1,4,1,100000001,510000000201,
2.46875,,Segment,1,7,Image 1,6,1,100000001,510000000210,
8.5061,,Segment,1,6,Image 1,5,1,100000001,510000000215,
2.34868,,Segment,1,7,Image 1,5,1,100000001,510000000218,
2.23148,,Segment,1,5,Image 1,3,1,100000001,510000000235,
37.5942,,Segment,1,25,Image 1,8,1,100000000,510000000247,
8.86154,,Segment,1,24,Image 1,8,1,100000000,510000000254,
4.2,,Segment,1,23,Image 1,8,1,100000000,510000000256,
24.3748,,Segment,1,22,Image 1,8,1,100000000,510000000284,
36.9793,,Segment,1,21,Image 1,8,1,100000000,510000000312,
2.51275,,Segment,1,20,Image 1,8,1,100000000,510000000326,
32.2723,,Segment,1,19,Image 1,7,1,100000000,510000000346,
12.625,,Segment,1,18,Image 1,6,1,100000000,510000000368,
1.85,,Segment,1,17,Image 1,5,1,100000000,510000000372,
2.04469,,Segment,1,16,Image 1,5,1,100000000,510000000384,
2.84314,,Segment,1,15,Image 1,5,1,100000000,510000000387,
4.84946,,Segment,1,14,Image 1,5,1,100000000,510000000391,
10.8406,,Segment,1,13,Image 1,5,1,100000000,510000000399,
21.3311,,Segment,1,12,Image 1,4,1,100000000,510000000413,
17.7006,,Segment,1,10,Image 1,4,1,100000000,510000000420,
9.44744,,Segment,1,9,Image 1,4,1,100000000,510000000441,
8.55158,,Segment,1,8,Image 1,3,1,100000000,510000000450,
4.76033,,Segment,1,7,Image 1,3,1,100000000,510000000454,
3.62705,,Segment,1,6,Image 1,2,1,100000000,510000000457,
2.75515,,Segment,1,5,Image 1,2,1,100000000,510000000460,
2.2092,,Segment,1,4,Image 1,2,1,100000000,510000000463,
2.62055,,Segment,1,3,Image 1,1,1,100000000,510000000475,
2.90861,,Segment,1,2,Image 1,1,1,100000000,510000000502,
4.1135,,Segment,1,1,Image 1,1,1,100000000,510000000513,
4.81852,,Segment,1,0,Image 1,1,1,100000000,510000000518,
3.15179,,Segment,1,25,Image 1,9,1,100000000,510000000552,
5.72308,,Segment,1,24,Image 1,9,1,100000000,510000000555,
3.79293,,Segment,1,23,Image 1,9,1,100000000,510000000562,
6.23148,,Segment,1,23,Image 1,9,1,100000000,510000000565,
76.405,,Segment,1,22,Image 1,9,1,100000000,510000000569,
2.95688,,Segment,1,21,Image 1,9,1,100000000,510000000597,
2.06512,,Segment,1,20,Image 1,7,1,100000000,510000000602,
6.14444,,Segment,1,7,Image 1,4,1,100000001,510000000619,
11.034,,Segment,1,6,Image 1,3,1,100000001,510000000627,
3.84653,,Segment,1,5,Image 1,3,1,100000001,510000000694,
2.492,,Segment,1,4,Image 1,2,1,100000001,510000000701,
3.13699,,Segment,1,2,Image 1,2,1,100000001,510000000711,
2.93053,,Segment,1,1,Image 1,2,1,100000001,510000000735,
2.37714,,Segment,1,0,Image 1,1,1,100000001,510000000760,
4.1097,,Segment,1,7,Image 1,3,1,100000001,510000000781,
4.29825,,Segment,1,6,Image 1,4,1,100000001,510000000785,
16.5973,,Segment,1,2,Image 1,3,1,100000001,510000000815,
2.30423,,Segment,1,5,Image 1,2,1,100000001,510000000828,
21.6038,,Segment,1,3,Image 1,3,1,100000001,510000000833,
1.93787,,Segment,1,4,Image 1,2,1,100000001,510000000853,
2.25825,,Segment,1,3,Image 1,2,1,100000001,510000000882,
5.156,,Segment,1,2,Image 1,2,1,100000001,510000000923,
2.2665,,Segment,1,1,Image 1,1,1,100000001,510000000930,
15.6901,,Segment,1,4,Image 1,3,1,100000001,510000000941,
1.7807,,Segment,1,5,Image 1,2,1,100000001,510000000970,
17.2087,,Segment,1,4,Image 1,2,1,100000001,510000000980,
15.1838,,Segment,1,3,Image 1,1,1,100000001,510000001000,
5.83877,,Segment,1,2,Image 1,1,1,100000001,510000001016,
2.73643,,Segment,1,3,Image 1,3,1,100000001,510000001020,
2.49708,,Segment,1,5,Image 1,3,1,100000001,510000001030,
3.93519,,Segment,1,5,Image 1,2,1,100000001,510000001038,
13.5502,,Segment,1,4,Image 1,1,1,100000001,510000001048,
9.24428,,Segment,1,5,Image 1,1,1,100000001,510000001052,
13.1446,,Segment,1,10,Image 1,5,1,100000000,510000001058,
17.6511,,Segment,1,3,Image 1,2,1,100000001,510000001066,
58.7737,,Segment,1,20,Image 1,6,1,100000000,510000001076,
26.0364,,Segment,1,19,Image 1,6,1,100000000,510000001079,
2.95953,,Segment,1,20,Image 1,6,1,100000000,510000001111,
4.55285,,Segment,1,19,Image 1,5,1,100000000,510000001115,
1.7963,,Segment,1,18,Image 1,5,1,100000000,510000001120,
27.6842,,Segment,1,20,Image 1,7,1,100000000,510000001123,
33.1875,,Segment,1,15,Image 1,7,1,100000000,510000001130,
9.92537,,Segment,1,14,Image 1,6,1,100000000,510000001140,
19.4275,,Segment,1,13,Image 1,5,1,100000000,510000001152,
23.6293,,Segment,1,12,Image 1,5,1,100000000,510000001163,
3.72619,,Segment,1,18,Image 1,6,1,100000000,510000001169,
2.84422,,Segment,1,17,Image 1,5,1,100000000,510000001177,
6.41176,,Segment,1,16,Image 1,5,1,100000000,510000001182,
7.60563,,Segment,1,15,Image 1,5,1,100000000,510000001184,
6.40657,,Segment,1,14,Image 1,5,1,100000000,510000001201,
11.8421,,Segment,1,18,Image 1,5,1,100000000,510000001206,
64.2225,,Segment,1,12,Image 1,4,1,100000000,510000001232,
