
Segment Center Intensity Min Ch=2 Img=1
 ==================== 
Segment Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
12,,Segment,2,2,Image 1,1,1,100000000,510000000502,
47,,Segment,2,1,Image 1,1,1,100000000,510000000513,
98,,Segment,2,0,Image 1,1,1,100000000,510000000518,
11,,Segment,2,25,Image 1,9,1,100000000,510000000552,
7,,Segment,2,24,Image 1,9,1,100000000,510000000555,
25,,Segment,2,23,Image 1,9,1,100000000,510000000562,
5,,Segment,2,23,Image 1,9,1,100000000,510000000565,
39,,Segment,2,22,Image 1,9,1,100000000,510000000569,
19,,Segment,2,21,Image 1,9,1,100000000,510000000597,
27,,Segment,2,20,Image 1,7,1,100000000,510000000602,
8,,Segment,2,7,Image 1,4,1,100000001,510000000619,
12,,Segment,2,6,Image 1,3,1,100000001,510000000627,
9,,Segment,2,5,Image 1,3,1,100000001,510000000694,
32,,Segment,2,4,Image 1,2,1,100000001,510000000701,
65,,Segment,2,2,Image 1,2,1,100000001,510000000711,
7,,Segment,2,1,Image 1,2,1,100000001,510000000735,
16,,Segment,2,0,Image 1,1,1,100000001,510000000760,
22,,Segment,2,7,Image 1,3,1,100000001,510000000781,
4,,Segment,2,6,Image 1,4,1,100000001,510000000785,
13,,Segment,2,2,Image 1,3,1,100000001,510000000815,
32,,Segment,2,5,Image 1,2,1,100000001,510000000828,
17,,Segment,2,3,Image 1,3,1,100000001,510000000833,
4,,Segment,2,4,Image 1,2,1,100000001,510000000853,
15,,Segment,2,3,Image 1,2,1,100000001,510000000882,
22,,Segment,2,2,Image 1,2,1,100000001,510000000923,
79,,Segment,2,1,Image 1,1,1,100000001,510000000930,
10,,Segment,2,4,Image 1,3,1,100000001,510000000941,
29,,Segment,2,5,Image 1,2,1,100000001,510000000970,
32,,Segment,2,4,Image 1,2,1,100000001,510000000980,
60,,Segment,2,3,Image 1,1,1,100000001,510000001000,
54,,Segment,2,2,Image 1,1,1,100000001,510000001016,
13,,Segment,2,3,Image 1,3,1,100000001,510000001020,
9,,Segment,2,5,Image 1,3,1,100000001,510000001030,
17,,Segment,2,5,Image 1,2,1,100000001,510000001038,
60,,Segment,2,4,Image 1,1,1,100000001,510000001048,
17,,Segment,2,5,Image 1,1,1,100000001,510000001052,
10,,Segment,2,10,Image 1,5,1,100000000,510000001058,
9,,Segment,2,3,Image 1,2,1,100000001,510000001066,
10,,Segment,2,20,Image 1,6,1,100000000,510000001076,
22,,Segment,2,19,Image 1,6,1,100000000,510000001079,
11,,Segment,2,20,Image 1,6,1,100000000,510000001111,
77,,Segment,2,19,Image 1,5,1,100000000,510000001115,
27,,Segment,2,18,Image 1,5,1,100000000,510000001120,
8,,Segment,2,20,Image 1,7,1,100000000,510000001123,
3,,Segment,2,15,Image 1,7,1,100000000,510000001130,
20,,Segment,2,14,Image 1,6,1,100000000,510000001140,
60,,Segment,2,13,Image 1,5,1,100000000,510000001152,
16,,Segment,2,12,Image 1,5,1,100000000,510000001163,
9,,Segment,2,18,Image 1,6,1,100000000,510000001169,
28,,Segment,2,17,Image 1,5,1,100000000,510000001177,
20,,Segment,2,16,Image 1,5,1,100000000,510000001182,
14,,Segment,2,15,Image 1,5,1,100000000,510000001184,
16,,Segment,2,14,Image 1,5,1,100000000,510000001201,
14,,Segment,2,18,Image 1,5,1,100000000,510000001206,
3,,Segment,2,12,Image 1,4,1,100000000,510000001232,
14,,Segment,2,11,Image 1,3,1,100000000,510000001249,
58,,Segment,2,9,Image 1,3,1,100000000,510000001261,
36,,Segment,2,8,Image 1,3,1,100000000,510000001267,
10,,Segment,2,20,Image 1,5,1,100000000,510000001282,
13,,Segment,2,17,Image 1,6,1,100000000,510000001288,
8,,Segment,2,16,Image 1,6,1,100000000,510000001310,
9,,Segment,2,15,Image 1,6,1,100000000,510000001324,
21,,Segment,2,14,Image 1,6,1,100000000,510000001328,
39,,Segment,2,13,Image 1,6,1,100000000,510000001354,
59,,Segment,2,12,Image 1,6,1,100000000,510000001357,
19,,Segment,2,11,Image 1,6,1,100000000,510000001377,
31,,Segment,2,10,Image 1,5,1,100000000,510000001394,
23,,Segment,2,9,Image 1,4,1,100000000,510000001403,
37,,Segment,2,8,Image 1,4,1,100000000,510000001405,
16,,Segment,2,17,Image 1,6,1,100000000,510000001419,
20,,Segment,2,15,Image 1,7,1,100000000,510000001426,
21,,Segment,2,15,Image 1,6,1,100000000,510000001437,
12,,Segment,2,15,Image 1,6,1,100000000,510000001442,
20,,Segment,2,17,Image 1,7,1,100000000,510000001448,
39,,Segment,2,16,Image 1,7,1,100000000,510000001450,
43,,Segment,2,15,Image 1,7,1,100000000,510000001452,
40,,Segment,2,14,Image 1,7,1,100000000,510000001454,
17,,Segment,2,16,Image 1,6,1,100000000,510000001457,
77,,Segment,2,19,Image 1,6,1,100000000,510000001460,
37,,Segment,2,17,Image 1,8,1,100000000,510000001463,
14,,Segment,2,16,Image 1,8,1,100000000,510000001468,
21,,Segment,2,15,Image 1,8,1,100000000,510000001471,
6,,Segment,2,13,Image 1,6,1,100000000,510000001478,
34,,Segment,2,13,Image 1,4,1,100000000,510000001493,
38,,Segment,2,15,Image 1,6,1,100000000,510000001495,
24,,Segment,2,14,Image 1,6,1,100000000,510000001498,
17,,Segment,2,12,Image 1,7,1,100000000,510000001503,
22,,Segment,2,13,Image 1,7,1,100000000,510000001509,
17,,Segment,2,11,Image 1,5,1,100000000,510000001517,
4,,Segment,2,14,Image 1,3,1,100000000,510000001522,
30,,Segment,2,13,Image 1,3,1,100000000,510000001526,
25,,Segment,2,12,Image 1,3,1,100000000,510000001531,
26,,Segment,2,14,Image 1,4,1,100000000,510000001534,
17,,Segment,2,5,Image 1,3,1,100000003,510000001551,
35,,Segment,2,4,Image 1,2,1,100000003,510000001563,
18,,Segment,2,3,Image 1,2,1,100000003,510000001598,
15,,Segment,2,2,Image 1,2,1,100000003,510000001653,
38,,Segment,2,1,Image 1,1,1,100000003,510000001657,
78,,Segment,2,0,Image 1,1,1,100000003,510000001670,
22,,Segment,2,13,Image 1,4,1,100000000,510000001692,
2,,Segment,2,6,Image 1,2,1,100000001,510000001746,
9,,Segment,2,5,Image 1,2,1,100000001,510000001770,
54,,Segment,2,4,Image 1,2,1,100000001,510000001774,
77,,Segment,2,3,Image 1,2,1,100000001,510000001778,
52,,Segment,2,2,Image 1,2,1,100000001,510000001795,
76,,Segment,2,0,Image 1,1,1,100000001,510000001803,
55,,Segment,2,11,Image 1,5,1,100000000,510000001806,
29,,Segment,2,11,Image 1,4,1,100000000,510000001818,
4,,Segment,2,5,Image 1,4,1,100000003,510000001822,
24,,Segment,2,4,Image 1,3,1,100000003,510000001827,
18,,Segment,2,9,Image 1,3,1,100000000,510000001837,
15,,Segment,2,10,Image 1,4,1,100000000,510000001847,
44,,Segment,2,5,Image 1,3,1,100000003,510000001850,
6,,Segment,2,8,Image 1,4,1,100000001,510000001854,
23,,Segment,2,7,Image 1,3,1,100000001,510000001872,
24,,Segment,2,6,Image 1,3,1,100000001,510000001876,
21,,Segment,2,8,Image 1,3,1,100000001,510000001881,
24,,Segment,2,10,Image 1,4,1,100000000,510000001884,
11,,Segment,2,3,Image 1,1,1,100000002,510000001923,
22,,Segment,2,2,Image 1,1,1,100000002,510000001942,
20,,Segment,2,1,Image 1,1,1,100000002,510000001951,
43,,Segment,2,0,Image 1,1,1,100000002,510000001969,
10,,Segment,2,3,Image 1,3,1,100000000,510000002009,
9,,Segment,2,2,Image 1,2,1,100000000,510000002032,
33,,Segment,2,9,Image 1,5,1,100000000,510000002038,
4,,Segment,2,8,Image 1,5,1,100000001,510000002042,
21,,Segment,2,9,Image 1,4,1,100000000,510000002046,
24,,Segment,2,6,Image 1,3,1,100000000,510000002054,
12,,Segment,2,3,Image 1,3,1,100000003,510000002058,
10,,Segment,2,3,Image 1,2,1,100000000,510000002076,
17,,Segment,2,5,Image 1,3,1,100000000,510000002082,
9,,Segment,2,4,Image 1,3,1,100000002,510000002095,
12,,Segment,2,3,Image 1,2,1,100000002,510000002097,
13,,Segment,2,2,Image 1,2,1,100000002,510000002103,
7,,Segment,2,1,Image 1,1,1,100000002,510000002124,
42,,Segment,2,0,Image 1,1,1,100000002,510000002145,
48,,Segment,2,4,Image 1,1,1,100000000,510000002148,
4,,Segment,2,4,Image 1,2,1,100000002,510000002152,
11,,Segment,2,3,Image 1,3,1,100000000,510000002156,
11,,Segment,2,3,Image 1,2,1,100000000,510000002159,
13,,Segment,2,4,Image 1,3,1,100000002,510000002167,
26,,Segment,2,3,Image 1,2,1,100000002,510000002187,
74,,Segment,2,2,Image 1,1,1,100000002,510000002193,
13,,Segment,2,4,Image 1,2,1,100000001,510000002204,
8,,Segment,2,5,Image 1,4,1,100000003,510000002207,
15,,Segment,2,4,Image 1,3,1,100000003,510000002214,
18,,Segment,2,3,Image 1,2,1,100000003,510000002225,
55,,Segment,2,2,Image 1,1,1,100000003,510000002231,
71,,Segment,2,0,Image 1,1,1,100000003,510000002276,
65,,Segment,2,4,Image 1,2,1,100000002,510000002298,
14,,Segment,2,3,Image 1,2,1,100000002,510000002307,
10,,Segment,2,1,Image 1,2,1,100000002,510000002326,
9,,Segment,2,5,Image 1,3,1,100000001,510000002337,
22,,Segment,2,4,Image 1,3,1,100000001,510000002355,
57,,Segment,2,3,Image 1,3,1,100000001,510000002370,
21,,Segment,2,5,Image 1,3,1,100000003,510000002375,
10,,Segment,2,4,Image 1,4,1,100000001,510000002392,
55,,Segment,2,3,Image 1,3,1,100000001,510000002395,
31,,Segment,2,4,Image 1,4,1,100000001,510000002401,
10,,Segment,2,2,Image 1,2,1,100000002,510000002408,
16,,Segment,2,4,Image 1,3,1,100000001,510000002420,
27,,Segment,2,4,Image 1,3,1,100000001,510000002437,
23,,Segment,2,5,Image 1,2,1,100000003,510000002459,
122,,Segment,2,4,Image 1,2,1,100000003,510000002463,
34,,Segment,2,3,Image 1,1,1,100000002,510000002465,
41,,Segment,2,3,Image 1,3,1,100000001,510000002484,
36,,Segment,2,1,Image 1,1,1,100000001,510000002508,
61,,Segment,2,4,Image 1,3,1,100000001,510000002513,
60,,Segment,2,3,Image 1,2,1,100000001,510000002522,
9,,Segment,2,5,Image 1,3,1,100000003,510000002524,
14,,Segment,2,2,Image 1,3,1,100000001,510000002542,
55,,Segment,2,1,Image 1,2,1,100000001,510000002555,
36,,Segment,2,0,Image 1,1,1,100000001,510000002567,
61,,Segment,2,4,Image 1,2,1,100000001,510000002572,
14,,Segment,2,2,Image 1,2,1,100000002,510000002574,
28,,Segment,2,2,Image 1,2,1,100000003,510000002594,
11,,Segment,2,3,Image 1,1,1,100000003,510000002600,
66,,Segment,2,2,Image 1,3,1,100000001,510000002604,
39,,Segment,2,0,Image 1,1,1,100000000,510000002630,
18,,Segment,2,1,Image 1,2,1,100000003,510000002637,
13,,Segment,2,2,Image 1,1,1,100000001,510000002651,
106,,Segment,2,0,Image 1,1,1,100000003,510000002657,
32,,Segment,2,0,Image 1,1,1,100000003,510000002692,
21,,Segment,2,1,Image 1,2,1,100000001,510000002709,
7,,Segment,2,2,Image 1,1,1,100000003,510000002712,
10,,Segment,2,0,Image 1,1,1,100000003,510000002721,
12,,Segment,2,1,Image 1,2,1,100000003,510000002729,
54,,Segment,2,2,Image 1,2,1,100000001,510000002733,
43,,Segment,2,1,Image 1,1,1,100000002,510000002756,
22,,Segment,2,0,Image 1,1,1,100000002,510000002773,
16,,Segment,2,2,Image 1,3,1,100000000,510000002775,
87,,Segment,2,1,Image 1,2,1,100000000,510000002777,
28,,Segment,2,0,Image 1,1,1,100000002,510000002792,
31,,Segment,2,1,Image 1,2,1,100000002,510000002815,
23,,Segment,2,1,Image 1,2,1,100000002,510000002871,
180,,Segment,2,1,Image 1,1,1,100000001,510000002876,
45,,Segment,2,0,Image 1,1,1,100000000,510000002917,
19,,Segment,2,0,Image 1,1,1,100000002,510000002925,
65,,Segment,2,0,Image 1,1,1,100000000,510000002933,
16,,Segment,2,11,Image 1,4,1,100000000,510000002947,
39,,Segment,2,7,Image 1,2,1,100000000,510000002948,
102,,Segment,2,10,Image 1,3,1,100000000,510000002949,
39,,Segment,2,8,Image 1,2,1,100000000,510000002950,
60,,Segment,2,4,Image 1,2,1,100000000,510000002951,
44,,Segment,2,2,Image 1,2,1,100000000,510000002952,
36,,Segment,2,2,Image 1,2,1,100000001,510000002953,
36,,Segment,2,2,Image 1,1,1,100000001,510000002954,
120,,Segment,2,1,Image 1,1,1,100000001,510000002955,
19,,Segment,2,7,Image 1,4,1,100000001,510000002956,
19,,Segment,2,8,Image 1,4,1,100000001,510000002957,
75,,Segment,2,3,Image 1,2,1,100000001,510000002958,
70,,Segment,2,4,Image 1,3,1,100000001,510000002959,
33,,Segment,2,3,Image 1,3,1,100000002,510000002964,
17,,Segment,2,5,Image 1,2,1,100000003,510000002965,
91,,Segment,2,1,Image 1,1,1,100000003,510000002966,
123,,Segment,2,0,Image 1,1,1,100000003,510000002967,
