
Segment Intensity Max Ch=1 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
5,,Segment,1,3,Image 1,4,1,100000002,510000000013,
4,,Segment,1,2,Image 1,3,1,100000002,510000000015,
209,,Segment,1,1,Image 1,2,1,100000002,510000000050,
209,,Segment,1,0,Image 1,1,1,100000002,510000000054,
5,,Segment,1,3,Image 1,4,1,100000002,510000000057,
4,,Segment,1,3,Image 1,3,1,100000002,510000000059,
4,,Segment,1,2,Image 1,2,1,100000002,510000000062,
209,,Segment,1,1,Image 1,1,1,100000002,510000000102,
28,,Segment,1,0,Image 1,1,1,100000002,510000000135,
36,,Segment,1,4,Image 1,2,1,100000001,510000000145,
58,,Segment,1,3,Image 1,2,1,100000001,510000000158,
58,,Segment,1,2,Image 1,1,1,100000001,510000000167,
19,,Segment,1,1,Image 1,1,1,100000001,510000000173,
14,,Segment,1,0,Image 1,1,1,100000001,510000000193,
22,,Segment,1,5,Image 1,4,1,100000001,510000000205,
11,,Segment,1,4,Image 1,4,1,100000001,510000000207,
116,,Segment,1,3,Image 1,3,1,100000001,510000000227,
6,,Segment,1,2,Image 1,2,1,100000001,510000000233,
6,,Segment,1,0,Image 1,1,1,100000001,510000000240,
6,,Segment,1,4,Image 1,3,1,100000001,510000000245,
26,,Segment,1,4,Image 1,3,1,100000001,510000000250,
29,,Segment,1,5,Image 1,5,1,100000001,510000000256,
58,,Segment,1,3,Image 1,1,1,100000001,510000000269,
31,,Segment,1,10,Image 1,3,1,100000000,510000000278,
7,,Segment,1,9,Image 1,3,1,100000000,510000000281,
8,,Segment,1,8,Image 1,2,1,100000000,510000000298,
69,,Segment,1,7,Image 1,2,1,100000000,510000000301,
69,,Segment,1,6,Image 1,2,1,100000000,510000000307,
7,,Segment,1,5,Image 1,2,1,100000000,510000000309,
23,,Segment,1,4,Image 1,1,1,100000000,510000000314,
11,,Segment,1,3,Image 1,1,1,100000000,510000000316,
4,,Segment,1,2,Image 1,1,1,100000000,510000000318,
10,,Segment,1,0,Image 1,1,1,100000000,510000000321,
37,,Segment,1,7,Image 1,2,1,100000000,510000000361,
6,,Segment,1,6,Image 1,1,1,100000000,510000000366,
4,,Segment,1,5,Image 1,1,1,100000000,510000000369,
4,,Segment,1,2,Image 1,2,1,100000000,510000000394,
5,,Segment,1,1,Image 1,1,1,100000000,510000000402,
5,,Segment,1,0,Image 1,1,1,100000000,510000000406,
35,,Segment,1,10,Image 1,4,1,100000000,510000000412,
39,,Segment,1,2,Image 1,2,1,100000001,510000000420,
5,,Segment,1,8,Image 1,3,1,100000000,510000000442,
192,,Segment,1,9,Image 1,2,1,100000000,510000000449,
20,,Segment,1,7,Image 1,4,1,100000000,510000000458,
6,,Segment,1,6,Image 1,3,1,100000000,510000000470,
109,,Segment,1,7,Image 1,1,1,100000000,510000000491,
6,,Segment,1,7,Image 1,3,1,100000000,510000000503,
6,,Segment,1,6,Image 1,2,1,100000000,510000000527,
5,,Segment,1,5,Image 1,2,1,100000000,510000000533,
4,,Segment,1,4,Image 1,2,1,100000000,510000000537,
4,,Segment,1,3,Image 1,2,1,100000000,510000000546,
6,,Segment,1,6,Image 1,3,1,100000000,510000000561,
5,,Segment,1,1,Image 1,2,1,100000000,510000000584,
4,,Segment,1,0,Image 1,1,1,100000000,510000000591,
11,,Segment,1,1,Image 1,2,1,100000001,510000000598,
69,,Segment,1,7,Image 1,3,1,100000000,510000000604,
6,,Segment,1,3,Image 1,1,1,100000001,510000000612,
13,,Segment,1,2,Image 1,1,1,100000001,510000000617,
5,,Segment,1,6,Image 1,2,1,100000000,510000000629,
16,,Segment,1,3,Image 1,2,1,100000001,510000000638,
6,,Segment,1,2,Image 1,1,1,100000000,510000000645,
7,,Segment,1,3,Image 1,2,1,100000001,510000000652,
4,,Segment,1,5,Image 1,3,1,100000000,510000000657,
10,,Segment,1,0,Image 1,1,1,100000001,510000000670,
8,,Segment,1,2,Image 1,1,1,100000000,510000000679,
7,,Segment,1,1,Image 1,1,1,100000000,510000000685,
37,,Segment,1,0,Image 1,1,1,100000000,510000000696,
6,,Segment,1,1,Image 1,2,1,100000001,510000000704,
7,,Segment,1,2,Image 1,2,1,100000000,510000000714,
4,,Segment,1,1,Image 1,1,1,100000000,510000000728,
5,,Segment,1,4,Image 1,3,1,100000000,510000000734,
11,,Segment,1,4,Image 1,2,1,100000000,510000000743,
26,,Segment,1,1,Image 1,2,1,100000000,510000000751,
8,,Segment,1,0,Image 1,1,1,100000001,510000000759,
6,,Segment,1,1,Image 1,2,1,100000000,510000000767,
4,,Segment,1,1,Image 1,2,1,100000000,510000000775,
4,,Segment,1,2,Image 1,2,1,100000000,510000000782,
47,,Segment,1,0,Image 1,1,1,100000000,510000000789,
4,,Segment,1,0,Image 1,1,1,100000000,510000000793,
4,,Segment,1,0,Image 1,1,1,100000000,510000000796,
6,,Segment,1,1,Image 1,1,1,100000000,510000000798,
6,,Segment,1,1,Image 1,1,1,100000001,510000000810,
