
Spine Center Intensity Mean Ch=2 Img=1
 ==================== 
Spine Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
42.2,,Spine,2,1,Image 1,2,1,100000002,610000000958,
28.7647,,Spine,2,8,Image 1,3,1,100000000,610000000974,
40.8333,,Spine,2,1,Image 1,2,1,100000002,610000000997,
31.8333,,Spine,2,2,Image 1,1,1,100000000,610000001008,
35.65,,Spine,2,0,Image 1,1,1,100000001,610000001027,
38.7647,,Spine,2,0,Image 1,1,1,100000001,610000001043,
32.8462,,Spine,2,2,Image 1,1,1,100000000,610000001055,
32.75,,Spine,2,8,Image 1,3,1,100000000,610000001066,
38,,Spine,2,1,Image 1,1,1,100000001,610000001082,
38.4615,,Spine,2,0,Image 1,1,1,100000001,610000001094,
41.3846,,Spine,2,1,Image 1,1,1,100000001,610000001106,
36.5455,,Spine,2,0,Image 1,1,1,100000001,610000001116,
44.1818,,Spine,2,3,Image 1,2,1,100000001,610000001126,
43,,Spine,2,1,Image 1,1,1,100000000,610000001132,
40.625,,Spine,2,2,Image 1,1,1,100000000,610000001139,
44.5,,Spine,2,3,Image 1,2,1,100000001,610000001148,
31.4286,,Spine,2,6,Image 1,2,1,100000000,610000001154,
67.2,,Spine,2,5,Image 1,2,1,100000000,610000001168,
27.4286,,Spine,2,7,Image 1,4,1,100000000,610000001174,
39.3636,,Spine,2,1,Image 1,1,1,100000001,610000001184,
91.25,,Spine,2,1,Image 1,1,1,100000002,610000001203,
36,,Spine,2,1,Image 1,1,1,100000001,610000001211,
40.2222,,Spine,2,3,Image 1,2,1,100000001,610000001219,
48.1667,,Spine,2,1,Image 1,1,1,100000000,610000001224,
22.6667,,Spine,2,2,Image 1,2,1,100000000,610000001229,
51,,Spine,2,1,Image 1,1,1,100000000,610000001234,
35.7,,Spine,2,2,Image 1,1,1,100000000,610000001243,
45.1667,,Spine,2,1,Image 1,1,1,100000000,610000001248,
93.1667,,Spine,2,1,Image 1,1,1,100000002,610000001265,
96,,Spine,2,1,Image 1,1,1,100000002,610000001282,
56.6,,Spine,2,0,Image 1,1,1,100000002,610000001296,
95.4118,,Spine,2,1,Image 1,1,1,100000002,610000001312,
