
Spine Number of Voxel Ch=1 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
234,,Spine,1,1,Image 1,2,1,100000002,610000000958,
99,,Spine,1,8,Image 1,3,1,100000000,610000000974,
233,,Spine,1,1,Image 1,2,1,100000002,610000000997,
438,,Spine,1,2,Image 1,1,1,100000000,610000001008,
1090,,Spine,1,0,Image 1,1,1,100000001,610000001027,
1075,,Spine,1,0,Image 1,1,1,100000001,610000001043,
448,,Spine,1,2,Image 1,1,1,100000000,610000001055,
87,,Spine,1,8,Image 1,3,1,100000000,610000001066,
1368,,Spine,1,1,Image 1,1,1,100000001,610000001082,
1513,,Spine,1,0,Image 1,1,1,100000001,610000001094,
1344,,Spine,1,1,Image 1,1,1,100000001,610000001106,
1491,,Spine,1,0,Image 1,1,1,100000001,610000001116,
387,,Spine,1,3,Image 1,2,1,100000001,610000001126,
205,,Spine,1,1,Image 1,1,1,100000000,610000001132,
463,,Spine,1,2,Image 1,1,1,100000000,610000001139,
350,,Spine,1,3,Image 1,2,1,100000001,610000001148,
146,,Spine,1,6,Image 1,2,1,100000000,610000001154,
1038,,Spine,1,5,Image 1,2,1,100000000,610000001168,
185,,Spine,1,7,Image 1,4,1,100000000,610000001174,
1301,,Spine,1,1,Image 1,1,1,100000001,610000001184,
906,,Spine,1,1,Image 1,1,1,100000002,610000001203,
1223,,Spine,1,1,Image 1,1,1,100000001,610000001211,
331,,Spine,1,3,Image 1,2,1,100000001,610000001219,
212,,Spine,1,1,Image 1,1,1,100000000,610000001224,
150,,Spine,1,2,Image 1,2,1,100000000,610000001229,
214,,Spine,1,1,Image 1,1,1,100000000,610000001234,
420,,Spine,1,2,Image 1,1,1,100000000,610000001243,
199,,Spine,1,1,Image 1,1,1,100000000,610000001248,
889,,Spine,1,1,Image 1,1,1,100000002,610000001265,
884,,Spine,1,1,Image 1,1,1,100000002,610000001282,
324,,Spine,1,0,Image 1,1,1,100000002,610000001296,
901,,Spine,1,1,Image 1,1,1,100000002,610000001312,
256,,Spine,1,3,Image 1,2,1,100000001,610000001316,
1057,,Spine,1,5,Image 1,2,1,100000000,610000001329,
1190,,Spine,1,1,Image 1,1,1,100000001,610000001345,
181,,Spine,1,7,Image 1,4,1,100000000,610000001350,
1394,,Spine,1,0,Image 1,1,1,100000001,610000001356,
97,,Spine,1,1,Image 1,2,1,100000002,610000001366,
139,,Spine,1,6,Image 1,2,1,100000000,610000001375,
1156,,Spine,1,1,Image 1,1,1,100000001,610000001383,
325,,Spine,1,3,Image 1,2,1,100000001,610000001389,
86,,Spine,1,8,Image 1,3,1,100000000,610000001395,
