
Spine Part Length Ground
 ==================== 
Spine Part Length Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.212372,µm,Spine,Spine Part Length,1,2,1,100000001,610000001620,
0.408514,µm,Spine,Spine Part Length,1,2,1,100000002,610000001625,
0.210456,µm,Spine,Spine Part Length,6,2,1,100000000,610000001631,
0.288992,µm,Spine,Spine Part Length,1,2,1,100000002,610000001636,
0,µm,Spine,Spine Part Length,2,1,1,100000001,610000001642,
0.153146,µm,Spine,Spine Part Length,1,1,1,100000001,610000001648,
0.0134971,µm,Spine,Spine Part Length,1,2,1,100000000,610000001654,
0.182998,µm,Spine,Spine Part Length,2,1,1,100000001,610000001658,
0.199069,µm,Spine,Spine Part Length,2,1,1,100000001,610000001663,
0.209867,µm,Spine,Spine Part Length,3,2,1,100000001,610000001666,
0.453524,µm,Spine,Spine Part Length,8,3,1,100000000,610000001678,
0.48297,µm,Spine,Spine Part Length,1,1,1,100000002,610000001688,
0.154371,µm,Spine,Spine Part Length,1,1,1,100000000,610000001691,
0,µm,Spine,Spine Part Length,0,1,1,100000001,610000001696,
0.13217,µm,Spine,Spine Part Length,2,2,1,100000000,610000001699,
0.145488,µm,Spine,Spine Part Length,1,1,1,100000002,610000001702,
0.205602,µm,Spine,Spine Part Length,1,2,1,100000002,610000001709,
0.444895,µm,Spine,Spine Part Length,0,1,1,100000000,610000001716,
0.52048,µm,Spine,Spine Part Length,5,4,1,100000001,610000001721,
0.115735,µm,Spine,Spine Part Length,2,1,1,100000001,610000001727,
0.502092,µm,Spine,Spine Part Length,2,2,1,100000000,610000001729,
0.493637,µm,Spine,Spine Part Length,0,1,1,100000000,610000001734,
0.501243,µm,Spine,Spine Part Length,1,1,1,100000002,610000001745,
0.252227,µm,Spine,Spine Part Length,1,1,1,100000000,610000001750,
0.186307,µm,Spine,Spine Part Length,7,1,1,100000000,610000001753,
0.159603,µm,Spine,Spine Part Length,6,3,1,100000000,610000001756,
0.144585,µm,Spine,Spine Part Length,7,4,1,100000000,610000001759,
0.297929,µm,Spine,Spine Part Length,6,2,1,100000000,610000001764,
0.303313,µm,Spine,Spine Part Length,2,1,1,100000000,610000001768,
0.159086,µm,Spine,Spine Part Length,1,1,1,100000000,610000001770,
0.477748,µm,Spine,Spine Part Length,1,1,1,100000002,610000001779,
0.305508,µm,Spine,Spine Part Length,0,1,1,100000000,610000001781,
0.484926,µm,Spine,Spine Part Length,1,1,1,100000002,610000001790,
0.39509,µm,Spine,Spine Part Length,8,2,1,100000000,610000001792,
0.502345,µm,Spine,Spine Part Length,1,1,1,100000002,610000001802,
0.35218,µm,Spine,Spine Part Length,5,4,1,100000001,610000001808,
0.482076,µm,Spine,Spine Part Length,0,1,1,100000000,610000001814,
0.0583271,µm,Spine,Spine Part Length,0,1,1,100000001,610000001818,
0.117645,µm,Spine,Spine Part Length,9,3,1,100000000,610000001821,
0.140844,µm,Spine,Spine Part Length,1,1,1,100000000,610000001824,
0.12529,µm,Spine,Spine Part Length,2,1,1,100000000,610000001827,
0.025688,µm,Spine,Spine Part Length,0,1,1,100000001,610000001831,
0.586104,µm,Spine,Spine Part Length,1,2,1,100000002,610000001838,
0.494776,µm,Spine,Spine Part Length,1,1,1,100000002,610000001847,
0,µm,Spine,Spine Part Length,1,2,1,100000000,610000001851,
0.268106,µm,Spine,Spine Part Length,2,2,1,100000000,610000001853,
0.339934,µm,Spine,Spine Part Length,5,2,1,100000000,610000001861,
0.113139,µm,Spine,Spine Part Length,3,1,1,100000001,610000001866,
0.279492,µm,Spine,Spine Part Length,2,2,1,100000001,610000001868,
0.262847,µm,Spine,Spine Part Length,3,2,1,100000001,610000001870,
0.503726,µm,Spine,Spine Part Length,1,1,1,100000002,610000001879,
0.466639,µm,Spine,Spine Part Length,7,3,1,100000000,610000001881,
0.223662,µm,Spine,Spine Part Length,1,2,1,100000002,610000001884,
0.373715,µm,Spine,Spine Part Length,5,4,1,100000001,610000001892,
0.187454,µm,Spine,Spine Part Length,1,2,1,100000002,610000001897,
0.327456,µm,Spine,Spine Part Length,7,2,1,100000000,610000001901,
0.385766,µm,Spine,Spine Part Length,7,1,1,100000000,610000001903,
0.143508,µm,Spine,Spine Part Length,1,1,1,100000001,610000001907,
0,µm,Spine,Spine Part Length,0,1,1,100000001,610000001910,
0.205068,µm,Spine,Spine Part Length,1,1,1,100000000,610000001913,
0.17718,µm,Spine,Spine Part Length,2,1,1,100000001,610000001917,
0.314156,µm,Spine,Spine Part Length,5,4,1,100000001,610000001922,
0.168294,µm,Spine,Spine Part Length,3,2,1,100000001,610000001925,
0.0442933,µm,Spine,Spine Part Length,0,1,1,100000001,610000001928,
0.302636,µm,Spine,Spine Part Length,8,3,1,100000000,610000001931,
0.275179,µm,Spine,Spine Part Length,2,2,1,100000000,610000001933,
0.273584,µm,Spine,Spine Part Length,7,4,1,100000000,610000001935,
0.0680972,µm,Spine,Spine Part Length,2,2,1,100000001,610000001938,
0.152238,µm,Spine,Spine Part Length,6,2,1,100000000,610000001940,
0.353813,µm,Spine,Spine Part Length,4,3,1,100000000,610000001942,
0.236377,µm,Spine,Spine Part Length,0,1,1,100000000,610000001946,
0.074865,µm,Spine,Spine Part Length,2,1,1,100000001,610000001949,
0.115692,µm,Spine,Spine Part Length,4,1,1,100000000,610000001953,
0.363078,µm,Spine,Spine Part Length,3,2,1,100000000,610000001957,
0.0283578,µm,Spine,Spine Part Length,0,1,1,100000000,610000001963,
0.220128,µm,Spine,Spine Part Length,1,2,1,100000002,610000001968,
0.407039,µm,Spine,Spine Part Length,5,4,1,100000001,610000001975,
0.196118,µm,Spine,Spine Part Length,9,2,1,100000000,610000001979,
0.196458,µm,Spine,Spine Part Length,7,3,1,100000000,610000001982,
0.0288613,µm,Spine,Spine Part Length,0,1,1,100000001,610000001988,
0.443052,µm,Spine,Spine Part Length,6,2,1,100000000,610000001993,
0.0467747,µm,Spine,Spine Part Length,2,1,1,100000000,610000002000,
0.38364,µm,Spine,Spine Part Length,8,3,1,100000000,610000002008,
0.778203,µm,Spine,Spine Part Length,5,4,1,100000001,610000002010,
0.440852,µm,Spine,Spine Part Length,1,1,1,100000002,610000002015,
0.259984,µm,Spine,Spine Part Length,1,2,1,100000002,610000002019,
0.491821,µm,Spine,Spine Part Length,0,1,1,100000000,610000002024,
0.252458,µm,Spine,Spine Part Length,3,2,1,100000001,610000002026,
0.273777,µm,Spine,Spine Part Length,10,3,1,100000000,610000002030,
0.233488,µm,Spine,Spine Part Length,5,2,1,100000000,610000002036,
0.386809,µm,Spine,Spine Part Length,1,1,1,100000002,610000002043,
0.384693,µm,Spine,Spine Part Length,1,1,1,100000002,610000002049,
0.421699,µm,Spine,Spine Part Length,0,1,1,100000000,610000002053,
0.116989,µm,Spine,Spine Part Length,7,3,1,100000000,610000002056,
0.148859,µm,Spine,Spine Part Length,3,2,1,100000000,610000002060,
0.145497,µm,Spine,Spine Part Length,2,3,1,100000002,610000002062,
0.0957267,µm,Spine,Spine Part Length,0,1,1,100000001,610000002067,
0.0792624,µm,Spine,Spine Part Length,4,1,1,100000000,610000002070,
0.209782,µm,Spine,Spine Part Length,1,1,1,100000002,610000002072,
0.227307,µm,Spine,Spine Part Length,6,2,1,100000000,610000002075,
0.399494,µm,Spine,Spine Part Length,5,2,1,100000000,610000002080,
0.0950436,µm,Spine,Spine Part Length,0,1,1,100000000,610000002083,
0.226573,µm,Spine,Spine Part Length,3,2,1,100000001,610000002085,
0.344173,µm,Spine,Spine Part Length,5,2,1,100000000,610000002090,
0.336531,µm,Spine,Spine Part Length,7,1,1,100000000,610000002092,
0.222598,µm,Spine,Spine Part Length,1,1,1,100000000,610000002094,
0.302197,µm,Spine,Spine Part Length,5,4,1,100000001,610000002099,
0.100744,µm,Spine,Spine Part Length,1,2,1,100000001,610000002102,
0.326316,µm,Spine,Spine Part Length,7,1,1,100000000,610000002105,
0.147633,µm,Spine,Spine Part Length,2,1,1,100000000,610000002108,
0.461297,µm,Spine,Spine Part Length,4,3,1,100000000,610000002112,
0.0954111,µm,Spine,Spine Part Length,0,1,1,100000001,610000002114,
0.128526,µm,Spine,Spine Part Length,3,1,1,100000000,610000002116,
0.042701,µm,Spine,Spine Part Length,1,1,1,100000000,610000002121,
0.415446,µm,Spine,Spine Part Length,0,1,1,100000000,610000002128,
0.345542,µm,Spine,Spine Part Length,0,1,1,100000000,610000002133,
0.277592,µm,Spine,Spine Part Length,5,3,1,100000000,610000002135,
0.386296,µm,Spine,Spine Part Length,0,1,1,100000000,610000002141,
0,µm,Spine,Spine Part Length,0,1,1,100000001,610000002146,
0.265927,µm,Spine,Spine Part Length,5,4,1,100000001,610000002150,
0.433674,µm,Spine,Spine Part Length,0,1,1,100000000,610000002154,
0.225887,µm,Spine,Spine Part Length,2,2,1,100000000,610000002158,
0.112981,µm,Spine,Spine Part Length,4,1,1,100000000,610000002161,
0.210514,µm,Spine,Spine Part Length,5,4,1,100000001,610000002163,
0.065228,µm,Spine,Spine Part Length,2,1,1,100000000,610000002165,
0.247367,µm,Spine,Spine Part Length,8,3,1,100000000,610000002167,
0.144683,µm,Spine,Spine Part Length,1,1,1,100000000,610000002170,
0.331577,µm,Spine,Spine Part Length,0,1,1,100000000,610000002174,
0.0825774,µm,Spine,Spine Part Length,3,2,1,100000001,610000002177,
0.297388,µm,Spine,Spine Part Length,0,1,1,100000000,610000002179,
0.0274052,µm,Spine,Spine Part Length,1,1,1,100000001,610000002182,
0.158484,µm,Spine,Spine Part Length,9,2,1,100000000,610000002184,
0.10603,µm,Spine,Spine Part Length,2,2,1,100000001,610000002186,
0,µm,Spine,Spine Part Length,0,1,1,100000001,610000002189,
0.238082,µm,Spine,Spine Part Length,0,1,1,100000000,610000002195,
0.184829,µm,Spine,Spine Part Length,7,4,1,100000000,610000002200,
0.217511,µm,Spine,Spine Part Length,8,2,1,100000000,610000002202,
0.244088,µm,Spine,Spine Part Length,7,2,1,100000000,610000002204,
0.234479,µm,Spine,Spine Part Length,7,2,1,100000000,610000002206,
0.336542,µm,Spine,Spine Part Length,5,4,1,100000001,610000002209,
0.296823,µm,Spine,Spine Part Length,5,2,1,100000000,610000002213,
0.242363,µm,Spine,Spine Part Length,6,2,1,100000000,610000002215,
0.0130325,µm,Spine,Spine Part Length,0,1,1,100000001,610000002219,
0.451109,µm,Spine,Spine Part Length,0,1,1,100000000,610000002225,
0.392258,µm,Spine,Spine Part Length,0,1,1,100000000,610000002228,
0.239337,µm,Spine,Spine Part Length,2,1,1,100000000,610000002230,
0.0854075,µm,Spine,Spine Part Length,2,1,1,100000001,610000002232,
0.389333,µm,Spine,Spine Part Length,1,1,1,100000002,610000002236,
0.0204017,µm,Spine,Spine Part Length,0,1,1,100000000,610000002242,
0.212443,µm,Spine,Spine Part Length,1,2,1,100000002,610000002244,
0.316584,µm,Spine,Spine Part Length,8,3,1,100000000,610000002249,
0.197446,µm,Spine,Spine Part Length,0,1,1,100000000,610000002251,
0.072168,µm,Spine,Spine Part Length,3,1,1,100000000,610000002253,
0.285275,µm,Spine,Spine Part Length,0,1,1,100000000,610000002256,
0.163408,µm,Spine,Spine Part Length,2,1,1,100000000,610000002258,
0.243725,µm,Spine,Spine Part Length,0,1,1,100000000,610000002261,
0.252729,µm,Spine,Spine Part Length,0,1,1,100000000,610000002265,
0.172764,µm,Spine,Spine Part Length,6,3,1,100000000,610000002267,
0.397151,µm,Spine,Spine Part Length,7,2,1,100000000,610000002269,
0.0342319,µm,Spine,Spine Part Length,4,1,1,100000000,610000002271,
0.295218,µm,Spine,Spine Part Length,6,2,1,100000000,610000002273,
0,µm,Spine,Spine Part Length,2,1,1,100000001,610000002276,
0.0671831,µm,Spine,Spine Part Length,4,1,1,100000000,610000002278,
0.360997,µm,Spine,Spine Part Length,1,1,1,100000002,610000002282,
0.131572,µm,Spine,Spine Part Length,2,1,1,100000000,610000002285,
0.148406,µm,Spine,Spine Part Length,8,2,1,100000000,610000002287,
0,µm,Spine,Spine Part Length,0,1,1,100000001,610000002290,
0.313746,µm,Spine,Spine Part Length,10,3,1,100000000,610000002292,
0.205836,µm,Spine,Spine Part Length,6,2,1,100000000,610000002296,
0.2624,µm,Spine,Spine Part Length,6,1,1,100000000,610000002300,
0.0939429,µm,Spine,Spine Part Length,1,2,1,100000001,610000002302,
0.169705,µm,Spine,Spine Part Length,7,4,1,100000000,610000002306,
0.171809,µm,Spine,Spine Part Length,0,1,1,100000000,610000002310,
0.0630732,µm,Spine,Spine Part Length,3,1,1,100000000,610000002313,
0.224606,µm,Spine,Spine Part Length,8,3,1,100000000,610000002315,
0.236796,µm,Spine,Spine Part Length,1,1,1,100000002,610000002318,
0.146752,µm,Spine,Spine Part Length,6,2,1,100000000,610000002320,
0.38188,µm,Spine,Spine Part Length,0,1,1,100000000,610000002323,
0.239833,µm,Spine,Spine Part Length,8,2,1,100000000,610000002328,
0.161725,µm,Spine,Spine Part Length,6,3,1,100000000,610000002330,
0.0432111,µm,Spine,Spine Part Length,0,1,1,100000001,610000002332,
0.172867,µm,Spine,Spine Part Length,5,2,1,100000000,610000002336,
0.127871,µm,Spine,Spine Part Length,2,1,1,100000000,610000002340,
0.330577,µm,Spine,Spine Part Length,0,1,1,100000000,610000002345,
0.309211,µm,Spine,Spine Part Length,4,3,1,100000000,610000002348,
0.0906874,µm,Spine,Spine Part Length,1,2,1,100000000,610000002350,
0.282613,µm,Spine,Spine Part Length,0,1,1,100000000,610000002353,
0.197768,µm,Spine,Spine Part Length,6,2,1,100000000,610000002355,
0,µm,Spine,Spine Part Length,0,1,1,100000001,610000002358,
0.194911,µm,Spine,Spine Part Length,1,2,1,100000002,610000002360,
0.309395,µm,Spine,Spine Part Length,0,1,1,100000002,610000002362,
0.104234,µm,Spine,Spine Part Length,0,1,1,100000000,610000002367,
0.208743,µm,Spine,Spine Part Length,6,1,1,100000000,610000002369,
0.422705,µm,Spine,Spine Part Length,0,1,1,100000000,610000002372,
0.0324773,µm,Spine,Spine Part Length,8,3,1,100000000,610000002374,
0.208967,µm,Spine,Spine Part Length,1,1,1,100000002,610000002377,
0.432433,µm,Spine,Spine Part Length,0,1,1,100000000,610000002379,
0.181844,µm,Spine,Spine Part Length,1,1,1,100000002,610000002381,
0.0762382,µm,Spine,Spine Part Length,2,1,1,100000000,610000002384,
0.241136,µm,Spine,Spine Part Length,5,2,1,100000000,610000002386,
0.258915,µm,Spine,Spine Part Length,1,1,1,100000002,610000002388,
0.207382,µm,Spine,Spine Part Length,6,3,1,100000000,610000002393,
0.0205111,µm,Spine,Spine Part Length,2,1,1,100000000,610000002396,
0.0615453,µm,Spine,Spine Part Length,7,2,1,100000000,610000002405,
0.183875,µm,Spine,Spine Part Length,8,2,1,100000000,610000002410,
0.466722,µm,Spine,Spine Part Length,0,1,1,100000000,610000002413,
0.127086,µm,Spine,Spine Part Length,5,2,1,100000000,610000002415,
0.103503,µm,Spine,Spine Part Length,7,4,1,100000000,610000002418,
0.11229,µm,Spine,Spine Part Length,10,3,1,100000000,610000002433,
0.272006,µm,Spine,Spine Part Length,10,3,1,100000000,610000002434,
0.193323,µm,Spine,Spine Part Length,10,3,1,100000000,610000002435,
0.207521,µm,Spine,Spine Part Length,10,3,1,100000000,610000002436,
0.346424,µm,Spine,Spine Part Length,8,2,1,100000000,610000002437,
0.288931,µm,Spine,Spine Part Length,8,3,1,100000000,610000002438,
0.249839,µm,Spine,Spine Part Length,8,3,1,100000000,610000002439,
0.218863,µm,Spine,Spine Part Length,7,3,1,100000000,610000002440,
0.292161,µm,Spine,Spine Part Length,7,3,1,100000000,610000002441,
0.236391,µm,Spine,Spine Part Length,7,3,1,100000000,610000002442,
0.169185,µm,Spine,Spine Part Length,7,3,1,100000000,610000002443,
0.267445,µm,Spine,Spine Part Length,7,3,1,100000000,610000002444,
0.349125,µm,Spine,Spine Part Length,7,3,1,100000000,610000002445,
0.227905,µm,Spine,Spine Part Length,6,3,1,100000000,610000002446,
0.353991,µm,Spine,Spine Part Length,7,2,1,100000000,610000002447,
0.198659,µm,Spine,Spine Part Length,7,2,1,100000000,610000002448,
0.282625,µm,Spine,Spine Part Length,7,2,1,100000000,610000002449,
0.299359,µm,Spine,Spine Part Length,7,1,1,100000000,610000002450,
0.380559,µm,Spine,Spine Part Length,7,1,1,100000000,610000002451,
0.246938,µm,Spine,Spine Part Length,7,1,1,100000000,610000002452,
0.240948,µm,Spine,Spine Part Length,6,1,1,100000000,610000002453,
0.198149,µm,Spine,Spine Part Length,6,1,1,100000000,610000002454,
0.179204,µm,Spine,Spine Part Length,6,2,1,100000000,610000002455,
0.241924,µm,Spine,Spine Part Length,5,1,1,100000000,610000002456,
0.287746,µm,Spine,Spine Part Length,6,2,1,100000000,610000002457,
0.403147,µm,Spine,Spine Part Length,6,2,1,100000000,610000002458,
0.176487,µm,Spine,Spine Part Length,6,2,1,100000000,610000002459,
0.280807,µm,Spine,Spine Part Length,6,2,1,100000000,610000002460,
0.246537,µm,Spine,Spine Part Length,6,2,1,100000000,610000002461,
0.228158,µm,Spine,Spine Part Length,5,2,1,100000000,610000002462,
0.281727,µm,Spine,Spine Part Length,4,3,1,100000000,610000002463,
0.232735,µm,Spine,Spine Part Length,4,2,1,100000000,610000002464,
0.26475,µm,Spine,Spine Part Length,2,1,1,100000000,610000002465,
0.158823,µm,Spine,Spine Part Length,1,2,1,100000000,610000002466,
0.271815,µm,Spine,Spine Part Length,1,2,1,100000000,610000002467,
0.196541,µm,Spine,Spine Part Length,1,2,1,100000000,610000002468,
0.17708,µm,Spine,Spine Part Length,1,2,1,100000000,610000002469,
0.196962,µm,Spine,Spine Part Length,1,2,1,100000000,610000002470,
0.270887,µm,Spine,Spine Part Length,2,2,1,100000000,610000002471,
0.189564,µm,Spine,Spine Part Length,0,1,1,100000000,610000002472,
0.312486,µm,Spine,Spine Part Length,2,2,1,100000000,610000002473,
0.301609,µm,Spine,Spine Part Length,2,2,1,100000000,610000002474,
0.163618,µm,Spine,Spine Part Length,2,2,1,100000000,610000002475,
0.257613,µm,Spine,Spine Part Length,1,1,1,100000000,610000002476,
0.221273,µm,Spine,Spine Part Length,1,1,1,100000000,610000002477,
0.175074,µm,Spine,Spine Part Length,0,1,1,100000000,610000002478,
0.22869,µm,Spine,Spine Part Length,4,2,1,100000001,610000002479,
0.292921,µm,Spine,Spine Part Length,4,3,1,100000001,610000002480,
0.262972,µm,Spine,Spine Part Length,3,1,1,100000001,610000002481,
0.228499,µm,Spine,Spine Part Length,2,2,1,100000001,610000002482,
0.202611,µm,Spine,Spine Part Length,1,1,1,100000001,610000002483,
0.298677,µm,Spine,Spine Part Length,1,1,1,100000001,610000002484,
0.280991,µm,Spine,Spine Part Length,0,1,1,100000001,610000002485,
0.166327,µm,Spine,Spine Part Length,5,4,1,100000001,610000002486,
0.25623,µm,Spine,Spine Part Length,3,2,1,100000001,610000002487,
0.255529,µm,Spine,Spine Part Length,3,2,1,100000001,610000002488,
0.392631,µm,Spine,Spine Part Length,1,2,1,100000002,610000002489,
0.201502,µm,Spine,Spine Part Length,1,2,1,100000002,610000002490,
0.142089,µm,Spine,Spine Part Length,1,2,1,100000002,610000002491,
0.383839,µm,Spine,Spine Part Length,1,2,1,100000002,610000002492,
0.170778,µm,Spine,Spine Part Length,1,1,1,100000002,610000002493,
0.23443,µm,Spine,Spine Part Length,1,1,1,100000002,610000002494,
0.199266,µm,Spine,Spine Part Length,1,1,1,100000002,610000002495,
0.304191,µm,Spine,Spine Part Length,1,1,1,100000002,610000002496,
0.151624,µm,Spine,Spine Part Length,0,1,1,100000002,610000002497,
0.304497,µm,Spine,Spine Part Length,0,1,1,100000002,610000002498,
1.46569,µm,Spine,Spine Part Length,1,2,1,,,
