
Segment Volume
 ==================== 
Segment Volume,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.101159,µm^3,Segment,3,4,1,100000002,510000000013,
0.079599,µm^3,Segment,2,3,1,100000002,510000000015,
1.33212,µm^3,Segment,1,2,1,100000002,510000000050,
0.129295,µm^3,Segment,0,1,1,100000002,510000000054,
0.1088,µm^3,Segment,3,4,1,100000002,510000000057,
0.081465,µm^3,Segment,3,3,1,100000002,510000000059,
0.0984218,µm^3,Segment,2,2,1,100000002,510000000062,
0.882255,µm^3,Segment,1,1,1,100000002,510000000102,
0.25895,µm^3,Segment,1,1,1,100000002,510000000135,
0.201692,µm^3,Segment,4,2,1,100000001,510000000145,
0.420387,µm^3,Segment,3,2,1,100000001,510000000158,
1.02781,µm^3,Segment,2,1,1,100000001,510000000167,
0.553165,µm^3,Segment,1,1,1,100000001,510000000173,
2.31233,µm^3,Segment,0,1,1,100000001,510000000193,
0.203641,µm^3,Segment,5,4,1,100000001,510000000205,
0.0441476,µm^3,Segment,4,4,1,100000001,510000000207,
0.389407,µm^3,Segment,3,3,1,100000001,510000000227,
0.460071,µm^3,Segment,2,2,1,100000001,510000000233,
0.550669,µm^3,Segment,0,1,1,100000001,510000000240,
0.123421,µm^3,Segment,4,3,1,100000001,510000000245,
0.0766356,µm^3,Segment,4,3,1,100000001,510000000250,
0.101363,µm^3,Segment,5,5,1,100000001,510000000256,
0.539068,µm^3,Segment,3,1,1,100000001,510000000269,
0.176579,µm^3,Segment,10,3,1,100000000,510000000278,
0.138316,µm^3,Segment,9,3,1,100000000,510000000281,
0.477623,µm^3,Segment,8,2,1,100000000,510000000298,
0.131314,µm^3,Segment,7,2,1,100000000,510000000301,
0.36654,µm^3,Segment,6,2,1,100000000,510000000307,
0.201981,µm^3,Segment,5,2,1,100000000,510000000309,
0.951498,µm^3,Segment,4,1,1,100000000,510000000314,
0.339112,µm^3,Segment,3,1,1,100000000,510000000316,
0.454855,µm^3,Segment,2,1,1,100000000,510000000318,
0.506927,µm^3,Segment,0,1,1,100000000,510000000321,
0.676802,µm^3,Segment,7,2,1,100000000,510000000361,
0.206316,µm^3,Segment,6,1,1,100000000,510000000366,
0.373102,µm^3,Segment,5,1,1,100000000,510000000369,
0.507515,µm^3,Segment,2,2,1,100000000,510000000394,
0.410832,µm^3,Segment,1,1,1,100000000,510000000402,
0.40422,µm^3,Segment,0,1,1,100000000,510000000406,
0.109291,µm^3,Segment,10,4,1,100000000,510000000412,
0.37032,µm^3,Segment,2,2,1,100000001,510000000420,
0.57753,µm^3,Segment,8,3,1,100000000,510000000442,
0.233531,µm^3,Segment,9,2,1,100000000,510000000449,
0.138486,µm^3,Segment,7,4,1,100000000,510000000458,
0.326476,µm^3,Segment,6,3,1,100000000,510000000470,
0.394996,µm^3,Segment,7,1,1,100000000,510000000491,
0.274547,µm^3,Segment,7,3,1,100000000,510000000503,
0.393101,µm^3,Segment,6,2,1,100000000,510000000527,
0.161203,µm^3,Segment,5,2,1,100000000,510000000533,
0.115622,µm^3,Segment,4,2,1,100000000,510000000537,
0.365221,µm^3,Segment,3,2,1,100000000,510000000546,
0.244098,µm^3,Segment,6,3,1,100000000,510000000561,
0.511759,µm^3,Segment,1,2,1,100000000,510000000584,
0.208706,µm^3,Segment,0,1,1,100000000,510000000591,
0.0967733,µm^3,Segment,1,2,1,100000001,510000000598,
0.189767,µm^3,Segment,7,3,1,100000000,510000000604,
0.383454,µm^3,Segment,3,1,1,100000001,510000000612,
0.507351,µm^3,Segment,2,1,1,100000001,510000000617,
0.259865,µm^3,Segment,6,2,1,100000000,510000000629,
0.395005,µm^3,Segment,3,2,1,100000001,510000000638,
0.469167,µm^3,Segment,2,1,1,100000000,510000000645,
0.198473,µm^3,Segment,3,2,1,100000001,510000000652,
0.117023,µm^3,Segment,5,3,1,100000000,510000000657,
0.239581,µm^3,Segment,0,1,1,100000001,510000000670,
0.199594,µm^3,Segment,2,1,1,100000000,510000000679,
0.145138,µm^3,Segment,1,1,1,100000000,510000000685,
0.135801,µm^3,Segment,0,1,1,100000000,510000000696,
0.394517,µm^3,Segment,1,2,1,100000001,510000000704,
0.167958,µm^3,Segment,2,2,1,100000000,510000000714,
0.386226,µm^3,Segment,1,1,1,100000000,510000000728,
0.12996,µm^3,Segment,4,3,1,100000000,510000000734,
0.281814,µm^3,Segment,4,2,1,100000000,510000000743,
0.161892,µm^3,Segment,1,2,1,100000000,510000000751,
0.0999866,µm^3,Segment,0,1,1,100000001,510000000759,
0.699226,µm^3,Segment,1,2,1,100000000,510000000767,
0.131292,µm^3,Segment,1,2,1,100000000,510000000775,
0.234378,µm^3,Segment,2,2,1,100000000,510000000782,
0.16149,µm^3,Segment,0,1,1,100000000,510000000789,
0.0710156,µm^3,Segment,0,1,1,100000000,510000000793,
0.0432373,µm^3,Segment,0,1,1,100000000,510000000796,
0.291085,µm^3,Segment,1,1,1,100000000,510000000798,
0.145094,µm^3,Segment,1,1,1,100000001,510000000810,
