
Segment Intensity Median Ch=1 Img=1
 ==================== 
Segment Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1.00391,,Segment,1,3,Image 1,4,1,100000002,510000000013,
0.00390625,,Segment,1,2,Image 1,3,1,100000002,510000000015,
1.125,,Segment,1,1,Image 1,2,1,100000002,510000000050,
2.125,,Segment,1,0,Image 1,1,1,100000002,510000000054,
1.00391,,Segment,1,3,Image 1,4,1,100000002,510000000057,
0.00390625,,Segment,1,3,Image 1,3,1,100000002,510000000059,
1.00391,,Segment,1,2,Image 1,2,1,100000002,510000000062,
1.125,,Segment,1,1,Image 1,1,1,100000002,510000000102,
1.01562,,Segment,1,0,Image 1,1,1,100000002,510000000135,
2.03125,,Segment,1,4,Image 1,2,1,100000001,510000000145,
1.03125,,Segment,1,3,Image 1,2,1,100000001,510000000158,
1.03125,,Segment,1,2,Image 1,1,1,100000001,510000000167,
2.01562,,Segment,1,1,Image 1,1,1,100000001,510000000173,
1.00781,,Segment,1,0,Image 1,1,1,100000001,510000000193,
1.01562,,Segment,1,5,Image 1,4,1,100000001,510000000205,
2.00781,,Segment,1,4,Image 1,4,1,100000001,510000000207,
3.0625,,Segment,1,3,Image 1,3,1,100000001,510000000227,
1.00391,,Segment,1,2,Image 1,2,1,100000001,510000000233,
1.00391,,Segment,1,0,Image 1,1,1,100000001,510000000240,
1.00391,,Segment,1,4,Image 1,3,1,100000001,510000000245,
2.01562,,Segment,1,4,Image 1,3,1,100000001,510000000250,
2.01562,,Segment,1,5,Image 1,5,1,100000001,510000000256,
1.03125,,Segment,1,3,Image 1,1,1,100000001,510000000269,
1.01562,,Segment,1,10,Image 1,3,1,100000000,510000000278,
1.00391,,Segment,1,9,Image 1,3,1,100000000,510000000281,
1.00781,,Segment,1,8,Image 1,2,1,100000000,510000000298,
1.0625,,Segment,1,7,Image 1,2,1,100000000,510000000301,
1.0625,,Segment,1,6,Image 1,2,1,100000000,510000000307,
1.00391,,Segment,1,5,Image 1,2,1,100000000,510000000309,
1.01562,,Segment,1,4,Image 1,1,1,100000000,510000000314,
1.00781,,Segment,1,3,Image 1,1,1,100000000,510000000316,
0.503906,,Segment,1,2,Image 1,1,1,100000000,510000000318,
0.0078125,,Segment,1,0,Image 1,1,1,100000000,510000000321,
1.03125,,Segment,1,7,Image 1,2,1,100000000,510000000361,
1.00391,,Segment,1,6,Image 1,1,1,100000000,510000000366,
1.00391,,Segment,1,5,Image 1,1,1,100000000,510000000369,
0.00390625,,Segment,1,2,Image 1,2,1,100000000,510000000394,
0.00390625,,Segment,1,1,Image 1,1,1,100000000,510000000402,
0.00390625,,Segment,1,0,Image 1,1,1,100000000,510000000406,
1.03125,,Segment,1,10,Image 1,4,1,100000000,510000000412,
1.03125,,Segment,1,2,Image 1,2,1,100000001,510000000420,
1.00391,,Segment,1,8,Image 1,3,1,100000000,510000000442,
2.125,,Segment,1,9,Image 1,2,1,100000000,510000000449,
2.01562,,Segment,1,7,Image 1,4,1,100000000,510000000458,
1.00391,,Segment,1,6,Image 1,3,1,100000000,510000000470,
1.0625,,Segment,1,7,Image 1,1,1,100000000,510000000491,
1.00391,,Segment,1,7,Image 1,3,1,100000000,510000000503,
1.00391,,Segment,1,6,Image 1,2,1,100000000,510000000527,
1.00391,,Segment,1,5,Image 1,2,1,100000000,510000000533,
1.00391,,Segment,1,4,Image 1,2,1,100000000,510000000537,
1.00391,,Segment,1,3,Image 1,2,1,100000000,510000000546,
1.00391,,Segment,1,6,Image 1,3,1,100000000,510000000561,
0.00390625,,Segment,1,1,Image 1,2,1,100000000,510000000584,
0.00390625,,Segment,1,0,Image 1,1,1,100000000,510000000591,
1.00781,,Segment,1,1,Image 1,2,1,100000001,510000000598,
1.0625,,Segment,1,7,Image 1,3,1,100000000,510000000604,
0.00390625,,Segment,1,3,Image 1,1,1,100000001,510000000612,
1.00781,,Segment,1,2,Image 1,1,1,100000001,510000000617,
1.00391,,Segment,1,6,Image 1,2,1,100000000,510000000629,
2.01562,,Segment,1,3,Image 1,2,1,100000001,510000000638,
0.00390625,,Segment,1,2,Image 1,1,1,100000000,510000000645,
1.00391,,Segment,1,3,Image 1,2,1,100000001,510000000652,
1.00391,,Segment,1,5,Image 1,3,1,100000000,510000000657,
1.00781,,Segment,1,0,Image 1,1,1,100000001,510000000670,
1.00781,,Segment,1,2,Image 1,1,1,100000000,510000000679,
1.00391,,Segment,1,1,Image 1,1,1,100000000,510000000685,
1.03125,,Segment,1,0,Image 1,1,1,100000000,510000000696,
1.00391,,Segment,1,1,Image 1,2,1,100000001,510000000704,
1.00391,,Segment,1,2,Image 1,2,1,100000000,510000000714,
0.00390625,,Segment,1,1,Image 1,1,1,100000000,510000000728,
1.00391,,Segment,1,4,Image 1,3,1,100000000,510000000734,
1.00781,,Segment,1,4,Image 1,2,1,100000000,510000000743,
1.01562,,Segment,1,1,Image 1,2,1,100000000,510000000751,
0.0078125,,Segment,1,0,Image 1,1,1,100000001,510000000759,
1.00391,,Segment,1,1,Image 1,2,1,100000000,510000000767,
0.00390625,,Segment,1,1,Image 1,2,1,100000000,510000000775,
0.00390625,,Segment,1,2,Image 1,2,1,100000000,510000000782,
1.03125,,Segment,1,0,Image 1,1,1,100000000,510000000789,
0.00390625,,Segment,1,0,Image 1,1,1,100000000,510000000793,
1.00391,,Segment,1,0,Image 1,1,1,100000000,510000000796,
0.00390625,,Segment,1,1,Image 1,1,1,100000000,510000000798,
1.00391,,Segment,1,1,Image 1,1,1,100000001,510000000810,
