
Spine Center Number of Voxel Ch=4 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
4,,Spine,4,7,Image 1,1,1,100000000,610000002105,
4,,Spine,4,2,Image 1,1,1,100000000,610000002108,
5,,Spine,4,4,Image 1,3,1,100000000,610000002112,
3,,Spine,4,0,Image 1,1,1,100000001,610000002114,
3,,Spine,4,3,Image 1,1,1,100000000,610000002116,
5,,Spine,4,1,Image 1,1,1,100000000,610000002121,
7,,Spine,4,0,Image 1,1,1,100000000,610000002128,
5,,Spine,4,0,Image 1,1,1,100000000,610000002133,
3,,Spine,4,5,Image 1,3,1,100000000,610000002135,
6,,Spine,4,0,Image 1,1,1,100000000,610000002141,
6,,Spine,4,0,Image 1,1,1,100000001,610000002146,
4,,Spine,4,5,Image 1,4,1,100000001,610000002150,
4,,Spine,4,0,Image 1,1,1,100000000,610000002154,
5,,Spine,4,2,Image 1,2,1,100000000,610000002158,
4,,Spine,4,4,Image 1,1,1,100000000,610000002161,
3,,Spine,4,5,Image 1,4,1,100000001,610000002163,
3,,Spine,4,2,Image 1,1,1,100000000,610000002165,
3,,Spine,4,8,Image 1,3,1,100000000,610000002167,
4,,Spine,4,1,Image 1,1,1,100000000,610000002170,
4,,Spine,4,0,Image 1,1,1,100000000,610000002174,
4,,Spine,4,3,Image 1,2,1,100000001,610000002177,
3,,Spine,4,0,Image 1,1,1,100000000,610000002179,
4,,Spine,4,1,Image 1,1,1,100000001,610000002182,
3,,Spine,4,9,Image 1,2,1,100000000,610000002184,
3,,Spine,4,2,Image 1,2,1,100000001,610000002186,
4,,Spine,4,0,Image 1,1,1,100000001,610000002189,
6,,Spine,4,0,Image 1,1,1,100000000,610000002195,
3,,Spine,4,7,Image 1,4,1,100000000,610000002200,
3,,Spine,4,8,Image 1,2,1,100000000,610000002202,
3,,Spine,4,7,Image 1,2,1,100000000,610000002204,
3,,Spine,4,7,Image 1,2,1,100000000,610000002206,
3,,Spine,4,5,Image 1,4,1,100000001,610000002209,
5,,Spine,4,5,Image 1,2,1,100000000,610000002213,
3,,Spine,4,6,Image 1,2,1,100000000,610000002215,
5,,Spine,4,0,Image 1,1,1,100000001,610000002219,
5,,Spine,4,0,Image 1,1,1,100000000,610000002225,
3,,Spine,4,0,Image 1,1,1,100000000,610000002228,
3,,Spine,4,2,Image 1,1,1,100000000,610000002230,
3,,Spine,4,2,Image 1,1,1,100000001,610000002232,
5,,Spine,4,1,Image 1,1,1,100000002,610000002236,
5,,Spine,4,0,Image 1,1,1,100000000,610000002242,
3,,Spine,4,1,Image 1,2,1,100000002,610000002244,
6,,Spine,4,8,Image 1,3,1,100000000,610000002249,
3,,Spine,4,0,Image 1,1,1,100000000,610000002251,
3,,Spine,4,3,Image 1,1,1,100000000,610000002253,
3,,Spine,4,0,Image 1,1,1,100000000,610000002256,
3,,Spine,4,2,Image 1,1,1,100000000,610000002258,
3,,Spine,4,0,Image 1,1,1,100000000,610000002261,
4,,Spine,4,0,Image 1,1,1,100000000,610000002265,
3,,Spine,4,6,Image 1,3,1,100000000,610000002267,
3,,Spine,4,7,Image 1,2,1,100000000,610000002269,
3,,Spine,4,4,Image 1,1,1,100000000,610000002271,
3,,Spine,4,6,Image 1,2,1,100000000,610000002273,
4,,Spine,4,2,Image 1,1,1,100000001,610000002276,
3,,Spine,4,4,Image 1,1,1,100000000,610000002278,
5,,Spine,4,1,Image 1,1,1,100000002,610000002282,
4,,Spine,4,2,Image 1,1,1,100000000,610000002285,
3,,Spine,4,8,Image 1,2,1,100000000,610000002287,
4,,Spine,4,0,Image 1,1,1,100000001,610000002290,
3,,Spine,4,10,Image 1,3,1,100000000,610000002292,
4,,Spine,4,6,Image 1,2,1,100000000,610000002296,
3,,Spine,4,6,Image 1,1,1,100000000,610000002300,
3,,Spine,4,1,Image 1,2,1,100000001,610000002302,
4,,Spine,4,7,Image 1,4,1,100000000,610000002306,
3,,Spine,4,0,Image 1,1,1,100000000,610000002310,
3,,Spine,4,3,Image 1,1,1,100000000,610000002313,
3,,Spine,4,8,Image 1,3,1,100000000,610000002315,
4,,Spine,4,1,Image 1,1,1,100000002,610000002318,
3,,Spine,4,6,Image 1,2,1,100000000,610000002320,
3,,Spine,4,0,Image 1,1,1,100000000,610000002323,
3,,Spine,4,8,Image 1,2,1,100000000,610000002328,
3,,Spine,4,6,Image 1,3,1,100000000,610000002330,
3,,Spine,4,0,Image 1,1,1,100000001,610000002332,
4,,Spine,4,5,Image 1,2,1,100000000,610000002336,
3,,Spine,4,2,Image 1,1,1,100000000,610000002340,
2,,Spine,4,0,Image 1,1,1,100000000,610000002345,
3,,Spine,4,4,Image 1,3,1,100000000,610000002348,
3,,Spine,4,1,Image 1,2,1,100000000,610000002350,
3,,Spine,4,0,Image 1,1,1,100000000,610000002353,
3,,Spine,4,6,Image 1,2,1,100000000,610000002355,
4,,Spine,4,0,Image 1,1,1,100000001,610000002358,
3,,Spine,4,1,Image 1,2,1,100000002,610000002360,
3,,Spine,4,0,Image 1,1,1,100000002,610000002362,
3,,Spine,4,0,Image 1,1,1,100000000,610000002367,
3,,Spine,4,6,Image 1,1,1,100000000,610000002369,
2,,Spine,4,0,Image 1,1,1,100000000,610000002372,
3,,Spine,4,8,Image 1,3,1,100000000,610000002374,
3,,Spine,4,1,Image 1,1,1,100000002,610000002377,
2,,Spine,4,0,Image 1,1,1,100000000,610000002379,
3,,Spine,4,1,Image 1,1,1,100000002,610000002381,
3,,Spine,4,2,Image 1,1,1,100000000,610000002384,
3,,Spine,4,5,Image 1,2,1,100000000,610000002386,
3,,Spine,4,1,Image 1,1,1,100000002,610000002388,
3,,Spine,4,6,Image 1,3,1,100000000,610000002393,
3,,Spine,4,2,Image 1,1,1,100000000,610000002396,
3,,Spine,4,7,Image 1,2,1,100000000,610000002405,
3,,Spine,4,8,Image 1,2,1,100000000,610000002410,
2,,Spine,4,0,Image 1,1,1,100000000,610000002413,
3,,Spine,4,5,Image 1,2,1,100000000,610000002415,
3,,Spine,4,7,Image 1,4,1,100000000,610000002418,
2,,Spine,4,10,Image 1,3,1,100000000,610000002433,
2,,Spine,4,10,Image 1,3,1,100000000,610000002434,
2,,Spine,4,10,Image 1,3,1,100000000,610000002435,
2,,Spine,4,10,Image 1,3,1,100000000,610000002436,
2,,Spine,4,8,Image 1,2,1,100000000,610000002437,
2,,Spine,4,8,Image 1,3,1,100000000,610000002438,
2,,Spine,4,8,Image 1,3,1,100000000,610000002439,
2,,Spine,4,7,Image 1,3,1,100000000,610000002440,
2,,Spine,4,7,Image 1,3,1,100000000,610000002441,
2,,Spine,4,7,Image 1,3,1,100000000,610000002442,
2,,Spine,4,7,Image 1,3,1,100000000,610000002443,
2,,Spine,4,7,Image 1,3,1,100000000,610000002444,
2,,Spine,4,7,Image 1,3,1,100000000,610000002445,
2,,Spine,4,6,Image 1,3,1,100000000,610000002446,
2,,Spine,4,7,Image 1,2,1,100000000,610000002447,
2,,Spine,4,7,Image 1,2,1,100000000,610000002448,
2,,Spine,4,7,Image 1,2,1,100000000,610000002449,
2,,Spine,4,7,Image 1,1,1,100000000,610000002450,
2,,Spine,4,7,Image 1,1,1,100000000,610000002451,
2,,Spine,4,7,Image 1,1,1,100000000,610000002452,
2,,Spine,4,6,Image 1,1,1,100000000,610000002453,
2,,Spine,4,6,Image 1,1,1,100000000,610000002454,
2,,Spine,4,6,Image 1,2,1,100000000,610000002455,
2,,Spine,4,5,Image 1,1,1,100000000,610000002456,
2,,Spine,4,6,Image 1,2,1,100000000,610000002457,
2,,Spine,4,6,Image 1,2,1,100000000,610000002458,
2,,Spine,4,6,Image 1,2,1,100000000,610000002459,
2,,Spine,4,6,Image 1,2,1,100000000,610000002460,
2,,Spine,4,6,Image 1,2,1,100000000,610000002461,
2,,Spine,4,5,Image 1,2,1,100000000,610000002462,
2,,Spine,4,4,Image 1,3,1,100000000,610000002463,
2,,Spine,4,4,Image 1,2,1,100000000,610000002464,
2,,Spine,4,2,Image 1,1,1,100000000,610000002465,
2,,Spine,4,1,Image 1,2,1,100000000,610000002466,
2,,Spine,4,1,Image 1,2,1,100000000,610000002467,
2,,Spine,4,1,Image 1,2,1,100000000,610000002468,
2,,Spine,4,1,Image 1,2,1,100000000,610000002469,
2,,Spine,4,1,Image 1,2,1,100000000,610000002470,
2,,Spine,4,2,Image 1,2,1,100000000,610000002471,
2,,Spine,4,0,Image 1,1,1,100000000,610000002472,
2,,Spine,4,2,Image 1,2,1,100000000,610000002473,
2,,Spine,4,2,Image 1,2,1,100000000,610000002474,
2,,Spine,4,2,Image 1,2,1,100000000,610000002475,
2,,Spine,4,1,Image 1,1,1,100000000,610000002476,
2,,Spine,4,1,Image 1,1,1,100000000,610000002477,
2,,Spine,4,0,Image 1,1,1,100000000,610000002478,
2,,Spine,4,4,Image 1,2,1,100000001,610000002479,
2,,Spine,4,4,Image 1,3,1,100000001,610000002480,
2,,Spine,4,3,Image 1,1,1,100000001,610000002481,
2,,Spine,4,2,Image 1,2,1,100000001,610000002482,
2,,Spine,4,1,Image 1,1,1,100000001,610000002483,
2,,Spine,4,1,Image 1,1,1,100000001,610000002484,
2,,Spine,4,0,Image 1,1,1,100000001,610000002485,
2,,Spine,4,5,Image 1,4,1,100000001,610000002486,
2,,Spine,4,3,Image 1,2,1,100000001,610000002487,
2,,Spine,4,3,Image 1,2,1,100000001,610000002488,
2,,Spine,4,1,Image 1,2,1,100000002,610000002489,
2,,Spine,4,1,Image 1,2,1,100000002,610000002490,
2,,Spine,4,1,Image 1,2,1,100000002,610000002491,
2,,Spine,4,1,Image 1,2,1,100000002,610000002492,
2,,Spine,4,1,Image 1,1,1,100000002,610000002493,
2,,Spine,4,1,Image 1,1,1,100000002,610000002494,
2,,Spine,4,1,Image 1,1,1,100000002,610000002495,
2,,Spine,4,1,Image 1,1,1,100000002,610000002496,
2,,Spine,4,0,Image 1,1,1,100000002,610000002497,
2,,Spine,4,0,Image 1,1,1,100000002,610000002498,
38,,Spine,4,0,Image 1,1,1,,,
