
Segment Number of Voxel Ch=1 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
309,,Segment,1,3,Image 1,4,1,100000002,510000000013,
290,,Segment,1,2,Image 1,3,1,100000002,510000000015,
2039,,Segment,1,1,Image 1,2,1,100000002,510000000050,
266,,Segment,1,0,Image 1,1,1,100000002,510000000054,
328,,Segment,1,3,Image 1,4,1,100000002,510000000057,
250,,Segment,1,3,Image 1,3,1,100000002,510000000059,
352,,Segment,1,2,Image 1,2,1,100000002,510000000062,
2109,,Segment,1,1,Image 1,1,1,100000002,510000000102,
641,,Segment,1,0,Image 1,1,1,100000002,510000000135,
566,,Segment,1,4,Image 1,2,1,100000001,510000000145,
1370,,Segment,1,3,Image 1,2,1,100000001,510000000158,
2989,,Segment,1,2,Image 1,1,1,100000001,510000000167,
1681,,Segment,1,1,Image 1,1,1,100000001,510000000173,
6126,,Segment,1,0,Image 1,1,1,100000001,510000000193,
565,,Segment,1,5,Image 1,4,1,100000001,510000000205,
154,,Segment,1,4,Image 1,4,1,100000001,510000000207,
1049,,Segment,1,3,Image 1,3,1,100000001,510000000227,
1650,,Segment,1,2,Image 1,2,1,100000001,510000000233,
2086,,Segment,1,0,Image 1,1,1,100000001,510000000240,
408,,Segment,1,4,Image 1,3,1,100000001,510000000245,
237,,Segment,1,4,Image 1,3,1,100000001,510000000250,
265,,Segment,1,5,Image 1,5,1,100000001,510000000256,
1681,,Segment,1,3,Image 1,1,1,100000001,510000000269,
328,,Segment,1,10,Image 1,3,1,100000000,510000000278,
416,,Segment,1,9,Image 1,3,1,100000000,510000000281,
1260,,Segment,1,8,Image 1,2,1,100000000,510000000298,
446,,Segment,1,7,Image 1,2,1,100000000,510000000301,
1017,,Segment,1,6,Image 1,2,1,100000000,510000000307,
754,,Segment,1,5,Image 1,2,1,100000000,510000000309,
2707,,Segment,1,4,Image 1,1,1,100000000,510000000314,
1327,,Segment,1,3,Image 1,1,1,100000000,510000000316,
1630,,Segment,1,2,Image 1,1,1,100000000,510000000318,
3449,,Segment,1,0,Image 1,1,1,100000000,510000000321,
1711,,Segment,1,7,Image 1,2,1,100000000,510000000361,
676,,Segment,1,6,Image 1,1,1,100000000,510000000366,
1163,,Segment,1,5,Image 1,1,1,100000000,510000000369,
1316,,Segment,1,2,Image 1,2,1,100000000,510000000394,
1137,,Segment,1,1,Image 1,1,1,100000000,510000000402,
1265,,Segment,1,0,Image 1,1,1,100000000,510000000406,
247,,Segment,1,10,Image 1,4,1,100000000,510000000412,
1099,,Segment,1,2,Image 1,2,1,100000001,510000000420,
1197,,Segment,1,8,Image 1,3,1,100000000,510000000442,
663,,Segment,1,9,Image 1,2,1,100000000,510000000449,
405,,Segment,1,7,Image 1,4,1,100000000,510000000458,
929,,Segment,1,6,Image 1,3,1,100000000,510000000470,
1047,,Segment,1,7,Image 1,1,1,100000000,510000000491,
729,,Segment,1,7,Image 1,3,1,100000000,510000000503,
1014,,Segment,1,6,Image 1,2,1,100000000,510000000527,
520,,Segment,1,5,Image 1,2,1,100000000,510000000533,
385,,Segment,1,4,Image 1,2,1,100000000,510000000537,
1167,,Segment,1,3,Image 1,2,1,100000000,510000000546,
663,,Segment,1,6,Image 1,3,1,100000000,510000000561,
1373,,Segment,1,1,Image 1,2,1,100000000,510000000584,
838,,Segment,1,0,Image 1,1,1,100000000,510000000591,
449,,Segment,1,1,Image 1,2,1,100000001,510000000598,
534,,Segment,1,7,Image 1,3,1,100000000,510000000604,
1109,,Segment,1,3,Image 1,1,1,100000001,510000000612,
1732,,Segment,1,2,Image 1,1,1,100000001,510000000617,
741,,Segment,1,6,Image 1,2,1,100000000,510000000629,
1063,,Segment,1,3,Image 1,2,1,100000001,510000000638,
1312,,Segment,1,2,Image 1,1,1,100000000,510000000645,
613,,Segment,1,3,Image 1,2,1,100000001,510000000652,
381,,Segment,1,5,Image 1,3,1,100000000,510000000657,
961,,Segment,1,0,Image 1,1,1,100000001,510000000670,
551,,Segment,1,2,Image 1,1,1,100000000,510000000679,
407,,Segment,1,1,Image 1,1,1,100000000,510000000685,
471,,Segment,1,0,Image 1,1,1,100000000,510000000696,
1350,,Segment,1,1,Image 1,2,1,100000001,510000000704,
462,,Segment,1,2,Image 1,2,1,100000000,510000000714,
1053,,Segment,1,1,Image 1,1,1,100000000,510000000728,
372,,Segment,1,4,Image 1,3,1,100000000,510000000734,
996,,Segment,1,4,Image 1,2,1,100000000,510000000743,
445,,Segment,1,1,Image 1,2,1,100000000,510000000751,
509,,Segment,1,0,Image 1,1,1,100000001,510000000759,
2479,,Segment,1,1,Image 1,2,1,100000000,510000000767,
417,,Segment,1,1,Image 1,2,1,100000000,510000000775,
924,,Segment,1,2,Image 1,2,1,100000000,510000000782,
1517,,Segment,1,0,Image 1,1,1,100000000,510000000789,
408,,Segment,1,0,Image 1,1,1,100000000,510000000793,
391,,Segment,1,0,Image 1,1,1,100000000,510000000796,
1407,,Segment,1,1,Image 1,1,1,100000000,510000000798,
1122,,Segment,1,1,Image 1,1,1,100000001,510000000810,
