
Spine Part Mean Diameter Ground
 ==================== 
Spine Part Mean Diameter Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.470586,µm,Spine,Spine Part Mean Diameter,2,2,1,100000005,610000008294,
0.470586,µm,Spine,Spine Part Mean Diameter,2,2,1,100000005,610000008306,
0.484065,µm,Spine,Spine Part Mean Diameter,2,2,1,100000005,610000008317,
0.758984,µm,Spine,Spine Part Mean Diameter,4,2,1,100000001,610000008328,
0.47041,µm,Spine,Spine Part Mean Diameter,2,2,1,100000003,610000008341,
0.495972,µm,Spine,Spine Part Mean Diameter,10,2,1,100000002,610000008349,
0.495972,µm,Spine,Spine Part Mean Diameter,10,2,1,100000002,610000008357,
0.45519,µm,Spine,Spine Part Mean Diameter,2,1,1,100000004,610000008372,
0.45519,µm,Spine,Spine Part Mean Diameter,2,1,1,100000004,610000008386,
0.608399,µm,Spine,Spine Part Mean Diameter,9,6,1,100000003,610000008394,
0.541657,µm,Spine,Spine Part Mean Diameter,5,3,1,100000003,610000008401,
0.541657,µm,Spine,Spine Part Mean Diameter,5,3,1,100000003,610000008408,
0.541657,µm,Spine,Spine Part Mean Diameter,5,3,1,100000003,610000008415,
0.563826,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000008426,
0.801933,µm,Spine,Spine Part Mean Diameter,1,1,1,100000005,610000008431,
0.890959,µm,Spine,Spine Part Mean Diameter,13,1,1,100000002,610000008437,
0.596179,µm,Spine,Spine Part Mean Diameter,4,1,1,100000001,610000008442,
0.563001,µm,Spine,Spine Part Mean Diameter,6,3,1,100000001,610000008449,
0.563001,µm,Spine,Spine Part Mean Diameter,6,3,1,100000001,610000008455,
0.567037,µm,Spine,Spine Part Mean Diameter,2,2,1,100000004,610000008460,
0.683416,µm,Spine,Spine Part Mean Diameter,5,2,1,100000002,610000008468,
0.679834,µm,Spine,Spine Part Mean Diameter,8,4,1,100000002,610000008471,
