
Segment Number of Voxel Ch=2 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
365,,Segment,2,5,Image 1,3,1,100000005,510000000045,
914,,Segment,2,4,Image 1,2,1,100000005,510000000087,
79,,Segment,2,3,Image 1,2,1,100000005,510000000091,
159,,Segment,2,2,Image 1,1,1,100000005,510000000098,
372,,Segment,2,1,Image 1,1,1,100000005,510000000106,
744,,Segment,2,0,Image 1,1,1,100000005,510000000133,
404,,Segment,2,5,Image 1,3,1,100000005,510000000190,
153,,Segment,2,4,Image 1,3,1,100000005,510000000213,
83,,Segment,2,2,Image 1,2,1,100000005,510000000221,
638,,Segment,2,1,Image 1,1,1,100000005,510000000239,
662,,Segment,2,0,Image 1,1,1,100000005,510000000243,
81,,Segment,2,6,Image 1,4,1,100000005,510000000290,
160,,Segment,2,5,Image 1,3,1,100000005,510000000298,
545,,Segment,2,4,Image 1,2,1,100000005,510000000377,
1412,,Segment,2,3,Image 1,1,1,100000005,510000000389,
1169,,Segment,2,2,Image 1,1,1,100000005,510000000392,
542,,Segment,2,1,Image 1,1,1,100000005,510000000394,
248,,Segment,2,0,Image 1,1,1,100000005,510000000400,
211,,Segment,2,5,Image 1,2,1,100000005,510000000413,
481,,Segment,2,7,Image 1,4,1,100000001,510000000447,
150,,Segment,2,6,Image 1,3,1,100000001,510000000456,
143,,Segment,2,5,Image 1,3,1,100000001,510000000466,
269,,Segment,2,4,Image 1,2,1,100000001,510000000481,
234,,Segment,2,3,Image 1,1,1,100000001,510000000490,
437,,Segment,2,2,Image 1,1,1,100000001,510000000508,
281,,Segment,2,1,Image 1,1,1,100000001,510000000511,
190,,Segment,2,0,Image 1,1,1,100000001,510000000517,
236,,Segment,2,5,Image 1,4,1,100000000,510000000546,
116,,Segment,2,4,Image 1,3,1,100000000,510000000551,
121,,Segment,2,3,Image 1,2,1,100000000,510000000555,
295,,Segment,2,2,Image 1,2,1,100000000,510000000570,
372,,Segment,2,1,Image 1,1,1,100000000,510000000575,
357,,Segment,2,0,Image 1,1,1,100000000,510000000589,
1314,,Segment,2,2,Image 1,2,1,100000000,510000000736,
429,,Segment,2,1,Image 1,1,1,100000000,510000000744,
347,,Segment,2,0,Image 1,1,1,100000000,510000000765,
225,,Segment,2,7,Image 1,6,1,100000003,510000000785,
