
Spine Center Intensity Median Ch=1 Img=1
 ==================== 
Spine Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
8.5625,,Spine,1,2,Image 1,2,1,100000005,610000008294,
10.0625,,Spine,1,2,Image 1,2,1,100000005,610000008306,
6.5625,,Spine,1,2,Image 1,2,1,100000005,610000008317,
10.5625,,Spine,1,4,Image 1,2,1,100000001,610000008328,
9.125,,Spine,1,2,Image 1,2,1,100000003,610000008341,
12.0625,,Spine,1,10,Image 1,2,1,100000002,610000008349,
12.0625,,Spine,1,10,Image 1,2,1,100000002,610000008357,
8.0625,,Spine,1,2,Image 1,1,1,100000004,610000008372,
8.0625,,Spine,1,2,Image 1,1,1,100000004,610000008386,
14.0156,,Spine,1,9,Image 1,6,1,100000003,610000008394,
5.5625,,Spine,1,5,Image 1,3,1,100000003,610000008401,
10.0625,,Spine,1,5,Image 1,3,1,100000003,610000008408,
3.0625,,Spine,1,5,Image 1,3,1,100000003,610000008415,
21.0312,,Spine,1,0,Image 1,1,1,100000004,610000008426,
21.5312,,Spine,1,1,Image 1,1,1,100000005,610000008431,
23.0312,,Spine,1,13,Image 1,1,1,100000002,610000008437,
3.5625,,Spine,1,4,Image 1,1,1,100000001,610000008442,
36.0625,,Spine,1,6,Image 1,3,1,100000001,610000008449,
31.0312,,Spine,1,6,Image 1,3,1,100000001,610000008455,
10.0625,,Spine,1,2,Image 1,2,1,100000004,610000008460,
29.0625,,Spine,1,5,Image 1,2,1,100000002,610000008468,
34.0312,,Spine,1,8,Image 1,4,1,100000002,610000008471,
58.0625,,Spine,1,2,Image 1,2,1,100000000,610000008476,
42.0625,,Spine,1,6,Image 1,3,1,100000002,610000008483,
43.0312,,Spine,1,1,Image 1,1,1,100000001,610000008486,
39.5625,,Spine,1,7,Image 1,2,1,100000003,610000008501,
28.0625,,Spine,1,5,Image 1,3,1,100000003,610000008507,
37.0625,,Spine,1,6,Image 1,6,1,100000003,610000008511,
43.0625,,Spine,1,1,Image 1,2,1,100000000,610000008516,
75.625,,Spine,1,6,Image 1,1,1,100000003,610000008523,
46.5625,,Spine,1,6,Image 1,3,1,100000005,610000008527,
43.625,,Spine,1,5,Image 1,3,1,100000003,610000008532,
54.0312,,Spine,1,1,Image 1,1,1,100000002,610000008536,
78.5625,,Spine,1,5,Image 1,3,1,100000003,610000008539,
56.0625,,Spine,1,6,Image 1,1,1,100000001,610000008544,
56.0625,,Spine,1,7,Image 1,2,1,100000003,610000008552,
72.0625,,Spine,1,1,Image 1,1,1,100000002,610000008555,
91.0625,,Spine,1,1,Image 1,2,1,100000000,610000008560,
40.5625,,Spine,1,5,Image 1,3,1,100000002,610000008563,
97.125,,Spine,1,6,Image 1,2,1,100000003,610000008569,
69.0312,,Spine,1,0,Image 1,1,1,100000000,610000008576,
63.0312,,Spine,1,6,Image 1,3,1,100000005,610000008578,
70.0625,,Spine,1,0,Image 1,1,1,100000000,610000008584,
60.0625,,Spine,1,1,Image 1,2,1,100000000,610000008589,
75.5625,,Spine,1,6,Image 1,4,1,100000002,610000008595,
79.125,,Spine,1,6,Image 1,1,1,100000002,610000008600,
