
Spine Center Intensity Max Ch=2 Img=1
 ==================== 
Spine Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
3,,Spine,2,2,Image 1,2,1,100000005,610000008294,
4,,Spine,2,2,Image 1,2,1,100000005,610000008306,
3,,Spine,2,2,Image 1,2,1,100000005,610000008317,
2,,Spine,2,4,Image 1,2,1,100000001,610000008328,
2,,Spine,2,2,Image 1,2,1,100000003,610000008341,
4,,Spine,2,10,Image 1,2,1,100000002,610000008349,
4,,Spine,2,10,Image 1,2,1,100000002,610000008357,
8,,Spine,2,2,Image 1,1,1,100000004,610000008372,
4,,Spine,2,2,Image 1,1,1,100000004,610000008386,
29,,Spine,2,9,Image 1,6,1,100000003,610000008394,
26,,Spine,2,5,Image 1,3,1,100000003,610000008401,
26,,Spine,2,5,Image 1,3,1,100000003,610000008408,
26,,Spine,2,5,Image 1,3,1,100000003,610000008415,
4,,Spine,2,0,Image 1,1,1,100000004,610000008426,
97,,Spine,2,1,Image 1,1,1,100000005,610000008431,
25,,Spine,2,13,Image 1,1,1,100000002,610000008437,
3,,Spine,2,4,Image 1,1,1,100000001,610000008442,
2,,Spine,2,6,Image 1,3,1,100000001,610000008449,
2,,Spine,2,6,Image 1,3,1,100000001,610000008455,
4,,Spine,2,2,Image 1,2,1,100000004,610000008460,
20,,Spine,2,5,Image 1,2,1,100000002,610000008468,
1,,Spine,2,8,Image 1,4,1,100000002,610000008471,
12,,Spine,2,2,Image 1,2,1,100000000,610000008476,
5,,Spine,2,6,Image 1,3,1,100000002,610000008483,
2,,Spine,2,1,Image 1,1,1,100000001,610000008486,
6,,Spine,2,7,Image 1,2,1,100000003,610000008501,
219,,Spine,2,5,Image 1,3,1,100000003,610000008507,
12,,Spine,2,6,Image 1,6,1,100000003,610000008511,
3,,Spine,2,1,Image 1,2,1,100000000,610000008516,
2,,Spine,2,6,Image 1,1,1,100000003,610000008523,
2,,Spine,2,6,Image 1,3,1,100000005,610000008527,
3,,Spine,2,5,Image 1,3,1,100000003,610000008532,
2,,Spine,2,1,Image 1,1,1,100000002,610000008536,
3,,Spine,2,5,Image 1,3,1,100000003,610000008539,
1,,Spine,2,6,Image 1,1,1,100000001,610000008544,
2,,Spine,2,7,Image 1,2,1,100000003,610000008552,
2,,Spine,2,1,Image 1,1,1,100000002,610000008555,
6,,Spine,2,1,Image 1,2,1,100000000,610000008560,
1,,Spine,2,5,Image 1,3,1,100000002,610000008563,
4,,Spine,2,6,Image 1,2,1,100000003,610000008569,
5,,Spine,2,0,Image 1,1,1,100000000,610000008576,
26,,Spine,2,6,Image 1,3,1,100000005,610000008578,
1,,Spine,2,0,Image 1,1,1,100000000,610000008584,
3,,Spine,2,1,Image 1,2,1,100000000,610000008589,
3,,Spine,2,6,Image 1,4,1,100000002,610000008595,
1,,Spine,2,6,Image 1,1,1,100000002,610000008600,
4,,Spine,2,0,Image 1,1,1,100000005,610000008602,
3,,Spine,2,7,Image 1,2,1,100000003,610000008608,
8,,Spine,2,0,Image 1,1,1,100000001,610000008616,
1,,Spine,2,0,Image 1,1,1,100000000,610000008620,
13,,Spine,2,9,Image 1,4,1,100000002,610000008623,
6,,Spine,2,6,Image 1,3,1,100000002,610000008626,
1,,Spine,2,6,Image 1,2,1,100000003,610000008628,
16,,Spine,2,0,Image 1,1,1,100000000,610000008631,
2,,Spine,2,3,Image 1,2,1,100000000,610000008634,
2,,Spine,2,8,Image 1,4,1,100000002,610000008638,
3,,Spine,2,0,Image 1,1,1,100000000,610000008643,
41,,Spine,2,0,Image 1,1,1,100000003,610000008647,
9,,Spine,2,1,Image 1,1,1,100000002,610000008653,
3,,Spine,2,0,Image 1,1,1,100000001,610000008656,
1,,Spine,2,8,Image 1,4,1,100000002,610000008659,
2,,Spine,2,0,Image 1,1,1,100000004,610000008661,
1,,Spine,2,1,Image 1,1,1,100000003,610000008664,
2,,Spine,2,11,Image 1,1,1,100000002,610000008668,
1,,Spine,2,0,Image 1,1,1,100000000,610000008671,
1,,Spine,2,0,Image 1,1,1,100000001,610000008673,
4,,Spine,2,1,Image 1,1,1,100000002,610000008676,
3,,Spine,2,1,Image 1,1,1,100000000,610000008681,
1,,Spine,2,1,Image 1,2,1,100000000,610000008688,
4,,Spine,2,4,Image 1,1,1,100000003,610000008691,
1,,Spine,2,1,Image 1,2,1,100000000,610000008693,
4,,Spine,2,2,Image 1,2,1,100000002,610000008695,
4,,Spine,2,2,Image 1,2,1,100000000,610000008699,
2,,Spine,2,5,Image 1,2,1,100000003,610000008701,
5,,Spine,2,0,Image 1,1,1,100000000,610000008704,
7,,Spine,2,0,Image 1,1,1,100000000,610000008712,
4,,Spine,2,2,Image 1,1,1,100000002,610000008714,
2,,Spine,2,0,Image 1,1,1,100000000,610000008717,
98,,Spine,2,2,Image 1,2,1,100000000,610000008719,
3,,Spine,2,0,Image 1,1,1,100000001,610000008722,
4,,Spine,2,0,Image 1,1,1,100000000,610000008727,
9,,Spine,2,11,Image 1,5,1,100000001,610000008731,
3,,Spine,2,1,Image 1,2,1,100000000,610000008733,
1,,Spine,2,6,Image 1,4,1,100000002,610000008737,
17,,Spine,2,3,Image 1,2,1,100000000,610000008742,
5,,Spine,2,5,Image 1,2,1,100000003,610000008747,
41,,Spine,2,4,Image 1,2,1,100000002,610000008750,
1,,Spine,2,0,Image 1,1,1,100000001,610000008753,
54,,Spine,2,6,Image 1,4,1,100000002,610000008756,
3,,Spine,2,0,Image 1,1,1,100000000,610000008759,
2,,Spine,2,3,Image 1,1,1,100000003,610000008762,
3,,Spine,2,5,Image 1,2,1,100000002,610000008765,
1,,Spine,2,4,Image 1,3,1,100000001,610000008768,
2,,Spine,2,0,Image 1,1,1,100000000,610000008771,
