
Segment Intensity StdDev Ch=6 Img=1
 ==================== 
Segment Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
8.21038,,Segment,6,5,Image 1,3,1,100000005,510000000045,
3.95471,,Segment,6,4,Image 1,2,1,100000005,510000000087,
1.7494,,Segment,6,3,Image 1,2,1,100000005,510000000091,
1.67064,,Segment,6,2,Image 1,1,1,100000005,510000000098,
1.17339,,Segment,6,1,Image 1,1,1,100000005,510000000106,
2.30532,,Segment,6,0,Image 1,1,1,100000005,510000000133,
12.3277,,Segment,6,5,Image 1,3,1,100000005,510000000190,
1.64449,,Segment,6,4,Image 1,3,1,100000005,510000000213,
16.7026,,Segment,6,2,Image 1,2,1,100000005,510000000221,
21.2712,,Segment,6,1,Image 1,1,1,100000005,510000000239,
0.955462,,Segment,6,0,Image 1,1,1,100000005,510000000243,
8.42999,,Segment,6,6,Image 1,4,1,100000005,510000000290,
82.2933,,Segment,6,5,Image 1,3,1,100000005,510000000298,
8.84626,,Segment,6,4,Image 1,2,1,100000005,510000000377,
2.09329,,Segment,6,3,Image 1,1,1,100000005,510000000389,
1.90447,,Segment,6,2,Image 1,1,1,100000005,510000000392,
2.1518,,Segment,6,1,Image 1,1,1,100000005,510000000394,
1.64282,,Segment,6,0,Image 1,1,1,100000005,510000000400,
29.4707,,Segment,6,5,Image 1,2,1,100000005,510000000413,
1.07029,,Segment,6,7,Image 1,4,1,100000001,510000000447,
1.32222,,Segment,6,6,Image 1,3,1,100000001,510000000456,
1.2285,,Segment,6,5,Image 1,3,1,100000001,510000000466,
1.60988,,Segment,6,4,Image 1,2,1,100000001,510000000481,
12.2781,,Segment,6,3,Image 1,1,1,100000001,510000000490,
10.8182,,Segment,6,2,Image 1,1,1,100000001,510000000508,
12.5619,,Segment,6,1,Image 1,1,1,100000001,510000000511,
8.56188,,Segment,6,0,Image 1,1,1,100000001,510000000517,
4.54334,,Segment,6,5,Image 1,4,1,100000000,510000000546,
6.12474,,Segment,6,4,Image 1,3,1,100000000,510000000551,
1.07304,,Segment,6,3,Image 1,2,1,100000000,510000000555,
5.66854,,Segment,6,2,Image 1,2,1,100000000,510000000570,
12.2884,,Segment,6,1,Image 1,1,1,100000000,510000000575,
1.45177,,Segment,6,0,Image 1,1,1,100000000,510000000589,
20.9155,,Segment,6,2,Image 1,2,1,100000000,510000000736,
88.6094,,Segment,6,1,Image 1,1,1,100000000,510000000744,
101.455,,Segment,6,0,Image 1,1,1,100000000,510000000765,
24.6166,,Segment,6,7,Image 1,6,1,100000003,510000000785,
50.3642,,Segment,6,6,Image 1,6,1,100000003,510000000823,
18.4576,,Segment,6,5,Image 1,5,1,100000003,510000000845,
13.5023,,Segment,6,4,Image 1,4,1,100000003,510000000899,
10.0139,,Segment,6,3,Image 1,3,1,100000003,510000000933,
1.63534,,Segment,6,2,Image 1,3,1,100000003,510000000941,
0.841313,,Segment,6,1,Image 1,2,1,100000003,510000000978,
1.06106,,Segment,6,0,Image 1,1,1,100000003,510000000980,
21.8863,,Segment,6,7,Image 1,7,1,100000003,510000001001,
1.47489,,Segment,6,2,Image 1,2,1,100000004,510000001040,
3.84106,,Segment,6,1,Image 1,1,1,100000004,510000001089,
2.08347,,Segment,6,0,Image 1,1,1,100000004,510000001097,
2.79494,,Segment,6,10,Image 1,5,1,100000001,510000001135,
6.81101,,Segment,6,9,Image 1,4,1,100000001,510000001137,
19.2291,,Segment,6,8,Image 1,4,1,100000001,510000001147,
15.3296,,Segment,6,7,Image 1,3,1,100000001,510000001160,
5.77054,,Segment,6,5,Image 1,2,1,100000005,510000001207,
1.23172,,Segment,6,0,Image 1,1,1,100000004,510000001266,
0.665379,,Segment,6,4,Image 1,3,1,100000003,510000001341,
1.14812,,Segment,6,3,Image 1,2,1,100000003,510000001347,
1.36133,,Segment,6,2,Image 1,2,1,100000003,510000001351,
22.6225,,Segment,6,12,Image 1,6,1,100000001,510000001377,
