
Segment Spine Density
 ==================== 
Segment Spine Density,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,1/10µm,Segment,5,3,1,100000002,510000002200,
6.65202,1/10µm,Segment,7,3,1,100000002,510000002202,
0,1/10µm,Segment,6,4,1,100000002,510000002206,
0,1/10µm,Segment,6,6,1,100000000,510000002217,
0,1/10µm,Segment,5,5,1,100000000,510000002227,
0,1/10µm,Segment,4,4,1,100000000,510000002326,
2.37076,1/10µm,Segment,3,4,1,100000000,510000002344,
1.50188,1/10µm,Segment,2,3,1,100000000,510000002394,
0,1/10µm,Segment,1,2,1,100000000,510000002399,
0,1/10µm,Segment,6,6,1,100000000,510000002403,
0,1/10µm,Segment,6,5,1,100000000,510000002406,
0,1/10µm,Segment,6,4,1,100000005,510000002411,
0,1/10µm,Segment,5,4,1,100000005,510000002420,
0,1/10µm,Segment,6,5,1,100000005,510000002422,
0.532688,1/10µm,Segment,1,1,1,100000001,510000002481,
4.50745,1/10µm,Segment,0,1,1,100000001,510000002498,
0,1/10µm,Segment,9,4,1,100000002,510000002505,
13.2413,1/10µm,Segment,8,4,1,100000002,510000002519,
0,1/10µm,Segment,7,3,1,100000002,510000002522,
1.59066,1/10µm,Segment,6,3,1,100000002,510000002541,
4.11159,1/10µm,Segment,5,3,1,100000002,510000002576,
0,1/10µm,Segment,4,2,1,100000002,510000002581,
1.56844,1/10µm,Segment,3,1,1,100000002,510000002601,
1.4332,1/10µm,Segment,2,1,1,100000002,510000002624,
0,1/10µm,Segment,1,1,1,100000002,510000002628,
0,1/10µm,Segment,0,1,1,100000002,510000002636,
0,1/10µm,Segment,9,5,1,100000002,510000002640,
1.34625,1/10µm,Segment,6,5,1,100000003,510000002659,
0,1/10µm,Segment,5,4,1,100000000,510000002673,
0,1/10µm,Segment,4,5,1,100000000,510000002677,
1.58587,1/10µm,Segment,3,3,1,100000000,510000002694,
3.02832,1/10µm,Segment,9,4,1,100000002,510000002703,
0,1/10µm,Segment,7,4,1,100000002,510000002711,
0,1/10µm,Segment,8,3,1,100000002,510000002722,
0,1/10µm,Segment,6,4,1,100000002,510000002730,
0,1/10µm,Segment,0,1,1,100000004,510000002761,
3.73892,1/10µm,Segment,4,2,1,100000001,510000002786,
0,1/10µm,Segment,3,1,1,100000001,510000002789,
0,1/10µm,Segment,2,1,1,100000001,510000002795,
0,1/10µm,Segment,1,1,1,100000001,510000002812,
16.3171,1/10µm,Segment,0,1,1,100000001,510000002823,
0,1/10µm,Segment,6,2,1,100000003,510000002852,
0,1/10µm,Segment,5,1,1,100000003,510000002859,
0,1/10µm,Segment,4,1,1,100000003,510000002865,
0,1/10µm,Segment,3,1,1,100000003,510000002884,
0,1/10µm,Segment,2,1,1,100000003,510000002904,
1.02292,1/10µm,Segment,1,1,1,100000003,510000002943,
0,1/10µm,Segment,0,1,1,100000003,510000002948,
8.80013,1/10µm,Segment,6,3,1,100000001,510000002964,
0.816984,1/10µm,Segment,5,2,1,100000001,510000003000,
0,1/10µm,Segment,4,1,1,100000001,510000003013,
0,1/10µm,Segment,6,4,1,100000003,510000003019,
0,1/10µm,Segment,5,4,1,100000003,510000003027,
0,1/10µm,Segment,4,3,1,100000003,510000003029,
0,1/10µm,Segment,3,2,1,100000003,510000003032,
1.2091,1/10µm,Segment,2,2,1,100000003,510000003061,
0,1/10µm,Segment,1,1,1,100000003,510000003082,
0,1/10µm,Segment,0,1,1,100000003,510000003105,
0,1/10µm,Segment,6,2,1,100000001,510000003141,
0,1/10µm,Segment,5,1,1,100000001,510000003144,
1.57494,1/10µm,Segment,6,1,1,100000001,510000003157,
0,1/10µm,Segment,2,2,1,100000001,510000003175,
0,1/10µm,Segment,3,2,1,100000001,510000003181,
0.656512,1/10µm,Segment,2,2,1,100000003,510000003236,
0,1/10µm,Segment,5,4,1,100000003,510000003238,
0,1/10µm,Segment,6,3,1,100000000,510000003250,
0,1/10µm,Segment,12,4,1,100000001,510000003268,
0,1/10µm,Segment,11,4,1,100000001,510000003275,
0,1/10µm,Segment,0,1,1,100000005,510000003295,
2.46512,1/10µm,Segment,16,2,1,100000002,510000003314,
0,1/10µm,Segment,14,1,1,100000002,510000003328,
0.969523,1/10µm,Segment,13,1,1,100000002,510000003359,
0,1/10µm,Segment,12,1,1,100000002,510000003376,
4.09809,1/10µm,Segment,11,1,1,100000002,510000003382,
3.75462,1/10µm,Segment,10,1,1,100000002,510000003398,
3.87064,1/10µm,Segment,9,1,1,100000002,510000003410,
0,1/10µm,Segment,16,3,1,100000002,510000003413,
0,1/10µm,Segment,15,1,1,100000002,510000003417,
4.39652,1/10µm,Segment,0,1,1,100000001,510000003448,
0,1/10µm,Segment,0,1,1,100000001,510000003492,
0,1/10µm,Segment,10,6,1,100000003,510000003509,
3.22617,1/10µm,Segment,9,6,1,100000003,510000003526,
0,1/10µm,Segment,8,6,1,100000003,510000003535,
0,1/10µm,Segment,7,5,1,100000003,510000003539,
0,1/10µm,Segment,6,4,1,100000003,510000003544,
0,1/10µm,Segment,5,3,1,100000003,510000003548,
1.5703,1/10µm,Segment,4,3,1,100000003,510000003562,
0,1/10µm,Segment,2,1,1,100000005,510000003584,
3.20878,1/10µm,Segment,5,3,1,100000003,510000003593,
0,1/10µm,Segment,4,2,1,100000003,510000003596,
0,1/10µm,Segment,3,2,1,100000003,510000003610,
0,1/10µm,Segment,4,3,1,100000003,510000003618,
1.32899,1/10µm,Segment,2,2,1,100000003,510000003676,
1.98096,1/10µm,Segment,1,2,1,100000003,510000003696,
3.70846,1/10µm,Segment,0,1,1,100000003,510000003702,
0,1/10µm,Segment,10,5,1,100000001,510000003713,
0,1/10µm,Segment,9,5,1,100000001,510000003723,
0,1/10µm,Segment,10,6,1,100000001,510000003728,
0,1/10µm,Segment,8,3,1,100000001,510000003743,
0,1/10µm,Segment,6,4,1,100000001,510000003746,
0,1/10µm,Segment,6,3,1,100000005,510000003755,
0,1/10µm,Segment,5,3,1,100000005,510000003773,
0,1/10µm,Segment,4,2,1,100000005,510000003775,
0,1/10µm,Segment,2,3,1,100000003,510000003788,
0,1/10µm,Segment,5,2,1,100000005,510000003852,
0,1/10µm,Segment,6,2,1,100000002,510000003881,
0,1/10µm,Segment,5,5,1,100000005,510000003883,
0,1/10µm,Segment,4,4,1,100000005,510000003885,
0,1/10µm,Segment,5,4,1,100000005,510000003887,
0,1/10µm,Segment,5,3,1,100000003,510000003907,
0,1/10µm,Segment,6,4,1,100000005,510000003909,
3.65323,1/10µm,Segment,6,3,1,100000005,510000003917,
0,1/10µm,Segment,5,3,1,100000005,510000003936,
0,1/10µm,Segment,3,2,1,100000005,510000003953,
0,1/10µm,Segment,3,2,1,100000005,510000003963,
0,1/10µm,Segment,6,2,1,100000005,510000004011,
1.29127,1/10µm,Segment,5,1,1,100000005,510000004038,
0,1/10µm,Segment,6,1,1,100000005,510000004062,
0,1/10µm,Segment,1,2,1,100000005,510000004077,
2.2131,1/10µm,Segment,1,2,1,100000005,510000004087,
0,1/10µm,Segment,2,3,1,100000005,510000004101,
0,1/10µm,Segment,1,2,1,100000005,510000004104,
0,1/10µm,Segment,0,1,1,100000005,510000004110,
0,1/10µm,Segment,2,2,1,100000005,510000004120,
0,1/10µm,Segment,1,1,1,100000005,510000004123,
0,1/10µm,Segment,0,1,1,100000005,510000004133,
1.933,1/10µm,Segment,6,3,1,100000002,510000004157,
0,1/10µm,Segment,5,3,1,100000002,510000004162,
1.09935,1/10µm,Segment,4,2,1,100000002,510000004197,
0,1/10µm,Segment,3,2,1,100000002,510000004220,
0,1/10µm,Segment,2,1,1,100000002,510000004245,
0,1/10µm,Segment,1,1,1,100000002,510000004253,
0,1/10µm,Segment,0,1,1,100000002,510000004288,
0,1/10µm,Segment,6,4,1,100000002,510000004298,
0,1/10µm,Segment,10,7,1,100000003,510000004324,
0,1/10µm,Segment,14,2,1,100000002,510000004346,
0,1/10µm,Segment,11,3,1,100000002,510000004356,
1.38261,1/10µm,Segment,10,2,1,100000002,510000004401,
2.29307,1/10µm,Segment,2,1,1,100000004,510000004421,
0,1/10µm,Segment,4,4,1,100000002,510000004426,
0,1/10µm,Segment,3,3,1,100000002,510000004527,
0,1/10µm,Segment,4,3,1,100000002,510000004530,
2.42535,1/10µm,Segment,5,3,1,100000002,510000004541,
1.1542,1/10µm,Segment,4,2,1,100000002,510000004573,
0,1/10µm,Segment,3,2,1,100000002,510000004577,
0,1/10µm,Segment,2,2,1,100000002,510000004662,
0,1/10µm,Segment,1,2,1,100000002,510000004671,
0,1/10µm,Segment,14,3,1,100000002,510000004682,
2.52279,1/10µm,Segment,3,2,1,100000000,510000004749,
2.13688,1/10µm,Segment,2,2,1,100000000,510000004855,
6.97351,1/10µm,Segment,0,1,1,100000000,510000004897,
0,1/10µm,Segment,14,4,1,100000002,510000004916,
5.78957,1/10µm,Segment,13,3,1,100000002,510000004919,
9.81616,1/10µm,Segment,5,2,1,100000002,510000004923,
0.96231,1/10µm,Segment,4,2,1,100000002,510000004999,
0,1/10µm,Segment,4,1,1,100000005,510000005013,
0,1/10µm,Segment,3,1,1,100000005,510000005022,
0,1/10µm,Segment,15,4,1,100000002,510000005030,
0,1/10µm,Segment,14,3,1,100000002,510000005032,
0,1/10µm,Segment,12,3,1,100000002,510000005053,
0,1/10µm,Segment,12,2,1,100000002,510000005104,
0,1/10µm,Segment,15,3,1,100000002,510000005106,
0,1/10µm,Segment,4,2,1,100000005,510000005109,
0,1/10µm,Segment,9,7,1,100000003,510000005111,
0,1/10µm,Segment,13,2,1,100000002,510000005113,
0,1/10µm,Segment,13,2,1,100000002,510000005116,
1.08204,1/10µm,Segment,5,2,1,100000002,510000005140,
0,1/10µm,Segment,11,3,1,100000002,510000005156,
0,1/10µm,Segment,7,3,1,100000002,510000005159,
1.07781,1/10µm,Segment,6,3,1,100000002,510000005184,
0,1/10µm,Segment,5,2,1,100000002,510000005193,
0,1/10µm,Segment,4,2,1,100000002,510000005207,
0,1/10µm,Segment,3,1,1,100000002,510000005209,
0,1/10µm,Segment,6,3,1,100000002,510000005224,
0,1/10µm,Segment,5,3,1,100000002,510000005232,
0,1/10µm,Segment,4,3,1,100000002,510000005255,
0,1/10µm,Segment,4,3,1,100000002,510000005261,
2.09595,1/10µm,Segment,4,2,1,100000003,510000005275,
0,1/10µm,Segment,3,3,1,100000002,510000005278,
0,1/10µm,Segment,6,4,1,100000002,510000005284,
1.26113,1/10µm,Segment,11,2,1,100000002,510000005308,
0,1/10µm,Segment,10,3,1,100000002,510000005322,
0,1/10µm,Segment,2,3,1,100000001,510000005341,
0,1/10µm,Segment,1,2,1,100000001,510000005403,
1.62213,1/10µm,Segment,0,1,1,100000001,510000005423,
4.84827,1/10µm,Segment,6,1,1,100000003,510000005434,
0,1/10µm,Segment,7,4,1,100000003,510000005437,
0,1/10µm,Segment,2,2,1,100000004,510000005467,
0,1/10µm,Segment,1,1,1,100000004,510000005475,
0,1/10µm,Segment,0,1,1,100000004,510000005487,
0,1/10µm,Segment,5,2,1,100000003,510000005494,
10.5621,1/10µm,Segment,7,2,1,100000003,510000005518,
1.9788,1/10µm,Segment,6,1,1,100000003,510000005531,
0,1/10µm,Segment,5,1,1,100000003,510000005540,
0,1/10µm,Segment,4,1,1,100000003,510000005543,
7.34917,1/10µm,Segment,3,1,1,100000003,510000005545,
7.27335,1/10µm,Segment,2,1,1,100000003,510000005547,
2.80614,1/10µm,Segment,1,1,1,100000003,510000005552,
0,1/10µm,Segment,0,1,1,100000003,510000005563,
0,1/10µm,Segment,7,2,1,100000002,510000005573,
3.94173,1/10µm,Segment,4,2,1,100000003,510000005581,
0,1/10µm,Segment,3,3,1,100000000,510000005588,
0,1/10µm,Segment,6,3,1,100000003,510000005590,
0.702195,1/10µm,Segment,0,1,1,100000005,510000005631,
0,1/10µm,Segment,6,3,1,100000001,510000005643,
0,1/10µm,Segment,5,2,1,100000001,510000005658,
2.12667,1/10µm,Segment,4,1,1,100000001,510000005677,
0,1/10µm,Segment,3,1,1,100000001,510000005685,
3.71412,1/10µm,Segment,2,1,1,100000001,510000005695,
0,1/10µm,Segment,1,1,1,100000001,510000005702,
0,1/10µm,Segment,5,3,1,100000002,510000005731,
0,1/10µm,Segment,3,2,1,100000002,510000005739,
2.65191,1/10µm,Segment,2,2,1,100000002,510000005766,
0,1/10µm,Segment,0,1,1,100000001,510000005849,
0,1/10µm,Segment,5,4,1,100000003,510000005853,
0,1/10µm,Segment,1,2,1,100000005,510000005863,
0,1/10µm,Segment,7,3,1,100000002,510000005865,
0,1/10µm,Segment,2,2,1,100000001,510000005871,
0,1/10µm,Segment,7,1,1,100000003,510000005873,
0,1/10µm,Segment,6,2,1,100000001,510000005875,
0,1/10µm,Segment,2,1,1,100000004,510000005880,
2.92504,1/10µm,Segment,5,2,1,100000003,510000005917,
6.75058,1/10µm,Segment,4,1,1,100000003,510000005926,
0,1/10µm,Segment,3,1,1,100000003,510000005943,
0,1/10µm,Segment,2,1,1,100000003,510000005952,
0,1/10µm,Segment,5,2,1,100000002,510000005963,
0,1/10µm,Segment,8,4,1,100000002,510000005969,
0,1/10µm,Segment,7,3,1,100000002,510000005971,
0,1/10µm,Segment,6,2,1,100000002,510000005973,
0.75197,1/10µm,Segment,5,2,1,100000002,510000006012,
0,1/10µm,Segment,8,3,1,100000002,510000006014,
0,1/10µm,Segment,7,2,1,100000002,510000006026,
0,1/10µm,Segment,7,2,1,100000002,510000006028,
0,1/10µm,Segment,6,3,1,100000002,510000006030,
0,1/10µm,Segment,5,3,1,100000002,510000006036,
0,1/10µm,Segment,1,2,1,100000004,510000006042,
1.95961,1/10µm,Segment,5,2,1,100000003,510000006059,
0,1/10µm,Segment,4,2,1,100000003,510000006063,
0,1/10µm,Segment,3,2,1,100000003,510000006083,
0,1/10µm,Segment,5,2,1,100000003,510000006095,
0,1/10µm,Segment,5,1,1,100000001,510000006098,
0,1/10µm,Segment,6,2,1,100000001,510000006108,
0,1/10µm,Segment,5,2,1,100000001,510000006112,
0,1/10µm,Segment,4,2,1,100000002,510000006117,
0,1/10µm,Segment,3,2,1,100000002,510000006166,
0,1/10µm,Segment,5,3,1,100000003,510000006176,
0,1/10µm,Segment,4,3,1,100000002,510000006179,
0,1/10µm,Segment,6,3,1,100000001,510000006183,
0,1/10µm,Segment,0,1,1,100000005,510000006201,
0,1/10µm,Segment,5,1,1,100000003,510000006214,
0,1/10µm,Segment,2,2,1,100000004,510000006216,
0,1/10µm,Segment,1,2,1,100000004,510000006219,
0,1/10µm,Segment,5,3,1,100000001,510000006234,
0,1/10µm,Segment,4,2,1,100000001,510000006254,
0,1/10µm,Segment,3,2,1,100000001,510000006260,
1.05004,1/10µm,Segment,2,2,1,100000002,510000006286,
0,1/10µm,Segment,1,2,1,100000002,510000006289,
0,1/10µm,Segment,0,1,1,100000002,510000006320,
6.86663,1/10µm,Segment,6,3,1,100000001,510000006324,
0,1/10µm,Segment,5,2,1,100000001,510000006327,
0,1/10µm,Segment,6,2,1,100000001,510000006329,
0,1/10µm,Segment,4,4,1,100000003,510000006336,
4.08371,1/10µm,Segment,6,2,1,100000003,510000006359,
0,1/10µm,Segment,3,3,1,100000002,510000006361,
0,1/10µm,Segment,3,3,1,100000003,510000006364,
0,1/10µm,Segment,3,3,1,100000002,510000006381,
0,1/10µm,Segment,1,2,1,100000002,510000006388,
0,1/10µm,Segment,0,1,1,100000002,510000006411,
2.80147,1/10µm,Segment,6,4,1,100000002,510000006425,
0,1/10µm,Segment,4,2,1,100000002,510000006429,
0,1/10µm,Segment,2,2,1,100000002,510000006440,
6.92185,1/10µm,Segment,1,1,1,100000002,510000006454,
0,1/10µm,Segment,3,4,1,100000003,510000006459,
0,1/10µm,Segment,2,3,1,100000003,510000006466,
0,1/10µm,Segment,1,2,1,100000003,510000006512,
0,1/10µm,Segment,2,2,1,100000003,510000006553,
3.84322,1/10µm,Segment,1,1,1,100000003,510000006558,
0,1/10µm,Segment,0,1,1,100000003,510000006563,
0,1/10µm,Segment,3,2,1,100000002,510000006565,
0,1/10µm,Segment,2,1,1,100000002,510000006569,
1.29388,1/10µm,Segment,1,2,1,100000001,510000006597,
0,1/10µm,Segment,6,2,1,100000002,510000006603,
10.4809,1/10µm,Segment,5,3,1,100000003,510000006630,
0,1/10µm,Segment,4,2,1,100000003,510000006634,
0,1/10µm,Segment,0,1,1,100000004,510000006653,
6.13152,1/10µm,Segment,2,3,1,100000004,510000006655,
0,1/10µm,Segment,4,2,1,100000003,510000006658,
0,1/10µm,Segment,4,3,1,100000002,510000006669,
0,1/10µm,Segment,0,1,1,100000005,510000006688,
0,1/10µm,Segment,5,2,1,100000002,510000006705,
0,1/10µm,Segment,4,1,1,100000002,510000006708,
0,1/10µm,Segment,4,3,1,100000003,510000006712,
0,1/10µm,Segment,5,1,1,100000001,510000006720,
0,1/10µm,Segment,4,1,1,100000001,510000006723,
2.2818,1/10µm,Segment,3,2,1,100000002,510000006735,
0,1/10µm,Segment,0,1,1,100000004,510000006745,
0,1/10µm,Segment,5,2,1,100000002,510000006758,
0,1/10µm,Segment,4,1,1,100000002,510000006761,
3.57058,1/10µm,Segment,5,2,1,100000003,510000006781,
0,1/10µm,Segment,4,3,1,100000002,510000006784,
0,1/10µm,Segment,2,1,1,100000003,510000006817,
0,1/10µm,Segment,2,2,1,100000003,510000006820,
0,1/10µm,Segment,6,3,1,100000002,510000006822,
0,1/10µm,Segment,5,2,1,100000001,510000006831,
0,1/10µm,Segment,4,3,1,100000001,510000006837,
0,1/10µm,Segment,2,2,1,100000002,510000006861,
0,1/10µm,Segment,0,1,1,100000003,510000006896,
0,1/10µm,Segment,5,2,1,100000002,510000006899,
3.71282,1/10µm,Segment,4,2,1,100000001,510000006913,
0,1/10µm,Segment,4,2,1,100000001,510000006926,
0,1/10µm,Segment,2,2,1,100000001,510000006937,
0,1/10µm,Segment,2,3,1,100000002,510000006940,
0,1/10µm,Segment,3,2,1,100000001,510000006945,
0,1/10µm,Segment,3,2,1,100000003,510000006951,
0,1/10µm,Segment,3,4,1,100000003,510000006959,
2.74602,1/10µm,Segment,4,3,1,100000001,510000006965,
0,1/10µm,Segment,3,3,1,100000001,510000006968,
0,1/10µm,Segment,4,3,1,100000001,510000006970,
0,1/10µm,Segment,2,3,1,100000002,510000006973,
3.49187,1/10µm,Segment,5,2,1,100000003,510000006977,
0,1/10µm,Segment,4,1,1,100000001,510000006981,
0,1/10µm,Segment,2,2,1,100000003,510000006993,
0,1/10µm,Segment,0,1,1,100000005,510000007000,
0,1/10µm,Segment,1,2,1,100000003,510000007010,
0,1/10µm,Segment,3,2,1,100000001,510000007028,
0,1/10µm,Segment,3,3,1,100000003,510000007067,
0,1/10µm,Segment,2,3,1,100000002,510000007077,
0,1/10µm,Segment,0,1,1,100000001,510000007102,
0,1/10µm,Segment,5,3,1,100000000,510000007114,
0,1/10µm,Segment,2,3,1,100000002,510000007117,
0,1/10µm,Segment,0,1,1,100000002,510000007155,
0,1/10µm,Segment,1,2,1,100000003,510000007164,
0,1/10µm,Segment,1,1,1,100000001,510000007174,
3.52326,1/10µm,Segment,1,1,1,100000000,510000007187,
2.29065,1/10µm,Segment,0,1,1,100000000,510000007210,
0,1/10µm,Segment,2,1,1,100000000,510000007215,
1.39337,1/10µm,Segment,1,2,1,100000001,510000007245,
0,1/10µm,Segment,0,1,1,100000001,510000007248,
0,1/10µm,Segment,2,2,1,100000001,510000007251,
0,1/10µm,Segment,2,2,1,100000000,510000007254,
0,1/10µm,Segment,1,2,1,100000000,510000007282,
20.1186,1/10µm,Segment,0,1,1,100000000,510000007286,
0,1/10µm,Segment,2,2,1,100000002,510000007300,
0,1/10µm,Segment,2,2,1,100000000,510000007304,
0,1/10µm,Segment,1,1,1,100000000,510000007326,
21.9065,1/10µm,Segment,0,1,1,100000000,510000007338,
0,1/10µm,Segment,3,2,1,100000000,510000007357,
3.07378,1/10µm,Segment,2,1,1,100000000,510000007364,
0,1/10µm,Segment,1,2,1,100000000,510000007367,
0,1/10µm,Segment,1,2,1,100000001,510000007375,
0,1/10µm,Segment,2,1,1,100000000,510000007380,
0,1/10µm,Segment,2,2,1,100000001,510000007383,
0,1/10µm,Segment,1,2,1,100000002,510000007409,
0,1/10µm,Segment,1,2,1,100000000,510000007411,
0,1/10µm,Segment,0,1,1,100000003,510000007421,
0,1/10µm,Segment,0,1,1,100000003,510000007424,
0,1/10µm,Segment,3,3,1,100000000,510000007428,
0,1/10µm,Segment,3,1,1,100000000,510000007435,
0,1/10µm,Segment,3,2,1,100000000,510000007451,
2.01365,1/10µm,Segment,0,1,1,100000000,510000007472,
0,1/10µm,Segment,1,1,1,100000003,510000007475,
0,1/10µm,Segment,1,1,1,100000001,510000007480,
0,1/10µm,Segment,1,2,1,100000000,510000007484,
13.6356,1/10µm,Segment,1,2,1,100000001,510000007486,
0,1/10µm,Segment,0,1,1,100000002,510000007492,
0,1/10µm,Segment,0,1,1,100000001,510000007500,
0,1/10µm,Segment,1,1,1,100000003,510000007502,
0,1/10µm,Segment,1,2,1,100000001,510000007504,
3.7656,1/10µm,Segment,1,2,1,100000000,510000007521,
0,1/10µm,Segment,0,1,1,100000000,510000007528,
0,1/10µm,Segment,1,2,1,100000000,510000007531,
0,1/10µm,Segment,1,1,1,100000000,510000007534,
0,1/10µm,Segment,4,2,1,100000000,510000007536,
0,1/10µm,Segment,5,3,1,100000000,510000007537,
0,1/10µm,Segment,6,4,1,100000000,510000007538,
0,1/10µm,Segment,5,2,1,100000000,510000007539,
0,1/10µm,Segment,1,1,1,100000000,510000007540,
0,1/10µm,Segment,2,2,1,100000000,510000007541,
0,1/10µm,Segment,1,2,1,100000000,510000007542,
0,1/10µm,Segment,2,3,1,100000000,510000007543,
0,1/10µm,Segment,2,3,1,100000000,510000007545,
0,1/10µm,Segment,1,1,1,100000000,510000007547,
0,1/10µm,Segment,12,5,1,100000001,510000007549,
0,1/10µm,Segment,6,2,1,100000001,510000007550,
0,1/10µm,Segment,3,2,1,100000001,510000007553,
