
Spine Center Intensity Sum Ch=4 Img=1
 ==================== 
Spine Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
298,,Spine,4,2,Image 1,2,1,100000005,610000008294,
229,,Spine,4,2,Image 1,2,1,100000005,610000008306,
184,,Spine,4,2,Image 1,2,1,100000005,610000008317,
227,,Spine,4,4,Image 1,2,1,100000001,610000008328,
591,,Spine,4,2,Image 1,2,1,100000003,610000008341,
131,,Spine,4,10,Image 1,2,1,100000002,610000008349,
132,,Spine,4,10,Image 1,2,1,100000002,610000008357,
242,,Spine,4,2,Image 1,1,1,100000004,610000008372,
197,,Spine,4,2,Image 1,1,1,100000004,610000008386,
53,,Spine,4,9,Image 1,6,1,100000003,610000008394,
127,,Spine,4,5,Image 1,3,1,100000003,610000008401,
259,,Spine,4,5,Image 1,3,1,100000003,610000008408,
201,,Spine,4,5,Image 1,3,1,100000003,610000008415,
183,,Spine,4,0,Image 1,1,1,100000004,610000008426,
26,,Spine,4,1,Image 1,1,1,100000005,610000008431,
131,,Spine,4,13,Image 1,1,1,100000002,610000008437,
149,,Spine,4,4,Image 1,1,1,100000001,610000008442,
287,,Spine,4,6,Image 1,3,1,100000001,610000008449,
218,,Spine,4,6,Image 1,3,1,100000001,610000008455,
80,,Spine,4,2,Image 1,2,1,100000004,610000008460,
306,,Spine,4,5,Image 1,2,1,100000002,610000008468,
117,,Spine,4,8,Image 1,4,1,100000002,610000008471,
335,,Spine,4,2,Image 1,2,1,100000000,610000008476,
423,,Spine,4,6,Image 1,3,1,100000002,610000008483,
182,,Spine,4,1,Image 1,1,1,100000001,610000008486,
790,,Spine,4,7,Image 1,2,1,100000003,610000008501,
270,,Spine,4,5,Image 1,3,1,100000003,610000008507,
108,,Spine,4,6,Image 1,6,1,100000003,610000008511,
282,,Spine,4,1,Image 1,2,1,100000000,610000008516,
643,,Spine,4,6,Image 1,1,1,100000003,610000008523,
245,,Spine,4,6,Image 1,3,1,100000005,610000008527,
358,,Spine,4,5,Image 1,3,1,100000003,610000008532,
326,,Spine,4,1,Image 1,1,1,100000002,610000008536,
255,,Spine,4,5,Image 1,3,1,100000003,610000008539,
346,,Spine,4,6,Image 1,1,1,100000001,610000008544,
534,,Spine,4,7,Image 1,2,1,100000003,610000008552,
244,,Spine,4,1,Image 1,1,1,100000002,610000008555,
510,,Spine,4,1,Image 1,2,1,100000000,610000008560,
125,,Spine,4,5,Image 1,3,1,100000002,610000008563,
595,,Spine,4,6,Image 1,2,1,100000003,610000008569,
513,,Spine,4,0,Image 1,1,1,100000000,610000008576,
126,,Spine,4,6,Image 1,3,1,100000005,610000008578,
546,,Spine,4,0,Image 1,1,1,100000000,610000008584,
377,,Spine,4,1,Image 1,2,1,100000000,610000008589,
519,,Spine,4,6,Image 1,4,1,100000002,610000008595,
397,,Spine,4,6,Image 1,1,1,100000002,610000008600,
122,,Spine,4,0,Image 1,1,1,100000005,610000008602,
395,,Spine,4,7,Image 1,2,1,100000003,610000008608,
677,,Spine,4,0,Image 1,1,1,100000001,610000008616,
361,,Spine,4,0,Image 1,1,1,100000000,610000008620,
96,,Spine,4,9,Image 1,4,1,100000002,610000008623,
264,,Spine,4,6,Image 1,3,1,100000002,610000008626,
235,,Spine,4,6,Image 1,2,1,100000003,610000008628,
130,,Spine,4,0,Image 1,1,1,100000000,610000008631,
155,,Spine,4,3,Image 1,2,1,100000000,610000008634,
258,,Spine,4,8,Image 1,4,1,100000002,610000008638,
355,,Spine,4,0,Image 1,1,1,100000000,610000008643,
233,,Spine,4,0,Image 1,1,1,100000003,610000008647,
512,,Spine,4,1,Image 1,1,1,100000002,610000008653,
310,,Spine,4,0,Image 1,1,1,100000001,610000008656,
232,,Spine,4,8,Image 1,4,1,100000002,610000008659,
195,,Spine,4,0,Image 1,1,1,100000004,610000008661,
287,,Spine,4,1,Image 1,1,1,100000003,610000008664,
315,,Spine,4,11,Image 1,1,1,100000002,610000008668,
393,,Spine,4,0,Image 1,1,1,100000000,610000008671,
150,,Spine,4,0,Image 1,1,1,100000001,610000008673,
