
Segment Intensity Median Ch=4 Img=1
 ==================== 
Segment Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
13.125,,Segment,4,5,Image 1,3,1,100000005,510000000045,
22.0625,,Segment,4,4,Image 1,2,1,100000005,510000000087,
30.0625,,Segment,4,3,Image 1,2,1,100000005,510000000091,
44.0625,,Segment,4,2,Image 1,1,1,100000005,510000000098,
40.0625,,Segment,4,1,Image 1,1,1,100000005,510000000106,
40.125,,Segment,4,0,Image 1,1,1,100000005,510000000133,
25.0625,,Segment,4,5,Image 1,3,1,100000005,510000000190,
21.0312,,Segment,4,4,Image 1,3,1,100000005,510000000213,
21.0312,,Segment,4,2,Image 1,2,1,100000005,510000000221,
26.0625,,Segment,4,1,Image 1,1,1,100000005,510000000239,
51.125,,Segment,4,0,Image 1,1,1,100000005,510000000243,
35.0625,,Segment,4,6,Image 1,4,1,100000005,510000000290,
45.125,,Segment,4,5,Image 1,3,1,100000005,510000000298,
28.0625,,Segment,4,4,Image 1,2,1,100000005,510000000377,
57.125,,Segment,4,3,Image 1,1,1,100000005,510000000389,
58.125,,Segment,4,2,Image 1,1,1,100000005,510000000392,
69.125,,Segment,4,1,Image 1,1,1,100000005,510000000394,
79.625,,Segment,4,0,Image 1,1,1,100000005,510000000400,
36.0625,,Segment,4,5,Image 1,2,1,100000005,510000000413,
33.125,,Segment,4,7,Image 1,4,1,100000001,510000000447,
46.0625,,Segment,4,6,Image 1,3,1,100000001,510000000456,
29.0625,,Segment,4,5,Image 1,3,1,100000001,510000000466,
34.0625,,Segment,4,4,Image 1,2,1,100000001,510000000481,
59.125,,Segment,4,3,Image 1,1,1,100000001,510000000490,
76.125,,Segment,4,2,Image 1,1,1,100000001,510000000508,
78.125,,Segment,4,1,Image 1,1,1,100000001,510000000511,
82.125,,Segment,4,0,Image 1,1,1,100000001,510000000517,
59.125,,Segment,4,5,Image 1,4,1,100000000,510000000546,
27.0625,,Segment,4,4,Image 1,3,1,100000000,510000000551,
34.125,,Segment,4,3,Image 1,2,1,100000000,510000000555,
96.125,,Segment,4,2,Image 1,2,1,100000000,510000000570,
140.625,,Segment,4,1,Image 1,1,1,100000000,510000000575,
127.125,,Segment,4,0,Image 1,1,1,100000000,510000000589,
54.125,,Segment,4,2,Image 1,2,1,100000000,510000000736,
97.125,,Segment,4,1,Image 1,1,1,100000000,510000000744,
92.125,,Segment,4,0,Image 1,1,1,100000000,510000000765,
44.125,,Segment,4,7,Image 1,6,1,100000003,510000000785,
22.125,,Segment,4,6,Image 1,6,1,100000003,510000000823,
34.0625,,Segment,4,5,Image 1,5,1,100000003,510000000845,
39.125,,Segment,4,4,Image 1,4,1,100000003,510000000899,
63.125,,Segment,4,3,Image 1,3,1,100000003,510000000933,
83.125,,Segment,4,2,Image 1,3,1,100000003,510000000941,
81.125,,Segment,4,1,Image 1,2,1,100000003,510000000978,
92.125,,Segment,4,0,Image 1,1,1,100000003,510000000980,
41.125,,Segment,4,7,Image 1,7,1,100000003,510000001001,
20.0625,,Segment,4,2,Image 1,2,1,100000004,510000001040,
24.0625,,Segment,4,1,Image 1,1,1,100000004,510000001089,
23.0625,,Segment,4,0,Image 1,1,1,100000004,510000001097,
58.125,,Segment,4,10,Image 1,5,1,100000001,510000001135,
59.625,,Segment,4,9,Image 1,4,1,100000001,510000001137,
27.125,,Segment,4,8,Image 1,4,1,100000001,510000001147,
41.125,,Segment,4,7,Image 1,3,1,100000001,510000001160,
25.125,,Segment,4,5,Image 1,2,1,100000005,510000001207,
27.0625,,Segment,4,0,Image 1,1,1,100000004,510000001266,
6.125,,Segment,4,4,Image 1,3,1,100000003,510000001341,
105.125,,Segment,4,3,Image 1,2,1,100000003,510000001347,
