
Segment Center Intensity Mean Ch=4 Img=1
 ==================== 
Segment Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
13.6829,,Segment,4,5,Image 1,3,1,100000005,510000000045,
35.6512,,Segment,4,4,Image 1,2,1,100000005,510000000087,
29.4,,Segment,4,3,Image 1,2,1,100000005,510000000091,
63.625,,Segment,4,2,Image 1,1,1,100000005,510000000098,
59.5556,,Segment,4,1,Image 1,1,1,100000005,510000000106,
53.1429,,Segment,4,0,Image 1,1,1,100000005,510000000133,
33.3103,,Segment,4,5,Image 1,3,1,100000005,510000000190,
11.125,,Segment,4,4,Image 1,3,1,100000005,510000000213,
16.125,,Segment,4,2,Image 1,2,1,100000005,510000000221,
42.2105,,Segment,4,1,Image 1,1,1,100000005,510000000239,
39.3333,,Segment,4,0,Image 1,1,1,100000005,510000000243,
41.5385,,Segment,4,6,Image 1,4,1,100000005,510000000290,
79,,Segment,4,5,Image 1,3,1,100000005,510000000298,
14.6625,,Segment,4,4,Image 1,2,1,100000005,510000000377,
84,,Segment,4,3,Image 1,1,1,100000005,510000000389,
73.25,,Segment,4,2,Image 1,1,1,100000005,510000000392,
85.3333,,Segment,4,1,Image 1,1,1,100000005,510000000394,
74.4,,Segment,4,0,Image 1,1,1,100000005,510000000400,
51.25,,Segment,4,5,Image 1,2,1,100000005,510000000413,
35.5588,,Segment,4,7,Image 1,4,1,100000001,510000000447,
52,,Segment,4,6,Image 1,3,1,100000001,510000000456,
37.5455,,Segment,4,5,Image 1,3,1,100000001,510000000466,
40.3125,,Segment,4,4,Image 1,2,1,100000001,510000000481,
79,,Segment,4,3,Image 1,1,1,100000001,510000000490,
115.316,,Segment,4,2,Image 1,1,1,100000001,510000000508,
98.75,,Segment,4,1,Image 1,1,1,100000001,510000000511,
95,,Segment,4,0,Image 1,1,1,100000001,510000000517,
67.6364,,Segment,4,5,Image 1,4,1,100000000,510000000546,
46.5,,Segment,4,4,Image 1,3,1,100000000,510000000551,
67.8,,Segment,4,3,Image 1,2,1,100000000,510000000555,
109.188,,Segment,4,2,Image 1,2,1,100000000,510000000570,
133,,Segment,4,1,Image 1,1,1,100000000,510000000575,
128.333,,Segment,4,0,Image 1,1,1,100000000,510000000589,
51.8219,,Segment,4,2,Image 1,2,1,100000000,510000000736,
141.778,,Segment,4,1,Image 1,1,1,100000000,510000000744,
107.857,,Segment,4,0,Image 1,1,1,100000000,510000000765,
54.7857,,Segment,4,7,Image 1,6,1,100000003,510000000785,
23.0256,,Segment,4,6,Image 1,6,1,100000003,510000000823,
26,,Segment,4,5,Image 1,5,1,100000003,510000000845,
54.0909,,Segment,4,4,Image 1,4,1,100000003,510000000899,
78.4286,,Segment,4,3,Image 1,3,1,100000003,510000000933,
105.333,,Segment,4,2,Image 1,3,1,100000003,510000000941,
123.5,,Segment,4,1,Image 1,2,1,100000003,510000000978,
139,,Segment,4,0,Image 1,1,1,100000003,510000000980,
48.3846,,Segment,4,7,Image 1,7,1,100000003,510000001001,
19.9,,Segment,4,2,Image 1,2,1,100000004,510000001040,
40.32,,Segment,4,1,Image 1,1,1,100000004,510000001089,
28.6,,Segment,4,0,Image 1,1,1,100000004,510000001097,
74.2632,,Segment,4,10,Image 1,5,1,100000001,510000001135,
101.667,,Segment,4,9,Image 1,4,1,100000001,510000001137,
26.0909,,Segment,4,8,Image 1,4,1,100000001,510000001147,
61.2857,,Segment,4,7,Image 1,3,1,100000001,510000001160,
21.5417,,Segment,4,5,Image 1,2,1,100000005,510000001207,
37.4615,,Segment,4,0,Image 1,1,1,100000004,510000001266,
15.1944,,Segment,4,4,Image 1,3,1,100000003,510000001341,
164.857,,Segment,4,3,Image 1,2,1,100000003,510000001347,
122.4,,Segment,4,2,Image 1,2,1,100000003,510000001351,
30.1481,,Segment,4,12,Image 1,6,1,100000001,510000001377,
34.25,,Segment,4,11,Image 1,5,1,100000001,510000001408,
53.0312,,Segment,4,10,Image 1,4,1,100000001,510000001439,
25.4333,,Segment,4,2,Image 1,2,1,100000005,510000001468,
36.339,,Segment,4,6,Image 1,3,1,100000002,510000001526,
67.0385,,Segment,4,5,Image 1,2,1,100000002,510000001577,
