
Spine Attachment Pt Branching Angle
 ==================== 
Spine Attachment Pt Branching Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
53.7823,°,Spine,10,1,1,100000002,610000009008,
84.5985,°,Spine,9,1,1,100000002,610000009009,
72.547,°,Spine,9,1,1,100000002,610000009010,
91.7835,°,Spine,8,1,1,100000002,610000009011,
77.646,°,Spine,4,2,1,100000002,610000009014,
63.9416,°,Spine,3,2,1,100000002,610000009015,
78.6894,°,Spine,1,1,1,100000002,610000009018,
67.4187,°,Spine,0,1,1,100000002,610000009020,
65.0584,°,Spine,6,4,1,100000002,610000009022,
84.7478,°,Spine,6,3,1,100000002,610000009025,
72.6303,°,Spine,5,3,1,100000002,610000009026,
54.8245,°,Spine,5,3,1,100000002,610000009027,
91.687,°,Spine,5,3,1,100000002,610000009028,
66.4138,°,Spine,3,1,1,100000002,610000009029,
88.9832,°,Spine,6,3,1,100000002,610000009030,
77.8483,°,Spine,5,2,1,100000002,610000009031,
70.8642,°,Spine,4,2,1,100000002,610000009032,
87.1156,°,Spine,5,3,1,100000002,610000009033,
78.2592,°,Spine,5,2,1,100000002,610000009034,
60.7164,°,Spine,5,2,1,100000002,610000009035,
53.7971,°,Spine,2,2,1,100000002,610000009037,
76.8363,°,Spine,6,5,1,100000003,610000009040,
91.3788,°,Spine,5,5,1,100000003,610000009041,
42.0156,°,Spine,4,4,1,100000003,610000009042,
88.2275,°,Spine,4,4,1,100000003,610000009043,
86.4152,°,Spine,4,3,1,100000003,610000009045,
54.2618,°,Spine,5,3,1,100000003,610000009046,
77.3796,°,Spine,5,2,1,100000003,610000009047,
88.7395,°,Spine,1,2,1,100000003,610000009048,
64.8127,°,Spine,1,2,1,100000003,610000009049,
76.3278,°,Spine,1,2,1,100000003,610000009050,
110.714,°,Spine,6,1,1,100000003,610000009052,
85.2474,°,Spine,4,2,1,100000003,610000009053,
59.2463,°,Spine,5,3,1,100000003,610000009054,
83.0173,°,Spine,1,1,1,100000003,610000009055,
90.0259,°,Spine,7,2,1,100000003,610000009056,
44.2914,°,Spine,7,2,1,100000003,610000009057,
59.9913,°,Spine,6,2,1,100000003,610000009060,
90.8213,°,Spine,5,2,1,100000003,610000009061,
82.3779,°,Spine,5,2,1,100000003,610000009062,
87.685,°,Spine,1,1,1,100000003,610000009064,
136.473,°,Spine,4,2,1,100000003,610000009066,
37.0276,°,Spine,2,2,1,100000003,610000009067,
40.4788,°,Spine,5,2,1,100000003,610000009068,
88.4223,°,Spine,5,2,1,100000003,610000009069,
64.8819,°,Spine,4,1,1,100000003,610000009070,
90.9535,°,Spine,2,2,1,100000003,610000009072,
88.7829,°,Spine,2,2,1,100000003,610000009073,
92.6547,°,Spine,1,2,1,100000003,610000009074,
154.219,°,Spine,2,3,1,100000004,610000009075,
97.0109,°,Spine,1,1,1,100000005,610000009082,
73.1464,°,Spine,4,2,1,100000005,610000009084,
87.6887,°,Spine,6,3,1,100000005,610000009085,
72.8466,°,Spine,1,2,1,100000005,610000009086,
