
Spine Intensity Max Ch=1 Img=1
 ==================== 
Spine Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
94,,Spine,1,2,Image 1,2,1,100000005,610000008294,
94,,Spine,1,2,Image 1,2,1,100000005,610000008306,
94,,Spine,1,2,Image 1,2,1,100000005,610000008317,
172,,Spine,1,4,Image 1,2,1,100000001,610000008328,
199,,Spine,1,2,Image 1,2,1,100000003,610000008341,
112,,Spine,1,10,Image 1,2,1,100000002,610000008349,
109,,Spine,1,10,Image 1,2,1,100000002,610000008357,
185,,Spine,1,2,Image 1,1,1,100000004,610000008372,
178,,Spine,1,2,Image 1,1,1,100000004,610000008386,
151,,Spine,1,9,Image 1,6,1,100000003,610000008394,
119,,Spine,1,5,Image 1,3,1,100000003,610000008401,
130,,Spine,1,5,Image 1,3,1,100000003,610000008408,
132,,Spine,1,5,Image 1,3,1,100000003,610000008415,
59,,Spine,1,0,Image 1,1,1,100000004,610000008426,
125,,Spine,1,1,Image 1,1,1,100000005,610000008431,
107,,Spine,1,13,Image 1,1,1,100000002,610000008437,
102,,Spine,1,4,Image 1,1,1,100000001,610000008442,
87,,Spine,1,6,Image 1,3,1,100000001,610000008449,
85,,Spine,1,6,Image 1,3,1,100000001,610000008455,
79,,Spine,1,2,Image 1,2,1,100000004,610000008460,
134,,Spine,1,5,Image 1,2,1,100000002,610000008468,
108,,Spine,1,8,Image 1,4,1,100000002,610000008471,
134,,Spine,1,2,Image 1,2,1,100000000,610000008476,
107,,Spine,1,6,Image 1,3,1,100000002,610000008483,
110,,Spine,1,1,Image 1,1,1,100000001,610000008486,
131,,Spine,1,7,Image 1,2,1,100000003,610000008501,
143,,Spine,1,5,Image 1,3,1,100000003,610000008507,
135,,Spine,1,6,Image 1,6,1,100000003,610000008511,
123,,Spine,1,1,Image 1,2,1,100000000,610000008516,
163,,Spine,1,6,Image 1,1,1,100000003,610000008523,
121,,Spine,1,6,Image 1,3,1,100000005,610000008527,
145,,Spine,1,5,Image 1,3,1,100000003,610000008532,
149,,Spine,1,1,Image 1,1,1,100000002,610000008536,
145,,Spine,1,5,Image 1,3,1,100000003,610000008539,
105,,Spine,1,6,Image 1,1,1,100000001,610000008544,
131,,Spine,1,7,Image 1,2,1,100000003,610000008552,
149,,Spine,1,1,Image 1,1,1,100000002,610000008555,
157,,Spine,1,1,Image 1,2,1,100000000,610000008560,
87,,Spine,1,5,Image 1,3,1,100000002,610000008563,
163,,Spine,1,6,Image 1,2,1,100000003,610000008569,
134,,Spine,1,0,Image 1,1,1,100000000,610000008576,
83,,Spine,1,6,Image 1,3,1,100000005,610000008578,
156,,Spine,1,0,Image 1,1,1,100000000,610000008584,
144,,Spine,1,1,Image 1,2,1,100000000,610000008589,
