
Spine Part Length Head
 ==================== 
Spine Part Length Head,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1.52014,µm,Spine,Spine Part Length,2,2,1,100000005,610000008294,
1.90262,µm,Spine,Spine Part Length,2,2,1,100000005,610000008306,
1.40329,µm,Spine,Spine Part Length,2,2,1,100000005,610000008317,
1.7738,µm,Spine,Spine Part Length,4,2,1,100000001,610000008328,
1.41408,µm,Spine,Spine Part Length,2,2,1,100000003,610000008341,
1.94468,µm,Spine,Spine Part Length,10,2,1,100000002,610000008349,
1.77926,µm,Spine,Spine Part Length,10,2,1,100000002,610000008357,
1.32608,µm,Spine,Spine Part Length,2,1,1,100000004,610000008372,
1.31155,µm,Spine,Spine Part Length,2,1,1,100000004,610000008386,
1.00369,µm,Spine,Spine Part Length,9,6,1,100000003,610000008394,
0.6923,µm,Spine,Spine Part Length,5,3,1,100000003,610000008401,
0.785406,µm,Spine,Spine Part Length,5,3,1,100000003,610000008408,
0.740128,µm,Spine,Spine Part Length,5,3,1,100000003,610000008415,
1.33899,µm,Spine,Spine Part Length,0,1,1,100000004,610000008426,
1.00769,µm,Spine,Spine Part Length,1,1,1,100000005,610000008431,
0.762174,µm,Spine,Spine Part Length,13,1,1,100000002,610000008437,
0.699825,µm,Spine,Spine Part Length,4,1,1,100000001,610000008442,
0.713641,µm,Spine,Spine Part Length,6,3,1,100000001,610000008449,
0.878348,µm,Spine,Spine Part Length,6,3,1,100000001,610000008455,
0.675965,µm,Spine,Spine Part Length,2,2,1,100000004,610000008460,
1.26736,µm,Spine,Spine Part Length,5,2,1,100000002,610000008468,
0.208333,µm,Spine,Spine Part Length,8,4,1,100000002,610000008471,
0.861455,µm,Spine,Spine Part Length,2,2,1,100000000,610000008476,
0.617687,µm,Spine,Spine Part Length,6,3,1,100000002,610000008483,
0.336492,µm,Spine,Spine Part Length,1,1,1,100000001,610000008486,
0.839696,µm,Spine,Spine Part Length,7,2,1,100000003,610000008501,
0.760419,µm,Spine,Spine Part Length,5,3,1,100000003,610000008507,
0.622223,µm,Spine,Spine Part Length,6,6,1,100000003,610000008511,
0.689612,µm,Spine,Spine Part Length,1,2,1,100000000,610000008516,
0.908961,µm,Spine,Spine Part Length,6,1,1,100000003,610000008523,
0.3125,µm,Spine,Spine Part Length,4,2,1,100000005,610000008527,
0.756898,µm,Spine,Spine Part Length,5,3,1,100000003,610000008532,
0.931189,µm,Spine,Spine Part Length,1,1,1,100000002,610000008536,
0.34668,µm,Spine,Spine Part Length,5,3,1,100000003,610000008539,
0.435928,µm,Spine,Spine Part Length,6,1,1,100000001,610000008544,
1.05278,µm,Spine,Spine Part Length,7,2,1,100000003,610000008552,
0.3125,µm,Spine,Spine Part Length,1,1,1,100000002,610000008555,
0.898063,µm,Spine,Spine Part Length,0,1,1,100000000,610000008560,
0.274783,µm,Spine,Spine Part Length,5,3,1,100000002,610000008563,
0.519632,µm,Spine,Spine Part Length,6,2,1,100000003,610000008569,
0.741528,µm,Spine,Spine Part Length,0,1,1,100000000,610000008576,
0.434389,µm,Spine,Spine Part Length,4,2,1,100000005,610000008578,
0.626281,µm,Spine,Spine Part Length,0,1,1,100000000,610000008584,
0.640329,µm,Spine,Spine Part Length,0,1,1,100000000,610000008589,
0.701444,µm,Spine,Spine Part Length,6,4,1,100000002,610000008595,
0.777361,µm,Spine,Spine Part Length,6,1,1,100000002,610000008600,
0.233028,µm,Spine,Spine Part Length,0,1,1,100000005,610000008602,
0.498544,µm,Spine,Spine Part Length,7,2,1,100000003,610000008608,
0.772612,µm,Spine,Spine Part Length,0,1,1,100000001,610000008616,
0.812972,µm,Spine,Spine Part Length,0,1,1,100000000,610000008620,
0.218099,µm,Spine,Spine Part Length,9,4,1,100000002,610000008623,
0.427839,µm,Spine,Spine Part Length,6,3,1,100000002,610000008626,
0.272459,µm,Spine,Spine Part Length,6,2,1,100000003,610000008628,
0.283491,µm,Spine,Spine Part Length,0,1,1,100000000,610000008631,
0.208333,µm,Spine,Spine Part Length,3,2,1,100000000,610000008634,
0.625,µm,Spine,Spine Part Length,8,4,1,100000002,610000008638,
0.954594,µm,Spine,Spine Part Length,0,1,1,100000000,610000008643,
0.578863,µm,Spine,Spine Part Length,0,1,1,100000003,610000008647,
0.56176,µm,Spine,Spine Part Length,1,1,1,100000002,610000008653,
0.3125,µm,Spine,Spine Part Length,0,1,1,100000001,610000008656,
0.590856,µm,Spine,Spine Part Length,8,4,1,100000002,610000008659,
0.721178,µm,Spine,Spine Part Length,0,1,1,100000004,610000008661,
0.350619,µm,Spine,Spine Part Length,1,1,1,100000003,610000008664,
0.642462,µm,Spine,Spine Part Length,11,1,1,100000002,610000008668,
0.240885,µm,Spine,Spine Part Length,0,1,1,100000000,610000008671,
0.442284,µm,Spine,Spine Part Length,0,1,1,100000001,610000008673,
0.340265,µm,Spine,Spine Part Length,1,1,1,100000002,610000008676,
0.571327,µm,Spine,Spine Part Length,1,1,1,100000000,610000008681,
0.510947,µm,Spine,Spine Part Length,0,1,1,100000000,610000008688,
0.234375,µm,Spine,Spine Part Length,4,1,1,100000003,610000008691,
0.210259,µm,Spine,Spine Part Length,0,1,1,100000000,610000008693,
0.259985,µm,Spine,Spine Part Length,2,2,1,100000002,610000008695,
0.337422,µm,Spine,Spine Part Length,2,2,1,100000000,610000008699,
0.208333,µm,Spine,Spine Part Length,5,2,1,100000003,610000008701,
0.400813,µm,Spine,Spine Part Length,0,1,1,100000000,610000008704,
1.04941,µm,Spine,Spine Part Length,0,1,1,100000000,610000008712,
0.273438,µm,Spine,Spine Part Length,2,1,1,100000002,610000008714,
0.386287,µm,Spine,Spine Part Length,0,1,1,100000000,610000008717,
0.398192,µm,Spine,Spine Part Length,2,2,1,100000000,610000008719,
0.416667,µm,Spine,Spine Part Length,0,1,1,100000001,610000008722,
0.471432,µm,Spine,Spine Part Length,0,1,1,100000000,610000008727,
0.338542,µm,Spine,Spine Part Length,11,5,1,100000001,610000008731,
0.38672,µm,Spine,Spine Part Length,0,1,1,100000000,610000008733,
0.720471,µm,Spine,Spine Part Length,6,4,1,100000002,610000008737,
0.318366,µm,Spine,Spine Part Length,3,2,1,100000000,610000008742,
0.592419,µm,Spine,Spine Part Length,5,2,1,100000003,610000008747,
0.377604,µm,Spine,Spine Part Length,4,2,1,100000002,610000008750,
0.432943,µm,Spine,Spine Part Length,0,1,1,100000001,610000008753,
0.464403,µm,Spine,Spine Part Length,6,4,1,100000002,610000008756,
0.208333,µm,Spine,Spine Part Length,0,1,1,100000000,610000008759,
0.266127,µm,Spine,Spine Part Length,3,1,1,100000003,610000008762,
0.54439,µm,Spine,Spine Part Length,5,2,1,100000002,610000008765,
0.432129,µm,Spine,Spine Part Length,4,3,1,100000001,610000008768,
0.208333,µm,Spine,Spine Part Length,0,1,1,100000000,610000008771,
0.479335,µm,Spine,Spine Part Length,6,4,1,100000002,610000008775,
0.382143,µm,Spine,Spine Part Length,0,1,1,100000000,610000008783,
0.258024,µm,Spine,Spine Part Length,0,1,1,100000000,610000008787,
0.429031,µm,Spine,Spine Part Length,0,1,1,100000001,610000008791,
0.585938,µm,Spine,Spine Part Length,1,1,1,100000002,610000008794,
0.661223,µm,Spine,Spine Part Length,0,1,1,100000000,610000008799,
0.291609,µm,Spine,Spine Part Length,1,1,1,100000000,610000008804,
0.3125,µm,Spine,Spine Part Length,0,1,1,100000000,610000008808,
0.416667,µm,Spine,Spine Part Length,7,3,1,100000002,610000008810,
0.306143,µm,Spine,Spine Part Length,1,1,1,100000000,610000008819,
0.292689,µm,Spine,Spine Part Length,2,2,1,100000000,610000008822,
0.608625,µm,Spine,Spine Part Length,6,4,1,100000002,610000008825,
0.416667,µm,Spine,Spine Part Length,1,2,1,100000003,610000008827,
0.27181,µm,Spine,Spine Part Length,5,1,1,100000005,610000008832,
0.999984,µm,Spine,Spine Part Length,0,1,1,100000003,610000008837,
0.211792,µm,Spine,Spine Part Length,0,1,1,100000000,610000008839,
0.48078,µm,Spine,Spine Part Length,1,1,1,100000002,610000008842,
0.275065,µm,Spine,Spine Part Length,0,1,1,100000000,610000008844,
0.512274,µm,Spine,Spine Part Length,1,1,1,100000000,610000008847,
0.38062,µm,Spine,Spine Part Length,0,1,1,100000000,610000008858,
0.799891,µm,Spine,Spine Part Length,0,1,1,100000000,610000008864,
0.52326,µm,Spine,Spine Part Length,0,1,1,100000000,610000008883,
0.522004,µm,Spine,Spine Part Length,2,1,1,100000000,610000008943,
0.330419,µm,Spine,Spine Part Length,2,1,1,100000000,610000008944,
0.365076,µm,Spine,Spine Part Length,1,1,1,100000000,610000008945,
0.440273,µm,Spine,Spine Part Length,3,2,1,100000000,610000008947,
0.392601,µm,Spine,Spine Part Length,3,2,1,100000000,610000008948,
0.406141,µm,Spine,Spine Part Length,2,2,1,100000000,610000008949,
0.601732,µm,Spine,Spine Part Length,2,2,1,100000000,610000008950,
0.643914,µm,Spine,Spine Part Length,2,2,1,100000000,610000008951,
0.478516,µm,Spine,Spine Part Length,0,1,1,100000000,610000008952,
0.348747,µm,Spine,Spine Part Length,0,1,1,100000000,610000008953,
0.625,µm,Spine,Spine Part Length,0,1,1,100000000,610000008954,
0.239601,µm,Spine,Spine Part Length,2,2,1,100000000,610000008955,
0.325248,µm,Spine,Spine Part Length,2,2,1,100000000,610000008956,
0.403646,µm,Spine,Spine Part Length,1,1,1,100000000,610000008957,
0.416667,µm,Spine,Spine Part Length,3,4,1,100000000,610000008958,
0.308845,µm,Spine,Spine Part Length,3,4,1,100000000,610000008959,
0.384115,µm,Spine,Spine Part Length,3,3,1,100000000,610000008960,
0.208333,µm,Spine,Spine Part Length,2,3,1,100000000,610000008961,
0.3125,µm,Spine,Spine Part Length,2,3,1,100000000,610000008962,
0.284239,µm,Spine,Spine Part Length,1,1,1,100000000,610000008964,
0.452806,µm,Spine,Spine Part Length,0,1,1,100000000,610000008966,
0.377604,µm,Spine,Spine Part Length,0,1,1,100000000,610000008969,
0.261205,µm,Spine,Spine Part Length,0,1,1,100000000,610000008970,
0.279857,µm,Spine,Spine Part Length,0,1,1,100000000,610000008971,
0.3125,µm,Spine,Spine Part Length,2,1,1,100000001,610000008973,
0.566724,µm,Spine,Spine Part Length,0,1,1,100000001,610000008974,
0.208333,µm,Spine,Spine Part Length,4,2,1,100000001,610000008975,
0.541281,µm,Spine,Spine Part Length,4,2,1,100000001,610000008976,
0.422774,µm,Spine,Spine Part Length,5,2,1,100000001,610000008977,
0.587425,µm,Spine,Spine Part Length,1,1,1,100000001,610000008978,
0.61616,µm,Spine,Spine Part Length,0,1,1,100000001,610000008979,
