
Spine Terminal Pt Intensity Center Ch=4 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
87,,Spine,4,9,Image 1,1,100000002,610000007318,
36,,Spine,4,7,Image 1,1,100000000,610000007322,
108,,Spine,4,3,Image 1,1,100000002,610000007325,
54,,Spine,4,12,Image 1,1,100000003,610000007332,
58,,Spine,4,12,Image 1,1,100000003,610000007338,
46,,Spine,4,2,Image 1,1,100000002,610000007341,
114,,Spine,4,3,Image 1,1,100000002,610000007344,
72,,Spine,4,2,Image 1,1,100000000,610000007347,
81,,Spine,4,5,Image 1,1,100000003,610000007350,
35,,Spine,4,11,Image 1,1,100000002,610000007352,
50,,Spine,4,11,Image 1,1,100000003,610000007354,
70,,Spine,4,7,Image 1,1,100000003,610000007357,
75,,Spine,4,0,Image 1,1,100000000,610000007367,
41,,Spine,4,15,Image 1,1,100000001,610000007369,
37,,Spine,4,0,Image 1,1,100000000,610000007372,
43,,Spine,4,7,Image 1,1,100000003,610000007375,
84,,Spine,4,4,Image 1,1,100000003,610000007381,
45,,Spine,4,16,Image 1,1,100000001,610000007385,
68,,Spine,4,4,Image 1,1,100000000,610000007388,
62,,Spine,4,12,Image 1,1,100000003,610000007391,
61,,Spine,4,16,Image 1,1,100000001,610000007394,
0,,Spine,4,10,Image 1,1,100000002,610000007396,
51,,Spine,4,15,Image 1,1,100000001,610000007398,
52,,Spine,4,1,Image 1,1,100000000,610000007403,
43,,Spine,4,2,Image 1,1,100000001,610000007405,
0,,Spine,4,0,Image 1,1,,610000007407,
87,,Spine,4,1,Image 1,1,100000002,610000007411,
99,,Spine,4,5,Image 1,1,100000001,610000007414,
46,,Spine,4,15,Image 1,1,100000001,610000007417,
41,,Spine,4,5,Image 1,1,100000003,610000007420,
43,,Spine,4,1,Image 1,1,100000000,610000007422,
48,,Spine,4,10,Image 1,1,100000001,610000007427,
55,,Spine,4,11,Image 1,1,100000002,610000007429,
47,,Spine,4,13,Image 1,1,100000001,610000007432,
84,,Spine,4,0,Image 1,1,100000001,610000007435,
92,,Spine,4,0,Image 1,1,100000001,610000007440,
52,,Spine,4,0,Image 1,1,100000000,610000007443,
56,,Spine,4,16,Image 1,1,100000001,610000007445,
41,,Spine,4,4,Image 1,1,100000001,610000007447,
63,,Spine,4,11,Image 1,1,100000002,610000007452,
16,,Spine,4,17,Image 1,1,100000001,610000007455,
60,,Spine,4,16,Image 1,1,100000003,610000007457,
63,,Spine,4,9,Image 1,1,100000002,610000007459,
74,,Spine,4,7,Image 1,1,100000000,610000007461,
64,,Spine,4,15,Image 1,1,100000001,610000007464,
39,,Spine,4,5,Image 1,1,100000002,610000007466,
70,,Spine,4,6,Image 1,1,100000003,610000007469,
44,,Spine,4,4,Image 1,1,100000002,610000007472,
53,,Spine,4,8,Image 1,1,100000003,610000007474,
57,,Spine,4,9,Image 1,1,100000002,610000007476,
138,,Spine,4,0,Image 1,1,,610000007480,
56,,Spine,4,4,Image 1,1,100000003,610000007486,
51,,Spine,4,4,Image 1,1,100000002,610000007489,
62,,Spine,4,2,Image 1,1,100000003,610000007494,
73,,Spine,4,1,Image 1,1,100000003,610000007497,
71,,Spine,4,0,Image 1,1,100000000,610000007503,
51,,Spine,4,0,Image 1,1,,610000007505,
96,,Spine,4,5,Image 1,1,100000002,610000007508,
170,,Spine,4,0,Image 1,1,100000000,610000007512,
61,,Spine,4,16,Image 1,1,100000001,610000007515,
56,,Spine,4,1,Image 1,1,100000003,610000007517,
137,,Spine,4,1,Image 1,1,,610000007519,
71,,Spine,4,3,Image 1,1,100000001,610000007528,
54,,Spine,4,9,Image 1,1,100000002,610000007530,
46,,Spine,4,3,Image 1,1,100000000,610000007535,
42,,Spine,4,7,Image 1,1,100000003,610000007537,
43,,Spine,4,0,Image 1,1,,610000007545,
96,,Spine,4,6,Image 1,1,100000001,610000007549,
72,,Spine,4,1,Image 1,1,100000003,610000007553,
88,,Spine,4,4,Image 1,1,100000002,610000007559,
95,,Spine,4,0,Image 1,1,,610000007561,
54,,Spine,4,13,Image 1,1,100000000,610000007565,
73,,Spine,4,13,Image 1,1,100000003,610000007569,
78,,Spine,4,0,Image 1,1,,610000007571,
84,,Spine,4,0,Image 1,1,,610000007575,
98,,Spine,4,5,Image 1,1,100000003,610000007579,
104,,Spine,4,11,Image 1,1,100000003,610000007581,
142,,Spine,4,0,Image 1,1,,610000007586,
118,,Spine,4,0,Image 1,1,,610000007590,
73,,Spine,4,9,Image 1,1,100000001,610000007596,
143,,Spine,4,0,Image 1,1,100000000,610000007599,
60,,Spine,4,5,Image 1,1,100000003,610000007601,
87,,Spine,4,1,Image 1,1,100000000,610000007604,
61,,Spine,4,1,Image 1,1,100000002,610000007607,
49,,Spine,4,1,Image 1,1,,610000007609,
51,,Spine,4,0,Image 1,1,,610000007612,
98,,Spine,4,4,Image 1,1,100000001,610000007619,
56,,Spine,4,11,Image 1,1,100000000,610000007621,
190,,Spine,4,4,Image 1,1,100000002,610000007624,
40,,Spine,4,5,Image 1,1,100000003,610000007627,
170,,Spine,4,1,Image 1,1,,610000007630,
83,,Spine,4,1,Image 1,1,100000003,610000007635,
64,,Spine,4,8,Image 1,1,100000003,610000007637,
65,,Spine,4,4,Image 1,1,100000003,610000007639,
36,,Spine,4,1,Image 1,1,100000003,610000007641,
137,,Spine,4,1,Image 1,1,,610000007643,
88,,Spine,4,5,Image 1,1,100000002,610000007649,
67,,Spine,4,0,Image 1,1,100000002,610000007656,
75,,Spine,4,4,Image 1,1,100000003,610000007661,
118,,Spine,4,0,Image 1,1,,610000007664,
0,,Spine,4,7,Image 1,1,100000001,610000007670,
160,,Spine,4,1,Image 1,1,,610000007672,
71,,Spine,4,7,Image 1,1,100000003,610000007675,
86,,Spine,4,2,Image 1,1,100000003,610000007678,
109,,Spine,4,3,Image 1,1,,610000007683,
78,,Spine,4,0,Image 1,1,100000000,610000007687,
110,,Spine,4,0,Image 1,1,,610000007690,
73,,Spine,4,13,Image 1,1,100000001,610000007701,
55,,Spine,4,0,Image 1,1,100000000,610000007704,
112,,Spine,4,11,Image 1,1,100000001,610000007707,
53,,Spine,4,1,Image 1,1,100000003,610000007712,
127,,Spine,4,1,Image 1,1,,610000007715,
60,,Spine,4,14,Image 1,1,100000001,610000007719,
86,,Spine,4,18,Image 1,1,100000003,610000007722,
103,,Spine,4,1,Image 1,1,100000000,610000007729,
109,,Spine,4,1,Image 1,1,,610000007732,
0,,Spine,4,0,Image 1,1,,610000007739,
114,,Spine,4,1,Image 1,1,100000000,610000007743,
172,,Spine,4,1,Image 1,1,100000003,610000007754,
99,,Spine,4,16,Image 1,1,100000001,610000007758,
137,,Spine,4,1,Image 1,1,,610000007760,
104,,Spine,4,1,Image 1,1,100000003,610000007765,
81,,Spine,4,5,Image 1,1,100000003,610000007774,
55,,Spine,4,2,Image 1,1,100000000,610000007778,
89,,Spine,4,13,Image 1,1,100000001,610000007780,
87,,Spine,4,0,Image 1,1,100000000,610000007782,
72,,Spine,4,3,Image 1,1,100000001,610000007787,
90,,Spine,4,11,Image 1,1,100000001,610000007792,
124,,Spine,4,1,Image 1,1,100000003,610000007794,
99,,Spine,4,5,Image 1,1,100000003,610000007799,
86,,Spine,4,3,Image 1,1,100000001,610000007802,
156,,Spine,4,1,Image 1,1,,610000007806,
88,,Spine,4,0,Image 1,1,100000000,610000007819,
164,,Spine,4,1,Image 1,1,100000003,610000007822,
83,,Spine,4,1,Image 1,1,100000002,610000007826,
93,,Spine,4,1,Image 1,1,100000003,610000007829,
156,,Spine,4,3,Image 1,1,100000003,610000007836,
84,,Spine,4,3,Image 1,1,100000003,610000007869,
83,,Spine,4,1,Image 1,1,,610000008167,
77,,Spine,4,0,Image 1,1,,610000008167,
110,,Spine,4,1,Image 1,1,,610000008168,
65,,Spine,4,6,Image 1,1,,610000008168,
60,,Spine,4,1,Image 1,1,,610000008169,
