
Spine Part Length Ground
 ==================== 
Spine Part Length Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.267856,µm,Spine,Spine Part Length,5,3,1,100000003,610000007601,
0.319954,µm,Spine,Spine Part Length,1,1,1,100000000,610000007604,
0.286872,µm,Spine,Spine Part Length,1,2,1,100000002,610000007607,
0.262281,µm,Spine,Spine Part Length,1,1,1,100000003,610000007610,
0.224712,µm,Spine,Spine Part Length,0,1,1,100000000,610000007613,
0.375088,µm,Spine,Spine Part Length,0,1,1,100000000,610000007615,
0.317689,µm,Spine,Spine Part Length,4,2,1,100000001,610000007619,
0.229239,µm,Spine,Spine Part Length,11,4,1,100000000,610000007621,
0.294861,µm,Spine,Spine Part Length,4,1,1,100000002,610000007624,
0.239583,µm,Spine,Spine Part Length,5,3,1,100000003,610000007627,
0.27222,µm,Spine,Spine Part Length,1,1,1,100000003,610000007632,
0.241821,µm,Spine,Spine Part Length,1,1,1,100000003,610000007635,
0.310572,µm,Spine,Spine Part Length,8,3,1,100000003,610000007637,
0.238101,µm,Spine,Spine Part Length,4,1,1,100000003,610000007639,
0.349797,µm,Spine,Spine Part Length,1,1,1,100000003,610000007641,
0.269162,µm,Spine,Spine Part Length,1,1,1,100000003,610000007645,
0.308546,µm,Spine,Spine Part Length,5,1,1,100000002,610000007649,
0.318136,µm,Spine,Spine Part Length,1,1,1,100000003,610000007653,
0.170238,µm,Spine,Spine Part Length,0,1,1,100000002,610000007656,
0.260472,µm,Spine,Spine Part Length,4,1,1,100000003,610000007661,
0.209734,µm,Spine,Spine Part Length,0,1,1,100000001,610000007665,
0.213824,µm,Spine,Spine Part Length,7,3,1,100000001,610000007670,
0.317625,µm,Spine,Spine Part Length,1,1,1,100000003,610000007673,
0.313569,µm,Spine,Spine Part Length,7,3,1,100000003,610000007675,
0.227753,µm,Spine,Spine Part Length,2,1,1,100000003,610000007678,
0.209013,µm,Spine,Spine Part Length,3,1,1,100000002,610000007684,
0.206192,µm,Spine,Spine Part Length,0,1,1,100000000,610000007687,
0.227895,µm,Spine,Spine Part Length,0,1,1,100000000,610000007691,
0.4197,µm,Spine,Spine Part Length,0,1,1,100000001,610000007695,
0.296046,µm,Spine,Spine Part Length,0,1,1,100000000,610000007697,
0.225396,µm,Spine,Spine Part Length,13,4,1,100000001,610000007701,
0.24749,µm,Spine,Spine Part Length,0,1,1,100000000,610000007704,
0.289971,µm,Spine,Spine Part Length,11,2,1,100000001,610000007707,
0.147308,µm,Spine,Spine Part Length,1,2,1,100000003,610000007712,
0.304827,µm,Spine,Spine Part Length,1,1,1,100000003,610000007716,
0.253425,µm,Spine,Spine Part Length,14,4,1,100000001,610000007719,
0.240946,µm,Spine,Spine Part Length,18,4,1,100000003,610000007722,
0.32631,µm,Spine,Spine Part Length,0,1,1,100000000,610000007726,
0.0547017,µm,Spine,Spine Part Length,1,1,1,100000000,610000007729,
0.370578,µm,Spine,Spine Part Length,1,1,1,100000003,610000007733,
0.32638,µm,Spine,Spine Part Length,0,1,1,100000000,610000007735,
0.489139,µm,Spine,Spine Part Length,0,1,1,100000001,610000007737,
0.235643,µm,Spine,Spine Part Length,0,1,1,100000001,610000007740,
0.18067,µm,Spine,Spine Part Length,1,1,1,100000000,610000007743,
0.189766,µm,Spine,Spine Part Length,1,1,1,100000003,610000007746,
0.292095,µm,Spine,Spine Part Length,1,1,1,100000003,610000007750,
0.24385,µm,Spine,Spine Part Length,1,1,1,100000003,610000007754,
0.237974,µm,Spine,Spine Part Length,16,4,1,100000001,610000007758,
0.252601,µm,Spine,Spine Part Length,1,1,1,100000003,610000007761,
0.128429,µm,Spine,Spine Part Length,1,1,1,100000003,610000007765,
0.202044,µm,Spine,Spine Part Length,5,3,1,100000003,610000007774,
0.246669,µm,Spine,Spine Part Length,2,1,1,100000000,610000007778,
0.2363,µm,Spine,Spine Part Length,13,4,1,100000001,610000007780,
0.365993,µm,Spine,Spine Part Length,0,1,1,100000000,610000007782,
0.200581,µm,Spine,Spine Part Length,3,2,1,100000001,610000007787,
0.228526,µm,Spine,Spine Part Length,11,3,1,100000001,610000007792,
0.18179,µm,Spine,Spine Part Length,1,1,1,100000003,610000007794,
0.159372,µm,Spine,Spine Part Length,5,3,1,100000003,610000007799,
0.179709,µm,Spine,Spine Part Length,3,2,1,100000001,610000007802,
0.317435,µm,Spine,Spine Part Length,1,1,1,100000003,610000007808,
0.294555,µm,Spine,Spine Part Length,1,1,1,100000003,610000007812,
0.373223,µm,Spine,Spine Part Length,0,1,1,100000000,610000007817,
0.318777,µm,Spine,Spine Part Length,0,1,1,100000000,610000007819,
0.290042,µm,Spine,Spine Part Length,1,1,1,100000003,610000007822,
0.234963,µm,Spine,Spine Part Length,1,2,1,100000002,610000007826,
0.20539,µm,Spine,Spine Part Length,1,1,1,100000003,610000007829,
0.126164,µm,Spine,Spine Part Length,3,2,1,100000003,610000007836,
0.405924,µm,Spine,Spine Part Length,0,1,1,100000000,610000007848,
0.313956,µm,Spine,Spine Part Length,0,1,1,100000001,610000007860,
0.149193,µm,Spine,Spine Part Length,3,1,1,100000003,610000007869,
0.247627,µm,Spine,Spine Part Length,0,1,1,100000000,610000007875,
0.303527,µm,Spine,Spine Part Length,7,5,1,100000000,610000007954,
0.187054,µm,Spine,Spine Part Length,13,7,1,100000000,610000007955,
0.304867,µm,Spine,Spine Part Length,12,7,1,100000000,610000007956,
0.371704,µm,Spine,Spine Part Length,8,4,1,100000000,610000007957,
0.258671,µm,Spine,Spine Part Length,7,4,1,100000000,610000007958,
0.247451,µm,Spine,Spine Part Length,7,4,1,100000000,610000007959,
0.302731,µm,Spine,Spine Part Length,6,4,1,100000000,610000007960,
0.236619,µm,Spine,Spine Part Length,5,5,1,100000000,610000007961,
0.204579,µm,Spine,Spine Part Length,3,3,1,100000000,610000007962,
0.277453,µm,Spine,Spine Part Length,3,3,1,100000000,610000007963,
0.233941,µm,Spine,Spine Part Length,3,3,1,100000000,610000007964,
0.221545,µm,Spine,Spine Part Length,1,2,1,100000000,610000007965,
0.297136,µm,Spine,Spine Part Length,1,1,1,100000000,610000007966,
0.257876,µm,Spine,Spine Part Length,1,1,1,100000000,610000007967,
0.377465,µm,Spine,Spine Part Length,0,1,1,100000000,610000007969,
0.199617,µm,Spine,Spine Part Length,4,4,1,100000000,610000007972,
0.197114,µm,Spine,Spine Part Length,4,3,1,100000000,610000007973,
0.220103,µm,Spine,Spine Part Length,0,1,1,100000000,610000007975,
0.322793,µm,Spine,Spine Part Length,0,1,1,100000000,610000007976,
0.369638,µm,Spine,Spine Part Length,0,1,1,100000000,610000007977,
0.228521,µm,Spine,Spine Part Length,2,2,1,100000000,610000007978,
0.296587,µm,Spine,Spine Part Length,2,2,1,100000000,610000007979,
0.280704,µm,Spine,Spine Part Length,1,1,1,100000000,610000007980,
0.214042,µm,Spine,Spine Part Length,1,1,1,100000000,610000007982,
0.245314,µm,Spine,Spine Part Length,0,1,1,100000000,610000007983,
0.247271,µm,Spine,Spine Part Length,0,1,1,100000000,610000007984,
0.192604,µm,Spine,Spine Part Length,0,1,1,100000000,610000007985,
0.397819,µm,Spine,Spine Part Length,0,1,1,100000000,610000007986,
0.350089,µm,Spine,Spine Part Length,0,1,1,100000000,610000007990,
0.25717,µm,Spine,Spine Part Length,20,4,1,100000001,610000007994,
0.218329,µm,Spine,Spine Part Length,20,4,1,100000001,610000007995,
0.185622,µm,Spine,Spine Part Length,19,5,1,100000001,610000007996,
0.193644,µm,Spine,Spine Part Length,15,3,1,100000001,610000007997,
0.269917,µm,Spine,Spine Part Length,16,4,1,100000001,610000007998,
0.286405,µm,Spine,Spine Part Length,13,2,1,100000001,610000007999,
0.206167,µm,Spine,Spine Part Length,13,2,1,100000001,610000008000,
0.32662,µm,Spine,Spine Part Length,12,3,1,100000001,610000008001,
0.160875,µm,Spine,Spine Part Length,11,3,1,100000001,610000008002,
0.181632,µm,Spine,Spine Part Length,15,3,1,100000001,610000008003,
0.253407,µm,Spine,Spine Part Length,11,3,1,100000001,610000008004,
0.244366,µm,Spine,Spine Part Length,11,3,1,100000001,610000008005,
0.298115,µm,Spine,Spine Part Length,8,2,1,100000001,610000008006,
0.202811,µm,Spine,Spine Part Length,6,2,1,100000001,610000008007,
0.238582,µm,Spine,Spine Part Length,7,3,1,100000001,610000008008,
0.342523,µm,Spine,Spine Part Length,7,3,1,100000001,610000008009,
0.244614,µm,Spine,Spine Part Length,7,4,1,100000001,610000008010,
0.270536,µm,Spine,Spine Part Length,5,2,1,100000001,610000008011,
0.238426,µm,Spine,Spine Part Length,4,3,1,100000001,610000008012,
0.149858,µm,Spine,Spine Part Length,19,5,1,100000001,610000008013,
0.352788,µm,Spine,Spine Part Length,17,4,1,100000001,610000008014,
0.238887,µm,Spine,Spine Part Length,17,4,1,100000001,610000008015,
0.258141,µm,Spine,Spine Part Length,14,3,1,100000001,610000008016,
0.236107,µm,Spine,Spine Part Length,11,4,1,100000001,610000008017,
0.281877,µm,Spine,Spine Part Length,14,4,1,100000001,610000008018,
0.223974,µm,Spine,Spine Part Length,15,3,1,100000001,610000008019,
0.26774,µm,Spine,Spine Part Length,15,3,1,100000001,610000008020,
0.20212,µm,Spine,Spine Part Length,12,3,1,100000001,610000008021,
0.306641,µm,Spine,Spine Part Length,18,5,1,100000001,610000008022,
0.22931,µm,Spine,Spine Part Length,16,3,1,100000001,610000008023,
0.162038,µm,Spine,Spine Part Length,16,3,1,100000001,610000008024,
0.196735,µm,Spine,Spine Part Length,13,3,1,100000001,610000008025,
0.253762,µm,Spine,Spine Part Length,11,4,1,100000001,610000008026,
0.195163,µm,Spine,Spine Part Length,9,2,1,100000001,610000008027,
0.189226,µm,Spine,Spine Part Length,7,2,1,100000001,610000008028,
0.264893,µm,Spine,Spine Part Length,7,3,1,100000001,610000008029,
0.279889,µm,Spine,Spine Part Length,7,3,1,100000001,610000008030,
0.188153,µm,Spine,Spine Part Length,6,2,1,100000001,610000008031,
0.274413,µm,Spine,Spine Part Length,5,2,1,100000001,610000008032,
0.293741,µm,Spine,Spine Part Length,5,2,1,100000001,610000008033,
0.248791,µm,Spine,Spine Part Length,6,2,1,100000001,610000008034,
0.270946,µm,Spine,Spine Part Length,6,2,1,100000001,610000008035,
0.298823,µm,Spine,Spine Part Length,6,2,1,100000001,610000008036,
0.27034,µm,Spine,Spine Part Length,4,2,1,100000001,610000008037,
0.251306,µm,Spine,Spine Part Length,4,2,1,100000001,610000008038,
0.154532,µm,Spine,Spine Part Length,6,4,1,100000001,610000008039,
0.253501,µm,Spine,Spine Part Length,5,4,1,100000001,610000008040,
0.309385,µm,Spine,Spine Part Length,5,4,1,100000001,610000008041,
0.238644,µm,Spine,Spine Part Length,4,2,1,100000001,610000008042,
0.176899,µm,Spine,Spine Part Length,4,2,1,100000001,610000008043,
0.313992,µm,Spine,Spine Part Length,4,2,1,100000001,610000008044,
0.283099,µm,Spine,Spine Part Length,3,2,1,100000001,610000008045,
0.173582,µm,Spine,Spine Part Length,3,2,1,100000001,610000008046,
0.143771,µm,Spine,Spine Part Length,3,3,1,100000001,610000008047,
0.310588,µm,Spine,Spine Part Length,0,1,1,100000001,610000008048,
0.312091,µm,Spine,Spine Part Length,0,1,1,100000001,610000008053,
0.289395,µm,Spine,Spine Part Length,1,1,1,100000001,610000008056,
0.230882,µm,Spine,Spine Part Length,1,1,1,100000002,610000008058,
0.354838,µm,Spine,Spine Part Length,1,1,1,100000002,610000008059,
0.351577,µm,Spine,Spine Part Length,1,2,1,100000002,610000008060,
0.209624,µm,Spine,Spine Part Length,8,4,1,100000002,610000008063,
0.260737,µm,Spine,Spine Part Length,5,3,1,100000002,610000008064,
0.184895,µm,Spine,Spine Part Length,6,3,1,100000002,610000008065,
0.28192,µm,Spine,Spine Part Length,6,3,1,100000002,610000008066,
0.27018,µm,Spine,Spine Part Length,5,2,1,100000002,610000008067,
0.185044,µm,Spine,Spine Part Length,7,1,1,100000002,610000008068,
0.261023,µm,Spine,Spine Part Length,5,1,1,100000002,610000008069,
0.23871,µm,Spine,Spine Part Length,5,2,1,100000002,610000008070,
0.370373,µm,Spine,Spine Part Length,4,1,1,100000002,610000008071,
0.337713,µm,Spine,Spine Part Length,4,1,1,100000002,610000008072,
0.210185,µm,Spine,Spine Part Length,4,1,1,100000002,610000008073,
0.315541,µm,Spine,Spine Part Length,6,2,1,100000002,610000008074,
0.277412,µm,Spine,Spine Part Length,1,1,1,100000002,610000008075,
0.267111,µm,Spine,Spine Part Length,1,1,1,100000002,610000008076,
0.253974,µm,Spine,Spine Part Length,1,2,1,100000002,610000008077,
0.340337,µm,Spine,Spine Part Length,12,6,1,100000002,610000008079,
0.198052,µm,Spine,Spine Part Length,11,4,1,100000002,610000008080,
0.337905,µm,Spine,Spine Part Length,10,5,1,100000002,610000008081,
0.199167,µm,Spine,Spine Part Length,10,5,1,100000002,610000008082,
0.256198,µm,Spine,Spine Part Length,10,5,1,100000002,610000008083,
0.221827,µm,Spine,Spine Part Length,10,5,1,100000002,610000008084,
0.352316,µm,Spine,Spine Part Length,10,4,1,100000002,610000008085,
0.253862,µm,Spine,Spine Part Length,7,4,1,100000002,610000008086,
0.16735,µm,Spine,Spine Part Length,5,3,1,100000002,610000008087,
0.336393,µm,Spine,Spine Part Length,5,2,1,100000002,610000008088,
0.161158,µm,Spine,Spine Part Length,4,2,1,100000002,610000008089,
0.285144,µm,Spine,Spine Part Length,1,2,1,100000002,610000008090,
0.32674,µm,Spine,Spine Part Length,3,1,1,100000002,610000008091,
0.34739,µm,Spine,Spine Part Length,3,1,1,100000002,610000008092,
0.226031,µm,Spine,Spine Part Length,3,1,1,100000002,610000008093,
0.218905,µm,Spine,Spine Part Length,2,3,1,100000002,610000008094,
0.262537,µm,Spine,Spine Part Length,7,2,1,100000003,610000008096,
0.211758,µm,Spine,Spine Part Length,19,4,1,100000003,610000008097,
0.277493,µm,Spine,Spine Part Length,18,4,1,100000003,610000008098,
0.236828,µm,Spine,Spine Part Length,16,3,1,100000003,610000008099,
0.263743,µm,Spine,Spine Part Length,16,3,1,100000003,610000008100,
0.286151,µm,Spine,Spine Part Length,15,2,1,100000003,610000008101,
0.303235,µm,Spine,Spine Part Length,14,3,1,100000003,610000008102,
0.399361,µm,Spine,Spine Part Length,13,2,1,100000003,610000008103,
0.237598,µm,Spine,Spine Part Length,12,2,1,100000003,610000008104,
0.194384,µm,Spine,Spine Part Length,12,3,1,100000003,610000008105,
0.323128,µm,Spine,Spine Part Length,12,3,1,100000003,610000008106,
0.27611,µm,Spine,Spine Part Length,12,3,1,100000003,610000008107,
0.263657,µm,Spine,Spine Part Length,11,2,1,100000003,610000008108,
0.27384,µm,Spine,Spine Part Length,12,1,1,100000003,610000008109,
0.257424,µm,Spine,Spine Part Length,12,1,1,100000003,610000008110,
0.320745,µm,Spine,Spine Part Length,12,2,1,100000003,610000008111,
0.282774,µm,Spine,Spine Part Length,7,1,1,100000003,610000008112,
0.256845,µm,Spine,Spine Part Length,6,1,1,100000003,610000008113,
0.213226,µm,Spine,Spine Part Length,5,2,1,100000003,610000008114,
0.292153,µm,Spine,Spine Part Length,5,2,1,100000003,610000008115,
0.196587,µm,Spine,Spine Part Length,5,2,1,100000003,610000008116,
0.165802,µm,Spine,Spine Part Length,5,2,1,100000003,610000008117,
0.222974,µm,Spine,Spine Part Length,5,1,1,100000003,610000008118,
0.204025,µm,Spine,Spine Part Length,1,1,1,100000003,610000008119,
0.259526,µm,Spine,Spine Part Length,1,1,1,100000003,610000008120,
0.295588,µm,Spine,Spine Part Length,1,1,1,100000003,610000008121,
0.266385,µm,Spine,Spine Part Length,1,1,1,100000003,610000008122,
0.275798,µm,Spine,Spine Part Length,0,1,1,100000003,610000008123,
0.287119,µm,Spine,Spine Part Length,1,1,1,100000003,610000008128,
0.18103,µm,Spine,Spine Part Length,1,2,1,100000003,610000008129,
0.264004,µm,Spine,Spine Part Length,1,1,1,100000003,610000008130,
0.15927,µm,Spine,Spine Part Length,1,1,1,100000003,610000008131,
0.335348,µm,Spine,Spine Part Length,14,4,1,100000003,610000008132,
0.386863,µm,Spine,Spine Part Length,15,3,1,100000003,610000008133,
0.334337,µm,Spine,Spine Part Length,15,4,1,100000003,610000008134,
0.324323,µm,Spine,Spine Part Length,13,3,1,100000003,610000008135,
0.189997,µm,Spine,Spine Part Length,13,2,1,100000003,610000008136,
0.238031,µm,Spine,Spine Part Length,13,2,1,100000003,610000008137,
0.404205,µm,Spine,Spine Part Length,11,3,1,100000003,610000008138,
0.314784,µm,Spine,Spine Part Length,11,3,1,100000003,610000008139,
0.277249,µm,Spine,Spine Part Length,10,3,1,100000003,610000008140,
0.192233,µm,Spine,Spine Part Length,8,3,1,100000003,610000008141,
0.194015,µm,Spine,Spine Part Length,8,3,1,100000003,610000008142,
0.297465,µm,Spine,Spine Part Length,8,3,1,100000003,610000008143,
0.218866,µm,Spine,Spine Part Length,7,4,1,100000003,610000008144,
0.279771,µm,Spine,Spine Part Length,5,3,1,100000003,610000008145,
0.212756,µm,Spine,Spine Part Length,5,3,1,100000003,610000008146,
0.246287,µm,Spine,Spine Part Length,5,3,1,100000003,610000008147,
0.295496,µm,Spine,Spine Part Length,3,3,1,100000003,610000008148,
0.24844,µm,Spine,Spine Part Length,3,3,1,100000003,610000008149,
0.317183,µm,Spine,Spine Part Length,4,1,1,100000003,610000008150,
0.200038,µm,Spine,Spine Part Length,4,1,1,100000003,610000008151,
0.368074,µm,Spine,Spine Part Length,3,1,1,100000003,610000008152,
0.269635,µm,Spine,Spine Part Length,1,1,1,100000003,610000008153,
0.391308,µm,Spine,Spine Part Length,1,1,1,100000003,610000008154,
0.297033,µm,Spine,Spine Part Length,1,1,1,100000003,610000008155,
0.239845,µm,Spine,Spine Part Length,0,1,1,100000003,610000008156,
0.230983,µm,Spine,Spine Part Length,7,3,1,100000003,610000008158,
0.193656,µm,Spine,Spine Part Length,8,3,1,100000003,610000008159,
0.276517,µm,Spine,Spine Part Length,2,2,1,100000003,610000008160,
0.282005,µm,Spine,Spine Part Length,1,1,1,100000003,610000008161,
0.248102,µm,Spine,Spine Part Length,0,1,1,100000003,610000008162,
0.273565,µm,Spine,Spine Part Length,0,1,1,100000003,610000008163,
