
Segment Center Intensity Mean Ch=1 Img=1
 ==================== 
Segment Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
57.2903,,Segment,1,23,Image 1,5,1,100000001,510000000041,
58.5,,Segment,1,22,Image 1,5,1,100000001,510000000054,
65.1667,,Segment,1,20,Image 1,4,1,100000001,510000000090,
54,,Segment,1,19,Image 1,4,1,100000001,510000000095,
57.1667,,Segment,1,17,Image 1,4,1,100000001,510000000101,
51.375,,Segment,1,16,Image 1,4,1,100000001,510000000116,
48.625,,Segment,1,15,Image 1,3,1,100000001,510000000131,
58.25,,Segment,1,14,Image 1,3,1,100000001,510000000134,
8.73077,,Segment,1,13,Image 1,3,1,100000001,510000000185,
87,,Segment,1,11,Image 1,2,1,100000001,510000000190,
49.8571,,Segment,1,10,Image 1,2,1,100000001,510000000203,
44.6667,,Segment,1,9,Image 1,2,1,100000001,510000000211,
85.1429,,Segment,1,8,Image 1,2,1,100000001,510000000224,
73.6667,,Segment,1,7,Image 1,2,1,100000001,510000000226,
92.2143,,Segment,1,6,Image 1,2,1,100000001,510000000239,
118.333,,Segment,1,5,Image 1,2,1,100000001,510000000241,
113.5,,Segment,1,4,Image 1,2,1,100000001,510000000244,
104.478,,Segment,1,3,Image 1,2,1,100000001,510000000266,
84.8,,Segment,1,2,Image 1,1,1,100000001,510000000270,
53.8,,Segment,1,1,Image 1,1,1,100000001,510000000274,
102.6,,Segment,1,0,Image 1,1,1,100000001,510000000285,
37.3667,,Segment,1,23,Image 1,4,1,100000001,510000000333,
44.4545,,Segment,1,22,Image 1,4,1,100000001,510000000343,
56.4,,Segment,1,21,Image 1,5,1,100000001,510000000354,
30.6667,,Segment,1,23,Image 1,6,1,100000001,510000000356,
58.5,,Segment,1,23,Image 1,5,1,100000001,510000000359,
38,,Segment,1,23,Image 1,5,1,100000001,510000000361,
52.5,,Segment,1,17,Image 1,5,1,100000001,510000000400,
40.875,,Segment,1,20,Image 1,6,1,100000001,510000000407,
77.2,,Segment,1,19,Image 1,5,1,100000001,510000000411,
47,,Segment,1,18,Image 1,5,1,100000001,510000000413,
29,,Segment,1,21,Image 1,7,1,100000001,510000000417,
62,,Segment,1,20,Image 1,6,1,100000001,510000000419,
64.25,,Segment,1,19,Image 1,6,1,100000001,510000000422,
84,,Segment,1,20,Image 1,5,1,100000001,510000000433,
42,,Segment,1,21,Image 1,6,1,100000001,510000000436,
39.6667,,Segment,1,20,Image 1,7,1,100000001,510000000438,
59.625,,Segment,1,20,Image 1,5,1,100000001,510000000445,
32,,Segment,1,19,Image 1,5,1,100000001,510000000449,
62.2778,,Segment,1,16,Image 1,4,1,100000001,510000000467,
45.3333,,Segment,1,15,Image 1,4,1,100000001,510000000493,
28.25,,Segment,1,16,Image 1,5,1,100000001,510000000496,
41.5,,Segment,1,14,Image 1,4,1,100000001,510000000499,
50.5,,Segment,1,7,Image 1,5,1,100000000,510000000516,
52.7273,,Segment,1,6,Image 1,4,1,100000000,510000000526,
135.917,,Segment,1,4,Image 1,3,1,100000000,510000000538,
71.6596,,Segment,1,3,Image 1,3,1,100000000,510000000631,
20.2381,,Segment,1,2,Image 1,3,1,100000000,510000000651,
58.3571,,Segment,1,1,Image 1,2,1,100000000,510000000664,
55,,Segment,1,0,Image 1,1,1,100000000,510000000695,
52.3,,Segment,1,7,Image 1,4,1,100000000,510000000715,
41.9375,,Segment,1,2,Image 1,2,1,100000002,510000000732,
48.1739,,Segment,1,1,Image 1,1,1,100000002,510000000777,
21,,Segment,1,0,Image 1,1,1,100000002,510000000799,
43.8421,,Segment,1,13,Image 1,8,1,100000000,510000000849,
74.9,,Segment,1,12,Image 1,7,1,100000000,510000000868,
71.5,,Segment,1,11,Image 1,6,1,100000000,510000000871,
36.5,,Segment,1,10,Image 1,5,1,100000000,510000000876,
50.5,,Segment,1,9,Image 1,4,1,100000000,510000000919,
90.5,,Segment,1,8,Image 1,4,1,100000000,510000000922,
40.8182,,Segment,1,7,Image 1,4,1,100000000,510000000932,
129.8,,Segment,1,6,Image 1,4,1,100000000,510000000951,
143.4,,Segment,1,5,Image 1,4,1,100000000,510000000955,
105,,Segment,1,4,Image 1,4,1,100000000,510000000966,
54.3333,,Segment,1,13,Image 1,7,1,100000000,510000000974,
89.2105,,Segment,1,14,Image 1,7,1,100000000,510000000992,
99.4375,,Segment,1,13,Image 1,6,1,100000000,510000001007,
76.5714,,Segment,1,12,Image 1,6,1,100000000,510000001013,
62,,Segment,1,13,Image 1,7,1,100000000,510000001018,
48.25,,Segment,1,12,Image 1,6,1,100000000,510000001021,
98.9091,,Segment,1,11,Image 1,5,1,100000000,510000001031,
64.2,,Segment,1,10,Image 1,4,1,100000000,510000001035,
42,,Segment,1,8,Image 1,4,1,100000000,510000001041,
60.8732,,Segment,1,7,Image 1,3,1,100000000,510000001113,
87,,Segment,1,6,Image 1,3,1,100000000,510000001121,
49.3333,,Segment,1,12,Image 1,5,1,100000000,510000001123,
58.4167,,Segment,1,8,Image 1,3,1,100000000,510000001134,
81.2,,Segment,1,11,Image 1,4,1,100000000,510000001139,
22.875,,Segment,1,9,Image 1,5,1,100000000,510000001146,
31.4,,Segment,1,8,Image 1,5,1,100000000,510000001150,
32.6667,,Segment,1,8,Image 1,6,1,100000000,510000001161,
37.25,,Segment,1,7,Image 1,4,1,100000000,510000001165,
95.75,,Segment,1,8,Image 1,5,1,100000000,510000001188,
56.2,,Segment,1,6,Image 1,5,1,100000000,510000001192,
112.4,,Segment,1,5,Image 1,4,1,100000000,510000001206,
53.1429,,Segment,1,5,Image 1,5,1,100000000,510000001212,
52.2,,Segment,1,3,Image 1,4,1,100000000,510000001221,
31,,Segment,1,2,Image 1,3,1,100000002,510000001251,
44,,Segment,1,1,Image 1,2,1,100000002,510000001276,
24.6667,,Segment,1,2,Image 1,1,1,100000002,510000001278,
44.2105,,Segment,1,1,Image 1,2,1,100000002,510000001319,
36.6667,,Segment,1,2,Image 1,2,1,100000002,510000001322,
110,,Segment,1,8,Image 1,4,1,100000002,510000001332,
89.1509,,Segment,1,7,Image 1,4,1,100000002,510000001384,
67.3333,,Segment,1,6,Image 1,3,1,100000002,510000001386,
101.5,,Segment,1,5,Image 1,3,1,100000002,510000001397,
77.1698,,Segment,1,4,Image 1,2,1,100000002,510000001449,
77.3333,,Segment,1,3,Image 1,1,1,100000002,510000001475,
83.5,,Segment,1,2,Image 1,1,1,100000002,510000001500,
88.1739,,Segment,1,1,Image 1,1,1,100000002,510000001522,
64.8421,,Segment,1,0,Image 1,1,1,100000002,510000001566,
68.75,,Segment,1,8,Image 1,5,1,100000002,510000001584,
59.1579,,Segment,1,6,Image 1,3,1,100000002,510000001621,
77.8462,,Segment,1,5,Image 1,2,1,100000002,510000001633,
68.9231,,Segment,1,8,Image 1,4,1,100000002,510000001658,
80.6667,,Segment,1,7,Image 1,3,1,100000002,510000001663,
79.1667,,Segment,1,9,Image 1,3,1,100000002,510000001674,
76.8571,,Segment,1,8,Image 1,3,1,100000002,510000001680,
74,,Segment,1,7,Image 1,2,1,100000002,510000001682,
89.625,,Segment,1,6,Image 1,2,1,100000002,510000001689,
84.5,,Segment,1,9,Image 1,4,1,100000002,510000001698,
45.75,,Segment,1,8,Image 1,2,1,100000002,510000001705,
43.75,,Segment,1,6,Image 1,4,1,100000002,510000001709,
83.6667,,Segment,1,8,Image 1,3,1,100000002,510000001711,
41.6667,,Segment,1,8,Image 1,1,1,100000002,510000001722,
27.2222,,Segment,1,7,Image 1,1,1,100000002,510000001730,
80.5,,Segment,1,6,Image 1,1,1,100000002,510000001735,
106.227,,Segment,1,5,Image 1,1,1,100000002,510000001756,
64.7538,,Segment,1,4,Image 1,1,1,100000002,510000001820,
37,,Segment,1,8,Image 1,2,1,100000002,510000001824,
62.2188,,Segment,1,5,Image 1,2,1,100000002,510000001855,
65.4,,Segment,1,7,Image 1,2,1,100000002,510000001864,
65.6923,,Segment,1,6,Image 1,2,1,100000002,510000001876,
72.5686,,Segment,1,5,Image 1,4,1,100000002,510000001926,
57.6458,,Segment,1,3,Image 1,2,1,100000002,510000001974,
66.36,,Segment,1,6,Image 1,3,1,100000002,510000002002,
56.2,,Segment,1,5,Image 1,2,1,100000002,510000002006,
80.9167,,Segment,1,4,Image 1,2,1,100000002,510000002017,
33.8333,,Segment,1,6,Image 1,4,1,100000002,510000002022,
33.5,,Segment,1,5,Image 1,3,1,100000002,510000002029,
52.0714,,Segment,1,6,Image 1,2,1,100000002,510000002042,
53.8,,Segment,1,6,Image 1,3,1,100000002,510000002046,
74.4118,,Segment,1,2,Image 1,2,1,100000002,510000002063,
39.5455,,Segment,1,1,Image 1,2,1,100000002,510000002073,
45,,Segment,1,13,Image 1,5,1,100000002,510000002077,
46.7931,,Segment,1,12,Image 1,5,1,100000002,510000002105,
69.1111,,Segment,1,11,Image 1,5,1,100000002,510000002113,
67.25,,Segment,1,10,Image 1,4,1,100000002,510000002124,
65,,Segment,1,9,Image 1,4,1,100000002,510000002135,
66.25,,Segment,1,8,Image 1,4,1,100000002,510000002142,
57,,Segment,1,7,Image 1,4,1,100000002,510000002146,
72.2,,Segment,1,6,Image 1,4,1,100000002,510000002155,
31.5455,,Segment,1,5,Image 1,3,1,100000002,510000002165,
44.2353,,Segment,1,4,Image 1,2,1,100000002,510000002181,
42.7692,,Segment,1,3,Image 1,2,1,100000002,510000002232,
68.5455,,Segment,1,2,Image 1,2,1,100000002,510000002242,
88.907,,Segment,1,1,Image 1,2,1,100000002,510000002284,
53.8125,,Segment,1,0,Image 1,1,1,100000002,510000002319,
23.6667,,Segment,1,13,Image 1,6,1,100000002,510000002335,
75.8889,,Segment,1,10,Image 1,5,1,100000002,510000002388,
51.697,,Segment,1,12,Image 1,6,1,100000002,510000002420,
69,,Segment,1,11,Image 1,4,1,100000002,510000002445,
52.3333,,Segment,1,9,Image 1,5,1,100000002,510000002462,
30.6875,,Segment,1,7,Image 1,5,1,100000002,510000002477,
39.7143,,Segment,1,8,Image 1,5,1,100000002,510000002483,
51.1667,,Segment,1,6,Image 1,3,1,100000002,510000002494,
46.8,,Segment,1,7,Image 1,3,1,100000002,510000002503,
61,,Segment,1,6,Image 1,2,1,100000002,510000002506,
47.2,,Segment,1,5,Image 1,2,1,100000002,510000002525,
63.9091,,Segment,1,6,Image 1,3,1,100000002,510000002535,
98.8182,,Segment,1,7,Image 1,2,1,100000002,510000002545,
26.6667,,Segment,1,4,Image 1,3,1,100000002,510000002550,
45.3333,,Segment,1,2,Image 1,3,1,100000002,510000002552,
81.7692,,Segment,1,3,Image 1,3,1,100000002,510000002564,
90.25,,Segment,1,1,Image 1,1,1,100000002,510000002567,
38.7895,,Segment,1,1,Image 1,1,1,100000000,510000002585,
63.5,,Segment,1,7,Image 1,2,1,100000003,510000002590,
113.9,,Segment,1,6,Image 1,1,1,100000003,510000002599,
94,,Segment,1,5,Image 1,1,1,100000003,510000002601,
117.143,,Segment,1,4,Image 1,1,1,100000003,510000002614,
128.889,,Segment,1,3,Image 1,1,1,100000003,510000002622,
132.818,,Segment,1,2,Image 1,1,1,100000003,510000002632,
109.615,,Segment,1,1,Image 1,1,1,100000003,510000002657,
79.5,,Segment,1,0,Image 1,1,1,100000003,510000002672,
47.4444,,Segment,1,3,Image 1,2,1,100000002,510000002698,
97.125,,Segment,1,2,Image 1,1,1,100000002,510000002713,
111,,Segment,1,1,Image 1,1,1,100000002,510000002715,
74.5455,,Segment,1,0,Image 1,1,1,100000002,510000002729,
68.2,,Segment,1,14,Image 1,4,1,100000003,510000002743,
58.6111,,Segment,1,13,Image 1,3,1,100000003,510000002778,
54.25,,Segment,1,12,Image 1,2,1,100000003,510000002781,
75.9412,,Segment,1,11,Image 1,2,1,100000003,510000002797,
118.8,,Segment,1,10,Image 1,2,1,100000003,510000002816,
96.1,,Segment,1,9,Image 1,2,1,100000003,510000002825,
97.8889,,Segment,1,8,Image 1,2,1,100000003,510000002842,
46.2857,,Segment,1,7,Image 1,2,1,100000003,510000002848,
71.2,,Segment,1,6,Image 1,2,1,100000003,510000002852,
69.3333,,Segment,1,5,Image 1,2,1,100000003,510000002854,
83,,Segment,1,4,Image 1,2,1,100000003,510000002874,
92.9231,,Segment,1,3,Image 1,2,1,100000003,510000002899,
73.4118,,Segment,1,2,Image 1,2,1,100000003,510000002915,
102.8,,Segment,1,1,Image 1,1,1,100000003,510000002924,
95,,Segment,1,0,Image 1,1,1,100000003,510000002931,
62.7857,,Segment,1,15,Image 1,3,1,100000003,510000002955,
39.4545,,Segment,1,14,Image 1,3,1,100000003,510000002965,
96,,Segment,1,15,Image 1,4,1,100000003,510000002967,
46.2222,,Segment,1,20,Image 1,6,1,100000001,510000002975,
73.75,,Segment,1,19,Image 1,5,1,100000001,510000002990,
66.431,,Segment,1,18,Image 1,4,1,100000001,510000003047,
75.5873,,Segment,1,17,Image 1,4,1,100000001,510000003109,
60.5556,,Segment,1,16,Image 1,4,1,100000001,510000003126,
69.4706,,Segment,1,15,Image 1,4,1,100000001,510000003142,
40.75,,Segment,1,14,Image 1,3,1,100000001,510000003149,
74.7391,,Segment,1,12,Image 1,3,1,100000001,510000003172,
85.5,,Segment,1,11,Image 1,3,1,100000001,510000003183,
61.3333,,Segment,1,10,Image 1,3,1,100000001,510000003185,
52,,Segment,1,9,Image 1,3,1,100000001,510000003194,
78.8889,,Segment,1,8,Image 1,3,1,100000001,510000003211,
63.3636,,Segment,1,7,Image 1,2,1,100000001,510000003221,
54.1429,,Segment,1,6,Image 1,2,1,100000001,510000003227,
45.8,,Segment,1,5,Image 1,2,1,100000001,510000003241,
86.6667,,Segment,1,4,Image 1,1,1,100000001,510000003243,
86.6667,,Segment,1,3,Image 1,1,1,100000001,510000003245,
40.6667,,Segment,1,20,Image 1,5,1,100000001,510000003247,
72.9231,,Segment,1,19,Image 1,4,1,100000001,510000003259,
67.0526,,Segment,1,20,Image 1,5,1,100000001,510000003277,
62,,Segment,1,19,Image 1,5,1,100000001,510000003285,
51.9474,,Segment,1,18,Image 1,5,1,100000001,510000003303,
42.75,,Segment,1,20,Image 1,6,1,100000001,510000003318,
42.6,,Segment,1,19,Image 1,6,1,100000001,510000003322,
38.7143,,Segment,1,20,Image 1,4,1,100000003,510000003328,
69.5,,Segment,1,19,Image 1,4,1,100000003,510000003333,
64.0444,,Segment,1,18,Image 1,4,1,100000003,510000003377,
51.3333,,Segment,1,17,Image 1,4,1,100000003,510000003379,
60.5161,,Segment,1,16,Image 1,3,1,100000003,510000003409,
106.25,,Segment,1,15,Image 1,2,1,100000003,510000003412,
106.667,,Segment,1,14,Image 1,2,1,100000003,510000003423,
75.6364,,Segment,1,13,Image 1,2,1,100000003,510000003433,
90.6875,,Segment,1,12,Image 1,2,1,100000003,510000003448,
84.08,,Segment,1,11,Image 1,2,1,100000003,510000003472,
108.5,,Segment,1,10,Image 1,2,1,100000003,510000003477,
121.375,,Segment,1,9,Image 1,2,1,100000003,510000003484,
132.688,,Segment,1,8,Image 1,2,1,100000003,510000003499,
126.067,,Segment,1,7,Image 1,1,1,100000003,510000003513,
42.5,,Segment,1,20,Image 1,5,1,100000003,510000003516,
82.9245,,Segment,1,12,Image 1,3,1,100000003,510000003625,
49.6667,,Segment,1,19,Image 1,5,1,100000003,510000003627,
57.1429,,Segment,1,17,Image 1,5,1,100000001,510000003640,
45.2381,,Segment,1,15,Image 1,3,1,100000001,510000003660,
74.9032,,Segment,1,14,Image 1,3,1,100000001,510000003690,
54.9,,Segment,1,13,Image 1,3,1,100000001,510000003699,
70.2,,Segment,1,12,Image 1,3,1,100000001,510000003708,
86.8667,,Segment,1,11,Image 1,3,1,100000001,510000003737,
72.05,,Segment,1,10,Image 1,3,1,100000001,510000003756,
72.8,,Segment,1,9,Image 1,3,1,100000001,510000003760,
55.3333,,Segment,1,18,Image 1,5,1,100000003,510000003780,
31.7778,,Segment,1,18,Image 1,5,1,100000001,510000003794,
71.375,,Segment,1,17,Image 1,4,1,100000001,510000003801,
72.55,,Segment,1,16,Image 1,4,1,100000001,510000003820,
40,,Segment,1,15,Image 1,3,1,100000001,510000003822,
31.2105,,Segment,1,14,Image 1,4,1,100000001,510000003840,
83.5,,Segment,1,13,Image 1,3,1,100000001,510000003849,
67,,Segment,1,12,Image 1,3,1,100000001,510000003858,
126.75,,Segment,1,11,Image 1,2,1,100000001,510000003861,
78.9032,,Segment,1,10,Image 1,2,1,100000001,510000003891,
79.4286,,Segment,1,9,Image 1,2,1,100000001,510000003897,
78.2667,,Segment,1,8,Image 1,2,1,100000001,510000003926,
76.2105,,Segment,1,18,Image 1,4,1,100000001,510000003944,
18.4,,Segment,1,18,Image 1,6,1,100000001,510000003948,
25.5556,,Segment,1,18,Image 1,5,1,100000001,510000003957,
29.8571,,Segment,1,17,Image 1,5,1,100000001,510000003963,
49.7143,,Segment,1,16,Image 1,5,1,100000001,510000003969,
68.8462,,Segment,1,15,Image 1,4,1,100000001,510000003994,
44.5714,,Segment,1,11,Image 1,3,1,100000001,510000004014,
39.1818,,Segment,1,11,Image 1,3,1,100000001,510000004057,
72.9375,,Segment,1,10,Image 1,3,1,100000001,510000004072,
37.5,,Segment,1,12,Image 1,1,1,100000003,510000004105,
98.5,,Segment,1,11,Image 1,1,1,100000003,510000004140,
100.5,,Segment,1,10,Image 1,1,1,100000003,510000004145,
78.8125,,Segment,1,9,Image 1,1,1,100000003,510000004160,
99.5,,Segment,1,8,Image 1,1,1,100000003,510000004167,
55.9286,,Segment,1,18,Image 1,5,1,100000001,510000004180,
69.3333,,Segment,1,17,Image 1,4,1,100000001,510000004182,
61.4,,Segment,1,16,Image 1,4,1,100000001,510000004191,
58.75,,Segment,1,14,Image 1,2,1,100000001,510000004195,
45.6667,,Segment,1,13,Image 1,2,1,100000001,510000004197,
79.8,,Segment,1,12,Image 1,2,1,100000001,510000004206,
62.7619,,Segment,1,16,Image 1,3,1,100000001,510000004226,
91.1818,,Segment,1,5,Image 1,3,1,100000003,510000004271,
103,,Segment,1,4,Image 1,3,1,100000003,510000004273,
50.3333,,Segment,1,17,Image 1,5,1,100000001,510000004275,
28,,Segment,1,18,Image 1,4,1,100000001,510000004277,
29.5,,Segment,1,13,Image 1,4,1,100000001,510000004288,
81.3077,,Segment,1,15,Image 1,3,1,100000001,510000004300,
89.3571,,Segment,1,14,Image 1,3,1,100000001,510000004313,
46.5,,Segment,1,15,Image 1,4,1,100000001,510000004316,
54,,Segment,1,15,Image 1,4,1,100000001,510000004319,
72.9138,,Segment,1,13,Image 1,2,1,100000003,510000004380,
54.6667,,Segment,1,16,Image 1,3,1,100000001,510000004383,
64.625,,Segment,1,11,Image 1,4,1,100000001,510000004408,
44.6667,,Segment,1,15,Image 1,2,1,100000001,510000004410,
69.0536,,Segment,1,13,Image 1,5,1,100000001,510000004465,
41.25,,Segment,1,14,Image 1,3,1,100000001,510000004469,
27.2222,,Segment,1,13,Image 1,4,1,100000001,510000004477,
29.25,,Segment,1,13,Image 1,3,1,100000001,510000004480,
35.7143,,Segment,1,14,Image 1,4,1,100000001,510000004486,
75.2,,Segment,1,16,Image 1,4,1,100000003,510000004495,
76.1111,,Segment,1,15,Image 1,3,1,100000003,510000004503,
144.538,,Segment,1,14,Image 1,3,1,100000003,510000004515,
130.111,,Segment,1,13,Image 1,3,1,100000003,510000004523,
59.7143,,Segment,1,14,Image 1,4,1,100000001,510000004530,
71.1538,,Segment,1,16,Image 1,4,1,100000003,510000004542,
122.833,,Segment,1,15,Image 1,3,1,100000003,510000004547,
37.4286,,Segment,1,16,Image 1,2,1,100000003,510000004553,
33.25,,Segment,1,14,Image 1,5,1,100000001,510000004556,
59.75,,Segment,1,13,Image 1,3,1,100000003,510000004576,
48.3333,,Segment,1,13,Image 1,4,1,100000001,510000004578,
27.75,,Segment,1,12,Image 1,4,1,100000001,510000004581,
48.3333,,Segment,1,16,Image 1,3,1,100000003,510000004583,
84.6667,,Segment,1,16,Image 1,3,1,100000003,510000004585,
61.875,,Segment,1,13,Image 1,4,1,100000003,510000004592,
19.8,,Segment,1,8,Image 1,5,1,100000001,510000004596,
64.8182,,Segment,1,7,Image 1,5,1,100000001,510000004628,
71.087,,Segment,1,6,Image 1,5,1,100000001,510000004650,
61.6,,Segment,1,5,Image 1,4,1,100000001,510000004654,
81.3333,,Segment,1,4,Image 1,3,1,100000001,510000004656,
61.2778,,Segment,1,3,Image 1,2,1,100000001,510000004673,
74.0455,,Segment,1,2,Image 1,2,1,100000001,510000004716,
103.667,,Segment,1,15,Image 1,3,1,100000003,510000004721,
88.25,,Segment,1,14,Image 1,3,1,100000003,510000004732,
81.6667,,Segment,1,15,Image 1,4,1,100000003,510000004734,
62.6667,,Segment,1,15,Image 1,4,1,100000003,510000004736,
48.3333,,Segment,1,8,Image 1,6,1,100000001,510000004738,
46.1176,,Segment,1,13,Image 1,2,1,100000001,510000004754,
58.2857,,Segment,1,9,Image 1,3,1,100000001,510000004776,
74,,Segment,1,14,Image 1,4,1,100000001,510000004778,
54.3871,,Segment,1,11,Image 1,3,1,100000003,510000004808,
74.5,,Segment,1,14,Image 1,4,1,100000003,510000004816,
74,,Segment,1,12,Image 1,2,1,100000003,510000004822,
69.9,,Segment,1,11,Image 1,3,1,100000001,510000004841,
77.65,,Segment,1,11,Image 1,4,1,100000001,510000004860,
82,,Segment,1,13,Image 1,4,1,100000001,510000004863,
78,,Segment,1,12,Image 1,3,1,100000001,510000004866,
49.7895,,Segment,1,4,Image 1,2,1,100000001,510000004884,
30.6,,Segment,1,7,Image 1,6,1,100000001,510000004888,
79.3077,,Segment,1,10,Image 1,2,1,100000003,510000004900,
56.4545,,Segment,1,4,Image 1,2,1,100000002,510000004910,
85.3077,,Segment,1,3,Image 1,1,1,100000002,510000004987,
88.5,,Segment,1,10,Image 1,4,1,100000001,510000004990,
36.8571,,Segment,1,11,Image 1,4,1,100000001,510000004996,
41.3333,,Segment,1,11,Image 1,3,1,100000001,510000005001,
52.8571,,Segment,1,10,Image 1,3,1,100000001,510000005007,
63.6667,,Segment,1,10,Image 1,3,1,100000003,510000005015,
106.158,,Segment,1,9,Image 1,3,1,100000003,510000005033,
62.4615,,Segment,1,8,Image 1,3,1,100000003,510000005045,
35.25,,Segment,1,11,Image 1,4,1,100000001,510000005052,
67.4595,,Segment,1,6,Image 1,2,1,100000003,510000005088,
58.5,,Segment,1,9,Image 1,4,1,100000003,510000005091,
