
Spine Attachment Pt Time
 ==================== 
Spine Attachment Pt Time,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,s,Spine,3,3,1,,610000008172,
0,s,Spine,1,1,1,,610000008172,
0,s,Spine,5,2,1,,610000008172,
0,s,Spine,4,2,1,,610000008172,
0,s,Spine,13,7,1,,610000008173,
0,s,Spine,6,2,1,,610000008173,
0,s,Spine,5,2,1,,610000008173,
0,s,Spine,4,2,1,,610000008173,
0,s,Spine,12,7,1,,610000008174,
0,s,Spine,5,2,1,,610000008174,
0,s,Spine,8,4,1,,610000008175,
0,s,Spine,3,2,1,,610000008175,
0,s,Spine,5,2,1,,610000008175,
0,s,Spine,5,1,1,,610000008175,
0,s,Spine,3,3,1,,610000008176,
0,s,Spine,5,2,1,,610000008176,
0,s,Spine,19,5,1,,610000008177,
0,s,Spine,4,1,1,,610000008177,
0,s,Spine,6,1,1,,610000008177,
0,s,Spine,6,4,1,,610000008178,
0,s,Spine,17,4,1,,610000008178,
0,s,Spine,4,1,1,,610000008178,
0,s,Spine,5,5,1,,610000008179,
0,s,Spine,17,4,1,,610000008179,
0,s,Spine,4,1,1,,610000008179,
0,s,Spine,18,4,1,,610000008179,
0,s,Spine,7,5,1,,610000008180,
0,s,Spine,14,3,1,,610000008180,
0,s,Spine,16,3,1,,610000008180,
0,s,Spine,6,3,1,,610000008180,
0,s,Spine,11,4,1,,610000008181,
0,s,Spine,4,3,1,,610000008181,
0,s,Spine,16,3,1,,610000008181,
0,s,Spine,6,3,1,,610000008181,
0,s,Spine,4,4,1,,610000008182,
0,s,Spine,5,2,1,,610000008182,
0,s,Spine,14,4,1,,610000008182,
0,s,Spine,15,2,1,,610000008182,
0,s,Spine,15,3,1,,610000008183,
0,s,Spine,14,3,1,,610000008183,
0,s,Spine,5,3,1,,610000008183,
0,s,Spine,8,4,1,,610000008184,
0,s,Spine,2,2,1,,610000008184,
0,s,Spine,15,3,1,,610000008184,
0,s,Spine,13,2,1,,610000008184,
0,s,Spine,1,2,1,,610000008185,
0,s,Spine,2,2,1,,610000008185,
0,s,Spine,12,3,1,,610000008185,
0,s,Spine,12,2,1,,610000008185,
0,s,Spine,0,1,1,,610000008186,
0,s,Spine,12,3,1,,610000008186,
0,s,Spine,18,5,1,,610000008186,
0,s,Spine,4,2,1,,610000008186,
0,s,Spine,0,1,1,,610000008187,
0,s,Spine,5,2,1,,610000008187,
0,s,Spine,12,3,1,,610000008187,
0,s,Spine,16,3,1,,610000008187,
0,s,Spine,0,1,1,,610000008188,
0,s,Spine,12,3,1,,610000008188,
0,s,Spine,16,3,1,,610000008188,
0,s,Spine,5,3,1,,610000008188,
0,s,Spine,0,1,1,,610000008189,
0,s,Spine,11,2,1,,610000008189,
0,s,Spine,13,3,1,,610000008189,
0,s,Spine,7,4,1,,610000008189,
0,s,Spine,11,4,1,,610000008190,
0,s,Spine,0,1,1,,610000008190,
0,s,Spine,10,5,1,,610000008190,
0,s,Spine,12,1,1,,610000008190,
0,s,Spine,1,1,1,,610000008191,
0,s,Spine,9,2,1,,610000008191,
0,s,Spine,10,5,1,,610000008191,
0,s,Spine,12,1,1,,610000008191,
0,s,Spine,0,1,1,,610000008192,
0,s,Spine,7,2,1,,610000008192,
0,s,Spine,10,5,1,,610000008192,
0,s,Spine,12,2,1,,610000008192,
0,s,Spine,7,3,1,,610000008193,
0,s,Spine,0,1,1,,610000008193,
0,s,Spine,10,5,1,,610000008193,
0,s,Spine,7,1,1,,610000008193,
0,s,Spine,7,3,1,,610000008194,
0,s,Spine,0,1,1,,610000008194,
0,s,Spine,7,2,1,,610000008194,
0,s,Spine,11,4,1,,610000008195,
0,s,Spine,0,1,1,,610000008195,
0,s,Spine,1,1,1,,610000008196,
0,s,Spine,5,2,1,,610000008196,
0,s,Spine,12,6,1,,610000008196,
0,s,Spine,1,1,1,,610000008197,
0,s,Spine,5,2,1,,610000008197,
0,s,Spine,2,3,1,,610000008197,
0,s,Spine,1,1,1,,610000008198,
0,s,Spine,6,2,1,,610000008198,
0,s,Spine,3,1,1,,610000008198,
0,s,Spine,6,2,1,,610000008199,
0,s,Spine,4,1,1,,610000008199,
0,s,Spine,6,2,1,,610000008200,
0,s,Spine,4,1,1,,610000008200,
0,s,Spine,3,1,1,,610000008200,
0,s,Spine,4,2,1,,610000008201,
0,s,Spine,3,1,1,,610000008201,
0,s,Spine,3,3,1,,610000008202,
0,s,Spine,4,2,1,,610000008202,
0,s,Spine,3,3,1,,610000008203,
0,s,Spine,4,3,1,,610000008203,
0,s,Spine,5,3,1,,610000008204,
0,s,Spine,7,3,1,,610000008205,
0,s,Spine,5,3,1,,610000008205,
0,s,Spine,7,3,1,,610000008206,
0,s,Spine,5,3,1,,610000008206,
0,s,Spine,7,4,1,,610000008207,
0,s,Spine,8,3,1,,610000008207,
0,s,Spine,6,2,1,,610000008208,
0,s,Spine,8,3,1,,610000008208,
0,s,Spine,7,4,1,,610000008209,
0,s,Spine,15,3,1,,610000008210,
0,s,Spine,8,3,1,,610000008210,
0,s,Spine,11,3,1,,610000008211,
0,s,Spine,10,3,1,,610000008211,
0,s,Spine,11,3,1,,610000008212,
0,s,Spine,11,3,1,,610000008213,
0,s,Spine,12,3,1,,610000008214,
0,s,Spine,13,2,1,,610000008214,
0,s,Spine,13,2,1,,610000008215,
0,s,Spine,13,3,1,,610000008216,
0,s,Spine,13,2,1,,610000008216,
0,s,Spine,15,3,1,,610000008217,
0,s,Spine,16,4,1,,610000008217,
0,s,Spine,15,3,1,,610000008218,
0,s,Spine,15,4,1,,610000008218,
0,s,Spine,19,5,1,,610000008219,
0,s,Spine,14,4,1,,610000008219,
0,s,Spine,20,4,1,,610000008220,
0,s,Spine,20,4,1,,610000008221,
0,s,Spine,2,2,1,,610000008222,
0,s,Spine,8,3,1,,610000008223,
0,s,Spine,7,3,1,,610000008224,
0,s,Spine,1,2,1,,610000008225,
0,s,Spine,1,1,1,,610000008226,
0,s,Spine,0,1,1,,610000008227,
0,s,Spine,1,1,1,,610000008229,
