
Spine Intensity Max Ch=4 Img=1
 ==================== 
Spine Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
141,,Spine,4,5,Image 1,2,1,100000001,610000008011,
136,,Spine,4,4,Image 1,3,1,100000001,610000008012,
113,,Spine,4,19,Image 1,5,1,100000001,610000008013,
111,,Spine,4,17,Image 1,4,1,100000001,610000008014,
88,,Spine,4,17,Image 1,4,1,100000001,610000008015,
75,,Spine,4,14,Image 1,3,1,100000001,610000008016,
129,,Spine,4,11,Image 1,4,1,100000001,610000008017,
71,,Spine,4,14,Image 1,4,1,100000001,610000008018,
120,,Spine,4,15,Image 1,3,1,100000001,610000008019,
109,,Spine,4,15,Image 1,3,1,100000001,610000008020,
88,,Spine,4,12,Image 1,3,1,100000001,610000008021,
111,,Spine,4,18,Image 1,5,1,100000001,610000008022,
96,,Spine,4,16,Image 1,3,1,100000001,610000008023,
120,,Spine,4,16,Image 1,3,1,100000001,610000008024,
76,,Spine,4,13,Image 1,3,1,100000001,610000008025,
131,,Spine,4,11,Image 1,4,1,100000001,610000008026,
115,,Spine,4,9,Image 1,2,1,100000001,610000008027,
128,,Spine,4,7,Image 1,2,1,100000001,610000008028,
138,,Spine,4,7,Image 1,3,1,100000001,610000008029,
138,,Spine,4,7,Image 1,3,1,100000001,610000008030,
81,,Spine,4,6,Image 1,2,1,100000001,610000008031,
78,,Spine,4,5,Image 1,2,1,100000001,610000008032,
93,,Spine,4,5,Image 1,2,1,100000001,610000008033,
92,,Spine,4,6,Image 1,2,1,100000001,610000008034,
110,,Spine,4,6,Image 1,2,1,100000001,610000008035,
95,,Spine,4,6,Image 1,2,1,100000001,610000008036,
112,,Spine,4,4,Image 1,2,1,100000001,610000008037,
140,,Spine,4,4,Image 1,2,1,100000001,610000008038,
72,,Spine,4,6,Image 1,4,1,100000001,610000008039,
72,,Spine,4,5,Image 1,4,1,100000001,610000008040,
97,,Spine,4,5,Image 1,4,1,100000001,610000008041,
70,,Spine,4,4,Image 1,2,1,100000001,610000008042,
135,,Spine,4,4,Image 1,2,1,100000001,610000008043,
134,,Spine,4,4,Image 1,2,1,100000001,610000008044,
112,,Spine,4,3,Image 1,2,1,100000001,610000008045,
120,,Spine,4,3,Image 1,2,1,100000001,610000008046,
109,,Spine,4,3,Image 1,3,1,100000001,610000008047,
159,,Spine,4,0,Image 1,1,1,100000001,610000008048,
164,,Spine,4,0,Image 1,1,1,100000001,610000008053,
156,,Spine,4,1,Image 1,1,1,100000001,610000008056,
97,,Spine,4,1,Image 1,1,1,100000002,610000008058,
68,,Spine,4,1,Image 1,1,1,100000002,610000008059,
66,,Spine,4,1,Image 1,2,1,100000002,610000008060,
175,,Spine,4,8,Image 1,4,1,100000002,610000008063,
126,,Spine,4,5,Image 1,3,1,100000002,610000008064,
101,,Spine,4,6,Image 1,3,1,100000002,610000008065,
113,,Spine,4,6,Image 1,3,1,100000002,610000008066,
144,,Spine,4,5,Image 1,2,1,100000002,610000008067,
111,,Spine,4,7,Image 1,1,1,100000002,610000008068,
160,,Spine,4,5,Image 1,1,1,100000002,610000008069,
144,,Spine,4,5,Image 1,2,1,100000002,610000008070,
108,,Spine,4,4,Image 1,1,1,100000002,610000008071,
104,,Spine,4,4,Image 1,1,1,100000002,610000008072,
49,,Spine,4,4,Image 1,1,1,100000002,610000008073,
119,,Spine,4,6,Image 1,2,1,100000002,610000008074,
122,,Spine,4,1,Image 1,1,1,100000002,610000008075,
121,,Spine,4,1,Image 1,1,1,100000002,610000008076,
80,,Spine,4,1,Image 1,2,1,100000002,610000008077,
84,,Spine,4,12,Image 1,6,1,100000002,610000008079,
148,,Spine,4,11,Image 1,4,1,100000002,610000008080,
100,,Spine,4,10,Image 1,5,1,100000002,610000008081,
123,,Spine,4,10,Image 1,5,1,100000002,610000008082,
104,,Spine,4,10,Image 1,5,1,100000002,610000008083,
90,,Spine,4,10,Image 1,5,1,100000002,610000008084,
109,,Spine,4,10,Image 1,4,1,100000002,610000008085,
72,,Spine,4,7,Image 1,4,1,100000002,610000008086,
39,,Spine,4,5,Image 1,3,1,100000002,610000008087,
78,,Spine,4,5,Image 1,2,1,100000002,610000008088,
60,,Spine,4,4,Image 1,2,1,100000002,610000008089,
142,,Spine,4,1,Image 1,2,1,100000002,610000008090,
84,,Spine,4,3,Image 1,1,1,100000002,610000008091,
123,,Spine,4,3,Image 1,1,1,100000002,610000008092,
123,,Spine,4,3,Image 1,1,1,100000002,610000008093,
101,,Spine,4,2,Image 1,3,1,100000002,610000008094,
88,,Spine,4,7,Image 1,2,1,100000003,610000008096,
124,,Spine,4,19,Image 1,4,1,100000003,610000008097,
97,,Spine,4,18,Image 1,4,1,100000003,610000008098,
107,,Spine,4,16,Image 1,3,1,100000003,610000008099,
109,,Spine,4,16,Image 1,3,1,100000003,610000008100,
173,,Spine,4,15,Image 1,2,1,100000003,610000008101,
116,,Spine,4,14,Image 1,3,1,100000003,610000008102,
113,,Spine,4,13,Image 1,2,1,100000003,610000008103,
112,,Spine,4,12,Image 1,2,1,100000003,610000008104,
90,,Spine,4,12,Image 1,3,1,100000003,610000008105,
157,,Spine,4,12,Image 1,3,1,100000003,610000008106,
170,,Spine,4,12,Image 1,3,1,100000003,610000008107,
109,,Spine,4,11,Image 1,2,1,100000003,610000008108,
81,,Spine,4,12,Image 1,1,1,100000003,610000008109,
105,,Spine,4,12,Image 1,1,1,100000003,610000008110,
97,,Spine,4,12,Image 1,2,1,100000003,610000008111,
159,,Spine,4,7,Image 1,1,1,100000003,610000008112,
117,,Spine,4,6,Image 1,1,1,100000003,610000008113,
128,,Spine,4,5,Image 1,2,1,100000003,610000008114,
128,,Spine,4,5,Image 1,2,1,100000003,610000008115,
123,,Spine,4,5,Image 1,2,1,100000003,610000008116,
151,,Spine,4,5,Image 1,2,1,100000003,610000008117,
151,,Spine,4,5,Image 1,1,1,100000003,610000008118,
164,,Spine,4,1,Image 1,1,1,100000003,610000008119,
177,,Spine,4,1,Image 1,1,1,100000003,610000008120,
134,,Spine,4,1,Image 1,1,1,100000003,610000008121,
166,,Spine,4,1,Image 1,1,1,100000003,610000008122,
117,,Spine,4,0,Image 1,1,1,100000003,610000008123,
130,,Spine,4,1,Image 1,1,1,100000003,610000008128,
178,,Spine,4,1,Image 1,2,1,100000003,610000008129,
182,,Spine,4,1,Image 1,1,1,100000003,610000008130,
182,,Spine,4,1,Image 1,1,1,100000003,610000008131,
164,,Spine,4,14,Image 1,4,1,100000003,610000008132,
125,,Spine,4,15,Image 1,3,1,100000003,610000008133,
143,,Spine,4,15,Image 1,4,1,100000003,610000008134,
101,,Spine,4,13,Image 1,3,1,100000003,610000008135,
85,,Spine,4,13,Image 1,2,1,100000003,610000008136,
126,,Spine,4,13,Image 1,2,1,100000003,610000008137,
90,,Spine,4,11,Image 1,3,1,100000003,610000008138,
90,,Spine,4,11,Image 1,3,1,100000003,610000008139,
96,,Spine,4,10,Image 1,3,1,100000003,610000008140,
96,,Spine,4,8,Image 1,3,1,100000003,610000008141,
132,,Spine,4,8,Image 1,3,1,100000003,610000008142,
125,,Spine,4,8,Image 1,3,1,100000003,610000008143,
137,,Spine,4,7,Image 1,4,1,100000003,610000008144,
140,,Spine,4,5,Image 1,3,1,100000003,610000008145,
154,,Spine,4,5,Image 1,3,1,100000003,610000008146,
113,,Spine,4,5,Image 1,3,1,100000003,610000008147,
151,,Spine,4,3,Image 1,3,1,100000003,610000008148,
110,,Spine,4,3,Image 1,3,1,100000003,610000008149,
154,,Spine,4,4,Image 1,1,1,100000003,610000008150,
148,,Spine,4,4,Image 1,1,1,100000003,610000008151,
152,,Spine,4,3,Image 1,1,1,100000003,610000008152,
140,,Spine,4,1,Image 1,1,1,100000003,610000008153,
140,,Spine,4,1,Image 1,1,1,100000003,610000008154,
128,,Spine,4,1,Image 1,1,1,100000003,610000008155,
158,,Spine,4,0,Image 1,1,1,100000003,610000008156,
132,,Spine,4,7,Image 1,3,1,100000003,610000008158,
62,,Spine,4,8,Image 1,3,1,100000003,610000008159,
168,,Spine,4,2,Image 1,2,1,100000003,610000008160,
132,,Spine,4,1,Image 1,1,1,100000003,610000008161,
146,,Spine,4,0,Image 1,1,1,100000003,610000008162,
158,,Spine,4,0,Image 1,1,1,100000003,610000008163,
