
Segment Intensity Median Ch=1 Img=1
 ==================== 
Segment Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
41.0625,,Segment,1,23,Image 1,5,1,100000001,510000000041,
50.5625,,Segment,1,22,Image 1,5,1,100000001,510000000054,
47.0625,,Segment,1,20,Image 1,4,1,100000001,510000000090,
38.0625,,Segment,1,19,Image 1,4,1,100000001,510000000095,
40.0625,,Segment,1,17,Image 1,4,1,100000001,510000000101,
37.0625,,Segment,1,16,Image 1,4,1,100000001,510000000116,
30.0625,,Segment,1,15,Image 1,3,1,100000001,510000000131,
50.0625,,Segment,1,14,Image 1,3,1,100000001,510000000134,
8.125,,Segment,1,13,Image 1,3,1,100000001,510000000185,
56.125,,Segment,1,11,Image 1,2,1,100000001,510000000190,
31.0625,,Segment,1,10,Image 1,2,1,100000001,510000000203,
27.0625,,Segment,1,9,Image 1,2,1,100000001,510000000211,
64.125,,Segment,1,8,Image 1,2,1,100000001,510000000224,
81.125,,Segment,1,7,Image 1,2,1,100000001,510000000226,
66.125,,Segment,1,6,Image 1,2,1,100000001,510000000239,
85.0625,,Segment,1,5,Image 1,2,1,100000001,510000000241,
76.125,,Segment,1,4,Image 1,2,1,100000001,510000000244,
78.125,,Segment,1,3,Image 1,2,1,100000001,510000000266,
79.125,,Segment,1,2,Image 1,1,1,100000001,510000000270,
64.125,,Segment,1,1,Image 1,1,1,100000001,510000000274,
64.125,,Segment,1,0,Image 1,1,1,100000001,510000000285,
30.0625,,Segment,1,23,Image 1,4,1,100000001,510000000333,
37.0625,,Segment,1,22,Image 1,4,1,100000001,510000000343,
39.5625,,Segment,1,21,Image 1,5,1,100000001,510000000354,
22.0625,,Segment,1,23,Image 1,6,1,100000001,510000000356,
42.0625,,Segment,1,23,Image 1,5,1,100000001,510000000359,
49.0625,,Segment,1,23,Image 1,5,1,100000001,510000000361,
34.0625,,Segment,1,17,Image 1,5,1,100000001,510000000400,
28.0625,,Segment,1,20,Image 1,6,1,100000001,510000000407,
48.0625,,Segment,1,19,Image 1,5,1,100000001,510000000411,
40.0625,,Segment,1,18,Image 1,5,1,100000001,510000000413,
33.0625,,Segment,1,21,Image 1,7,1,100000001,510000000417,
40.0625,,Segment,1,20,Image 1,6,1,100000001,510000000419,
41.0625,,Segment,1,19,Image 1,6,1,100000001,510000000422,
61.125,,Segment,1,20,Image 1,5,1,100000001,510000000433,
35.0625,,Segment,1,21,Image 1,6,1,100000001,510000000436,
22.0625,,Segment,1,20,Image 1,7,1,100000001,510000000438,
40.5625,,Segment,1,20,Image 1,5,1,100000001,510000000445,
29.0625,,Segment,1,19,Image 1,5,1,100000001,510000000449,
39.125,,Segment,1,16,Image 1,4,1,100000001,510000000467,
35.0625,,Segment,1,15,Image 1,4,1,100000001,510000000493,
21.0625,,Segment,1,16,Image 1,5,1,100000001,510000000496,
36.0625,,Segment,1,14,Image 1,4,1,100000001,510000000499,
48.625,,Segment,1,7,Image 1,5,1,100000000,510000000516,
45.125,,Segment,1,6,Image 1,4,1,100000000,510000000526,
86.125,,Segment,1,4,Image 1,3,1,100000000,510000000538,
44.125,,Segment,1,3,Image 1,3,1,100000000,510000000631,
24.125,,Segment,1,2,Image 1,3,1,100000000,510000000651,
44.0625,,Segment,1,1,Image 1,2,1,100000000,510000000664,
42.5625,,Segment,1,0,Image 1,1,1,100000000,510000000695,
36.0625,,Segment,1,7,Image 1,4,1,100000000,510000000715,
38.0625,,Segment,1,2,Image 1,2,1,100000002,510000000732,
35.0625,,Segment,1,1,Image 1,1,1,100000002,510000000777,
30.0625,,Segment,1,0,Image 1,1,1,100000002,510000000799,
33.0625,,Segment,1,13,Image 1,8,1,100000000,510000000849,
52.125,,Segment,1,12,Image 1,7,1,100000000,510000000868,
44.125,,Segment,1,11,Image 1,6,1,100000000,510000000871,
39.0625,,Segment,1,10,Image 1,5,1,100000000,510000000876,
35.0625,,Segment,1,9,Image 1,4,1,100000000,510000000919,
59.5625,,Segment,1,8,Image 1,4,1,100000000,510000000922,
39.0625,,Segment,1,7,Image 1,4,1,100000000,510000000932,
78.125,,Segment,1,6,Image 1,4,1,100000000,510000000951,
90.625,,Segment,1,5,Image 1,4,1,100000000,510000000955,
69.625,,Segment,1,4,Image 1,4,1,100000000,510000000966,
33.0625,,Segment,1,13,Image 1,7,1,100000000,510000000974,
62.125,,Segment,1,14,Image 1,7,1,100000000,510000000992,
71.125,,Segment,1,13,Image 1,6,1,100000000,510000001007,
54.125,,Segment,1,12,Image 1,6,1,100000000,510000001013,
38.5625,,Segment,1,13,Image 1,7,1,100000000,510000001018,
18.0625,,Segment,1,12,Image 1,6,1,100000000,510000001021,
58.125,,Segment,1,11,Image 1,5,1,100000000,510000001031,
50.125,,Segment,1,10,Image 1,4,1,100000000,510000001035,
27.0625,,Segment,1,8,Image 1,4,1,100000000,510000001041,
41.125,,Segment,1,7,Image 1,3,1,100000000,510000001113,
56.125,,Segment,1,6,Image 1,3,1,100000000,510000001121,
15.0625,,Segment,1,12,Image 1,5,1,100000000,510000001123,
43.0625,,Segment,1,8,Image 1,3,1,100000000,510000001134,
