
Spine Part Min Diameter
 ==================== 
Spine Part Min Diameter Ground,Spine Part Min Diameter Head,Spine Part Min Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.310841,0.310841,0,µm,Spine,Spine Part Min Diameter,11,3,1,100000001,610000008004,
0.327067,0.327067,0,µm,Spine,Spine Part Min Diameter,11,3,1,100000001,610000008005,
0.362588,0.424766,0,µm,Spine,Spine Part Min Diameter,11,3,1,100000003,610000008138,
0.17459,0.17459,0,µm,Spine,Spine Part Min Diameter,11,3,1,100000003,610000008139,
0.238295,0.236536,0,µm,Spine,Spine Part Min Diameter,11,4,1,100000002,610000007352,
0.291959,0.220716,0,µm,Spine,Spine Part Min Diameter,11,4,1,100000002,610000007429,
0.289623,0.251161,0.291959,µm,Spine,Spine Part Min Diameter,11,4,1,100000002,610000007452,
0.356019,0.1625,0,µm,Spine,Spine Part Min Diameter,11,4,1,100000000,610000007621,
0.286375,0.307955,0,µm,Spine,Spine Part Min Diameter,11,4,1,100000001,610000008017,
0.18916,0.18916,0,µm,Spine,Spine Part Min Diameter,11,4,1,100000001,610000008026,
0.289623,0.289623,0,µm,Spine,Spine Part Min Diameter,11,4,1,100000002,610000008080,
0.313099,0.313099,0,µm,Spine,Spine Part Min Diameter,12,1,1,100000003,610000008109,
0.309945,0.309945,0,µm,Spine,Spine Part Min Diameter,12,1,1,100000003,610000008110,
0.18186,0.18186,0,µm,Spine,Spine Part Min Diameter,12,2,1,100000003,610000008104,
0.341728,0.383155,0,µm,Spine,Spine Part Min Diameter,12,2,1,100000003,610000008111,
0.301654,0.215519,0.277752,µm,Spine,Spine Part Min Diameter,12,3,1,100000003,610000007332,
0.301654,0.244468,0.277752,µm,Spine,Spine Part Min Diameter,12,3,1,100000003,610000007338,
0.283327,0.177444,0.20789,µm,Spine,Spine Part Min Diameter,12,3,1,100000003,610000007391,
0.24375,0.420215,0,µm,Spine,Spine Part Min Diameter,12,3,1,100000001,610000008001,
0.325171,0.325171,0,µm,Spine,Spine Part Min Diameter,12,3,1,100000001,610000008021,
0.214189,0.214189,0,µm,Spine,Spine Part Min Diameter,12,3,1,100000003,610000008105,
0.341775,0.341775,0,µm,Spine,Spine Part Min Diameter,12,3,1,100000003,610000008106,
0.172481,0.172481,0,µm,Spine,Spine Part Min Diameter,12,3,1,100000003,610000008107,
0.271664,0.271664,0,µm,Spine,Spine Part Min Diameter,12,6,1,100000002,610000008079,
0.23453,0.305957,0,µm,Spine,Spine Part Min Diameter,12,7,1,100000000,610000007956,
0.372729,0.183737,0.222513,µm,Spine,Spine Part Min Diameter,13,2,1,100000003,610000007569,
0.230953,0.230953,0,µm,Spine,Spine Part Min Diameter,13,2,1,100000001,610000007999,
0.186762,0.186762,0,µm,Spine,Spine Part Min Diameter,13,2,1,100000001,610000008000,
0.3034,0.3034,0,µm,Spine,Spine Part Min Diameter,13,2,1,100000003,610000008103,
0.24375,0.24375,0,µm,Spine,Spine Part Min Diameter,13,2,1,100000003,610000008136,
0.372729,0.372729,0,µm,Spine,Spine Part Min Diameter,13,2,1,100000003,610000008137,
0.205113,0.183309,0,µm,Spine,Spine Part Min Diameter,13,3,1,100000001,610000007432,
0.223155,0.223155,0,µm,Spine,Spine Part Min Diameter,13,3,1,100000001,610000008025,
0.226809,0.226809,0,µm,Spine,Spine Part Min Diameter,13,3,1,100000003,610000008135,
0.326019,0.305718,0,µm,Spine,Spine Part Min Diameter,13,4,1,100000001,610000007701,
0.326019,0.215891,0,µm,Spine,Spine Part Min Diameter,13,4,1,100000001,610000007780,
0.200905,0.200905,0,µm,Spine,Spine Part Min Diameter,13,7,1,100000000,610000007955,
0.274219,0.226565,0.325,µm,Spine,Spine Part Min Diameter,13,8,1,100000000,610000007565,
0.206934,0.206934,0,µm,Spine,Spine Part Min Diameter,14,3,1,100000001,610000008016,
0.295746,0.321198,0,µm,Spine,Spine Part Min Diameter,14,3,1,100000003,610000008102,
0.218041,0.202532,0,µm,Spine,Spine Part Min Diameter,14,4,1,100000001,610000007719,
0.1625,0.1625,0,µm,Spine,Spine Part Min Diameter,14,4,1,100000001,610000008018,
0.349174,0.353958,0,µm,Spine,Spine Part Min Diameter,14,4,1,100000003,610000008132,
0.197877,0.197877,0,µm,Spine,Spine Part Min Diameter,15,2,1,100000003,610000008101,
0.334659,0.1625,0,µm,Spine,Spine Part Min Diameter,15,3,1,100000001,610000007398,
0.280439,0.198047,0.317383,µm,Spine,Spine Part Min Diameter,15,3,1,100000001,610000007464,
0.280439,0.280439,0,µm,Spine,Spine Part Min Diameter,15,3,1,100000001,610000007997,
0.208832,0.208832,0,µm,Spine,Spine Part Min Diameter,15,3,1,100000001,610000008003,
0.186222,0.187853,0,µm,Spine,Spine Part Min Diameter,15,3,1,100000001,610000008019,
0.192969,0.192969,0,µm,Spine,Spine Part Min Diameter,15,3,1,100000001,610000008020,
0.19979,0.19979,0,µm,Spine,Spine Part Min Diameter,15,3,1,100000003,610000008133,
0.167578,0.18916,0,µm,Spine,Spine Part Min Diameter,15,4,1,100000001,610000007369,
0.282608,0.213281,0.1625,µm,Spine,Spine Part Min Diameter,15,4,1,100000001,610000007417,
0.319624,0.319624,0,µm,Spine,Spine Part Min Diameter,15,4,1,100000003,610000008134,
0.309876,0.1625,0.21947,µm,Spine,Spine Part Min Diameter,16,3,1,100000001,610000007394,
0.261623,0.205597,0,µm,Spine,Spine Part Min Diameter,16,3,1,100000001,610000007445,
0.253906,0.1625,0,µm,Spine,Spine Part Min Diameter,16,3,1,100000003,610000007457,
0.309876,0.21947,0,µm,Spine,Spine Part Min Diameter,16,3,1,100000001,610000007515,
0.263939,0.263939,0,µm,Spine,Spine Part Min Diameter,16,3,1,100000001,610000008023,
0.190285,0.190285,0,µm,Spine,Spine Part Min Diameter,16,3,1,100000001,610000008024,
0.225257,0.225257,0,µm,Spine,Spine Part Min Diameter,16,3,1,100000003,610000008099,
0.261999,0.261999,0,µm,Spine,Spine Part Min Diameter,16,3,1,100000003,610000008100,
0.266767,0.185701,0.224272,µm,Spine,Spine Part Min Diameter,16,4,1,100000001,610000007385,
0.330656,0.24375,0,µm,Spine,Spine Part Min Diameter,16,4,1,100000001,610000007758,
0.322349,0.331406,0,µm,Spine,Spine Part Min Diameter,16,4,1,100000001,610000007998,
0.321139,0.268932,0,µm,Spine,Spine Part Min Diameter,17,4,1,100000001,610000007455,
0.178832,0.178832,0,µm,Spine,Spine Part Min Diameter,17,4,1,100000001,610000008014,
0.321139,0.321139,0,µm,Spine,Spine Part Min Diameter,17,4,1,100000001,610000008015,
0.283044,0.204456,0,µm,Spine,Spine Part Min Diameter,18,4,1,100000003,610000007722,
0.252869,0.252869,0,µm,Spine,Spine Part Min Diameter,18,4,1,100000003,610000008098,
0.286555,0.35781,0,µm,Spine,Spine Part Min Diameter,18,5,1,100000001,610000008022,
0.299756,0.350007,0,µm,Spine,Spine Part Min Diameter,19,4,1,100000003,610000008097,
0.282436,0.282436,0,µm,Spine,Spine Part Min Diameter,19,5,1,100000001,610000007996,
0.183733,0.183733,0,µm,Spine,Spine Part Min Diameter,19,5,1,100000001,610000008013,
0.312305,0.192418,0.281605,µm,Spine,Spine Part Min Diameter,2,1,1,100000003,610000007494,
0.369559,0.281605,0.312305,µm,Spine,Spine Part Min Diameter,2,1,1,100000003,610000007678,
0.255176,0.1625,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000000,610000007778,
0.218368,0.172054,0.1625,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000007347,
0.300968,0.1625,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000001,610000007405,
0.166279,0.166279,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000007978,
0.179695,0.179695,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000007979,
0.258545,0.258545,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000003,610000008160,
0.220295,0.199185,0.242166,µm,Spine,Spine Part Min Diameter,2,3,1,100000002,610000007341,
0.1625,0.1625,0,µm,Spine,Spine Part Min Diameter,2,3,1,100000002,610000008094,
0.199034,0.199034,0,µm,Spine,Spine Part Min Diameter,20,4,1,100000001,610000007994,
0.261712,0.261712,0,µm,Spine,Spine Part Min Diameter,20,4,1,100000001,610000007995,
0.1757,0.182883,0.169387,µm,Spine,Spine Part Min Diameter,3,1,1,100000002,610000007325,
0.326919,0.1625,0.1625,µm,Spine,Spine Part Min Diameter,3,1,1,100000002,610000007344,
0.235964,0.325,0,µm,Spine,Spine Part Min Diameter,3,1,1,100000002,610000007377,
0.179004,0.191064,0,µm,Spine,Spine Part Min Diameter,3,1,1,100000002,610000007424,
0.237397,0.237397,0,µm,Spine,Spine Part Min Diameter,3,1,1,100000002,610000007543,
0.185352,0.216455,0,µm,Spine,Spine Part Min Diameter,3,1,1,100000002,610000007583,
0.1625,0.332731,0,µm,Spine,Spine Part Min Diameter,3,1,1,100000002,610000007684,
0.42011,0.441378,0,µm,Spine,Spine Part Min Diameter,3,1,1,100000003,610000007869,
0.243614,0.243614,0,µm,Spine,Spine Part Min Diameter,3,1,1,100000002,610000008091,
0.167641,0.167641,0,µm,Spine,Spine Part Min Diameter,3,1,1,100000002,610000008092,
0.183016,0.183016,0,µm,Spine,Spine Part Min Diameter,3,1,1,100000002,610000008093,
0.393324,0.478074,0,µm,Spine,Spine Part Min Diameter,3,1,1,100000003,610000008152,
0.325,0.267177,0.332298,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000007528,
0.325,0.332298,0,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000007787,
0.431685,0.341005,0,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000007802,
0.348197,0.288975,0.31765,µm,Spine,Spine Part Min Diameter,3,2,1,100000003,610000007836,
0.277762,0.277762,0,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000008045,
0.198188,0.198188,0,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000008046,
0.288553,0.206949,0.238429,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000007535,
0.243593,0.243593,0,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000007962,
0.332349,0.338761,0,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000007963,
0.238429,0.238429,0,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000007964,
0.190242,0.190242,0,µm,Spine,Spine Part Min Diameter,3,3,1,100000001,610000008047,
0.24375,0.24375,0,µm,Spine,Spine Part Min Diameter,3,3,1,100000003,610000008148,
0.269141,0.269141,0,µm,Spine,Spine Part Min Diameter,3,3,1,100000003,610000008149,
0.18063,0.1625,0,µm,Spine,Spine Part Min Diameter,4,1,1,100000003,610000007381,
0.304314,0.20842,0,µm,Spine,Spine Part Min Diameter,4,1,1,100000002,610000007472,
0.354199,0.228265,0,µm,Spine,Spine Part Min Diameter,4,1,1,100000003,610000007486,
0.339981,0.181944,0,µm,Spine,Spine Part Min Diameter,4,1,1,100000002,610000007559,
0.372933,0.325,0.339981,µm,Spine,Spine Part Min Diameter,4,1,1,100000002,610000007624,
0.383781,0.24375,0,µm,Spine,Spine Part Min Diameter,4,1,1,100000003,610000007639,
0.271221,0.195508,0,µm,Spine,Spine Part Min Diameter,4,1,1,100000003,610000007661,
0.305532,0.305532,0,µm,Spine,Spine Part Min Diameter,4,1,1,100000002,610000008071,
0.406361,0.426677,0,µm,Spine,Spine Part Min Diameter,4,1,1,100000002,610000008072,
0.25447,0.262311,0,µm,Spine,Spine Part Min Diameter,4,1,1,100000002,610000008073,
0.384441,0.40126,0,µm,Spine,Spine Part Min Diameter,4,1,1,100000003,610000008150,
0.36431,0.36431,0,µm,Spine,Spine Part Min Diameter,4,1,1,100000003,610000008151,
0.273763,0.1625,0,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000007447,
0.2545,0.1625,0,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000007489,
0.256532,0.186926,0,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000007619,
0.387171,0.492307,0,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000008037,
0.385495,0.500155,0,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000008038,
0.301965,0.301965,0,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000008042,
0.212639,0.212639,0,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000008043,
0.304218,0.348494,0,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000008044,
0.203125,0.203125,0,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000008089,
0.302278,0.1625,0.1625,µm,Spine,Spine Part Min Diameter,4,3,1,100000000,610000007388,
0.273406,0.285448,0,µm,Spine,Spine Part Min Diameter,4,3,1,100000000,610000007973,
0.258906,0.258906,0,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000008012,
0.24375,0.24375,0,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000007972,
0.247077,0.178409,0,µm,Spine,Spine Part Min Diameter,5,1,1,100000002,610000007649,
0.247077,0.247077,0,µm,Spine,Spine Part Min Diameter,5,1,1,100000002,610000008069,
0.284675,0.284675,0,µm,Spine,Spine Part Min Diameter,5,1,1,100000003,610000008118,
0.381119,0.303167,0,µm,Spine,Spine Part Min Diameter,5,2,1,100000002,610000007508,
0.318321,0.188426,0.248518,µm,Spine,Spine Part Min Diameter,5,2,1,100000003,610000007579,
0.365273,0.365273,0,µm,Spine,Spine Part Min Diameter,5,2,1,100000001,610000008011,
0.1625,0.1625,0,µm,Spine,Spine Part Min Diameter,5,2,1,100000001,610000008032,
0.358306,0.358306,0,µm,Spine,Spine Part Min Diameter,5,2,1,100000001,610000008033,
0.300763,0.300763,0,µm,Spine,Spine Part Min Diameter,5,2,1,100000002,610000008067,
0.182292,0.182292,0,µm,Spine,Spine Part Min Diameter,5,2,1,100000002,610000008070,
0.258343,0.328728,0,µm,Spine,Spine Part Min Diameter,5,2,1,100000002,610000008088,
0.293262,0.293262,0,µm,Spine,Spine Part Min Diameter,5,2,1,100000003,610000008114,
0.333387,0.333387,0,µm,Spine,Spine Part Min Diameter,5,2,1,100000003,610000008115,
0.23307,0.23307,0,µm,Spine,Spine Part Min Diameter,5,2,1,100000003,610000008116,
0.220898,0.220898,0,µm,Spine,Spine Part Min Diameter,5,2,1,100000003,610000008117,
0.247816,0.1625,0.174111,µm,Spine,Spine Part Min Diameter,5,3,1,100000003,610000007350,
0.24375,0.171197,0.198957,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000007414,
0.215054,0.191195,0,µm,Spine,Spine Part Min Diameter,5,3,1,100000003,610000007601,
0.349356,0.215574,0,µm,Spine,Spine Part Min Diameter,5,3,1,100000003,610000007627,
0.326694,0.279297,0.308306,µm,Spine,Spine Part Min Diameter,5,3,1,100000003,610000007774,
0.367163,0.3351,0.359277,µm,Spine,Spine Part Min Diameter,5,3,1,100000003,610000007799,
0.246161,0.246161,0,µm,Spine,Spine Part Min Diameter,5,3,1,100000002,610000008064,
0.164541,0.164541,0,µm,Spine,Spine Part Min Diameter,5,3,1,100000002,610000008087,
0.310892,0.315497,0,µm,Spine,Spine Part Min Diameter,5,3,1,100000003,610000008145,
0.325,0.325,0,µm,Spine,Spine Part Min Diameter,5,3,1,100000003,610000008146,
0.273213,0.273213,0,µm,Spine,Spine Part Min Diameter,5,3,1,100000003,610000008147,
0.2956,0.1625,0.233594,µm,Spine,Spine Part Min Diameter,5,4,1,100000003,610000007420,
0.31917,0.249721,0,µm,Spine,Spine Part Min Diameter,5,4,1,100000002,610000007466,
0.218765,0.24375,0,µm,Spine,Spine Part Min Diameter,5,4,1,100000001,610000008040,
0.218765,0.314386,0,µm,Spine,Spine Part Min Diameter,5,4,1,100000001,610000008041,
0.192969,0.192969,0,µm,Spine,Spine Part Min Diameter,5,5,1,100000000,610000007961,
0.299175,0.299175,0,µm,Spine,Spine Part Min Diameter,6,1,1,100000003,610000008113,
0.258109,0.18265,0,µm,Spine,Spine Part Min Diameter,6,2,1,100000003,610000007469,
