
Segment Number of Voxel Ch=2 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
412,,Segment,2,23,Image 1,5,1,100000001,510000000041,
214,,Segment,2,22,Image 1,5,1,100000001,510000000054,
714,,Segment,2,20,Image 1,4,1,100000001,510000000090,
274,,Segment,2,19,Image 1,4,1,100000001,510000000095,
189,,Segment,2,17,Image 1,4,1,100000001,510000000101,
262,,Segment,2,16,Image 1,4,1,100000001,510000000116,
381,,Segment,2,15,Image 1,3,1,100000001,510000000131,
147,,Segment,2,14,Image 1,3,1,100000001,510000000134,
441,,Segment,2,13,Image 1,3,1,100000001,510000000185,
153,,Segment,2,11,Image 1,2,1,100000001,510000000190,
225,,Segment,2,10,Image 1,2,1,100000001,510000000203,
183,,Segment,2,9,Image 1,2,1,100000001,510000000211,
305,,Segment,2,8,Image 1,2,1,100000001,510000000224,
153,,Segment,2,7,Image 1,2,1,100000001,510000000226,
421,,Segment,2,6,Image 1,2,1,100000001,510000000239,
215,,Segment,2,5,Image 1,2,1,100000001,510000000241,
316,,Segment,2,4,Image 1,2,1,100000001,510000000244,
1367,,Segment,2,3,Image 1,2,1,100000001,510000000266,
741,,Segment,2,2,Image 1,1,1,100000001,510000000270,
304,,Segment,2,1,Image 1,1,1,100000001,510000000274,
420,,Segment,2,0,Image 1,1,1,100000001,510000000285,
418,,Segment,2,23,Image 1,4,1,100000001,510000000333,
302,,Segment,2,22,Image 1,4,1,100000001,510000000343,
254,,Segment,2,21,Image 1,5,1,100000001,510000000354,
78,,Segment,2,23,Image 1,6,1,100000001,510000000356,
44,,Segment,2,23,Image 1,5,1,100000001,510000000359,
66,,Segment,2,23,Image 1,5,1,100000001,510000000361,
515,,Segment,2,17,Image 1,5,1,100000001,510000000400,
104,,Segment,2,20,Image 1,6,1,100000001,510000000407,
106,,Segment,2,19,Image 1,5,1,100000001,510000000411,
140,,Segment,2,18,Image 1,5,1,100000001,510000000413,
97,,Segment,2,21,Image 1,7,1,100000001,510000000417,
69,,Segment,2,20,Image 1,6,1,100000001,510000000419,
119,,Segment,2,19,Image 1,6,1,100000001,510000000422,
251,,Segment,2,20,Image 1,5,1,100000001,510000000433,
103,,Segment,2,21,Image 1,6,1,100000001,510000000436,
63,,Segment,2,20,Image 1,7,1,100000001,510000000438,
144,,Segment,2,20,Image 1,5,1,100000001,510000000445,
251,,Segment,2,19,Image 1,5,1,100000001,510000000449,
451,,Segment,2,16,Image 1,4,1,100000001,510000000467,
419,,Segment,2,15,Image 1,4,1,100000001,510000000493,
133,,Segment,2,16,Image 1,5,1,100000001,510000000496,
125,,Segment,2,14,Image 1,4,1,100000001,510000000499,
234,,Segment,2,7,Image 1,5,1,100000000,510000000516,
356,,Segment,2,6,Image 1,4,1,100000000,510000000526,
592,,Segment,2,4,Image 1,3,1,100000000,510000000538,
1347,,Segment,2,3,Image 1,3,1,100000000,510000000631,
197,,Segment,2,2,Image 1,3,1,100000000,510000000651,
206,,Segment,2,1,Image 1,2,1,100000000,510000000664,
168,,Segment,2,0,Image 1,1,1,100000000,510000000695,
237,,Segment,2,7,Image 1,4,1,100000000,510000000715,
193,,Segment,2,2,Image 1,2,1,100000002,510000000732,
722,,Segment,2,1,Image 1,1,1,100000002,510000000777,
95,,Segment,2,0,Image 1,1,1,100000002,510000000799,
337,,Segment,2,13,Image 1,8,1,100000000,510000000849,
480,,Segment,2,12,Image 1,7,1,100000000,510000000868,
84,,Segment,2,11,Image 1,6,1,100000000,510000000871,
118,,Segment,2,10,Image 1,5,1,100000000,510000000876,
539,,Segment,2,9,Image 1,4,1,100000000,510000000919,
112,,Segment,2,8,Image 1,4,1,100000000,510000000922,
175,,Segment,2,7,Image 1,4,1,100000000,510000000932,
409,,Segment,2,6,Image 1,4,1,100000000,510000000951,
150,,Segment,2,5,Image 1,4,1,100000000,510000000955,
300,,Segment,2,4,Image 1,4,1,100000000,510000000966,
176,,Segment,2,13,Image 1,7,1,100000000,510000000974,
406,,Segment,2,14,Image 1,7,1,100000000,510000000992,
422,,Segment,2,13,Image 1,6,1,100000000,510000001007,
169,,Segment,2,12,Image 1,6,1,100000000,510000001013,
104,,Segment,2,13,Image 1,7,1,100000000,510000001018,
53,,Segment,2,12,Image 1,6,1,100000000,510000001021,
227,,Segment,2,11,Image 1,5,1,100000000,510000001031,
