
Segment Branching Angle
 ==================== 
Segment Branching Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
12.8328,°,Segment,7,1,1,100000002,510000001730,
21.6982,°,Segment,6,1,1,100000002,510000001735,
36.6595,°,Segment,5,1,1,100000002,510000001756,
91.4601,°,Segment,4,1,1,100000002,510000001820,
39.6132,°,Segment,8,2,1,100000002,510000001824,
69.0806,°,Segment,5,2,1,100000002,510000001855,
67.9936,°,Segment,7,2,1,100000002,510000001864,
59.9427,°,Segment,6,2,1,100000002,510000001876,
33.2758,°,Segment,5,4,1,100000002,510000001926,
85.188,°,Segment,3,2,1,100000002,510000001974,
8.71929,°,Segment,6,3,1,100000002,510000002002,
8.94962,°,Segment,5,2,1,100000002,510000002006,
51.2811,°,Segment,4,2,1,100000002,510000002017,
39.1137,°,Segment,6,4,1,100000002,510000002022,
78.0918,°,Segment,5,3,1,100000002,510000002029,
89.1969,°,Segment,6,2,1,100000002,510000002042,
58.5593,°,Segment,6,3,1,100000002,510000002046,
80.9245,°,Segment,2,2,1,100000002,510000002063,
84.0611,°,Segment,1,2,1,100000002,510000002073,
6.1209,°,Segment,13,5,1,100000002,510000002077,
16.9293,°,Segment,12,5,1,100000002,510000002105,
50.0187,°,Segment,11,5,1,100000002,510000002113,
14.6564,°,Segment,10,4,1,100000002,510000002124,
31.3946,°,Segment,9,4,1,100000002,510000002135,
12.181,°,Segment,8,4,1,100000002,510000002142,
14.0602,°,Segment,7,4,1,100000002,510000002146,
31.4978,°,Segment,6,4,1,100000002,510000002155,
31.5734,°,Segment,5,3,1,100000002,510000002165,
18.2707,°,Segment,4,2,1,100000002,510000002181,
3.5374,°,Segment,3,2,1,100000002,510000002232,
0.98814,°,Segment,2,2,1,100000002,510000002242,
8.70279,°,Segment,1,2,1,100000002,510000002284,
0,°,Segment,0,1,1,100000002,510000002319,
72.7799,°,Segment,13,6,1,100000002,510000002335,
63.1684,°,Segment,10,5,1,100000002,510000002388,
71.9032,°,Segment,12,6,1,100000002,510000002420,
43.1508,°,Segment,11,4,1,100000002,510000002445,
46.9725,°,Segment,9,5,1,100000002,510000002462,
73.39,°,Segment,7,5,1,100000002,510000002477,
69.9432,°,Segment,8,5,1,100000002,510000002483,
77.8126,°,Segment,6,3,1,100000002,510000002494,
50.9411,°,Segment,7,3,1,100000002,510000002503,
1.65576,°,Segment,6,2,1,100000002,510000002506,
82.6186,°,Segment,5,2,1,100000002,510000002525,
90.0904,°,Segment,6,3,1,100000002,510000002535,
57.3846,°,Segment,7,2,1,100000002,510000002545,
85.8511,°,Segment,4,3,1,100000002,510000002550,
76.6748,°,Segment,2,3,1,100000002,510000002552,
84.87,°,Segment,3,3,1,100000002,510000002564,
100.485,°,Segment,1,1,1,100000002,510000002567,
82.4947,°,Segment,1,1,1,100000000,510000002585,
21.851,°,Segment,7,2,1,100000003,510000002590,
13.4427,°,Segment,6,1,1,100000003,510000002599,
11.9191,°,Segment,5,1,1,100000003,510000002601,
17.0395,°,Segment,4,1,1,100000003,510000002614,
19.4911,°,Segment,3,1,1,100000003,510000002622,
4.91829,°,Segment,2,1,1,100000003,510000002632,
22.3721,°,Segment,1,1,1,100000003,510000002657,
0,°,Segment,0,1,1,100000003,510000002672,
36.1059,°,Segment,3,2,1,100000002,510000002698,
11.9458,°,Segment,2,1,1,100000002,510000002713,
17.5397,°,Segment,1,1,1,100000002,510000002715,
0,°,Segment,0,1,1,100000002,510000002729,
36.6192,°,Segment,14,4,1,100000003,510000002743,
26.0365,°,Segment,13,3,1,100000003,510000002778,
31.1981,°,Segment,12,2,1,100000003,510000002781,
11.2968,°,Segment,11,2,1,100000003,510000002797,
6.24739,°,Segment,10,2,1,100000003,510000002816,
17.418,°,Segment,9,2,1,100000003,510000002825,
3.13644,°,Segment,8,2,1,100000003,510000002842,
3.12744,°,Segment,7,2,1,100000003,510000002848,
13.9511,°,Segment,6,2,1,100000003,510000002852,
34.1837,°,Segment,5,2,1,100000003,510000002854,
16.0466,°,Segment,4,2,1,100000003,510000002874,
5.64382,°,Segment,3,2,1,100000003,510000002899,
26.2331,°,Segment,2,2,1,100000003,510000002915,
4.16137,°,Segment,1,1,1,100000003,510000002924,
0,°,Segment,0,1,1,100000003,510000002931,
13.9147,°,Segment,15,3,1,100000003,510000002955,
49.2018,°,Segment,14,3,1,100000003,510000002965,
88.3725,°,Segment,15,4,1,100000003,510000002967,
7.1302,°,Segment,20,6,1,100000001,510000002975,
11.392,°,Segment,19,5,1,100000001,510000002990,
16.1236,°,Segment,18,4,1,100000001,510000003047,
2.45909,°,Segment,17,4,1,100000001,510000003109,
7.4012,°,Segment,16,4,1,100000001,510000003126,
39.2613,°,Segment,15,4,1,100000001,510000003142,
14.7012,°,Segment,14,3,1,100000001,510000003149,
6.25749,°,Segment,12,3,1,100000001,510000003172,
12.1316,°,Segment,11,3,1,100000001,510000003183,
10.7336,°,Segment,10,3,1,100000001,510000003185,
4.06563,°,Segment,9,3,1,100000001,510000003194,
20.7758,°,Segment,8,3,1,100000001,510000003211,
21.2401,°,Segment,7,2,1,100000001,510000003221,
12.1412,°,Segment,6,2,1,100000001,510000003227,
5.48405,°,Segment,5,2,1,100000001,510000003241,
5.89674,°,Segment,4,1,1,100000001,510000003243,
66.3226,°,Segment,3,1,1,100000001,510000003245,
85.6792,°,Segment,20,5,1,100000001,510000003247,
87.761,°,Segment,19,4,1,100000001,510000003259,
26.7592,°,Segment,20,5,1,100000001,510000003277,
22.961,°,Segment,19,5,1,100000001,510000003285,
78.1762,°,Segment,18,5,1,100000001,510000003303,
104.155,°,Segment,20,6,1,100000001,510000003318,
75.6439,°,Segment,19,6,1,100000001,510000003322,
120.1,°,Segment,20,4,1,100000003,510000003328,
11.5694,°,Segment,19,4,1,100000003,510000003333,
19.5766,°,Segment,18,4,1,100000003,510000003377,
15.4983,°,Segment,17,4,1,100000003,510000003379,
12.9589,°,Segment,16,3,1,100000003,510000003409,
24.6366,°,Segment,15,2,1,100000003,510000003412,
13.2641,°,Segment,14,2,1,100000003,510000003423,
8.05435,°,Segment,13,2,1,100000003,510000003433,
22.6389,°,Segment,12,2,1,100000003,510000003448,
21.9029,°,Segment,11,2,1,100000003,510000003472,
9.5444,°,Segment,10,2,1,100000003,510000003477,
10.8238,°,Segment,9,2,1,100000003,510000003484,
13.28,°,Segment,8,2,1,100000003,510000003499,
55.7913,°,Segment,7,1,1,100000003,510000003513,
28.241,°,Segment,20,5,1,100000003,510000003516,
71.7224,°,Segment,12,3,1,100000003,510000003625,
60.0145,°,Segment,19,5,1,100000003,510000003627,
92.9877,°,Segment,17,5,1,100000001,510000003640,
128.216,°,Segment,15,3,1,100000001,510000003660,
7.93803,°,Segment,14,3,1,100000001,510000003690,
3.48313,°,Segment,13,3,1,100000001,510000003699,
2.2562,°,Segment,12,3,1,100000001,510000003708,
4.97976,°,Segment,11,3,1,100000001,510000003737,
10.6103,°,Segment,10,3,1,100000001,510000003756,
90.5385,°,Segment,9,3,1,100000001,510000003760,
91.0419,°,Segment,18,5,1,100000003,510000003780,
14.0645,°,Segment,18,5,1,100000001,510000003794,
3.79519,°,Segment,17,4,1,100000001,510000003801,
19.8358,°,Segment,16,4,1,100000001,510000003820,
69.4413,°,Segment,15,3,1,100000001,510000003822,
32.1494,°,Segment,14,4,1,100000001,510000003840,
13.4554,°,Segment,13,3,1,100000001,510000003849,
27.051,°,Segment,12,3,1,100000001,510000003858,
5.83405,°,Segment,11,2,1,100000001,510000003861,
9.97934,°,Segment,10,2,1,100000001,510000003891,
11.6143,°,Segment,9,2,1,100000001,510000003897,
103.103,°,Segment,8,2,1,100000001,510000003926,
91.1866,°,Segment,18,4,1,100000001,510000003944,
46.3227,°,Segment,18,6,1,100000001,510000003948,
86.529,°,Segment,18,5,1,100000001,510000003957,
53.7067,°,Segment,17,5,1,100000001,510000003963,
70.2554,°,Segment,16,5,1,100000001,510000003969,
23.5684,°,Segment,15,4,1,100000001,510000003994,
102.719,°,Segment,11,3,1,100000001,510000004014,
15.6452,°,Segment,11,3,1,100000001,510000004057,
63.3778,°,Segment,10,3,1,100000001,510000004072,
19.9748,°,Segment,12,1,1,100000003,510000004105,
9.75248,°,Segment,11,1,1,100000003,510000004140,
10.191,°,Segment,10,1,1,100000003,510000004145,
13.9897,°,Segment,9,1,1,100000003,510000004160,
75.8143,°,Segment,8,1,1,100000003,510000004167,
5.49719,°,Segment,18,5,1,100000001,510000004180,
10.8396,°,Segment,17,4,1,100000001,510000004182,
31.3923,°,Segment,16,4,1,100000001,510000004191,
9.46851,°,Segment,14,2,1,100000001,510000004195,
1.56523,°,Segment,13,2,1,100000001,510000004197,
93.7707,°,Segment,12,2,1,100000001,510000004206,
40.9232,°,Segment,16,3,1,100000001,510000004226,
8.85743,°,Segment,5,3,1,100000003,510000004271,
63.5032,°,Segment,4,3,1,100000003,510000004273,
89.2392,°,Segment,17,5,1,100000001,510000004275,
77.9387,°,Segment,18,4,1,100000001,510000004277,
99.7636,°,Segment,13,4,1,100000001,510000004288,
38.205,°,Segment,15,3,1,100000001,510000004300,
65.6854,°,Segment,14,3,1,100000001,510000004313,
84.3642,°,Segment,15,4,1,100000001,510000004316,
54.6477,°,Segment,15,4,1,100000001,510000004319,
41.7365,°,Segment,13,2,1,100000003,510000004380,
67.3521,°,Segment,16,3,1,100000001,510000004383,
74.0471,°,Segment,11,4,1,100000001,510000004408,
96.4924,°,Segment,15,2,1,100000001,510000004410,
50.3663,°,Segment,13,5,1,100000001,510000004465,
84.415,°,Segment,14,3,1,100000001,510000004469,
77.6159,°,Segment,13,4,1,100000001,510000004477,
70.9335,°,Segment,13,3,1,100000001,510000004480,
72.4037,°,Segment,14,4,1,100000001,510000004486,
10.964,°,Segment,16,4,1,100000003,510000004495,
4.94165,°,Segment,15,3,1,100000003,510000004503,
5.42282,°,Segment,14,3,1,100000003,510000004515,
12.6501,°,Segment,13,3,1,100000003,510000004523,
85.3151,°,Segment,14,4,1,100000001,510000004530,
22.7908,°,Segment,16,4,1,100000003,510000004542,
77.9125,°,Segment,15,3,1,100000003,510000004547,
76.0414,°,Segment,16,2,1,100000003,510000004553,
20.1995,°,Segment,14,5,1,100000001,510000004556,
84.9804,°,Segment,13,3,1,100000003,510000004576,
20.5604,°,Segment,13,4,1,100000001,510000004578,
79.4759,°,Segment,12,4,1,100000001,510000004581,
75.6105,°,Segment,16,3,1,100000003,510000004583,
110.212,°,Segment,16,3,1,100000003,510000004585,
114.234,°,Segment,13,4,1,100000003,510000004592,
7.46435,°,Segment,8,5,1,100000001,510000004596,
14.2911,°,Segment,7,5,1,100000001,510000004628,
8.12951,°,Segment,6,5,1,100000001,510000004650,
18.2061,°,Segment,5,4,1,100000001,510000004654,
41.6377,°,Segment,4,3,1,100000001,510000004656,
12.9814,°,Segment,3,2,1,100000001,510000004673,
113.582,°,Segment,2,2,1,100000001,510000004716,
7.15116,°,Segment,15,3,1,100000003,510000004721,
76.4513,°,Segment,14,3,1,100000003,510000004732,
98.4064,°,Segment,15,4,1,100000003,510000004734,
88.0807,°,Segment,15,4,1,100000003,510000004736,
61.9544,°,Segment,8,6,1,100000001,510000004738,
40.7927,°,Segment,13,2,1,100000001,510000004754,
103.604,°,Segment,9,3,1,100000001,510000004776,
43.9407,°,Segment,14,4,1,100000001,510000004778,
80.144,°,Segment,11,3,1,100000003,510000004808,
102.836,°,Segment,14,4,1,100000003,510000004816,
65.9632,°,Segment,12,2,1,100000003,510000004822,
105.284,°,Segment,11,3,1,100000001,510000004841,
69.3841,°,Segment,11,4,1,100000001,510000004860,
100.937,°,Segment,13,4,1,100000001,510000004863,
97.241,°,Segment,12,3,1,100000001,510000004866,
67.613,°,Segment,4,2,1,100000001,510000004884,
73.3085,°,Segment,7,6,1,100000001,510000004888,
57.452,°,Segment,10,2,1,100000003,510000004900,
32.9119,°,Segment,4,2,1,100000002,510000004910,
37.6222,°,Segment,3,1,1,100000002,510000004987,
74.0694,°,Segment,10,4,1,100000001,510000004990,
86.7554,°,Segment,11,4,1,100000001,510000004996,
51.9512,°,Segment,11,3,1,100000001,510000005001,
58.2129,°,Segment,10,3,1,100000001,510000005007,
89.0632,°,Segment,10,3,1,100000003,510000005015,
11.0903,°,Segment,9,3,1,100000003,510000005033,
82.6134,°,Segment,8,3,1,100000003,510000005045,
38.4906,°,Segment,11,4,1,100000001,510000005052,
72.1471,°,Segment,6,2,1,100000003,510000005088,
88.841,°,Segment,9,4,1,100000003,510000005091,
81.3499,°,Segment,11,2,1,100000003,510000005093,
89.3942,°,Segment,3,3,1,100000003,510000005162,
73.5657,°,Segment,6,4,1,100000001,510000005167,
65.9338,°,Segment,4,1,1,100000002,510000005170,
84.3718,°,Segment,9,3,1,100000003,510000005179,
77.6653,°,Segment,9,4,1,100000001,510000005183,
71.1926,°,Segment,10,3,1,100000003,510000005195,
76.3555,°,Segment,11,3,1,100000003,510000005200,
73.0593,°,Segment,7,3,1,100000003,510000005214,
100.156,°,Segment,9,2,1,100000003,510000005223,
36.2797,°,Segment,8,3,1,100000003,510000005235,
3.55996,°,Segment,7,3,1,100000003,510000005239,
78.8645,°,Segment,6,3,1,100000003,510000005242,
87.2193,°,Segment,3,3,1,100000001,510000005254,
86.0409,°,Segment,9,3,1,100000003,510000005258,
17.9365,°,Segment,7,3,1,100000001,510000005280,
73.1619,°,Segment,6,3,1,100000001,510000005289,
65.5858,°,Segment,5,3,1,100000003,510000005319,
32.5947,°,Segment,5,3,1,100000001,510000005347,
84.3217,°,Segment,4,3,1,100000001,510000005354,
80.212,°,Segment,8,4,1,100000003,510000005359,
86.1087,°,Segment,7,4,1,100000003,510000005364,
28.2592,°,Segment,4,4,1,100000000,510000005380,
7.09597,°,Segment,3,3,1,100000000,510000005383,
5.48991,°,Segment,2,3,1,100000000,510000005412,
7.24606,°,Segment,1,2,1,100000000,510000005414,
0,°,Segment,0,1,1,100000000,510000005431,
81.4879,°,Segment,8,3,1,100000001,510000005461,
60.8848,°,Segment,10,4,1,100000001,510000005463,
35.9073,°,Segment,5,4,1,100000001,510000005490,
16.5599,°,Segment,7,3,1,100000003,510000005524,
30.8434,°,Segment,6,2,1,100000003,510000005526,
21.3925,°,Segment,5,2,1,100000003,510000005534,
17.7586,°,Segment,4,2,1,100000003,510000005538,
15.4908,°,Segment,3,2,1,100000003,510000005545,
20.0932,°,Segment,2,2,1,100000003,510000005548,
0,°,Segment,0,1,1,100000003,510000005564,
76.5809,°,Segment,5,3,1,100000001,510000005584,
61.9864,°,Segment,5,2,1,100000003,510000005601,
49.8314,°,Segment,4,3,1,100000000,510000005614,
74.9598,°,Segment,2,2,1,100000000,510000005631,
65.7075,°,Segment,7,3,1,100000001,510000005638,
104.8,°,Segment,3,4,1,100000000,510000005640,
47.2073,°,Segment,9,3,1,100000003,510000005644,
9.65816,°,Segment,8,2,1,100000003,510000005655,
76.7081,°,Segment,7,2,1,100000003,510000005662,
136.794,°,Segment,3,3,1,100000000,510000005668,
82.9796,°,Segment,2,2,1,100000000,510000005676,
96.5843,°,Segment,7,3,1,100000001,510000005690,
4.69164,°,Segment,2,3,1,100000002,510000005712,
67.1188,°,Segment,1,2,1,100000002,510000005726,
85.8023,°,Segment,8,3,1,100000003,510000005735,
24.5158,°,Segment,2,2,1,100000000,510000005768,
17.1982,°,Segment,1,1,1,100000000,510000005771,
0,°,Segment,0,1,1,100000000,510000005775,
89.7693,°,Segment,7,4,1,100000001,510000005790,
87.7702,°,Segment,2,2,1,100000002,510000005799,
86.3462,°,Segment,5,4,1,100000003,510000005808,
16.023,°,Segment,2,1,1,100000003,510000005833,
44.3449,°,Segment,1,1,1,100000003,510000005874,
0,°,Segment,0,1,1,100000003,510000005888,
9.1126,°,Segment,8,3,1,100000003,510000005902,
23.7389,°,Segment,7,3,1,100000003,510000005907,
55.4259,°,Segment,6,3,1,100000003,510000005910,
2.89036,°,Segment,1,1,1,100000000,510000005927,
0,°,Segment,0,1,1,100000000,510000005938,
70.3453,°,Segment,7,4,1,100000003,510000005983,
72.0163,°,Segment,9,2,1,100000003,510000005986,
59.9115,°,Segment,5,3,1,100000001,510000005995,
93.3098,°,Segment,2,2,1,100000003,510000006004,
71.9559,°,Segment,6,3,1,100000001,510000006006,
6.37677,°,Segment,3,2,1,100000000,510000006018,
20.3761,°,Segment,1,1,1,100000000,510000006030,
0,°,Segment,0,1,1,100000000,510000006042,
83.6228,°,Segment,4,2,1,100000003,510000006051,
65.1527,°,Segment,8,4,1,100000003,510000006059,
74.0812,°,Segment,2,2,1,100000003,510000006083,
90.6034,°,Segment,1,2,1,100000000,510000006110,
6.38316,°,Segment,6,2,1,100000001,510000006120,
73.8051,°,Segment,3,2,1,100000003,510000006124,
74.3409,°,Segment,1,2,1,100000000,510000006126,
65.8031,°,Segment,3,1,1,100000000,510000006128,
15.599,°,Segment,3,2,1,100000000,510000006130,
23.7199,°,Segment,1,2,1,100000000,510000006135,
0,°,Segment,0,1,1,100000000,510000006144,
8.90909,°,Segment,4,1,1,100000003,510000006165,
13.1308,°,Segment,3,1,1,100000003,510000006173,
89.2035,°,Segment,2,1,1,100000003,510000006178,
86.8421,°,Segment,1,1,1,100000000,510000006184,
92.2896,°,Segment,5,3,1,100000003,510000006187,
75.5212,°,Segment,3,3,1,100000003,510000006190,
71.7626,°,Segment,4,2,1,100000003,510000006195,
97.6475,°,Segment,2,2,1,100000002,510000006199,
57.738,°,Segment,4,2,1,100000001,510000006203,
0,°,Segment,0,1,1,100000000,510000006219,
59.6825,°,Segment,3,2,1,100000003,510000006241,
60.5699,°,Segment,1,2,1,100000001,510000006245,
19.1463,°,Segment,3,4,1,100000003,510000006265,
40.5945,°,Segment,1,2,1,100000003,510000006289,
0.875587,°,Segment,1,1,1,100000000,510000006297,
0,°,Segment,0,1,1,100000000,510000006309,
0,°,Segment,0,1,1,100000000,510000006330,
72.6315,°,Segment,4,3,1,100000003,510000006332,
0,°,Segment,0,1,1,100000000,510000006336,
75.7177,°,Segment,3,3,1,100000003,510000006346,
89.8876,°,Segment,1,1,1,100000000,510000006350,
72.2957,°,Segment,1,2,1,100000000,510000006353,
0,°,Segment,0,1,1,100000000,510000006360,
21.9447,°,Segment,1,1,1,100000003,510000006373,
0,°,Segment,0,1,1,100000003,510000006387,
8.06643,°,Segment,1,1,1,100000003,510000006424,
0,°,Segment,0,1,1,100000003,510000006437,
79.8486,°,Segment,3,3,1,100000003,510000006440,
0,°,Segment,0,1,1,100000000,510000006453,
61.8058,°,Segment,1,2,1,100000000,510000006463,
0,°,Segment,0,1,1,100000001,510000006486,
0,°,Segment,0,1,1,100000000,510000006518,
67.1699,°,Segment,1,2,1,100000003,510000006523,
106.487,°,Segment,1,1,1,100000003,510000006525,
0,°,Segment,0,1,1,100000001,510000006546,
104.247,°,Segment,1,2,1,100000003,510000006548,
0,°,Segment,0,1,1,100000000,510000006553,
73.6097,°,Segment,2,1,1,100000000,510000006555,
76.3675,°,Segment,1,2,1,100000003,510000006557,
0,°,Segment,0,1,1,100000000,510000006561,
0,°,Segment,0,1,1,100000003,510000006599,
17.7749,°,Segment,1,2,1,100000001,510000006602,
0,°,Segment,0,1,1,100000001,510000006611,
0,°,Segment,0,1,1,100000000,510000006616,
0,°,Segment,0,1,1,100000001,510000006621,
0,°,Segment,0,1,1,100000003,510000006647,
29.6485,°,Segment,5,3,1,100000000,510000006679,
82.3531,°,Segment,14,6,1,100000000,510000006680,
92.3894,°,Segment,11,5,1,100000000,510000006681,
79.5847,°,Segment,7,5,1,100000000,510000006682,
7.97403,°,Segment,2,1,1,100000000,510000006685,
67.1478,°,Segment,2,2,1,100000000,510000006686,
22.1299,°,Segment,12,2,1,100000001,510000006689,
13.6544,°,Segment,18,4,1,100000001,510000006690,
44.2787,°,Segment,21,4,1,100000001,510000006691,
77.8036,°,Segment,16,3,1,100000001,510000006692,
55.858,°,Segment,13,5,1,100000001,510000006693,
21.3295,°,Segment,13,3,1,100000001,510000006694,
40.3804,°,Segment,17,6,1,100000001,510000006695,
85.368,°,Segment,17,5,1,100000001,510000006696,
48.8283,°,Segment,13,4,1,100000001,510000006697,
78.6804,°,Segment,12,4,1,100000001,510000006698,
29.9856,°,Segment,15,3,1,100000001,510000006699,
60.9991,°,Segment,5,1,1,100000001,510000006700,
73.7475,°,Segment,6,1,1,100000001,510000006701,
53.0236,°,Segment,1,1,1,100000001,510000006703,
94.3218,°,Segment,7,3,1,100000002,510000006704,
33.0272,°,Segment,4,3,1,100000002,510000006705,
67.6401,°,Segment,5,3,1,100000002,510000006706,
87.3312,°,Segment,17,3,1,100000003,510000006708,
80.6131,°,Segment,1,2,1,100000003,510000006709,
72.3883,°,Segment,12,3,1,100000003,510000006711,
17.5802,°,Segment,1,2,1,100000003,510000006714,
92.6141,°,Segment,2,3,1,100000003,510000006715,
