
Spine Neck Min Diameter
 ==================== 
Spine Neck Min Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.238429,µm,Spine,3,3,1,100000000,610000007535,
0.4875,µm,Spine,7,1,1,100000003,610000007537,
0,µm,Spine,3,1,1,100000002,610000007543,
0,µm,Spine,0,1,1,100000000,610000007546,
0,µm,Spine,6,2,1,100000001,610000007549,
0.335156,µm,Spine,1,1,1,100000003,610000007553,
0.252737,µm,Spine,4,1,1,100000002,610000007559,
0,µm,Spine,0,1,1,100000001,610000007562,
0.274219,µm,Spine,13,8,1,100000000,610000007565,
0.222513,µm,Spine,13,2,1,100000003,610000007569,
0,µm,Spine,0,1,1,100000000,610000007572,
0,µm,Spine,0,1,1,100000000,610000007576,
0.248518,µm,Spine,5,2,1,100000003,610000007579,
0,µm,Spine,11,2,1,100000003,610000007581,
0,µm,Spine,3,1,1,100000002,610000007583,
0,µm,Spine,0,1,1,100000001,610000007588,
0,µm,Spine,0,1,1,100000001,610000007591,
0.304687,µm,Spine,9,2,1,100000001,610000007596,
0.308739,µm,Spine,0,1,1,100000000,610000007599,
0.215054,µm,Spine,5,3,1,100000003,610000007601,
0.303635,µm,Spine,1,1,1,100000000,610000007604,
0.265682,µm,Spine,1,2,1,100000002,610000007607,
0,µm,Spine,1,1,1,100000003,610000007610,
0.168848,µm,Spine,0,1,1,100000000,610000007613,
0,µm,Spine,0,1,1,100000000,610000007615,
0.225021,µm,Spine,4,2,1,100000001,610000007619,
0.356019,µm,Spine,11,4,1,100000000,610000007621,
0.40625,µm,Spine,4,1,1,100000002,610000007624,
0.373498,µm,Spine,5,3,1,100000003,610000007627,
0.304499,µm,Spine,1,1,1,100000003,610000007632,
0.205372,µm,Spine,1,1,1,100000003,610000007635,
0.227567,µm,Spine,8,3,1,100000003,610000007637,
0.416406,µm,Spine,4,1,1,100000003,610000007639,
0.311708,µm,Spine,1,1,1,100000003,610000007641,
0,µm,Spine,1,1,1,100000003,610000007645,
0.247077,µm,Spine,5,1,1,100000002,610000007649,
0,µm,Spine,1,1,1,100000003,610000007653,
0,µm,Spine,0,1,1,100000002,610000007656,
0.271221,µm,Spine,4,1,1,100000003,610000007661,
0,µm,Spine,0,1,1,100000001,610000007665,
0.337567,µm,Spine,7,3,1,100000001,610000007670,
0,µm,Spine,1,1,1,100000003,610000007673,
0,µm,Spine,7,3,1,100000003,610000007675,
0.369559,µm,Spine,2,1,1,100000003,610000007678,
0,µm,Spine,3,1,1,100000002,610000007684,
0,µm,Spine,0,1,1,100000000,610000007687,
0,µm,Spine,0,1,1,100000000,610000007691,
0,µm,Spine,0,1,1,100000001,610000007695,
0,µm,Spine,0,1,1,100000000,610000007697,
0,µm,Spine,13,4,1,100000001,610000007701,
0,µm,Spine,0,1,1,100000000,610000007704,
0.277844,µm,Spine,11,2,1,100000001,610000007707,
0.326133,µm,Spine,1,2,1,100000003,610000007712,
0,µm,Spine,1,1,1,100000003,610000007716,
0.227098,µm,Spine,14,4,1,100000001,610000007719,
0.283044,µm,Spine,18,4,1,100000003,610000007722,
0,µm,Spine,0,1,1,100000000,610000007726,
0,µm,Spine,1,1,1,100000000,610000007729,
0,µm,Spine,1,1,1,100000003,610000007733,
0,µm,Spine,0,1,1,100000000,610000007735,
0,µm,Spine,0,1,1,100000001,610000007737,
0,µm,Spine,0,1,1,100000001,610000007740,
0.294754,µm,Spine,1,1,1,100000000,610000007743,
0.335156,µm,Spine,1,1,1,100000003,610000007746,
0,µm,Spine,1,1,1,100000003,610000007750,
0.325,µm,Spine,1,1,1,100000003,610000007754,
0.330656,µm,Spine,16,4,1,100000001,610000007758,
0,µm,Spine,1,1,1,100000003,610000007761,
0,µm,Spine,1,1,1,100000003,610000007765,
0.326694,µm,Spine,5,3,1,100000003,610000007774,
0.255176,µm,Spine,2,1,1,100000000,610000007778,
0.38385,µm,Spine,13,4,1,100000001,610000007780,
0,µm,Spine,0,1,1,100000000,610000007782,
0,µm,Spine,3,2,1,100000001,610000007787,
0,µm,Spine,11,3,1,100000001,610000007792,
0,µm,Spine,1,1,1,100000003,610000007794,
0.367163,µm,Spine,5,3,1,100000003,610000007799,
0,µm,Spine,3,2,1,100000001,610000007802,
0,µm,Spine,1,1,1,100000003,610000007808,
0,µm,Spine,1,1,1,100000003,610000007812,
0,µm,Spine,0,1,1,100000000,610000007817,
0.431622,µm,Spine,0,1,1,100000000,610000007819,
0,µm,Spine,1,1,1,100000003,610000007822,
0,µm,Spine,1,2,1,100000002,610000007826,
0.40625,µm,Spine,1,1,1,100000003,610000007829,
0.348197,µm,Spine,3,2,1,100000003,610000007836,
0,µm,Spine,0,1,1,100000000,610000007848,
0,µm,Spine,0,1,1,100000001,610000007860,
0,µm,Spine,3,1,1,100000003,610000007869,
0,µm,Spine,0,1,1,100000000,610000007875,
0,µm,Spine,7,5,1,100000000,610000007954,
0,µm,Spine,13,7,1,100000000,610000007955,
0,µm,Spine,12,7,1,100000000,610000007956,
0,µm,Spine,8,4,1,100000000,610000007957,
0,µm,Spine,7,4,1,100000000,610000007958,
0,µm,Spine,7,4,1,100000000,610000007959,
0,µm,Spine,6,4,1,100000000,610000007960,
0,µm,Spine,5,5,1,100000000,610000007961,
0,µm,Spine,3,3,1,100000000,610000007962,
0,µm,Spine,3,3,1,100000000,610000007963,
0,µm,Spine,3,3,1,100000000,610000007964,
0,µm,Spine,1,2,1,100000000,610000007965,
0,µm,Spine,1,1,1,100000000,610000007966,
0,µm,Spine,1,1,1,100000000,610000007967,
0,µm,Spine,0,1,1,100000000,610000007969,
0,µm,Spine,4,4,1,100000000,610000007972,
0,µm,Spine,4,3,1,100000000,610000007973,
0,µm,Spine,0,1,1,100000000,610000007975,
0,µm,Spine,0,1,1,100000000,610000007976,
0,µm,Spine,0,1,1,100000000,610000007977,
0,µm,Spine,2,2,1,100000000,610000007978,
0,µm,Spine,2,2,1,100000000,610000007979,
0,µm,Spine,1,1,1,100000000,610000007980,
0,µm,Spine,1,1,1,100000000,610000007982,
0,µm,Spine,0,1,1,100000000,610000007983,
0,µm,Spine,0,1,1,100000000,610000007984,
0,µm,Spine,0,1,1,100000000,610000007985,
0,µm,Spine,0,1,1,100000000,610000007986,
0,µm,Spine,0,1,1,100000000,610000007990,
0,µm,Spine,20,4,1,100000001,610000007994,
0,µm,Spine,20,4,1,100000001,610000007995,
0,µm,Spine,19,5,1,100000001,610000007996,
0,µm,Spine,15,3,1,100000001,610000007997,
0,µm,Spine,16,4,1,100000001,610000007998,
0,µm,Spine,13,2,1,100000001,610000007999,
0,µm,Spine,13,2,1,100000001,610000008000,
0,µm,Spine,12,3,1,100000001,610000008001,
0,µm,Spine,11,3,1,100000001,610000008002,
0,µm,Spine,15,3,1,100000001,610000008003,
0,µm,Spine,11,3,1,100000001,610000008004,
0,µm,Spine,11,3,1,100000001,610000008005,
0,µm,Spine,8,2,1,100000001,610000008006,
0,µm,Spine,6,2,1,100000001,610000008007,
0,µm,Spine,7,3,1,100000001,610000008008,
0,µm,Spine,7,3,1,100000001,610000008009,
0,µm,Spine,7,4,1,100000001,610000008010,
0,µm,Spine,5,2,1,100000001,610000008011,
0,µm,Spine,4,3,1,100000001,610000008012,
0,µm,Spine,19,5,1,100000001,610000008013,
0,µm,Spine,17,4,1,100000001,610000008014,
0,µm,Spine,17,4,1,100000001,610000008015,
0,µm,Spine,14,3,1,100000001,610000008016,
0,µm,Spine,11,4,1,100000001,610000008017,
0,µm,Spine,14,4,1,100000001,610000008018,
0,µm,Spine,15,3,1,100000001,610000008019,
0,µm,Spine,15,3,1,100000001,610000008020,
0,µm,Spine,12,3,1,100000001,610000008021,
0,µm,Spine,18,5,1,100000001,610000008022,
0,µm,Spine,16,3,1,100000001,610000008023,
0,µm,Spine,16,3,1,100000001,610000008024,
0,µm,Spine,13,3,1,100000001,610000008025,
0,µm,Spine,11,4,1,100000001,610000008026,
0,µm,Spine,9,2,1,100000001,610000008027,
0,µm,Spine,7,2,1,100000001,610000008028,
0,µm,Spine,7,3,1,100000001,610000008029,
0,µm,Spine,7,3,1,100000001,610000008030,
0,µm,Spine,6,2,1,100000001,610000008031,
0,µm,Spine,5,2,1,100000001,610000008032,
0,µm,Spine,5,2,1,100000001,610000008033,
0,µm,Spine,6,2,1,100000001,610000008034,
0,µm,Spine,6,2,1,100000001,610000008035,
0,µm,Spine,6,2,1,100000001,610000008036,
0,µm,Spine,4,2,1,100000001,610000008037,
0,µm,Spine,4,2,1,100000001,610000008038,
0,µm,Spine,6,4,1,100000001,610000008039,
0,µm,Spine,5,4,1,100000001,610000008040,
0,µm,Spine,5,4,1,100000001,610000008041,
0,µm,Spine,4,2,1,100000001,610000008042,
0,µm,Spine,4,2,1,100000001,610000008043,
0,µm,Spine,4,2,1,100000001,610000008044,
0,µm,Spine,3,2,1,100000001,610000008045,
0,µm,Spine,3,2,1,100000001,610000008046,
0,µm,Spine,3,3,1,100000001,610000008047,
0,µm,Spine,0,1,1,100000001,610000008048,
0,µm,Spine,0,1,1,100000001,610000008053,
0,µm,Spine,1,1,1,100000001,610000008056,
0,µm,Spine,1,1,1,100000002,610000008058,
0,µm,Spine,1,1,1,100000002,610000008059,
0,µm,Spine,1,2,1,100000002,610000008060,
0,µm,Spine,8,4,1,100000002,610000008063,
0,µm,Spine,5,3,1,100000002,610000008064,
0,µm,Spine,6,3,1,100000002,610000008065,
0,µm,Spine,6,3,1,100000002,610000008066,
0,µm,Spine,5,2,1,100000002,610000008067,
0,µm,Spine,7,1,1,100000002,610000008068,
0,µm,Spine,5,1,1,100000002,610000008069,
0,µm,Spine,5,2,1,100000002,610000008070,
0,µm,Spine,4,1,1,100000002,610000008071,
0,µm,Spine,4,1,1,100000002,610000008072,
0,µm,Spine,4,1,1,100000002,610000008073,
0,µm,Spine,6,2,1,100000002,610000008074,
0,µm,Spine,1,1,1,100000002,610000008075,
0,µm,Spine,1,1,1,100000002,610000008076,
0,µm,Spine,1,2,1,100000002,610000008077,
0,µm,Spine,12,6,1,100000002,610000008079,
0,µm,Spine,11,4,1,100000002,610000008080,
0,µm,Spine,10,5,1,100000002,610000008081,
0,µm,Spine,10,5,1,100000002,610000008082,
0,µm,Spine,10,5,1,100000002,610000008083,
0,µm,Spine,10,5,1,100000002,610000008084,
0,µm,Spine,10,4,1,100000002,610000008085,
0,µm,Spine,7,4,1,100000002,610000008086,
0,µm,Spine,5,3,1,100000002,610000008087,
0,µm,Spine,5,2,1,100000002,610000008088,
0,µm,Spine,4,2,1,100000002,610000008089,
0,µm,Spine,1,2,1,100000002,610000008090,
0,µm,Spine,3,1,1,100000002,610000008091,
0,µm,Spine,3,1,1,100000002,610000008092,
0,µm,Spine,3,1,1,100000002,610000008093,
0,µm,Spine,2,3,1,100000002,610000008094,
0,µm,Spine,7,2,1,100000003,610000008096,
0,µm,Spine,19,4,1,100000003,610000008097,
0,µm,Spine,18,4,1,100000003,610000008098,
0,µm,Spine,16,3,1,100000003,610000008099,
0,µm,Spine,16,3,1,100000003,610000008100,
0,µm,Spine,15,2,1,100000003,610000008101,
0,µm,Spine,14,3,1,100000003,610000008102,
0,µm,Spine,13,2,1,100000003,610000008103,
0,µm,Spine,12,2,1,100000003,610000008104,
0,µm,Spine,12,3,1,100000003,610000008105,
0,µm,Spine,12,3,1,100000003,610000008106,
0,µm,Spine,12,3,1,100000003,610000008107,
0,µm,Spine,11,2,1,100000003,610000008108,
0,µm,Spine,12,1,1,100000003,610000008109,
0,µm,Spine,12,1,1,100000003,610000008110,
0,µm,Spine,12,2,1,100000003,610000008111,
0,µm,Spine,7,1,1,100000003,610000008112,
0,µm,Spine,6,1,1,100000003,610000008113,
0,µm,Spine,5,2,1,100000003,610000008114,
0,µm,Spine,5,2,1,100000003,610000008115,
0,µm,Spine,5,2,1,100000003,610000008116,
0,µm,Spine,5,2,1,100000003,610000008117,
0,µm,Spine,5,1,1,100000003,610000008118,
0,µm,Spine,1,1,1,100000003,610000008119,
0,µm,Spine,1,1,1,100000003,610000008120,
0,µm,Spine,1,1,1,100000003,610000008121,
0,µm,Spine,1,1,1,100000003,610000008122,
0,µm,Spine,0,1,1,100000003,610000008123,
0,µm,Spine,1,1,1,100000003,610000008128,
0,µm,Spine,1,2,1,100000003,610000008129,
0,µm,Spine,1,1,1,100000003,610000008130,
0,µm,Spine,1,1,1,100000003,610000008131,
0,µm,Spine,14,4,1,100000003,610000008132,
0,µm,Spine,15,3,1,100000003,610000008133,
0,µm,Spine,15,4,1,100000003,610000008134,
0,µm,Spine,13,3,1,100000003,610000008135,
0,µm,Spine,13,2,1,100000003,610000008136,
0,µm,Spine,13,2,1,100000003,610000008137,
0,µm,Spine,11,3,1,100000003,610000008138,
0,µm,Spine,11,3,1,100000003,610000008139,
0,µm,Spine,10,3,1,100000003,610000008140,
0,µm,Spine,8,3,1,100000003,610000008141,
0,µm,Spine,8,3,1,100000003,610000008142,
0,µm,Spine,8,3,1,100000003,610000008143,
0,µm,Spine,7,4,1,100000003,610000008144,
0,µm,Spine,5,3,1,100000003,610000008145,
0,µm,Spine,5,3,1,100000003,610000008146,
0,µm,Spine,5,3,1,100000003,610000008147,
0,µm,Spine,3,3,1,100000003,610000008148,
0,µm,Spine,3,3,1,100000003,610000008149,
0,µm,Spine,4,1,1,100000003,610000008150,
0,µm,Spine,4,1,1,100000003,610000008151,
0,µm,Spine,3,1,1,100000003,610000008152,
0,µm,Spine,1,1,1,100000003,610000008153,
0,µm,Spine,1,1,1,100000003,610000008154,
0,µm,Spine,1,1,1,100000003,610000008155,
0,µm,Spine,0,1,1,100000003,610000008156,
0,µm,Spine,7,3,1,100000003,610000008158,
0,µm,Spine,8,3,1,100000003,610000008159,
0,µm,Spine,2,2,1,100000003,610000008160,
0,µm,Spine,1,1,1,100000003,610000008161,
0,µm,Spine,0,1,1,100000003,610000008162,
0,µm,Spine,0,1,1,100000003,610000008163,
