
Spine Center Number of Voxel Ch=4 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
6,,Spine,4,0,Image 1,1,1,100000001,610000007440,
4,,Spine,4,0,Image 1,1,1,100000000,610000007443,
3,,Spine,4,16,Image 1,3,1,100000001,610000007445,
3,,Spine,4,4,Image 1,2,1,100000001,610000007447,
4,,Spine,4,11,Image 1,4,1,100000002,610000007452,
3,,Spine,4,17,Image 1,4,1,100000001,610000007455,
3,,Spine,4,16,Image 1,3,1,100000003,610000007457,
3,,Spine,4,9,Image 1,5,1,100000002,610000007459,
3,,Spine,4,7,Image 1,4,1,100000000,610000007461,
4,,Spine,4,15,Image 1,3,1,100000001,610000007464,
3,,Spine,4,5,Image 1,4,1,100000002,610000007466,
3,,Spine,4,6,Image 1,2,1,100000003,610000007469,
3,,Spine,4,4,Image 1,1,1,100000002,610000007472,
3,,Spine,4,8,Image 1,3,1,100000003,610000007474,
3,,Spine,4,9,Image 1,5,1,100000002,610000007476,
4,,Spine,4,0,Image 1,1,1,100000001,610000007482,
3,,Spine,4,4,Image 1,1,1,100000003,610000007486,
3,,Spine,4,4,Image 1,2,1,100000002,610000007489,
6,,Spine,4,2,Image 1,1,1,100000003,610000007494,
4,,Spine,4,1,Image 1,1,1,100000003,610000007497,
6,,Spine,4,0,Image 1,1,1,100000000,610000007503,
3,,Spine,4,0,Image 1,1,1,100000000,610000007506,
3,,Spine,4,5,Image 1,2,1,100000002,610000007508,
5,,Spine,4,0,Image 1,1,1,100000000,610000007512,
3,,Spine,4,16,Image 1,3,1,100000001,610000007515,
3,,Spine,4,1,Image 1,2,1,100000003,610000007517,
7,,Spine,4,1,Image 1,1,1,100000003,610000007524,
4,,Spine,4,3,Image 1,2,1,100000001,610000007528,
3,,Spine,4,9,Image 1,4,1,100000002,610000007530,
4,,Spine,4,3,Image 1,3,1,100000000,610000007535,
3,,Spine,4,7,Image 1,1,1,100000003,610000007537,
2,,Spine,4,4,Image 1,2,1,100000002,610000007543,
3,,Spine,4,0,Image 1,1,1,100000000,610000007546,
3,,Spine,4,6,Image 1,2,1,100000001,610000007549,
5,,Spine,4,1,Image 1,1,1,100000003,610000007553,
5,,Spine,4,4,Image 1,1,1,100000002,610000007559,
3,,Spine,4,0,Image 1,1,1,100000001,610000007562,
4,,Spine,4,13,Image 1,8,1,100000000,610000007565,
4,,Spine,4,13,Image 1,2,1,100000003,610000007569,
3,,Spine,4,0,Image 1,1,1,100000000,610000007572,
3,,Spine,4,0,Image 1,1,1,100000000,610000007576,
4,,Spine,4,5,Image 1,2,1,100000003,610000007579,
3,,Spine,4,11,Image 1,2,1,100000003,610000007581,
1,,Spine,4,4,Image 1,2,1,100000002,610000007583,
4,,Spine,4,0,Image 1,1,1,100000001,610000007588,
3,,Spine,4,0,Image 1,1,1,100000001,610000007591,
3,,Spine,4,9,Image 1,2,1,100000001,610000007596,
4,,Spine,4,0,Image 1,1,1,100000000,610000007599,
3,,Spine,4,5,Image 1,3,1,100000003,610000007601,
3,,Spine,4,1,Image 1,1,1,100000000,610000007604,
4,,Spine,4,1,Image 1,2,1,100000002,610000007607,
3,,Spine,4,1,Image 1,1,1,100000003,610000007610,
3,,Spine,4,0,Image 1,1,1,100000000,610000007613,
2,,Spine,4,0,Image 1,1,1,100000000,610000007615,
5,,Spine,4,4,Image 1,2,1,100000001,610000007619,
3,,Spine,4,11,Image 1,4,1,100000000,610000007621,
4,,Spine,4,4,Image 1,1,1,100000002,610000007624,
3,,Spine,4,5,Image 1,3,1,100000003,610000007627,
4,,Spine,4,1,Image 1,1,1,100000003,610000007632,
4,,Spine,4,1,Image 1,1,1,100000003,610000007635,
3,,Spine,4,8,Image 1,3,1,100000003,610000007637,
3,,Spine,4,4,Image 1,1,1,100000003,610000007639,
3,,Spine,4,1,Image 1,1,1,100000003,610000007641,
4,,Spine,4,1,Image 1,1,1,100000003,610000007645,
3,,Spine,4,5,Image 1,1,1,100000002,610000007649,
2,,Spine,4,1,Image 1,1,1,100000003,610000007653,
3,,Spine,4,0,Image 1,1,1,100000002,610000007656,
3,,Spine,4,4,Image 1,1,1,100000003,610000007661,
3,,Spine,4,0,Image 1,1,1,100000001,610000007665,
3,,Spine,4,7,Image 1,3,1,100000001,610000007670,
3,,Spine,4,1,Image 1,1,1,100000003,610000007673,
3,,Spine,4,7,Image 1,3,1,100000003,610000007675,
4,,Spine,4,2,Image 1,1,1,100000003,610000007678,
3,,Spine,4,4,Image 1,2,1,100000002,610000007684,
3,,Spine,4,0,Image 1,1,1,100000000,610000007687,
3,,Spine,4,0,Image 1,1,1,100000000,610000007691,
2,,Spine,4,0,Image 1,1,1,100000001,610000007695,
2,,Spine,4,0,Image 1,1,1,100000000,610000007697,
3,,Spine,4,13,Image 1,4,1,100000001,610000007701,
3,,Spine,4,0,Image 1,1,1,100000000,610000007704,
3,,Spine,4,11,Image 1,2,1,100000001,610000007707,
4,,Spine,4,1,Image 1,2,1,100000003,610000007712,
3,,Spine,4,1,Image 1,1,1,100000003,610000007716,
3,,Spine,4,14,Image 1,4,1,100000001,610000007719,
3,,Spine,4,18,Image 1,4,1,100000003,610000007722,
2,,Spine,4,0,Image 1,1,1,100000000,610000007726,
4,,Spine,4,1,Image 1,1,1,100000000,610000007729,
3,,Spine,4,1,Image 1,1,1,100000003,610000007733,
2,,Spine,4,0,Image 1,1,1,100000000,610000007735,
2,,Spine,4,0,Image 1,1,1,100000001,610000007737,
3,,Spine,4,0,Image 1,1,1,100000001,610000007740,
4,,Spine,4,1,Image 1,1,1,100000000,610000007743,
4,,Spine,4,1,Image 1,1,1,100000003,610000007746,
2,,Spine,4,1,Image 1,1,1,100000003,610000007750,
4,,Spine,4,1,Image 1,1,1,100000003,610000007754,
3,,Spine,4,16,Image 1,4,1,100000001,610000007758,
3,,Spine,4,1,Image 1,1,1,100000003,610000007761,
3,,Spine,4,1,Image 1,1,1,100000003,610000007765,
4,,Spine,4,5,Image 1,3,1,100000003,610000007774,
3,,Spine,4,2,Image 1,1,1,100000000,610000007778,
3,,Spine,4,13,Image 1,4,1,100000001,610000007780,
3,,Spine,4,0,Image 1,1,1,100000000,610000007782,
3,,Spine,4,3,Image 1,2,1,100000001,610000007787,
3,,Spine,4,11,Image 1,3,1,100000001,610000007792,
3,,Spine,4,1,Image 1,1,1,100000003,610000007794,
4,,Spine,4,5,Image 1,3,1,100000003,610000007799,
3,,Spine,4,3,Image 1,2,1,100000001,610000007802,
4,,Spine,4,1,Image 1,1,1,100000003,610000007808,
2,,Spine,4,1,Image 1,1,1,100000003,610000007812,
2,,Spine,4,0,Image 1,1,1,100000000,610000007817,
3,,Spine,4,0,Image 1,1,1,100000000,610000007819,
3,,Spine,4,1,Image 1,1,1,100000003,610000007822,
3,,Spine,4,1,Image 1,2,1,100000002,610000007826,
3,,Spine,4,1,Image 1,1,1,100000003,610000007829,
4,,Spine,4,3,Image 1,2,1,100000003,610000007836,
2,,Spine,4,0,Image 1,1,1,100000000,610000007848,
2,,Spine,4,0,Image 1,1,1,100000001,610000007860,
3,,Spine,4,3,Image 1,1,1,100000003,610000007869,
2,,Spine,4,0,Image 1,1,1,100000000,610000007875,
2,,Spine,4,7,Image 1,5,1,100000000,610000007954,
2,,Spine,4,13,Image 1,7,1,100000000,610000007955,
2,,Spine,4,12,Image 1,7,1,100000000,610000007956,
2,,Spine,4,8,Image 1,4,1,100000000,610000007957,
2,,Spine,4,7,Image 1,4,1,100000000,610000007958,
2,,Spine,4,7,Image 1,4,1,100000000,610000007959,
2,,Spine,4,6,Image 1,4,1,100000000,610000007960,
2,,Spine,4,5,Image 1,5,1,100000000,610000007961,
2,,Spine,4,3,Image 1,3,1,100000000,610000007962,
2,,Spine,4,3,Image 1,3,1,100000000,610000007963,
2,,Spine,4,3,Image 1,3,1,100000000,610000007964,
2,,Spine,4,1,Image 1,2,1,100000000,610000007965,
2,,Spine,4,1,Image 1,1,1,100000000,610000007966,
2,,Spine,4,1,Image 1,1,1,100000000,610000007967,
2,,Spine,4,0,Image 1,1,1,100000000,610000007969,
2,,Spine,4,4,Image 1,4,1,100000000,610000007972,
2,,Spine,4,4,Image 1,3,1,100000000,610000007973,
2,,Spine,4,0,Image 1,1,1,100000000,610000007975,
2,,Spine,4,0,Image 1,1,1,100000000,610000007976,
2,,Spine,4,0,Image 1,1,1,100000000,610000007977,
2,,Spine,4,2,Image 1,2,1,100000000,610000007978,
2,,Spine,4,2,Image 1,2,1,100000000,610000007979,
2,,Spine,4,1,Image 1,1,1,100000000,610000007980,
2,,Spine,4,1,Image 1,1,1,100000000,610000007982,
2,,Spine,4,0,Image 1,1,1,100000000,610000007983,
2,,Spine,4,0,Image 1,1,1,100000000,610000007984,
2,,Spine,4,0,Image 1,1,1,100000000,610000007985,
2,,Spine,4,0,Image 1,1,1,100000000,610000007986,
2,,Spine,4,0,Image 1,1,1,100000000,610000007990,
2,,Spine,4,20,Image 1,4,1,100000001,610000007994,
2,,Spine,4,20,Image 1,4,1,100000001,610000007995,
2,,Spine,4,19,Image 1,5,1,100000001,610000007996,
2,,Spine,4,15,Image 1,3,1,100000001,610000007997,
2,,Spine,4,16,Image 1,4,1,100000001,610000007998,
2,,Spine,4,13,Image 1,2,1,100000001,610000007999,
2,,Spine,4,13,Image 1,2,1,100000001,610000008000,
2,,Spine,4,12,Image 1,3,1,100000001,610000008001,
2,,Spine,4,11,Image 1,3,1,100000001,610000008002,
2,,Spine,4,15,Image 1,3,1,100000001,610000008003,
2,,Spine,4,11,Image 1,3,1,100000001,610000008004,
2,,Spine,4,11,Image 1,3,1,100000001,610000008005,
2,,Spine,4,8,Image 1,2,1,100000001,610000008006,
2,,Spine,4,6,Image 1,2,1,100000001,610000008007,
2,,Spine,4,7,Image 1,3,1,100000001,610000008008,
2,,Spine,4,7,Image 1,3,1,100000001,610000008009,
2,,Spine,4,7,Image 1,4,1,100000001,610000008010,
2,,Spine,4,5,Image 1,2,1,100000001,610000008011,
2,,Spine,4,4,Image 1,3,1,100000001,610000008012,
2,,Spine,4,19,Image 1,5,1,100000001,610000008013,
2,,Spine,4,17,Image 1,4,1,100000001,610000008014,
2,,Spine,4,17,Image 1,4,1,100000001,610000008015,
2,,Spine,4,14,Image 1,3,1,100000001,610000008016,
2,,Spine,4,11,Image 1,4,1,100000001,610000008017,
2,,Spine,4,14,Image 1,4,1,100000001,610000008018,
2,,Spine,4,15,Image 1,3,1,100000001,610000008019,
2,,Spine,4,15,Image 1,3,1,100000001,610000008020,
2,,Spine,4,12,Image 1,3,1,100000001,610000008021,
2,,Spine,4,18,Image 1,5,1,100000001,610000008022,
2,,Spine,4,16,Image 1,3,1,100000001,610000008023,
2,,Spine,4,16,Image 1,3,1,100000001,610000008024,
2,,Spine,4,13,Image 1,3,1,100000001,610000008025,
1,,Spine,4,11,Image 1,4,1,100000001,610000008026,
2,,Spine,4,9,Image 1,2,1,100000001,610000008027,
2,,Spine,4,7,Image 1,2,1,100000001,610000008028,
2,,Spine,4,7,Image 1,3,1,100000001,610000008029,
2,,Spine,4,7,Image 1,3,1,100000001,610000008030,
2,,Spine,4,6,Image 1,2,1,100000001,610000008031,
2,,Spine,4,5,Image 1,2,1,100000001,610000008032,
2,,Spine,4,5,Image 1,2,1,100000001,610000008033,
1,,Spine,4,6,Image 1,2,1,100000001,610000008034,
1,,Spine,4,6,Image 1,2,1,100000001,610000008035,
1,,Spine,4,6,Image 1,2,1,100000001,610000008036,
2,,Spine,4,4,Image 1,2,1,100000001,610000008037,
2,,Spine,4,4,Image 1,2,1,100000001,610000008038,
2,,Spine,4,6,Image 1,4,1,100000001,610000008039,
2,,Spine,4,5,Image 1,4,1,100000001,610000008040,
2,,Spine,4,5,Image 1,4,1,100000001,610000008041,
2,,Spine,4,4,Image 1,2,1,100000001,610000008042,
2,,Spine,4,4,Image 1,2,1,100000001,610000008043,
2,,Spine,4,4,Image 1,2,1,100000001,610000008044,
2,,Spine,4,3,Image 1,2,1,100000001,610000008045,
2,,Spine,4,3,Image 1,2,1,100000001,610000008046,
2,,Spine,4,3,Image 1,3,1,100000001,610000008047,
2,,Spine,4,0,Image 1,1,1,100000001,610000008048,
2,,Spine,4,0,Image 1,1,1,100000001,610000008053,
2,,Spine,4,1,Image 1,1,1,100000001,610000008056,
2,,Spine,4,1,Image 1,1,1,100000002,610000008058,
2,,Spine,4,1,Image 1,1,1,100000002,610000008059,
2,,Spine,4,1,Image 1,2,1,100000002,610000008060,
2,,Spine,4,8,Image 1,4,1,100000002,610000008063,
2,,Spine,4,5,Image 1,3,1,100000002,610000008064,
2,,Spine,4,6,Image 1,3,1,100000002,610000008065,
2,,Spine,4,6,Image 1,3,1,100000002,610000008066,
2,,Spine,4,5,Image 1,2,1,100000002,610000008067,
2,,Spine,4,7,Image 1,1,1,100000002,610000008068,
2,,Spine,4,5,Image 1,1,1,100000002,610000008069,
2,,Spine,4,5,Image 1,2,1,100000002,610000008070,
2,,Spine,4,4,Image 1,1,1,100000002,610000008071,
2,,Spine,4,4,Image 1,1,1,100000002,610000008072,
2,,Spine,4,4,Image 1,1,1,100000002,610000008073,
2,,Spine,4,6,Image 1,2,1,100000002,610000008074,
2,,Spine,4,1,Image 1,1,1,100000002,610000008075,
2,,Spine,4,1,Image 1,1,1,100000002,610000008076,
2,,Spine,4,1,Image 1,2,1,100000002,610000008077,
2,,Spine,4,12,Image 1,6,1,100000002,610000008079,
2,,Spine,4,11,Image 1,4,1,100000002,610000008080,
2,,Spine,4,10,Image 1,5,1,100000002,610000008081,
2,,Spine,4,10,Image 1,5,1,100000002,610000008082,
2,,Spine,4,10,Image 1,5,1,100000002,610000008083,
2,,Spine,4,10,Image 1,5,1,100000002,610000008084,
2,,Spine,4,10,Image 1,4,1,100000002,610000008085,
2,,Spine,4,7,Image 1,4,1,100000002,610000008086,
2,,Spine,4,5,Image 1,3,1,100000002,610000008087,
2,,Spine,4,5,Image 1,2,1,100000002,610000008088,
2,,Spine,4,4,Image 1,2,1,100000002,610000008089,
2,,Spine,4,1,Image 1,2,1,100000002,610000008090,
2,,Spine,4,3,Image 1,1,1,100000002,610000008091,
2,,Spine,4,3,Image 1,1,1,100000002,610000008092,
2,,Spine,4,3,Image 1,1,1,100000002,610000008093,
2,,Spine,4,2,Image 1,3,1,100000002,610000008094,
2,,Spine,4,7,Image 1,2,1,100000003,610000008096,
2,,Spine,4,19,Image 1,4,1,100000003,610000008097,
2,,Spine,4,18,Image 1,4,1,100000003,610000008098,
2,,Spine,4,16,Image 1,3,1,100000003,610000008099,
2,,Spine,4,16,Image 1,3,1,100000003,610000008100,
2,,Spine,4,15,Image 1,2,1,100000003,610000008101,
2,,Spine,4,14,Image 1,3,1,100000003,610000008102,
2,,Spine,4,13,Image 1,2,1,100000003,610000008103,
2,,Spine,4,12,Image 1,2,1,100000003,610000008104,
2,,Spine,4,12,Image 1,3,1,100000003,610000008105,
2,,Spine,4,12,Image 1,3,1,100000003,610000008106,
2,,Spine,4,12,Image 1,3,1,100000003,610000008107,
2,,Spine,4,11,Image 1,2,1,100000003,610000008108,
2,,Spine,4,12,Image 1,1,1,100000003,610000008109,
2,,Spine,4,12,Image 1,1,1,100000003,610000008110,
1,,Spine,4,12,Image 1,2,1,100000003,610000008111,
2,,Spine,4,7,Image 1,1,1,100000003,610000008112,
2,,Spine,4,6,Image 1,1,1,100000003,610000008113,
2,,Spine,4,5,Image 1,2,1,100000003,610000008114,
2,,Spine,4,5,Image 1,2,1,100000003,610000008115,
2,,Spine,4,5,Image 1,2,1,100000003,610000008116,
2,,Spine,4,5,Image 1,2,1,100000003,610000008117,
2,,Spine,4,5,Image 1,1,1,100000003,610000008118,
2,,Spine,4,1,Image 1,1,1,100000003,610000008119,
2,,Spine,4,1,Image 1,1,1,100000003,610000008120,
2,,Spine,4,1,Image 1,1,1,100000003,610000008121,
2,,Spine,4,1,Image 1,1,1,100000003,610000008122,
2,,Spine,4,0,Image 1,1,1,100000003,610000008123,
2,,Spine,4,1,Image 1,1,1,100000003,610000008128,
2,,Spine,4,1,Image 1,2,1,100000003,610000008129,
2,,Spine,4,1,Image 1,1,1,100000003,610000008130,
2,,Spine,4,1,Image 1,1,1,100000003,610000008131,
2,,Spine,4,14,Image 1,4,1,100000003,610000008132,
2,,Spine,4,15,Image 1,3,1,100000003,610000008133,
2,,Spine,4,15,Image 1,4,1,100000003,610000008134,
2,,Spine,4,13,Image 1,3,1,100000003,610000008135,
2,,Spine,4,13,Image 1,2,1,100000003,610000008136,
2,,Spine,4,13,Image 1,2,1,100000003,610000008137,
2,,Spine,4,11,Image 1,3,1,100000003,610000008138,
2,,Spine,4,11,Image 1,3,1,100000003,610000008139,
2,,Spine,4,10,Image 1,3,1,100000003,610000008140,
2,,Spine,4,8,Image 1,3,1,100000003,610000008141,
2,,Spine,4,8,Image 1,3,1,100000003,610000008142,
2,,Spine,4,8,Image 1,3,1,100000003,610000008143,
2,,Spine,4,7,Image 1,4,1,100000003,610000008144,
2,,Spine,4,5,Image 1,3,1,100000003,610000008145,
2,,Spine,4,5,Image 1,3,1,100000003,610000008146,
2,,Spine,4,5,Image 1,3,1,100000003,610000008147,
2,,Spine,4,3,Image 1,3,1,100000003,610000008148,
2,,Spine,4,3,Image 1,3,1,100000003,610000008149,
2,,Spine,4,4,Image 1,1,1,100000003,610000008150,
2,,Spine,4,4,Image 1,1,1,100000003,610000008151,
2,,Spine,4,3,Image 1,1,1,100000003,610000008152,
2,,Spine,4,1,Image 1,1,1,100000003,610000008153,
2,,Spine,4,1,Image 1,1,1,100000003,610000008154,
2,,Spine,4,1,Image 1,1,1,100000003,610000008155,
2,,Spine,4,0,Image 1,1,1,100000003,610000008156,
2,,Spine,4,7,Image 1,3,1,100000003,610000008158,
2,,Spine,4,8,Image 1,3,1,100000003,610000008159,
2,,Spine,4,2,Image 1,2,1,100000003,610000008160,
2,,Spine,4,1,Image 1,1,1,100000003,610000008161,
2,,Spine,4,0,Image 1,1,1,100000003,610000008162,
2,,Spine,4,0,Image 1,1,1,100000003,610000008163,
