
Spine Terminal Pt Position Z
 ==================== 
Spine Terminal Pt Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1462.96,µm,Spine,Spine Terminal Pt Position,13,3,1,100000001,610000007432,
1465.37,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000007435,
1463.85,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000007440,
1465.21,µm,Spine,Spine Terminal Pt Position,0,1,1,100000000,610000007443,
1463.35,µm,Spine,Spine Terminal Pt Position,16,3,1,100000001,610000007445,
1463.95,µm,Spine,Spine Terminal Pt Position,4,2,1,100000001,610000007447,
1466.65,µm,Spine,Spine Terminal Pt Position,11,4,1,100000002,610000007452,
1465.76,µm,Spine,Spine Terminal Pt Position,17,4,1,100000001,610000007455,
1462.55,µm,Spine,Spine Terminal Pt Position,16,3,1,100000003,610000007457,
1463.35,µm,Spine,Spine Terminal Pt Position,9,5,1,100000002,610000007459,
1463.55,µm,Spine,Spine Terminal Pt Position,7,4,1,100000000,610000007461,
1464.45,µm,Spine,Spine Terminal Pt Position,15,3,1,100000001,610000007464,
1465.15,µm,Spine,Spine Terminal Pt Position,5,4,1,100000002,610000007466,
1463.75,µm,Spine,Spine Terminal Pt Position,6,2,1,100000003,610000007469,
1462.65,µm,Spine,Spine Terminal Pt Position,4,1,1,100000002,610000007472,
1463.75,µm,Spine,Spine Terminal Pt Position,8,3,1,100000003,610000007474,
1464.75,µm,Spine,Spine Terminal Pt Position,9,5,1,100000002,610000007476,
1464.25,µm,Spine,Spine Terminal Pt Position,,,1,,610000007480,
1465.65,µm,Spine,Spine Terminal Pt Position,4,1,1,100000003,610000007486,
1462.65,µm,Spine,Spine Terminal Pt Position,4,2,1,100000002,610000007489,
1464.95,µm,Spine,Spine Terminal Pt Position,2,1,1,100000003,610000007494,
1462.55,µm,Spine,Spine Terminal Pt Position,1,1,1,100000003,610000007497,
1464.45,µm,Spine,Spine Terminal Pt Position,0,1,1,100000000,610000007503,
1464.95,µm,Spine,Spine Terminal Pt Position,,,1,,610000007505,
1465.95,µm,Spine,Spine Terminal Pt Position,5,2,1,100000002,610000007508,
1463.25,µm,Spine,Spine Terminal Pt Position,16,3,1,100000001,610000007515,
1463.25,µm,Spine,Spine Terminal Pt Position,1,2,1,100000003,610000007517,
1462.65,µm,Spine,Spine Terminal Pt Position,,,1,,610000007519,
1465.29,µm,Spine,Spine Terminal Pt Position,3,2,1,100000001,610000007528,
1464.73,µm,Spine,Spine Terminal Pt Position,9,4,1,100000002,610000007530,
1464.75,µm,Spine,Spine Terminal Pt Position,3,3,1,100000000,610000007535,
1464.38,µm,Spine,Spine Terminal Pt Position,7,1,1,100000003,610000007537,
1466.55,µm,Spine,Spine Terminal Pt Position,6,2,1,100000001,610000007549,
1462.25,µm,Spine,Spine Terminal Pt Position,1,1,1,100000003,610000007553,
1462.65,µm,Spine,Spine Terminal Pt Position,4,1,1,100000002,610000007559,
1464.85,µm,Spine,Spine Terminal Pt Position,,,1,,610000007561,
1462.45,µm,Spine,Spine Terminal Pt Position,13,8,1,100000000,610000007565,
1466.05,µm,Spine,Spine Terminal Pt Position,13,2,1,100000003,610000007569,
1464.75,µm,Spine,Spine Terminal Pt Position,,,1,,610000007571,
1464.85,µm,Spine,Spine Terminal Pt Position,,,1,,610000007575,
1463.45,µm,Spine,Spine Terminal Pt Position,5,2,1,100000003,610000007579,
1463.75,µm,Spine,Spine Terminal Pt Position,11,2,1,100000003,610000007581,
1464.15,µm,Spine,Spine Terminal Pt Position,,,1,,610000007586,
1463.62,µm,Spine,Spine Terminal Pt Position,,,1,,610000007590,
1466.19,µm,Spine,Spine Terminal Pt Position,9,2,1,100000001,610000007596,
1463.75,µm,Spine,Spine Terminal Pt Position,5,3,1,100000003,610000007601,
1463.45,µm,Spine,Spine Terminal Pt Position,1,1,1,100000000,610000007604,
1462.75,µm,Spine,Spine Terminal Pt Position,1,2,1,100000002,610000007607,
1463.15,µm,Spine,Spine Terminal Pt Position,4,2,1,100000001,610000007619,
1464.55,µm,Spine,Spine Terminal Pt Position,11,4,1,100000000,610000007621,
1462.45,µm,Spine,Spine Terminal Pt Position,4,1,1,100000002,610000007624,
1466.44,µm,Spine,Spine Terminal Pt Position,5,3,1,100000003,610000007627,
1462.58,µm,Spine,Spine Terminal Pt Position,,,1,,610000007630,
1462.65,µm,Spine,Spine Terminal Pt Position,1,1,1,100000003,610000007635,
1465.95,µm,Spine,Spine Terminal Pt Position,8,3,1,100000003,610000007637,
1463.65,µm,Spine,Spine Terminal Pt Position,4,1,1,100000003,610000007639,
1462.62,µm,Spine,Spine Terminal Pt Position,1,1,1,100000003,610000007641,
1464.75,µm,Spine,Spine Terminal Pt Position,5,1,1,100000002,610000007649,
1466.25,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000007656,
1465.85,µm,Spine,Spine Terminal Pt Position,4,1,1,100000003,610000007661,
1462.56,µm,Spine,Spine Terminal Pt Position,7,3,1,100000001,610000007670,
1464.65,µm,Spine,Spine Terminal Pt Position,7,3,1,100000003,610000007675,
1464.95,µm,Spine,Spine Terminal Pt Position,2,1,1,100000003,610000007678,
1465.35,µm,Spine,Spine Terminal Pt Position,,,1,,610000007683,
1463.95,µm,Spine,Spine Terminal Pt Position,13,4,1,100000001,610000007701,
1463.95,µm,Spine,Spine Terminal Pt Position,0,1,1,100000000,610000007704,
1463.35,µm,Spine,Spine Terminal Pt Position,11,2,1,100000001,610000007707,
1463.85,µm,Spine,Spine Terminal Pt Position,1,2,1,100000003,610000007712,
1466.25,µm,Spine,Spine Terminal Pt Position,14,4,1,100000001,610000007719,
1462.55,µm,Spine,Spine Terminal Pt Position,18,4,1,100000003,610000007722,
1466.35,µm,Spine,Spine Terminal Pt Position,1,1,1,100000000,610000007729,
1464.25,µm,Spine,Spine Terminal Pt Position,,,1,,610000007739,
1463.15,µm,Spine,Spine Terminal Pt Position,1,1,1,100000000,610000007743,
1462.19,µm,Spine,Spine Terminal Pt Position,1,1,1,100000003,610000007746,
1462.25,µm,Spine,Spine Terminal Pt Position,1,1,1,100000003,610000007754,
1464.85,µm,Spine,Spine Terminal Pt Position,16,4,1,100000001,610000007758,
1462.65,µm,Spine,Spine Terminal Pt Position,1,1,1,100000003,610000007765,
1465.45,µm,Spine,Spine Terminal Pt Position,5,3,1,100000003,610000007774,
1463.05,µm,Spine,Spine Terminal Pt Position,2,1,1,100000000,610000007778,
1463.95,µm,Spine,Spine Terminal Pt Position,13,4,1,100000001,610000007780,
1464.45,µm,Spine,Spine Terminal Pt Position,0,1,1,100000000,610000007782,
1465.16,µm,Spine,Spine Terminal Pt Position,3,2,1,100000001,610000007787,
1464.25,µm,Spine,Spine Terminal Pt Position,11,3,1,100000001,610000007792,
1462.35,µm,Spine,Spine Terminal Pt Position,1,1,1,100000003,610000007794,
1465.65,µm,Spine,Spine Terminal Pt Position,5,3,1,100000003,610000007799,
1464.78,µm,Spine,Spine Terminal Pt Position,3,2,1,100000001,610000007802,
1464.35,µm,Spine,Spine Terminal Pt Position,0,1,1,100000000,610000007819,
1462.35,µm,Spine,Spine Terminal Pt Position,1,1,1,100000003,610000007822,
1462.86,µm,Spine,Spine Terminal Pt Position,1,2,1,100000002,610000007826,
1462.25,µm,Spine,Spine Terminal Pt Position,1,1,1,100000003,610000007829,
1464.35,µm,Spine,Spine Terminal Pt Position,3,2,1,100000003,610000007836,
1465.05,µm,Spine,Spine Terminal Pt Position,3,1,1,100000003,610000007869,
1465.35,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008167,
1463.45,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000008167,
1466.42,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000008167,
1463.35,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000008168,
1463.75,µm,Spine,Spine Terminal Pt Position,6,4,1,,610000008168,
1466.34,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000008169,
1463.95,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000008169,
1463.69,µm,Spine,Spine Terminal Pt Position,5,4,1,,610000008169,
1462.45,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000008170,
1464.65,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000008170,
1466.45,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000008170,
1463.71,µm,Spine,Spine Terminal Pt Position,5,4,1,,610000008170,
1466.75,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000008171,
1464.75,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000008171,
1463.43,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000008171,
1466.25,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000008172,
1465.25,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000008172,
1463.67,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000008172,
1463.45,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000008172,
1463.45,µm,Spine,Spine Terminal Pt Position,13,7,1,,610000008173,
1463.79,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000008173,
1466.25,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000008173,
1463.45,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000008173,
1464.98,µm,Spine,Spine Terminal Pt Position,12,7,1,,610000008174,
1463.15,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000008174,
1463.9,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000008174,
1463.45,µm,Spine,Spine Terminal Pt Position,7,1,1,,610000008174,
1463.28,µm,Spine,Spine Terminal Pt Position,8,4,1,,610000008175,
1463.25,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000008175,
1463.85,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000008175,
1464.65,µm,Spine,Spine Terminal Pt Position,5,1,1,,610000008175,
1462.97,µm,Spine,Spine Terminal Pt Position,7,4,1,,610000008176,
1464.65,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000008176,
1466.15,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000008176,
1463.65,µm,Spine,Spine Terminal Pt Position,5,1,1,,610000008176,
1463.35,µm,Spine,Spine Terminal Pt Position,7,4,1,,610000008177,
1463.35,µm,Spine,Spine Terminal Pt Position,19,5,1,,610000008177,
1464.67,µm,Spine,Spine Terminal Pt Position,4,1,1,,610000008177,
1463.35,µm,Spine,Spine Terminal Pt Position,6,1,1,,610000008177,
1463.9,µm,Spine,Spine Terminal Pt Position,6,4,1,,610000008178,
1464.75,µm,Spine,Spine Terminal Pt Position,17,4,1,,610000008178,
1464.85,µm,Spine,Spine Terminal Pt Position,4,1,1,,610000008178,
1462.86,µm,Spine,Spine Terminal Pt Position,19,4,1,,610000008178,
1464.25,µm,Spine,Spine Terminal Pt Position,5,5,1,,610000008179,
1465.6,µm,Spine,Spine Terminal Pt Position,17,4,1,,610000008179,
1464.9,µm,Spine,Spine Terminal Pt Position,4,1,1,,610000008179,
1462.75,µm,Spine,Spine Terminal Pt Position,18,4,1,,610000008179,
1466.15,µm,Spine,Spine Terminal Pt Position,7,5,1,,610000008180,
1462.75,µm,Spine,Spine Terminal Pt Position,16,3,1,,610000008180,
1465.65,µm,Spine,Spine Terminal Pt Position,14,3,1,,610000008180,
1464.98,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000008180,
1463.65,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000008181,
1466.03,µm,Spine,Spine Terminal Pt Position,11,4,1,,610000008181,
1463.23,µm,Spine,Spine Terminal Pt Position,16,3,1,,610000008181,
1464.45,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000008181,
1464.35,µm,Spine,Spine Terminal Pt Position,4,4,1,,610000008182,
1463.75,µm,Spine,Spine Terminal Pt Position,14,4,1,,610000008182,
1464.63,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000008182,
1463.25,µm,Spine,Spine Terminal Pt Position,15,2,1,,610000008182,
1463.05,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000008183,
1462.25,µm,Spine,Spine Terminal Pt Position,15,3,1,,610000008183,
1463.72,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000008183,
1463.85,µm,Spine,Spine Terminal Pt Position,14,3,1,,610000008183,
1462.55,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000008184,
1464.05,µm,Spine,Spine Terminal Pt Position,8,4,1,,610000008184,
1462.36,µm,Spine,Spine Terminal Pt Position,15,3,1,,610000008184,
1463.09,µm,Spine,Spine Terminal Pt Position,13,2,1,,610000008184,
1462.95,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000008185,
1463.11,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000008185,
1463.75,µm,Spine,Spine Terminal Pt Position,12,3,1,,610000008185,
1463.75,µm,Spine,Spine Terminal Pt Position,12,2,1,,610000008185,
1464.45,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008186,
1463.68,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000008186,
1466.45,µm,Spine,Spine Terminal Pt Position,12,3,1,,610000008186,
1464.23,µm,Spine,Spine Terminal Pt Position,18,5,1,,610000008186,
1462.54,µm,Spine,Spine Terminal Pt Position,16,3,1,,610000008187,
1462.75,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000008187,
1466.25,µm,Spine,Spine Terminal Pt Position,12,3,1,,610000008187,
1463.65,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008188,
1463.25,µm,Spine,Spine Terminal Pt Position,16,3,1,,610000008188,
1464.05,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000008188,
1465.45,µm,Spine,Spine Terminal Pt Position,12,3,1,,610000008188,
1464.61,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008189,
1464.87,µm,Spine,Spine Terminal Pt Position,7,4,1,,610000008189,
1463.35,µm,Spine,Spine Terminal Pt Position,13,3,1,,610000008189,
1463.77,µm,Spine,Spine Terminal Pt Position,11,2,1,,610000008189,
1464.55,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008190,
1466.75,µm,Spine,Spine Terminal Pt Position,11,4,1,,610000008190,
1464.28,µm,Spine,Spine Terminal Pt Position,10,5,1,,610000008190,
1466.25,µm,Spine,Spine Terminal Pt Position,12,1,1,,610000008190,
1464.05,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000008191,
1466.12,µm,Spine,Spine Terminal Pt Position,9,2,1,,610000008191,
1464.55,µm,Spine,Spine Terminal Pt Position,10,5,1,,610000008191,
1466.14,µm,Spine,Spine Terminal Pt Position,12,1,1,,610000008191,
1463.53,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008192,
1466.45,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000008192,
1464.15,µm,Spine,Spine Terminal Pt Position,10,5,1,,610000008192,
1466.52,µm,Spine,Spine Terminal Pt Position,12,2,1,,610000008192,
1466.65,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000008193,
1464.87,µm,Spine,Spine Terminal Pt Position,10,5,1,,610000008193,
1464.55,µm,Spine,Spine Terminal Pt Position,7,1,1,,610000008193,
1466.45,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000008194,
1464.75,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008194,
1463.37,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000008194,
1464.69,µm,Spine,Spine Terminal Pt Position,10,4,1,,610000008194,
1465.55,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008195,
1466.65,µm,Spine,Spine Terminal Pt Position,11,4,1,,610000008195,
1466.65,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000008195,
1463.55,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000008196,
1466.65,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000008196,
1465.69,µm,Spine,Spine Terminal Pt Position,12,6,1,,610000008196,
1463.75,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000008197,
1463.95,µm,Spine,Spine Terminal Pt Position,,,1,,610000008197,
1466.45,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000008197,
1462.45,µm,Spine,Spine Terminal Pt Position,2,3,1,,610000008197,
1463.95,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000008198,
1466.55,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000008198,
1463.64,µm,Spine,Spine Terminal Pt Position,3,1,1,,610000008198,
1466.55,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000008199,
1463.55,µm,Spine,Spine Terminal Pt Position,3,1,1,,610000008199,
1466.01,µm,Spine,Spine Terminal Pt Position,4,1,1,,610000008199,
1466.51,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000008200,
1463.45,µm,Spine,Spine Terminal Pt Position,3,1,1,,610000008200,
1465.55,µm,Spine,Spine Terminal Pt Position,4,1,1,,610000008200,
1466.32,µm,Spine,Spine Terminal Pt Position,,,1,,610000008201,
1465.95,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000008201,
1465.33,µm,Spine,Spine Terminal Pt Position,3,1,1,,610000008201,
1463.95,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000008202,
1465.85,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000008202,
1464.82,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000008203,
1466.35,µm,Spine,Spine Terminal Pt Position,,,1,,610000008203,
1464.02,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000008203,
1466.65,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000008204,
1464.42,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000008204,
1463.4,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000008205,
1463.94,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000008205,
1463.74,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000008206,
1464.11,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000008206,
1463.25,µm,Spine,Spine Terminal Pt Position,7,4,1,,610000008207,
1465.92,µm,Spine,Spine Terminal Pt Position,8,3,1,,610000008207,
1463.55,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000008208,
1465.45,µm,Spine,Spine Terminal Pt Position,8,3,1,,610000008208,
1465.94,µm,Spine,Spine Terminal Pt Position,7,4,1,,610000008209,
1463.55,µm,Spine,Spine Terminal Pt Position,8,2,1,,610000008209,
1463.15,µm,Spine,Spine Terminal Pt Position,15,3,1,,610000008210,
1465.35,µm,Spine,Spine Terminal Pt Position,8,3,1,,610000008210,
1464.25,µm,Spine,Spine Terminal Pt Position,10,3,1,,610000008211,
1464.25,µm,Spine,Spine Terminal Pt Position,11,3,1,,610000008211,
1464.09,µm,Spine,Spine Terminal Pt Position,11,3,1,,610000008212,
1462.96,µm,Spine,Spine Terminal Pt Position,11,3,1,,610000008213,
1465.97,µm,Spine,Spine Terminal Pt Position,13,2,1,,610000008214,
1462.82,µm,Spine,Spine Terminal Pt Position,12,3,1,,610000008214,
1462.45,µm,Spine,Spine Terminal Pt Position,13,2,1,,610000008215,
1465.65,µm,Spine,Spine Terminal Pt Position,13,3,1,,610000008216,
1462.55,µm,Spine,Spine Terminal Pt Position,13,2,1,,610000008216,
1464.65,µm,Spine,Spine Terminal Pt Position,16,4,1,,610000008217,
1465.45,µm,Spine,Spine Terminal Pt Position,15,3,1,,610000008217,
1464.65,µm,Spine,Spine Terminal Pt Position,15,4,1,,610000008218,
1464.65,µm,Spine,Spine Terminal Pt Position,15,3,1,,610000008218,
1465.15,µm,Spine,Spine Terminal Pt Position,14,4,1,,610000008219,
1465.05,µm,Spine,Spine Terminal Pt Position,19,5,1,,610000008219,
1465.75,µm,Spine,Spine Terminal Pt Position,20,4,1,,610000008220,
1462.73,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000008221,
1465.45,µm,Spine,Spine Terminal Pt Position,20,4,1,,610000008221,
1463.07,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000008222,
1464.98,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008222,
1463.45,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000008223,
1463.56,µm,Spine,Spine Terminal Pt Position,8,3,1,,610000008223,
1464.78,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000008224,
1463.75,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000008225,
1464.15,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000008226,
1464.35,µm,Spine,Spine Terminal Pt Position,,,1,,610000008226,
1462.62,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008227,
1462.25,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000008228,
1462.35,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000008229,
1463.65,µm,Spine,Spine Terminal Pt Position,,,1,,610000008230,
1463.05,µm,Spine,Spine Terminal Pt Position,,,1,,610000008231,
1463.75,µm,Spine,Spine Terminal Pt Position,,,1,,610000008232,
