
Pt Time Type=Segment Terminal
 ==================== 
Pt Time,Unit,Category,Depth,Time,Type,FilamentID,ID,
0,s,Point,7,1,Segment Terminal,100000000,800000004,
0,s,Point,7,1,Segment Terminal,100000000,800000012,
0,s,Point,13,1,Segment Terminal,100000000,800000013,
0,s,Point,13,1,Segment Terminal,100000000,800000023,
0,s,Point,14,1,Segment Terminal,100000000,800000024,
0,s,Point,14,1,Segment Terminal,100000000,800000027,
0,s,Point,13,1,Segment Terminal,100000000,800000028,
0,s,Point,12,1,Segment Terminal,100000000,800000029,
0,s,Point,8,1,Segment Terminal,100000000,800000032,
0,s,Point,12,1,Segment Terminal,100000000,800000035,
0,s,Point,8,1,Segment Terminal,100000000,800000036,
0,s,Point,11,1,Segment Terminal,100000000,800000037,
0,s,Point,11,1,Segment Terminal,100000000,800000038,
0,s,Point,9,1,Segment Terminal,100000000,800000039,
0,s,Point,8,1,Segment Terminal,100000000,800000040,
0,s,Point,8,1,Segment Terminal,100000000,800000041,
0,s,Point,7,1,Segment Terminal,100000000,800000043,
0,s,Point,8,1,Segment Terminal,100000000,800000044,
0,s,Point,6,1,Segment Terminal,100000000,800000045,
0,s,Point,5,1,Segment Terminal,100000000,800000046,
0,s,Point,5,1,Segment Terminal,100000000,800000047,
0,s,Point,3,1,Segment Terminal,100000000,800000048,
0,s,Point,1,1,Segment Terminal,100000000,800000049,
0,s,Point,4,1,Segment Terminal,100000000,800000050,
0,s,Point,4,1,Segment Terminal,100000000,800000055,
0,s,Point,2,1,Segment Terminal,100000000,800000056,
0,s,Point,3,1,Segment Terminal,100000000,800000057,
0,s,Point,3,1,Segment Terminal,100000000,800000058,
0,s,Point,2,1,Segment Terminal,100000000,800000060,
0,s,Point,1,1,Segment Terminal,100000000,800000063,
0,s,Point,3,1,Segment Terminal,100000000,800000065,
0,s,Point,1,1,Segment Terminal,100000000,800000069,
0,s,Point,1,1,Segment Terminal,100000000,800000070,
0,s,Point,3,1,Segment Terminal,100000000,800000071,
0,s,Point,3,1,Segment Terminal,100000000,800000072,
0,s,Point,1,1,Segment Terminal,100000000,800000073,
0,s,Point,2,1,Segment Terminal,100000000,800000075,
0,s,Point,1,1,Segment Terminal,100000000,800000076,
0,s,Point,0,1,Segment Terminal,100000000,800000077,
0,s,Point,1,1,Segment Terminal,100000000,800000078,
0,s,Point,0,1,Segment Terminal,100000000,800000080,
0,s,Point,0,1,Segment Terminal,100000000,800000081,
0,s,Point,1,1,Segment Terminal,100000000,800000082,
0,s,Point,1,1,Segment Terminal,100000000,800000083,
0,s,Point,0,1,Segment Terminal,100000000,800000084,
0,s,Point,0,1,Segment Terminal,100000000,800000085,
0,s,Point,1,1,Segment Terminal,100000000,800000086,
0,s,Point,0,1,Segment Terminal,100000000,800000087,
0,s,Point,0,1,Segment Terminal,100000000,800000088,
0,s,Point,2,1,Segment Terminal,100000000,800000089,
0,s,Point,0,1,Segment Terminal,100000000,800000090,
0,s,Point,0,1,Segment Terminal,100000000,800000091,
0,s,Point,23,1,Segment Terminal,100000001,800000092,
0,s,Point,23,1,Segment Terminal,100000001,800000116,
0,s,Point,21,1,Segment Terminal,100000001,800000118,
0,s,Point,23,1,Segment Terminal,100000001,800000119,
0,s,Point,23,1,Segment Terminal,100000001,800000120,
0,s,Point,23,1,Segment Terminal,100000001,800000121,
0,s,Point,17,1,Segment Terminal,100000001,800000122,
0,s,Point,20,1,Segment Terminal,100000001,800000123,
0,s,Point,21,1,Segment Terminal,100000001,800000126,
0,s,Point,20,1,Segment Terminal,100000001,800000129,
0,s,Point,21,1,Segment Terminal,100000001,800000130,
0,s,Point,20,1,Segment Terminal,100000001,800000131,
0,s,Point,20,1,Segment Terminal,100000001,800000132,
0,s,Point,19,1,Segment Terminal,100000001,800000133,
0,s,Point,16,1,Segment Terminal,100000001,800000134,
0,s,Point,16,1,Segment Terminal,100000001,800000135,
0,s,Point,16,1,Segment Terminal,100000001,800000137,
0,s,Point,14,1,Segment Terminal,100000001,800000138,
0,s,Point,20,1,Segment Terminal,100000001,800000139,
0,s,Point,20,1,Segment Terminal,100000001,800000157,
0,s,Point,19,1,Segment Terminal,100000001,800000158,
0,s,Point,20,1,Segment Terminal,100000001,800000159,
0,s,Point,20,1,Segment Terminal,100000001,800000162,
0,s,Point,19,1,Segment Terminal,100000001,800000163,
0,s,Point,17,1,Segment Terminal,100000001,800000164,
0,s,Point,15,1,Segment Terminal,100000001,800000165,
0,s,Point,18,1,Segment Terminal,100000001,800000172,
0,s,Point,14,1,Segment Terminal,100000001,800000176,
0,s,Point,18,1,Segment Terminal,100000001,800000183,
0,s,Point,18,1,Segment Terminal,100000001,800000184,
0,s,Point,18,1,Segment Terminal,100000001,800000186,
0,s,Point,17,1,Segment Terminal,100000001,800000187,
0,s,Point,15,1,Segment Terminal,100000001,800000189,
0,s,Point,11,1,Segment Terminal,100000001,800000190,
0,s,Point,11,1,Segment Terminal,100000001,800000191,
0,s,Point,18,1,Segment Terminal,100000001,800000193,
0,s,Point,16,1,Segment Terminal,100000001,800000200,
0,s,Point,17,1,Segment Terminal,100000001,800000201,
0,s,Point,17,1,Segment Terminal,100000001,800000202,
0,s,Point,18,1,Segment Terminal,100000001,800000203,
0,s,Point,13,1,Segment Terminal,100000001,800000204,
0,s,Point,15,1,Segment Terminal,100000001,800000205,
0,s,Point,15,1,Segment Terminal,100000001,800000207,
0,s,Point,15,1,Segment Terminal,100000001,800000208,
0,s,Point,16,1,Segment Terminal,100000001,800000209,
0,s,Point,11,1,Segment Terminal,100000001,800000210,
0,s,Point,15,1,Segment Terminal,100000001,800000211,
0,s,Point,13,1,Segment Terminal,100000001,800000212,
