
Spine Center Intensity Median Ch=5 Img=1
 ==================== 
Spine Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2.00391,,Spine,5,2,Image 1,1,1,100000002,610000005120,
1.50391,,Spine,5,1,Image 1,1,1,100000001,610000005127,
1.50391,,Spine,5,1,Image 1,1,1,100000001,610000005134,
0.000976562,,Spine,5,3,Image 1,3,1,100000001,610000005137,
2.00195,,Spine,5,3,Image 1,2,1,100000001,610000005143,
1.50195,,Spine,5,9,Image 1,7,1,100000001,610000005148,
1.50391,,Spine,5,4,Image 1,3,1,100000000,610000005151,
1.50195,,Spine,5,1,Image 1,1,1,100000002,610000005154,
2.00195,,Spine,5,2,Image 1,1,1,100000002,610000005156,
7.00195,,Spine,5,1,Image 1,2,1,100000002,610000005158,
0.00195312,,Spine,5,8,Image 1,3,1,100000000,610000005163,
5.00781,,Spine,5,2,Image 1,2,1,100000000,610000005167,
1.00195,,Spine,5,6,Image 1,3,1,100000000,610000005170,
5.00391,,Spine,5,0,Image 1,1,1,100000000,610000005172,
6.00391,,Spine,5,1,Image 1,2,1,100000002,610000005174,
6.00391,,Spine,5,5,Image 1,2,1,100000000,610000005176,
1.00391,,Spine,5,0,Image 1,1,1,100000002,610000005178,
3,,Spine,5,2,Image 1,1,1,100000000,610000005181,
0.507813,,Spine,5,0,Image 1,1,1,100000001,610000005184,
3.00195,,Spine,5,9,Image 1,7,1,100000000,610000005186,
1.00195,,Spine,5,0,Image 1,1,1,100000001,610000005189,
3.50195,,Spine,5,2,Image 1,2,1,100000000,610000005192,
2.00391,,Spine,5,0,Image 1,1,1,100000000,610000005198,
0.015625,,Spine,5,3,Image 1,3,1,100000000,610000005200,
6.00391,,Spine,5,11,Image 1,7,1,100000001,610000005202,
2.50098,,Spine,5,0,Image 1,1,1,100000000,610000005204,
27.0156,,Spine,5,2,Image 1,1,1,100000002,610000005207,
2,,Spine,5,3,Image 1,2,1,100000001,610000005211,
4,,Spine,5,5,Image 1,3,1,100000000,610000005213,
1.00098,,Spine,5,1,Image 1,1,1,100000001,610000005215,
4.00391,,Spine,5,9,Image 1,7,1,100000001,610000005219,
0.507813,,Spine,5,6,Image 1,3,1,100000001,610000005222,
1.00391,,Spine,5,6,Image 1,3,1,100000000,610000005233,
1.50195,,Spine,5,10,Image 1,4,1,100000000,610000005236,
3.00781,,Spine,5,3,Image 1,2,1,100000002,610000005238,
3,,Spine,5,10,Image 1,4,1,100000000,610000005240,
1.00195,,Spine,5,3,Image 1,2,1,100000001,610000005242,
2.00098,,Spine,5,2,Image 1,1,1,100000000,610000005244,
2.00391,,Spine,5,4,Image 1,2,1,100000000,610000005246,
1,,Spine,5,0,Image 1,1,1,100000001,610000005248,
0.00195312,,Spine,5,0,Image 1,1,1,100000001,610000005250,
2.00195,,Spine,5,0,Image 1,1,1,100000000,610000005252,
1.00391,,Spine,5,4,Image 1,2,1,100000000,610000005254,
2.00391,,Spine,5,8,Image 1,3,1,100000001,610000005258,
0.000976562,,Spine,5,8,Image 1,6,1,100000001,610000005270,
8.00781,,Spine,5,2,Image 1,1,1,100000000,610000005272,
2.00195,,Spine,5,0,Image 1,1,1,100000000,610000005274,
1.00781,,Spine,5,4,Image 1,2,1,100000001,610000005277,
4.50098,,Spine,5,0,Image 1,1,1,100000000,610000005293,
1.00195,,Spine,5,6,Image 1,3,1,100000000,610000005297,
1.00195,,Spine,5,4,Image 1,2,1,100000001,610000005348,
1.50195,,Spine,5,12,Image 1,9,1,100000000,610000005358,
0,,Spine,5,11,Image 1,9,1,100000000,610000005359,
8.51562,,Spine,5,13,Image 1,8,1,100000000,610000005360,
2.00391,,Spine,5,9,Image 1,7,1,100000000,610000005361,
8.00391,,Spine,5,9,Image 1,7,1,100000000,610000005362,
1.50195,,Spine,5,9,Image 1,7,1,100000000,610000005363,
0,,Spine,5,10,Image 1,7,1,100000000,610000005364,
2.00391,,Spine,5,9,Image 1,5,1,100000000,610000005365,
2.50391,,Spine,5,9,Image 1,5,1,100000000,610000005366,
1.50098,,Spine,5,9,Image 1,5,1,100000000,610000005367,
0.500977,,Spine,5,7,Image 1,4,1,100000000,610000005368,
2.00391,,Spine,5,7,Image 1,4,1,100000000,610000005369,
1.50098,,Spine,5,5,Image 1,3,1,100000000,610000005370,
1.50098,,Spine,5,5,Image 1,3,1,100000000,610000005371,
4.00195,,Spine,5,6,Image 1,4,1,100000000,610000005372,
1,,Spine,5,3,Image 1,3,1,100000000,610000005373,
8.00781,,Spine,5,2,Image 1,2,1,100000000,610000005374,
1.50195,,Spine,5,5,Image 1,3,1,100000000,610000005375,
1.00195,,Spine,5,3,Image 1,3,1,100000000,610000005376,
99,,Spine,5,4,Image 1,2,1,100000000,610000005377,
6.00781,,Spine,5,3,Image 1,2,1,100000000,610000005378,
6.50391,,Spine,5,2,Image 1,2,1,100000000,610000005379,
2.00195,,Spine,5,2,Image 1,2,1,100000000,610000005380,
4.50195,,Spine,5,2,Image 1,2,1,100000000,610000005381,
2.00391,,Spine,5,6,Image 1,3,1,100000000,610000005382,
42.0312,,Spine,5,5,Image 1,2,1,100000000,610000005383,
3.50098,,Spine,5,3,Image 1,2,1,100000000,610000005384,
5.00781,,Spine,5,9,Image 1,3,1,100000000,610000005385,
3,,Spine,5,9,Image 1,4,1,100000000,610000005386,
