
Spine Center Intensity Max Ch=3 Img=1
 ==================== 
Spine Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
56,,Spine,3,6,Image 1,3,1,100000000,610000005297,
88,,Spine,3,4,Image 1,2,1,100000001,610000005348,
59,,Spine,3,12,Image 1,9,1,100000000,610000005358,
42,,Spine,3,11,Image 1,9,1,100000000,610000005359,
43,,Spine,3,13,Image 1,8,1,100000000,610000005360,
25,,Spine,3,9,Image 1,7,1,100000000,610000005361,
69,,Spine,3,9,Image 1,7,1,100000000,610000005362,
47,,Spine,3,9,Image 1,7,1,100000000,610000005363,
15,,Spine,3,10,Image 1,7,1,100000000,610000005364,
48,,Spine,3,9,Image 1,5,1,100000000,610000005365,
48,,Spine,3,9,Image 1,5,1,100000000,610000005366,
85,,Spine,3,9,Image 1,5,1,100000000,610000005367,
53,,Spine,3,7,Image 1,4,1,100000000,610000005368,
64,,Spine,3,7,Image 1,4,1,100000000,610000005369,
101,,Spine,3,5,Image 1,3,1,100000000,610000005370,
57,,Spine,3,5,Image 1,3,1,100000000,610000005371,
66,,Spine,3,6,Image 1,4,1,100000000,610000005372,
97,,Spine,3,3,Image 1,3,1,100000000,610000005373,
93,,Spine,3,2,Image 1,2,1,100000000,610000005374,
53,,Spine,3,5,Image 1,3,1,100000000,610000005375,
37,,Spine,3,3,Image 1,3,1,100000000,610000005376,
59,,Spine,3,4,Image 1,2,1,100000000,610000005377,
35,,Spine,3,3,Image 1,2,1,100000000,610000005378,
87,,Spine,3,2,Image 1,2,1,100000000,610000005379,
87,,Spine,3,2,Image 1,2,1,100000000,610000005380,
87,,Spine,3,2,Image 1,2,1,100000000,610000005381,
58,,Spine,3,6,Image 1,3,1,100000000,610000005382,
42,,Spine,3,5,Image 1,2,1,100000000,610000005383,
177,,Spine,3,3,Image 1,2,1,100000000,610000005384,
85,,Spine,3,9,Image 1,3,1,100000000,610000005385,
51,,Spine,3,9,Image 1,4,1,100000000,610000005386,
66,,Spine,3,8,Image 1,3,1,100000000,610000005387,
92,,Spine,3,6,Image 1,2,1,100000000,610000005388,
73,,Spine,3,5,Image 1,2,1,100000000,610000005389,
89,,Spine,3,2,Image 1,2,1,100000000,610000005390,
64,,Spine,3,1,Image 1,2,1,100000000,610000005391,
97,,Spine,3,0,Image 1,1,1,100000000,610000005392,
47,,Spine,3,7,Image 1,4,1,100000000,610000005393,
73,,Spine,3,9,Image 1,5,1,100000000,610000005394,
124,,Spine,3,9,Image 1,4,1,100000000,610000005395,
66,,Spine,3,8,Image 1,3,1,100000000,610000005396,
110,,Spine,3,8,Image 1,5,1,100000000,610000005397,
139,,Spine,3,8,Image 1,5,1,100000000,610000005398,
127,,Spine,3,8,Image 1,5,1,100000000,610000005399,
65,,Spine,3,8,Image 1,5,1,100000000,610000005400,
50,,Spine,3,7,Image 1,4,1,100000000,610000005401,
47,,Spine,3,7,Image 1,5,1,100000000,610000005402,
84,,Spine,3,7,Image 1,4,1,100000000,610000005403,
84,,Spine,3,4,Image 1,3,1,100000000,610000005404,
48,,Spine,3,4,Image 1,3,1,100000000,610000005405,
67,,Spine,3,4,Image 1,2,1,100000000,610000005406,
36,,Spine,3,4,Image 1,2,1,100000000,610000005407,
77,,Spine,3,3,Image 1,2,1,100000000,610000005408,
53,,Spine,3,1,Image 1,1,1,100000000,610000005409,
130,,Spine,3,1,Image 1,1,1,100000000,610000005410,
33,,Spine,3,3,Image 1,2,1,100000000,610000005411,
84,,Spine,3,2,Image 1,1,1,100000000,610000005414,
60,,Spine,3,2,Image 1,2,1,100000000,610000005415,
47,,Spine,3,1,Image 1,1,1,100000000,610000005416,
74,,Spine,3,1,Image 1,2,1,100000000,610000005417,
59,,Spine,3,6,Image 1,3,1,100000000,610000005419,
75,,Spine,3,6,Image 1,3,1,100000000,610000005420,
97,,Spine,3,5,Image 1,3,1,100000000,610000005421,
34,,Spine,3,3,Image 1,2,1,100000000,610000005422,
90,,Spine,3,1,Image 1,2,1,100000000,610000005423,
112,,Spine,3,10,Image 1,6,1,100000001,610000005425,
120,,Spine,3,13,Image 1,9,1,100000001,610000005426,
120,,Spine,3,13,Image 1,9,1,100000001,610000005427,
44,,Spine,3,10,Image 1,6,1,100000001,610000005428,
45,,Spine,3,9,Image 1,6,1,100000001,610000005429,
76,,Spine,3,8,Image 1,6,1,100000001,610000005430,
46,,Spine,3,8,Image 1,4,1,100000001,610000005431,
53,,Spine,3,8,Image 1,3,1,100000001,610000005432,
121,,Spine,3,11,Image 1,3,1,100000001,610000005433,
75,,Spine,3,10,Image 1,2,1,100000001,610000005434,
42,,Spine,3,3,Image 1,2,1,100000001,610000005435,
59,,Spine,3,2,Image 1,1,1,100000001,610000005436,
49,,Spine,3,1,Image 1,1,1,100000001,610000005437,
135,,Spine,3,9,Image 1,7,1,100000001,610000005441,
79,,Spine,3,9,Image 1,6,1,100000001,610000005442,
62,,Spine,3,4,Image 1,4,1,100000001,610000005443,
77,,Spine,3,4,Image 1,4,1,100000001,610000005444,
135,,Spine,3,3,Image 1,2,1,100000001,610000005445,
0,,Spine,3,4,Image 1,4,1,100000001,610000005447,
193,,Spine,3,6,Image 1,3,1,100000001,610000005448,
56,,Spine,3,9,Image 1,3,1,100000001,610000005449,
111,,Spine,3,6,Image 1,4,1,100000001,610000005450,
57,,Spine,3,6,Image 1,4,1,100000001,610000005451,
61,,Spine,3,4,Image 1,2,1,100000001,610000005452,
83,,Spine,3,1,Image 1,1,1,100000001,610000005453,
88,,Spine,3,1,Image 1,1,1,100000001,610000005454,
59,,Spine,3,0,Image 1,1,1,100000001,610000005455,
61,,Spine,3,0,Image 1,1,1,100000001,610000005456,
37,,Spine,3,5,Image 1,3,1,100000002,610000005459,
38,,Spine,3,2,Image 1,1,1,100000002,610000005460,
79,,Spine,3,2,Image 1,1,1,100000002,610000005461,
51,,Spine,3,2,Image 1,1,1,100000002,610000005462,
63,,Spine,3,0,Image 1,1,1,100000002,610000005463,
