
Segment Time
 ==================== 
Segment Time,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,s,Segment,12,9,1,100000000,510000000018,
0,s,Segment,11,9,1,100000000,510000000026,
0,s,Segment,10,8,1,100000000,510000000030,
0,s,Segment,9,7,1,100000000,510000000060,
0,s,Segment,8,6,1,100000000,510000000080,
0,s,Segment,7,5,1,100000000,510000000106,
0,s,Segment,5,3,1,100000000,510000000115,
0,s,Segment,4,3,1,100000000,510000000137,
0,s,Segment,3,2,1,100000000,510000000147,
0,s,Segment,2,2,1,100000000,510000000204,
0,s,Segment,1,1,1,100000000,510000000206,
0,s,Segment,0,1,1,100000000,510000000216,
0,s,Segment,9,6,1,100000001,510000000233,
0,s,Segment,8,5,1,100000001,510000000237,
0,s,Segment,7,5,1,100000001,510000000239,
0,s,Segment,6,5,1,100000001,510000000242,
0,s,Segment,5,4,1,100000001,510000000251,
0,s,Segment,4,3,1,100000001,510000000261,
0,s,Segment,3,3,1,100000001,510000000293,
0,s,Segment,2,2,1,100000001,510000000297,
0,s,Segment,1,1,1,100000001,510000000300,
0,s,Segment,0,1,1,100000001,510000000311,
0,s,Segment,5,4,1,100000002,510000000361,
0,s,Segment,4,3,1,100000002,510000000368,
0,s,Segment,3,2,1,100000002,510000000375,
0,s,Segment,2,1,1,100000002,510000000409,
0,s,Segment,1,1,1,100000002,510000000428,
0,s,Segment,0,1,1,100000002,510000000453,
0,s,Segment,1,2,1,100000002,510000000513,
0,s,Segment,0,1,1,100000002,510000000545,
0,s,Segment,6,4,1,100000001,510000000555,
0,s,Segment,2,1,1,100000002,510000000605,
0,s,Segment,1,1,1,100000002,510000000619,
0,s,Segment,3,3,1,100000000,510000000637,
0,s,Segment,2,2,1,100000000,510000000651,
0,s,Segment,1,2,1,100000000,510000000697,
0,s,Segment,0,1,1,100000000,510000000713,
0,s,Segment,12,9,1,100000000,510000000770,
0,s,Segment,11,8,1,100000000,510000000773,
0,s,Segment,13,8,1,100000000,510000000780,
0,s,Segment,11,8,1,100000000,510000000798,
0,s,Segment,11,7,1,100000000,510000000803,
0,s,Segment,9,7,1,100000001,510000000834,
0,s,Segment,8,6,1,100000001,510000000839,
0,s,Segment,6,5,1,100000001,510000000890,
0,s,Segment,5,4,1,100000001,510000000901,
0,s,Segment,4,4,1,100000001,510000000915,
0,s,Segment,2,2,1,100000001,510000000921,
0,s,Segment,1,1,1,100000001,510000000923,
0,s,Segment,0,1,1,100000001,510000000936,
0,s,Segment,15,9,1,100000001,510000000983,
0,s,Segment,14,8,1,100000001,510000000986,
0,s,Segment,13,8,1,100000001,510000000993,
0,s,Segment,12,8,1,100000001,510000000995,
0,s,Segment,11,8,1,100000001,510000001020,
0,s,Segment,10,7,1,100000001,510000001026,
0,s,Segment,9,6,1,100000001,510000001044,
