
Segment Intensity Max Ch=5 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
7,,Segment,5,12,Image 1,9,1,100000000,510000000770,
10,,Segment,5,11,Image 1,8,1,100000000,510000000773,
59,,Segment,5,13,Image 1,8,1,100000000,510000000780,
49,,Segment,5,11,Image 1,8,1,100000000,510000000798,
57,,Segment,5,11,Image 1,7,1,100000000,510000000803,
8,,Segment,5,9,Image 1,7,1,100000001,510000000834,
22,,Segment,5,8,Image 1,6,1,100000001,510000000839,
27,,Segment,5,6,Image 1,5,1,100000001,510000000890,
82,,Segment,5,5,Image 1,4,1,100000001,510000000901,
123,,Segment,5,4,Image 1,4,1,100000001,510000000915,
7,,Segment,5,2,Image 1,2,1,100000001,510000000921,
5,,Segment,5,1,Image 1,1,1,100000001,510000000923,
5,,Segment,5,0,Image 1,1,1,100000001,510000000936,
9,,Segment,5,15,Image 1,9,1,100000001,510000000983,
5,,Segment,5,14,Image 1,8,1,100000001,510000000986,
6,,Segment,5,13,Image 1,8,1,100000001,510000000993,
10,,Segment,5,12,Image 1,8,1,100000001,510000000995,
32,,Segment,5,11,Image 1,8,1,100000001,510000001020,
32,,Segment,5,10,Image 1,7,1,100000001,510000001026,
32,,Segment,5,9,Image 1,6,1,100000001,510000001044,
30,,Segment,5,8,Image 1,6,1,100000001,510000001059,
45,,Segment,5,7,Image 1,6,1,100000001,510000001065,
21,,Segment,5,10,Image 1,7,1,100000000,510000001078,
36,,Segment,5,9,Image 1,6,1,100000000,510000001103,
21,,Segment,5,10,Image 1,6,1,100000000,510000001112,
184,,Segment,5,8,Image 1,5,1,100000000,510000001143,
8,,Segment,5,7,Image 1,4,1,100000000,510000001148,
5,,Segment,5,6,Image 1,3,1,100000000,510000001153,
26,,Segment,5,5,Image 1,3,1,100000000,510000001166,
26,,Segment,5,4,Image 1,3,1,100000000,510000001198,
5,,Segment,5,2,Image 1,2,1,100000000,510000001216,
11,,Segment,5,1,Image 1,1,1,100000000,510000001285,
89,,Segment,5,0,Image 1,1,1,100000000,510000001292,
28,,Segment,5,8,Image 1,4,1,100000000,510000001321,
12,,Segment,5,7,Image 1,4,1,100000000,510000001345,
17,,Segment,5,6,Image 1,3,1,100000000,510000001350,
28,,Segment,5,5,Image 1,3,1,100000000,510000001365,
63,,Segment,5,4,Image 1,3,1,100000000,510000001387,
11,,Segment,5,3,Image 1,3,1,100000000,510000001397,
53,,Segment,5,2,Image 1,2,1,100000000,510000001402,
15,,Segment,5,1,Image 1,2,1,100000000,510000001409,
87,,Segment,5,0,Image 1,1,1,100000000,510000001425,
14,,Segment,5,8,Image 1,5,1,100000000,510000001427,
6,,Segment,5,10,Image 1,5,1,100000000,510000001440,
48,,Segment,5,9,Image 1,4,1,100000000,510000001443,
48,,Segment,5,8,Image 1,4,1,100000000,510000001445,
11,,Segment,5,7,Image 1,3,1,100000000,510000001449,
12,,Segment,5,11,Image 1,4,1,100000001,510000001488,
24,,Segment,5,10,Image 1,4,1,100000001,510000001501,
68,,Segment,5,9,Image 1,4,1,100000001,510000001521,
112,,Segment,5,8,Image 1,4,1,100000001,510000001535,
114,,Segment,5,7,Image 1,3,1,100000001,510000001543,
18,,Segment,5,6,Image 1,3,1,100000001,510000001556,
54,,Segment,5,5,Image 1,2,1,100000001,510000001561,
76,,Segment,5,4,Image 1,2,1,100000001,510000001567,
9,,Segment,5,3,Image 1,2,1,100000001,510000001655,
7,,Segment,5,11,Image 1,5,1,100000001,510000001674,
24,,Segment,5,10,Image 1,5,1,100000001,510000001685,
123,,Segment,5,8,Image 1,3,1,100000001,510000001741,
5,,Segment,5,9,Image 1,5,1,100000001,510000001743,
7,,Segment,5,12,Image 1,4,1,100000001,510000001754,
8,,Segment,5,11,Image 1,3,1,100000001,510000001757,
9,,Segment,5,10,Image 1,2,1,100000001,510000001770,
180,,Segment,5,9,Image 1,2,1,100000001,510000001774,
180,,Segment,5,8,Image 1,2,1,100000001,510000001776,
26,,Segment,5,6,Image 1,2,1,100000001,510000001779,
8,,Segment,5,11,Image 1,2,1,100000001,510000001783,
9,,Segment,5,12,Image 1,3,1,100000001,510000001792,
5,,Segment,5,7,Image 1,5,1,100000001,510000001812,
10,,Segment,5,6,Image 1,4,1,100000001,510000001815,
37,,Segment,5,5,Image 1,3,1,100000001,510000001819,
9,,Segment,5,10,Image 1,3,1,100000001,510000001843,
180,,Segment,5,8,Image 1,3,1,100000001,510000001851,
18,,Segment,5,7,Image 1,4,1,100000001,510000001856,
23,,Segment,5,7,Image 1,4,1,100000001,510000001871,
32,,Segment,5,7,Image 1,3,1,100000001,510000001875,
49,,Segment,5,6,Image 1,3,1,100000001,510000001877,
9,,Segment,5,4,Image 1,3,1,100000001,510000001886,
9,,Segment,5,13,Image 1,9,1,100000001,510000001899,
174,,Segment,5,3,Image 1,2,1,100000002,510000001911,
66,,Segment,5,2,Image 1,2,1,100000002,510000001929,
66,,Segment,5,3,Image 1,3,1,100000002,510000001933,
7,,Segment,5,15,Image 1,8,1,100000001,510000001942,
6,,Segment,5,14,Image 1,9,1,100000001,510000001952,
10,,Segment,5,12,Image 1,9,1,100000001,510000001960,
46,,Segment,5,11,Image 1,7,1,100000001,510000001965,
32,,Segment,5,10,Image 1,6,1,100000001,510000001973,
126,,Segment,5,4,Image 1,4,1,100000001,510000002010,
123,,Segment,5,3,Image 1,3,1,100000001,510000002043,
123,,Segment,5,2,Image 1,2,1,100000001,510000002069,
20,,Segment,5,1,Image 1,2,1,100000001,510000002072,
27,,Segment,5,0,Image 1,1,1,100000001,510000002081,
21,,Segment,5,6,Image 1,3,1,100000001,510000002127,
54,,Segment,5,5,Image 1,2,1,100000001,510000002136,
54,,Segment,5,4,Image 1,2,1,100000001,510000002158,
123,,Segment,5,3,Image 1,2,1,100000001,510000002162,
7,,Segment,5,10,Image 1,6,1,100000001,510000002170,
16,,Segment,5,9,Image 1,5,1,100000001,510000002204,
23,,Segment,5,11,Image 1,5,1,100000001,510000002217,
8,,Segment,5,10,Image 1,5,1,100000001,510000002226,
79,,Segment,5,9,Image 1,4,1,100000001,510000002229,
79,,Segment,5,7,Image 1,4,1,100000001,510000002253,
49,,Segment,5,6,Image 1,3,1,100000001,510000002287,
115,,Segment,5,5,Image 1,3,1,100000001,510000002316,
54,,Segment,5,4,Image 1,3,1,100000001,510000002324,
5,,Segment,5,11,Image 1,6,1,100000001,510000002332,
79,,Segment,5,8,Image 1,5,1,100000001,510000002342,
79,,Segment,5,9,Image 1,5,1,100000001,510000002344,
147,,Segment,5,9,Image 1,5,1,100000000,510000002370,
41,,Segment,5,8,Image 1,5,1,100000000,510000002382,
41,,Segment,5,8,Image 1,6,1,100000000,510000002390,
9,,Segment,5,9,Image 1,7,1,100000001,510000002396,
56,,Segment,5,2,Image 1,1,1,100000000,510000002434,
11,,Segment,5,1,Image 1,1,1,100000000,510000002441,
21,,Segment,5,0,Image 1,1,1,100000000,510000002456,
7,,Segment,5,5,Image 1,3,1,100000000,510000002490,
7,,Segment,5,4,Image 1,2,1,100000000,510000002495,
7,,Segment,5,3,Image 1,2,1,100000000,510000002500,
27,,Segment,5,7,Image 1,6,1,100000001,510000002515,
27,,Segment,5,9,Image 1,6,1,100000001,510000002527,
27,,Segment,5,9,Image 1,5,1,100000001,510000002531,
6,,Segment,5,9,Image 1,6,1,100000001,510000002534,
27,,Segment,5,1,Image 1,2,1,100000000,510000002576,
4,,Segment,5,10,Image 1,4,1,100000000,510000002579,
71,,Segment,5,9,Image 1,3,1,100000000,510000002620,
57,,Segment,5,8,Image 1,3,1,100000000,510000002706,
7,,Segment,5,7,Image 1,2,1,100000000,510000002714,
13,,Segment,5,6,Image 1,2,1,100000000,510000002739,
40,,Segment,5,5,Image 1,2,1,100000000,510000002755,
7,,Segment,5,10,Image 1,3,1,100000000,510000002759,
6,,Segment,5,9,Image 1,4,1,100000000,510000002771,
76,,Segment,5,8,Image 1,5,1,100000000,510000002792,
8,,Segment,5,7,Image 1,4,1,100000000,510000002798,
220,,Segment,5,6,Image 1,3,1,100000000,510000002814,
220,,Segment,5,5,Image 1,3,1,100000000,510000002830,
9,,Segment,5,4,Image 1,2,1,100000000,510000002833,
13,,Segment,5,3,Image 1,1,1,100000000,510000002845,
33,,Segment,5,2,Image 1,1,1,100000000,510000002855,
85,,Segment,5,0,Image 1,1,1,100000000,510000002869,
25,,Segment,5,5,Image 1,3,1,100000002,510000002911,
6,,Segment,5,10,Image 1,8,1,100000000,510000002924,
5,,Segment,5,9,Image 1,7,1,100000000,510000002930,
6,,Segment,5,8,Image 1,6,1,100000000,510000002945,
6,,Segment,5,7,Image 1,5,1,100000000,510000002948,
10,,Segment,5,6,Image 1,4,1,100000000,510000002991,
5,,Segment,5,10,Image 1,7,1,100000000,510000002996,
11,,Segment,5,9,Image 1,6,1,100000000,510000003010,
5,,Segment,5,8,Image 1,5,1,100000000,510000003020,
6,,Segment,5,7,Image 1,4,1,100000000,510000003026,
28,,Segment,5,8,Image 1,5,1,100000000,510000003045,
48,,Segment,5,8,Image 1,4,1,100000000,510000003049,
6,,Segment,5,7,Image 1,5,1,100000000,510000003052,
75,,Segment,5,8,Image 1,7,1,100000001,510000003054,
8,,Segment,5,8,Image 1,6,1,100000001,510000003062,
15,,Segment,5,9,Image 1,3,1,100000001,510000003071,
15,,Segment,5,8,Image 1,3,1,100000001,510000003075,
14,,Segment,5,7,Image 1,3,1,100000001,510000003081,
17,,Segment,5,6,Image 1,3,1,100000001,510000003083,
7,,Segment,5,8,Image 1,4,1,100000001,510000003092,
32,,Segment,5,9,Image 1,4,1,100000001,510000003094,
199,,Segment,5,6,Image 1,2,1,100000001,510000003096,
14,,Segment,5,7,Image 1,4,1,100000001,510000003099,
17,,Segment,5,6,Image 1,4,1,100000001,510000003103,
27,,Segment,5,1,Image 1,2,1,100000002,510000003114,
10,,Segment,5,2,Image 1,2,1,100000002,510000003135,
23,,Segment,5,6,Image 1,3,1,100000002,510000003151,
8,,Segment,5,5,Image 1,2,1,100000002,510000003157,
142,,Segment,5,4,Image 1,2,1,100000002,510000003170,
12,,Segment,5,6,Image 1,2,1,100000002,510000003172,
30,,Segment,5,5,Image 1,3,1,100000002,510000003178,
7,,Segment,5,7,Image 1,3,1,100000000,510000003192,
18,,Segment,5,8,Image 1,4,1,100000000,510000003214,
220,,Segment,5,6,Image 1,4,1,100000000,510000003217,
16,,Segment,5,7,Image 1,3,1,100000001,510000003235,
21,,Segment,5,6,Image 1,4,1,100000001,510000003242,
38,,Segment,5,5,Image 1,4,1,100000001,510000003246,
14,,Segment,5,3,Image 1,2,1,100000001,510000003278,
6,,Segment,5,2,Image 1,1,1,100000001,510000003281,
28,,Segment,5,7,Image 1,4,1,100000001,510000003318,
20,,Segment,5,6,Image 1,4,1,100000000,510000003332,
43,,Segment,5,4,Image 1,2,1,100000000,510000003375,
82,,Segment,5,3,Image 1,1,1,100000000,510000003400,
6,,Segment,5,2,Image 1,1,1,100000000,510000003418,
93,,Segment,5,4,Image 1,3,1,100000001,510000003434,
23,,Segment,5,4,Image 1,4,1,100000001,510000003439,
38,,Segment,5,5,Image 1,4,1,100000000,510000003496,
11,,Segment,5,4,Image 1,3,1,100000000,510000003517,
10,,Segment,5,3,Image 1,2,1,100000000,510000003542,
39,,Segment,5,1,Image 1,1,1,100000000,510000003575,
8,,Segment,5,8,Image 1,4,1,100000000,510000003580,
130,,Segment,5,9,Image 1,5,1,100000000,510000003585,
7,,Segment,5,10,Image 1,4,1,100000000,510000003588,
11,,Segment,5,8,Image 1,3,1,100000000,510000003591,
26,,Segment,5,5,Image 1,4,1,100000000,510000003593,
8,,Segment,5,4,Image 1,4,1,100000000,510000003598,
5,,Segment,5,3,Image 1,2,1,100000000,510000003601,
5,,Segment,5,1,Image 1,2,1,100000001,510000003606,
8,,Segment,5,0,Image 1,1,1,100000001,510000003618,
6,,Segment,5,1,Image 1,1,1,100000001,510000003624,
28,,Segment,5,4,Image 1,4,1,100000000,510000003640,
6,,Segment,5,3,Image 1,2,1,100000000,510000003650,
6,,Segment,5,2,Image 1,2,1,100000000,510000003655,
6,,Segment,5,1,Image 1,2,1,100000000,510000003665,
2,,Segment,5,4,Image 1,4,1,100000000,510000003669,
6,,Segment,5,2,Image 1,3,1,100000000,510000003673,
28,,Segment,5,5,Image 1,4,1,100000000,510000003718,
21,,Segment,5,7,Image 1,3,1,100000000,510000003720,
171,,Segment,5,4,Image 1,2,1,100000000,510000003741,
107,,Segment,5,3,Image 1,2,1,100000000,510000003747,
163,,Segment,5,4,Image 1,3,1,100000000,510000003749,
18,,Segment,5,2,Image 1,3,1,100000000,510000003754,
8,,Segment,5,3,Image 1,4,1,100000000,510000003769,
9,,Segment,5,2,Image 1,3,1,100000000,510000003791,
21,,Segment,5,3,Image 1,3,1,100000000,510000003798,
80,,Segment,5,8,Image 1,4,1,100000000,510000003808,
80,,Segment,5,7,Image 1,4,1,100000000,510000003813,
120,,Segment,5,6,Image 1,4,1,100000000,510000003842,
79,,Segment,5,5,Image 1,3,1,100000000,510000003871,
9,,Segment,5,4,Image 1,2,1,100000000,510000003880,
14,,Segment,5,8,Image 1,2,1,100000000,510000003884,
27,,Segment,5,6,Image 1,4,1,100000000,510000003889,
23,,Segment,5,5,Image 1,3,1,100000000,510000003900,
7,,Segment,5,4,Image 1,2,1,100000000,510000003902,
23,,Segment,5,6,Image 1,3,1,100000000,510000003912,
12,,Segment,5,5,Image 1,3,1,100000000,510000003915,
12,,Segment,5,6,Image 1,4,1,100000000,510000003918,
6,,Segment,5,0,Image 1,1,1,100000001,510000003925,
9,,Segment,5,5,Image 1,4,1,100000000,510000003945,
6,,Segment,5,6,Image 1,3,1,100000000,510000003948,
240,,Segment,5,5,Image 1,2,1,100000000,510000003958,
8,,Segment,5,3,Image 1,3,1,100000000,510000003961,
8,,Segment,5,2,Image 1,1,1,100000000,510000003963,
34,,Segment,5,10,Image 1,3,1,100000001,510000003981,
71,,Segment,5,9,Image 1,2,1,100000001,510000004007,
89,,Segment,5,8,Image 1,2,1,100000001,510000004012,
89,,Segment,5,7,Image 1,2,1,100000001,510000004018,
27,,Segment,5,6,Image 1,2,1,100000001,510000004033,
5,,Segment,5,5,Image 1,2,1,100000001,510000004035,
6,,Segment,5,4,Image 1,2,1,100000001,510000004038,
94,,Segment,5,3,Image 1,2,1,100000001,510000004064,
41,,Segment,5,4,Image 1,1,1,100000000,510000004079,
34,,Segment,5,10,Image 1,2,1,100000001,510000004081,
152,,Segment,5,7,Image 1,4,1,100000000,510000004111,
43,,Segment,5,6,Image 1,3,1,100000000,510000004120,
80,,Segment,5,8,Image 1,5,1,100000000,510000004125,
29,,Segment,5,6,Image 1,3,1,100000000,510000004127,
43,,Segment,5,7,Image 1,3,1,100000000,510000004135,
6,,Segment,5,3,Image 1,2,1,100000000,510000004147,
89,,Segment,5,9,Image 1,3,1,100000001,510000004153,
13,,Segment,5,6,Image 1,3,1,100000000,510000004155,
9,,Segment,5,8,Image 1,4,1,100000001,510000004158,
12,,Segment,5,7,Image 1,3,1,100000001,510000004166,
6,,Segment,5,5,Image 1,3,1,100000000,510000004181,
7,,Segment,5,4,Image 1,3,1,100000000,510000004184,
10,,Segment,5,5,Image 1,4,1,100000000,510000004188,
12,,Segment,5,4,Image 1,3,1,100000001,510000004222,
17,,Segment,5,5,Image 1,2,1,100000000,510000004224,
29,,Segment,5,3,Image 1,3,1,100000000,510000004235,
23,,Segment,5,7,Image 1,5,1,100000001,510000004237,
10,,Segment,5,6,Image 1,3,1,100000001,510000004247,
6,,Segment,5,5,Image 1,3,1,100000001,510000004250,
6,,Segment,5,1,Image 1,2,1,100000002,510000004261,
9,,Segment,5,0,Image 1,1,1,100000002,510000004306,
26,,Segment,5,5,Image 1,5,1,100000001,510000004312,
34,,Segment,5,2,Image 1,2,1,100000000,510000004347,
9,,Segment,5,5,Image 1,2,1,100000000,510000004366,
84,,Segment,5,3,Image 1,2,1,100000000,510000004391,
5,,Segment,5,1,Image 1,1,1,100000002,510000004393,
7,,Segment,5,4,Image 1,3,1,100000001,510000004399,
9,,Segment,5,2,Image 1,3,1,100000001,510000004402,
5,,Segment,5,1,Image 1,2,1,100000001,510000004416,
7,,Segment,5,0,Image 1,1,1,100000001,510000004436,
9,,Segment,5,4,Image 1,1,1,100000000,510000004438,
11,,Segment,5,0,Image 1,1,1,100000001,510000004451,
6,,Segment,5,1,Image 1,2,1,100000001,510000004457,
23,,Segment,5,2,Image 1,2,1,100000000,510000004467,
66,,Segment,5,1,Image 1,1,1,100000000,510000004473,
183,,Segment,5,2,Image 1,1,1,100000000,510000004476,
8,,Segment,5,3,Image 1,2,1,100000001,510000004492,
5,,Segment,5,2,Image 1,1,1,100000001,510000004494,
6,,Segment,5,0,Image 1,1,1,100000002,510000004502,
120,,Segment,5,1,Image 1,2,1,100000000,510000004513,
7,,Segment,5,0,Image 1,1,1,100000001,510000004524,
6,,Segment,5,0,Image 1,1,1,100000002,510000004546,
5,,Segment,5,0,Image 1,1,1,100000001,510000004571,
76,,Segment,5,0,Image 1,1,1,100000000,510000004591,
68,,Segment,5,2,Image 1,1,1,100000000,510000004594,
5,,Segment,5,0,Image 1,1,1,100000002,510000004599,
5,,Segment,5,3,Image 1,1,1,100000001,510000004604,
5,,Segment,5,2,Image 1,3,1,100000001,510000004626,
7,,Segment,5,6,Image 1,4,1,100000000,510000004630,
6,,Segment,5,12,Image 1,10,1,100000000,510000004631,
31,,Segment,5,12,Image 1,8,1,100000000,510000004632,
31,,Segment,5,13,Image 1,9,1,100000000,510000004633,
25,,Segment,5,10,Image 1,7,1,100000000,510000004634,
5,,Segment,5,9,Image 1,6,1,100000000,510000004635,
8,,Segment,5,1,Image 1,2,1,100000000,510000004636,
8,,Segment,5,2,Image 1,2,1,100000000,510000004637,
5,,Segment,5,5,Image 1,4,1,100000000,510000004639,
4,,Segment,5,3,Image 1,3,1,100000000,510000004640,
6,,Segment,5,3,Image 1,3,1,100000000,510000004641,
4,,Segment,5,4,Image 1,3,1,100000000,510000004642,
15,,Segment,5,2,Image 1,2,1,100000000,510000004643,
21,,Segment,5,1,Image 1,1,1,100000000,510000004645,
13,,Segment,5,7,Image 1,3,1,100000000,510000004646,
21,,Segment,5,2,Image 1,2,1,100000000,510000004647,
8,,Segment,5,10,Image 1,5,1,100000001,510000004648,
10,,Segment,5,5,Image 1,3,1,100000001,510000004649,
6,,Segment,5,4,Image 1,4,1,100000001,510000004650,
180,,Segment,5,7,Image 1,2,1,100000001,510000004651,
180,,Segment,5,9,Image 1,3,1,100000001,510000004652,
5,,Segment,5,1,Image 1,2,1,100000001,510000004653,
5,,Segment,5,2,Image 1,2,1,100000001,510000004654,
3,,Segment,5,3,Image 1,3,1,100000001,510000004656,
22,,Segment,5,7,Image 1,5,1,100000001,510000004657,
27,,Segment,5,8,Image 1,5,1,100000001,510000004658,
13,,Segment,5,6,Image 1,4,1,100000001,510000004659,
94,,Segment,5,8,Image 1,3,1,100000001,510000004660,
8,,Segment,5,8,Image 1,3,1,100000001,510000004661,
7,,Segment,5,3,Image 1,1,1,100000001,510000004662,
4,,Segment,5,1,Image 1,1,1,100000001,510000004663,
54,,Segment,5,5,Image 1,3,1,100000001,510000004664,
79,,Segment,5,8,Image 1,4,1,100000001,510000004665,
8,,Segment,5,10,Image 1,4,1,100000001,510000004666,
5,,Segment,5,7,Image 1,4,1,100000001,510000004667,
34,,Segment,5,1,Image 1,1,1,100000001,510000004668,
10,,Segment,5,3,Image 1,1,1,100000002,510000004673,
