
Spine Part Max Diameter Ground
 ==================== 
Spine Part Max Diameter Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.660631,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000005120,
1.78585,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000005127,
1.78585,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000005134,
0.892168,µm,Spine,Spine Part Max Diameter,3,3,1,100000001,610000005137,
2.033,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000005143,
1.04167,µm,Spine,Spine Part Max Diameter,9,7,1,100000001,610000005148,
1.30469,µm,Spine,Spine Part Max Diameter,4,3,1,100000000,610000005151,
1.46588,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000005154,
1.00031,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000005156,
0.836314,µm,Spine,Spine Part Max Diameter,1,2,1,100000002,610000005158,
1.44255,µm,Spine,Spine Part Max Diameter,8,3,1,100000000,610000005163,
1.59772,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000005167,
1.52168,µm,Spine,Spine Part Max Diameter,6,3,1,100000000,610000005170,
0.481771,µm,Spine,Spine Part Max Diameter,6,3,1,100000000,610000005172,
0.836314,µm,Spine,Spine Part Max Diameter,1,2,1,100000002,610000005174,
1.09318,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000005176,
1.34317,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000005178,
1.3272,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000005181,
2.21821,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000005184,
1.28472,µm,Spine,Spine Part Max Diameter,9,7,1,100000000,610000005186,
2.21821,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000005189,
2.11522,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000005192,
1.30764,µm,Spine,Spine Part Max Diameter,6,3,1,100000000,610000005198,
1.29127,µm,Spine,Spine Part Max Diameter,3,3,1,100000000,610000005200,
1.19049,µm,Spine,Spine Part Max Diameter,11,7,1,100000001,610000005202,
0.915096,µm,Spine,Spine Part Max Diameter,6,3,1,100000000,610000005204,
1.11735,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000005207,
1.35321,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000005211,
1.82761,µm,Spine,Spine Part Max Diameter,5,3,1,100000000,610000005213,
1.30128,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000005215,
1.04167,µm,Spine,Spine Part Max Diameter,9,7,1,100000001,610000005219,
