
Spine Center Number of Voxel Ch=5 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
5,,Spine,5,2,Image 1,1,1,100000002,610000005120,
8,,Spine,5,1,Image 1,1,1,100000001,610000005127,
8,,Spine,5,1,Image 1,1,1,100000001,610000005134,
3,,Spine,5,3,Image 1,3,1,100000001,610000005137,
7,,Spine,5,3,Image 1,2,1,100000001,610000005143,
6,,Spine,5,9,Image 1,7,1,100000001,610000005148,
4,,Spine,5,4,Image 1,3,1,100000000,610000005151,
4,,Spine,5,1,Image 1,1,1,100000002,610000005154,
3,,Spine,5,2,Image 1,1,1,100000002,610000005156,
3,,Spine,5,1,Image 1,2,1,100000002,610000005158,
3,,Spine,5,8,Image 1,3,1,100000000,610000005163,
4,,Spine,5,2,Image 1,2,1,100000000,610000005167,
3,,Spine,5,6,Image 1,3,1,100000000,610000005170,
2,,Spine,5,0,Image 1,1,1,100000000,610000005172,
3,,Spine,5,1,Image 1,2,1,100000002,610000005174,
3,,Spine,5,5,Image 1,2,1,100000000,610000005176,
3,,Spine,5,0,Image 1,1,1,100000002,610000005178,
2,,Spine,5,2,Image 1,1,1,100000000,610000005181,
4,,Spine,5,0,Image 1,1,1,100000001,610000005184,
3,,Spine,5,9,Image 1,7,1,100000000,610000005186,
4,,Spine,5,0,Image 1,1,1,100000001,610000005189,
4,,Spine,5,2,Image 1,2,1,100000000,610000005192,
4,,Spine,5,0,Image 1,1,1,100000000,610000005198,
3,,Spine,5,3,Image 1,3,1,100000000,610000005200,
3,,Spine,5,11,Image 1,7,1,100000001,610000005202,
2,,Spine,5,0,Image 1,1,1,100000000,610000005204,
3,,Spine,5,2,Image 1,1,1,100000002,610000005207,
5,,Spine,5,3,Image 1,2,1,100000001,610000005211,
3,,Spine,5,5,Image 1,3,1,100000000,610000005213,
3,,Spine,5,1,Image 1,1,1,100000001,610000005215,
4,,Spine,5,9,Image 1,7,1,100000001,610000005219,
4,,Spine,5,6,Image 1,3,1,100000001,610000005222,
3,,Spine,5,6,Image 1,3,1,100000000,610000005233,
4,,Spine,5,10,Image 1,4,1,100000000,610000005236,
3,,Spine,5,3,Image 1,2,1,100000002,610000005238,
3,,Spine,5,10,Image 1,4,1,100000000,610000005240,
3,,Spine,5,3,Image 1,2,1,100000001,610000005242,
3,,Spine,5,2,Image 1,1,1,100000000,610000005244,
