
Spine Center Intensity Median Ch=2 Img=1
 ==================== 
Spine Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
3.00391,,Spine,2,2,Image 1,1,1,100000002,610000005120,
2.00195,,Spine,2,1,Image 1,1,1,100000001,610000005127,
2.00195,,Spine,2,1,Image 1,1,1,100000001,610000005134,
1,,Spine,2,3,Image 1,3,1,100000001,610000005137,
2.00195,,Spine,2,3,Image 1,2,1,100000001,610000005143,
1.50195,,Spine,2,9,Image 1,7,1,100000001,610000005148,
7.625,,Spine,2,4,Image 1,3,1,100000000,610000005151,
1.50195,,Spine,2,1,Image 1,1,1,100000002,610000005154,
2.00195,,Spine,2,2,Image 1,1,1,100000002,610000005156,
7.00195,,Spine,2,1,Image 1,2,1,100000002,610000005158,
0.00195312,,Spine,2,8,Image 1,3,1,100000000,610000005163,
5.00781,,Spine,2,2,Image 1,2,1,100000000,610000005167,
1.00195,,Spine,2,6,Image 1,3,1,100000000,610000005170,
5.00391,,Spine,2,0,Image 1,1,1,100000000,610000005172,
7.00391,,Spine,2,1,Image 1,2,1,100000002,610000005174,
6.00391,,Spine,2,5,Image 1,2,1,100000000,610000005176,
3.00195,,Spine,2,0,Image 1,1,1,100000002,610000005178,
3,,Spine,2,2,Image 1,1,1,100000000,610000005181,
0.507813,,Spine,2,0,Image 1,1,1,100000001,610000005184,
3.00195,,Spine,2,9,Image 1,7,1,100000000,610000005186,
1.00195,,Spine,2,0,Image 1,1,1,100000001,610000005189,
3.50195,,Spine,2,2,Image 1,2,1,100000000,610000005192,
2.00391,,Spine,2,0,Image 1,1,1,100000000,610000005198,
28.0312,,Spine,2,3,Image 1,3,1,100000000,610000005200,
6.00391,,Spine,2,11,Image 1,7,1,100000001,610000005202,
2.50098,,Spine,2,0,Image 1,1,1,100000000,610000005204,
27.0156,,Spine,2,2,Image 1,1,1,100000002,610000005207,
2,,Spine,2,3,Image 1,2,1,100000001,610000005211,
