
Spine Part Volume Neck
 ==================== 
Spine Part Volume Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000000,610000005246,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005248,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005250,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000005252,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000000,610000005254,
0.0790311,µm^3,Spine,Spine Part Volume,8,3,1,100000001,610000005258,
0,µm^3,Spine,Spine Part Volume,8,6,1,100000001,610000005270,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000000,610000005272,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000005274,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000001,610000005277,
0,µm^3,Spine,Spine Part Volume,6,3,1,100000000,610000005293,
0,µm^3,Spine,Spine Part Volume,6,3,1,100000000,610000005297,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000001,610000005348,
0,µm^3,Spine,Spine Part Volume,12,9,1,100000000,610000005358,
0,µm^3,Spine,Spine Part Volume,11,9,1,100000000,610000005359,
0,µm^3,Spine,Spine Part Volume,13,8,1,100000000,610000005360,
0,µm^3,Spine,Spine Part Volume,9,7,1,100000000,610000005361,
0,µm^3,Spine,Spine Part Volume,9,7,1,100000000,610000005362,
0,µm^3,Spine,Spine Part Volume,9,7,1,100000000,610000005363,
0,µm^3,Spine,Spine Part Volume,10,7,1,100000000,610000005364,
0,µm^3,Spine,Spine Part Volume,9,5,1,100000000,610000005365,
0,µm^3,Spine,Spine Part Volume,9,5,1,100000000,610000005366,
0,µm^3,Spine,Spine Part Volume,9,5,1,100000000,610000005367,
0,µm^3,Spine,Spine Part Volume,7,4,1,100000000,610000005368,
0,µm^3,Spine,Spine Part Volume,7,4,1,100000000,610000005369,
0,µm^3,Spine,Spine Part Volume,5,3,1,100000000,610000005370,
0,µm^3,Spine,Spine Part Volume,5,3,1,100000000,610000005371,
0,µm^3,Spine,Spine Part Volume,6,4,1,100000000,610000005372,
0,µm^3,Spine,Spine Part Volume,3,3,1,100000000,610000005373,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000005374,
0,µm^3,Spine,Spine Part Volume,5,3,1,100000000,610000005375,
0,µm^3,Spine,Spine Part Volume,3,3,1,100000000,610000005376,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000000,610000005377,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000000,610000005378,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000005379,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000005380,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000005381,
0,µm^3,Spine,Spine Part Volume,6,3,1,100000000,610000005382,
0,µm^3,Spine,Spine Part Volume,5,2,1,100000000,610000005383,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000000,610000005384,
0,µm^3,Spine,Spine Part Volume,9,3,1,100000000,610000005385,
0,µm^3,Spine,Spine Part Volume,9,4,1,100000000,610000005386,
0,µm^3,Spine,Spine Part Volume,8,3,1,100000000,610000005387,
0,µm^3,Spine,Spine Part Volume,6,2,1,100000000,610000005388,
0,µm^3,Spine,Spine Part Volume,5,2,1,100000000,610000005389,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000005390,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000005391,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000005392,
0,µm^3,Spine,Spine Part Volume,7,4,1,100000000,610000005393,
0,µm^3,Spine,Spine Part Volume,9,5,1,100000000,610000005394,
0,µm^3,Spine,Spine Part Volume,9,4,1,100000000,610000005395,
0,µm^3,Spine,Spine Part Volume,8,3,1,100000000,610000005396,
0,µm^3,Spine,Spine Part Volume,8,5,1,100000000,610000005397,
0,µm^3,Spine,Spine Part Volume,8,5,1,100000000,610000005398,
0,µm^3,Spine,Spine Part Volume,8,5,1,100000000,610000005399,
0,µm^3,Spine,Spine Part Volume,8,5,1,100000000,610000005400,
0,µm^3,Spine,Spine Part Volume,7,4,1,100000000,610000005401,
0,µm^3,Spine,Spine Part Volume,7,5,1,100000000,610000005402,
0,µm^3,Spine,Spine Part Volume,7,4,1,100000000,610000005403,
0,µm^3,Spine,Spine Part Volume,4,3,1,100000000,610000005404,
0,µm^3,Spine,Spine Part Volume,4,3,1,100000000,610000005405,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000000,610000005406,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000000,610000005407,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000000,610000005408,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000005409,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000005410,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000000,610000005411,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000000,610000005414,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000005415,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000005416,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000005417,
0,µm^3,Spine,Spine Part Volume,6,3,1,100000000,610000005419,
0,µm^3,Spine,Spine Part Volume,6,3,1,100000000,610000005420,
0,µm^3,Spine,Spine Part Volume,5,3,1,100000000,610000005421,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000000,610000005422,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000005423,
0,µm^3,Spine,Spine Part Volume,10,6,1,100000001,610000005425,
0,µm^3,Spine,Spine Part Volume,13,9,1,100000001,610000005426,
0,µm^3,Spine,Spine Part Volume,13,9,1,100000001,610000005427,
0,µm^3,Spine,Spine Part Volume,10,6,1,100000001,610000005428,
0,µm^3,Spine,Spine Part Volume,9,6,1,100000001,610000005429,
0,µm^3,Spine,Spine Part Volume,8,6,1,100000001,610000005430,
0,µm^3,Spine,Spine Part Volume,8,4,1,100000001,610000005431,
0,µm^3,Spine,Spine Part Volume,8,3,1,100000001,610000005432,
0,µm^3,Spine,Spine Part Volume,11,3,1,100000001,610000005433,
0,µm^3,Spine,Spine Part Volume,10,2,1,100000001,610000005434,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000001,610000005435,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000001,610000005436,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000005437,
0,µm^3,Spine,Spine Part Volume,9,7,1,100000001,610000005441,
0,µm^3,Spine,Spine Part Volume,9,6,1,100000001,610000005442,
0,µm^3,Spine,Spine Part Volume,4,4,1,100000001,610000005443,
0,µm^3,Spine,Spine Part Volume,4,4,1,100000001,610000005444,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000001,610000005445,
0,µm^3,Spine,Spine Part Volume,4,4,1,100000001,610000005447,
0,µm^3,Spine,Spine Part Volume,6,3,1,100000001,610000005448,
0,µm^3,Spine,Spine Part Volume,9,3,1,100000001,610000005449,
0,µm^3,Spine,Spine Part Volume,6,4,1,100000001,610000005450,
0,µm^3,Spine,Spine Part Volume,6,4,1,100000001,610000005451,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000001,610000005452,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000005453,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000005454,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005455,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005456,
0,µm^3,Spine,Spine Part Volume,5,3,1,100000002,610000005459,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000002,610000005460,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000002,610000005461,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000002,610000005462,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000005463,
