
Spine Part Volume Ground
 ==================== 
Spine Part Volume Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1.84526,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000005379,
0.748701,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000005380,
1.11915,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000005381,
0.727341,µm^3,Spine,Spine Part Volume,6,3,1,100000000,610000005382,
0.465342,µm^3,Spine,Spine Part Volume,5,2,1,100000000,610000005383,
0.367944,µm^3,Spine,Spine Part Volume,3,2,1,100000000,610000005384,
0.810516,µm^3,Spine,Spine Part Volume,9,3,1,100000000,610000005385,
0.689675,µm^3,Spine,Spine Part Volume,9,4,1,100000000,610000005386,
1.63645,µm^3,Spine,Spine Part Volume,8,3,1,100000000,610000005387,
0.482372,µm^3,Spine,Spine Part Volume,6,2,1,100000000,610000005388,
1.44063,µm^3,Spine,Spine Part Volume,5,2,1,100000000,610000005389,
0.175274,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000005390,
0.613217,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000005391,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000005392,
0.583262,µm^3,Spine,Spine Part Volume,7,4,1,100000000,610000005393,
1.0063,µm^3,Spine,Spine Part Volume,9,5,1,100000000,610000005394,
0.683351,µm^3,Spine,Spine Part Volume,9,4,1,100000000,610000005395,
0.265089,µm^3,Spine,Spine Part Volume,8,3,1,100000000,610000005396,
0.746803,µm^3,Spine,Spine Part Volume,8,5,1,100000000,610000005397,
1.00399,µm^3,Spine,Spine Part Volume,8,5,1,100000000,610000005398,
1.13091,µm^3,Spine,Spine Part Volume,8,5,1,100000000,610000005399,
0.573502,µm^3,Spine,Spine Part Volume,8,5,1,100000000,610000005400,
0.775023,µm^3,Spine,Spine Part Volume,7,4,1,100000000,610000005401,
0.350869,µm^3,Spine,Spine Part Volume,7,5,1,100000000,610000005402,
0.565361,µm^3,Spine,Spine Part Volume,7,4,1,100000000,610000005403,
0.472988,µm^3,Spine,Spine Part Volume,4,3,1,100000000,610000005404,
0.315046,µm^3,Spine,Spine Part Volume,4,3,1,100000000,610000005405,
0.699019,µm^3,Spine,Spine Part Volume,4,2,1,100000000,610000005406,
0.202915,µm^3,Spine,Spine Part Volume,4,2,1,100000000,610000005407,
0.599328,µm^3,Spine,Spine Part Volume,3,2,1,100000000,610000005408,
0.698813,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000005409,
0.263473,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000005410,
0.642245,µm^3,Spine,Spine Part Volume,3,2,1,100000000,610000005411,
1.13763,µm^3,Spine,Spine Part Volume,2,1,1,100000000,610000005414,
1.05509,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000005415,
2.13923,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000005416,
0.488805,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000005417,
1.85081,µm^3,Spine,Spine Part Volume,6,3,1,100000000,610000005419,
0.44777,µm^3,Spine,Spine Part Volume,6,3,1,100000000,610000005420,
0.55937,µm^3,Spine,Spine Part Volume,5,3,1,100000000,610000005421,
0.213237,µm^3,Spine,Spine Part Volume,3,2,1,100000000,610000005422,
0.993971,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000005423,
1.23175,µm^3,Spine,Spine Part Volume,10,6,1,100000001,610000005425,
0.564136,µm^3,Spine,Spine Part Volume,13,9,1,100000001,610000005426,
0.810731,µm^3,Spine,Spine Part Volume,13,9,1,100000001,610000005427,
0.388541,µm^3,Spine,Spine Part Volume,10,6,1,100000001,610000005428,
0.151056,µm^3,Spine,Spine Part Volume,9,6,1,100000001,610000005429,
0.240057,µm^3,Spine,Spine Part Volume,8,6,1,100000001,610000005430,
0.861118,µm^3,Spine,Spine Part Volume,8,4,1,100000001,610000005431,
0.433456,µm^3,Spine,Spine Part Volume,8,3,1,100000001,610000005432,
0.937825,µm^3,Spine,Spine Part Volume,11,3,1,100000001,610000005433,
0.166962,µm^3,Spine,Spine Part Volume,10,2,1,100000001,610000005434,
0.960748,µm^3,Spine,Spine Part Volume,3,2,1,100000001,610000005435,
3.38409,µm^3,Spine,Spine Part Volume,2,1,1,100000001,610000005436,
1.93454,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000005437,
0.566648,µm^3,Spine,Spine Part Volume,9,7,1,100000001,610000005441,
1.08207,µm^3,Spine,Spine Part Volume,9,6,1,100000001,610000005442,
0.484904,µm^3,Spine,Spine Part Volume,4,4,1,100000001,610000005443,
2.58456,µm^3,Spine,Spine Part Volume,4,4,1,100000001,610000005444,
3.58556,µm^3,Spine,Spine Part Volume,3,2,1,100000001,610000005445,
0.340831,µm^3,Spine,Spine Part Volume,4,4,1,100000001,610000005447,
0.608965,µm^3,Spine,Spine Part Volume,6,3,1,100000001,610000005448,
0.651374,µm^3,Spine,Spine Part Volume,9,3,1,100000001,610000005449,
0.421415,µm^3,Spine,Spine Part Volume,6,4,1,100000001,610000005450,
0.941759,µm^3,Spine,Spine Part Volume,6,4,1,100000001,610000005451,
1.05861,µm^3,Spine,Spine Part Volume,4,2,1,100000001,610000005452,
0.238575,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000005453,
4.97616,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000005454,
4.72814,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005455,
0.0126532,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005456,
0.424993,µm^3,Spine,Spine Part Volume,5,3,1,100000002,610000005459,
0.6724,µm^3,Spine,Spine Part Volume,2,1,1,100000002,610000005460,
0.877539,µm^3,Spine,Spine Part Volume,2,1,1,100000002,610000005461,
0.926774,µm^3,Spine,Spine Part Volume,2,1,1,100000002,610000005462,
0.4151,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000005463,
