
Segment Center Intensity Median Ch=1 Img=1
 ==================== 
Segment Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
23.0625,,Segment,1,12,Image 1,9,1,100000000,510000000018,
18.0312,,Segment,1,11,Image 1,9,1,100000000,510000000026,
48.0312,,Segment,1,10,Image 1,8,1,100000000,510000000030,
33.0312,,Segment,1,9,Image 1,7,1,100000000,510000000060,
21.0312,,Segment,1,8,Image 1,6,1,100000000,510000000080,
27.0625,,Segment,1,7,Image 1,5,1,100000000,510000000106,
72.0312,,Segment,1,5,Image 1,3,1,100000000,510000000115,
85.0625,,Segment,1,4,Image 1,3,1,100000000,510000000137,
64.0625,,Segment,1,3,Image 1,2,1,100000000,510000000147,
55.5625,,Segment,1,2,Image 1,2,1,100000000,510000000204,
44.0312,,Segment,1,1,Image 1,1,1,100000000,510000000206,
25.0156,,Segment,1,0,Image 1,1,1,100000000,510000000216,
15.5312,,Segment,1,9,Image 1,6,1,100000001,510000000233,
29.0312,,Segment,1,8,Image 1,5,1,100000001,510000000237,
34.0312,,Segment,1,7,Image 1,5,1,100000001,510000000239,
39.0312,,Segment,1,6,Image 1,5,1,100000001,510000000242,
50.5625,,Segment,1,5,Image 1,4,1,100000001,510000000251,
51.0625,,Segment,1,4,Image 1,3,1,100000001,510000000261,
21.0625,,Segment,1,3,Image 1,3,1,100000001,510000000293,
31.0156,,Segment,1,2,Image 1,2,1,100000001,510000000297,
39.5312,,Segment,1,1,Image 1,1,1,100000001,510000000300,
105.031,,Segment,1,0,Image 1,1,1,100000001,510000000311,
8.0625,,Segment,1,5,Image 1,4,1,100000002,510000000361,
35.0156,,Segment,1,4,Image 1,3,1,100000002,510000000368,
35.5312,,Segment,1,3,Image 1,2,1,100000002,510000000375,
36.0625,,Segment,1,2,Image 1,1,1,100000002,510000000409,
39.5312,,Segment,1,1,Image 1,1,1,100000002,510000000428,
35.0312,,Segment,1,0,Image 1,1,1,100000002,510000000453,
5.0625,,Segment,1,1,Image 1,2,1,100000002,510000000513,
27.0625,,Segment,1,0,Image 1,1,1,100000002,510000000545,
49.0625,,Segment,1,6,Image 1,4,1,100000001,510000000555,
23.0312,,Segment,1,2,Image 1,1,1,100000002,510000000605,
37.0312,,Segment,1,1,Image 1,1,1,100000002,510000000619,
44.0625,,Segment,1,3,Image 1,3,1,100000000,510000000637,
47.0625,,Segment,1,2,Image 1,2,1,100000000,510000000651,
57.0625,,Segment,1,1,Image 1,2,1,100000000,510000000697,
