
Spine Attachment Pt Branching Angle
 ==================== 
Spine Attachment Pt Branching Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
80.3422,°,Spine,2,1,1,100000002,610000005120,
70.9081,°,Spine,3,3,1,100000001,610000005137,
93.4243,°,Spine,9,7,1,100000001,610000005148,
88.4691,°,Spine,4,3,1,100000000,610000005151,
139.291,°,Spine,1,1,1,100000002,610000005154,
100.52,°,Spine,2,1,1,100000002,610000005156,
74.3668,°,Spine,8,3,1,100000000,610000005163,
71.4973,°,Spine,5,2,1,100000000,610000005176,
96.0927,°,Spine,0,1,1,100000002,610000005178,
86.4779,°,Spine,2,2,1,100000000,610000005192,
77.5888,°,Spine,3,3,1,100000000,610000005200,
67.7962,°,Spine,11,7,1,100000001,610000005202,
90.373,°,Spine,2,1,1,100000002,610000005207,
81.9869,°,Spine,3,2,1,100000001,610000005211,
80.2946,°,Spine,5,3,1,100000000,610000005213,
91.8224,°,Spine,1,1,1,100000001,610000005215,
73.6608,°,Spine,6,3,1,100000000,610000005233,
128.876,°,Spine,10,4,1,100000000,610000005236,
107.343,°,Spine,3,2,1,100000002,610000005238,
94.6012,°,Spine,4,2,1,100000000,610000005246,
77.0447,°,Spine,0,1,1,100000000,610000005252,
89.7187,°,Spine,4,2,1,100000000,610000005254,
88.9537,°,Spine,8,3,1,100000001,610000005258,
93.896,°,Spine,8,6,1,100000001,610000005270,
59.5205,°,Spine,2,1,1,100000000,610000005272,
94.0413,°,Spine,4,2,1,100000001,610000005277,
76.1201,°,Spine,6,3,1,100000000,610000005297,
83.3889,°,Spine,4,2,1,100000001,610000005348,
74.9014,°,Spine,12,9,1,100000000,610000005358,
59.6969,°,Spine,11,9,1,100000000,610000005359,
77.5411,°,Spine,13,8,1,100000000,610000005360,
70.386,°,Spine,9,7,1,100000000,610000005361,
59.1688,°,Spine,9,7,1,100000000,610000005363,
70.0699,°,Spine,10,7,1,100000000,610000005364,
65.704,°,Spine,9,5,1,100000000,610000005365,
87.1282,°,Spine,9,5,1,100000000,610000005366,
97.9285,°,Spine,9,5,1,100000000,610000005367,
84.601,°,Spine,7,4,1,100000000,610000005368,
75.1036,°,Spine,7,4,1,100000000,610000005369,
69.0194,°,Spine,5,3,1,100000000,610000005370,
65.7964,°,Spine,5,3,1,100000000,610000005371,
32.6509,°,Spine,6,4,1,100000000,610000005372,
14.3959,°,Spine,3,3,1,100000000,610000005373,
59.9013,°,Spine,2,2,1,100000000,610000005374,
112.902,°,Spine,5,3,1,100000000,610000005375,
93.9838,°,Spine,3,3,1,100000000,610000005376,
79.1823,°,Spine,4,2,1,100000000,610000005377,
56.7402,°,Spine,3,2,1,100000000,610000005378,
74.2571,°,Spine,5,2,1,100000000,610000005383,
