
Segment Intensity Min Ch=1 Img=1
 ==================== 
Segment Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
6,,Segment,1,12,Image 1,9,1,100000000,510000000018,
4,,Segment,1,11,Image 1,9,1,100000000,510000000026,
9,,Segment,1,10,Image 1,8,1,100000000,510000000030,
1,,Segment,1,9,Image 1,7,1,100000000,510000000060,
1,,Segment,1,8,Image 1,6,1,100000000,510000000080,
2,,Segment,1,7,Image 1,5,1,100000000,510000000106,
5,,Segment,1,5,Image 1,3,1,100000000,510000000115,
4,,Segment,1,4,Image 1,3,1,100000000,510000000137,
2,,Segment,1,3,Image 1,2,1,100000000,510000000147,
2,,Segment,1,2,Image 1,2,1,100000000,510000000204,
11,,Segment,1,1,Image 1,1,1,100000000,510000000206,
22,,Segment,1,0,Image 1,1,1,100000000,510000000216,
1,,Segment,1,9,Image 1,6,1,100000001,510000000233,
6,,Segment,1,8,Image 1,5,1,100000001,510000000237,
4,,Segment,1,7,Image 1,5,1,100000001,510000000239,
4,,Segment,1,6,Image 1,5,1,100000001,510000000242,
3,,Segment,1,5,Image 1,4,1,100000001,510000000251,
3,,Segment,1,4,Image 1,3,1,100000001,510000000261,
1,,Segment,1,3,Image 1,3,1,100000001,510000000293,
14,,Segment,1,2,Image 1,2,1,100000001,510000000297,
12,,Segment,1,1,Image 1,1,1,100000001,510000000300,
7,,Segment,1,0,Image 1,1,1,100000001,510000000311,
0,,Segment,1,5,Image 1,4,1,100000002,510000000361,
13,,Segment,1,4,Image 1,3,1,100000002,510000000368,
6,,Segment,1,3,Image 1,2,1,100000002,510000000375,
2,,Segment,1,2,Image 1,1,1,100000002,510000000409,
7,,Segment,1,1,Image 1,1,1,100000002,510000000428,
6,,Segment,1,0,Image 1,1,1,100000002,510000000453,
0,,Segment,1,1,Image 1,2,1,100000002,510000000513,
2,,Segment,1,0,Image 1,1,1,100000002,510000000545,
3,,Segment,1,6,Image 1,4,1,100000001,510000000555,
1,,Segment,1,2,Image 1,1,1,100000002,510000000605,
4,,Segment,1,1,Image 1,1,1,100000002,510000000619,
3,,Segment,1,3,Image 1,3,1,100000000,510000000637,
1,,Segment,1,2,Image 1,2,1,100000000,510000000651,
0,,Segment,1,1,Image 1,2,1,100000000,510000000697,
6,,Segment,1,0,Image 1,1,1,100000000,510000000713,
3,,Segment,1,12,Image 1,9,1,100000000,510000000770,
7,,Segment,1,11,Image 1,8,1,100000000,510000000773,
3,,Segment,1,13,Image 1,8,1,100000000,510000000780,
1,,Segment,1,11,Image 1,8,1,100000000,510000000798,
5,,Segment,1,11,Image 1,7,1,100000000,510000000803,
3,,Segment,1,9,Image 1,7,1,100000001,510000000834,
4,,Segment,1,8,Image 1,6,1,100000001,510000000839,
1,,Segment,1,6,Image 1,5,1,100000001,510000000890,
0,,Segment,1,5,Image 1,4,1,100000001,510000000901,
0,,Segment,1,4,Image 1,4,1,100000001,510000000915,
14,,Segment,1,2,Image 1,2,1,100000001,510000000921,
14,,Segment,1,1,Image 1,1,1,100000001,510000000923,
1,,Segment,1,0,Image 1,1,1,100000001,510000000936,
2,,Segment,1,15,Image 1,9,1,100000001,510000000983,
2,,Segment,1,14,Image 1,8,1,100000001,510000000986,
10,,Segment,1,13,Image 1,8,1,100000001,510000000993,
9,,Segment,1,12,Image 1,8,1,100000001,510000000995,
2,,Segment,1,11,Image 1,8,1,100000001,510000001020,
8,,Segment,1,10,Image 1,7,1,100000001,510000001026,
3,,Segment,1,9,Image 1,6,1,100000001,510000001044,
4,,Segment,1,8,Image 1,6,1,100000001,510000001059,
4,,Segment,1,7,Image 1,6,1,100000001,510000001065,
3,,Segment,1,10,Image 1,7,1,100000000,510000001078,
1,,Segment,1,9,Image 1,6,1,100000000,510000001103,
2,,Segment,1,10,Image 1,6,1,100000000,510000001112,
2,,Segment,1,8,Image 1,5,1,100000000,510000001143,
3,,Segment,1,7,Image 1,4,1,100000000,510000001148,
5,,Segment,1,6,Image 1,3,1,100000000,510000001153,
3,,Segment,1,5,Image 1,3,1,100000000,510000001166,
2,,Segment,1,4,Image 1,3,1,100000000,510000001198,
4,,Segment,1,2,Image 1,2,1,100000000,510000001216,
2,,Segment,1,1,Image 1,1,1,100000000,510000001285,
5,,Segment,1,0,Image 1,1,1,100000000,510000001292,
2,,Segment,1,8,Image 1,4,1,100000000,510000001321,
0,,Segment,1,7,Image 1,4,1,100000000,510000001345,
4,,Segment,1,6,Image 1,3,1,100000000,510000001350,
2,,Segment,1,5,Image 1,3,1,100000000,510000001365,
4,,Segment,1,4,Image 1,3,1,100000000,510000001387,
4,,Segment,1,3,Image 1,3,1,100000000,510000001397,
9,,Segment,1,2,Image 1,2,1,100000000,510000001402,
4,,Segment,1,1,Image 1,2,1,100000000,510000001409,
5,,Segment,1,0,Image 1,1,1,100000000,510000001425,
3,,Segment,1,8,Image 1,5,1,100000000,510000001427,
5,,Segment,1,10,Image 1,5,1,100000000,510000001440,
12,,Segment,1,9,Image 1,4,1,100000000,510000001443,
