
Segment Center Intensity Sum Ch=3 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1022,,Segment,3,0,Image 1,1,1,100000053,510000000004,
1081,,Segment,3,0,Image 1,1,1,100000053,510000000030,
507,,Segment,3,0,Image 1,1,1,100000053,510000000045,
1715,,Segment,3,0,Image 1,1,1,100000053,510000000053,
1299,,Segment,3,0,Image 1,1,1,100000053,510000000081,
483,,Segment,3,0,Image 1,1,1,100000053,510000000093,
2894,,Segment,3,0,Image 1,1,1,100000053,510000000098,
1593,,Segment,3,0,Image 1,1,1,100000053,510000000129,
1468,,Segment,3,0,Image 1,1,1,100000053,510000000146,
982,,Segment,3,0,Image 1,1,1,100000053,510000000164,
618,,Segment,3,0,Image 1,1,1,100000053,510000000173,
645,,Segment,3,0,Image 1,1,1,100000053,510000000179,
1334,,Segment,3,0,Image 1,1,1,100000054,510000000281,
832,,Segment,3,0,Image 1,1,1,100000054,510000000283,
182,,Segment,3,0,Image 1,1,1,100000054,510000000293,
534,,Segment,3,0,Image 1,1,1,100000054,510000000295,
1711,,Segment,3,1,Image 1,1,1,100000003,510000000401,
975,,Segment,3,0,Image 1,1,1,100000003,510000000411,
584,,Segment,3,0,Image 1,1,1,100000053,510000000432,
1314,,Segment,3,0,Image 1,1,1,100000053,510000000451,
1912,,Segment,3,0,Image 1,1,1,100000053,510000000491,
168,,Segment,3,0,Image 1,1,1,100000053,510000000493,
819,,Segment,3,0,Image 1,1,1,100000053,510000000504,
705,,Segment,3,0,Image 1,1,1,100000053,510000000517,
3825,,Segment,3,0,Image 1,1,1,100000053,510000000560,
189,,Segment,3,0,Image 1,1,1,100000053,510000000562,
637,,Segment,3,0,Image 1,1,1,100000053,510000000571,
939,,Segment,3,0,Image 1,1,1,100000053,510000000581,
2131,,Segment,3,0,Image 1,1,1,100000053,510000000607,
978,,Segment,3,0,Image 1,1,1,100000053,510000000626,
2106,,Segment,3,0,Image 1,1,1,100000053,510000000651,
656,,Segment,3,0,Image 1,1,1,100000053,510000000660,
975,,Segment,3,0,Image 1,1,1,100000053,510000000668,
1901,,Segment,3,0,Image 1,1,1,100000053,510000000684,
562,,Segment,3,0,Image 1,1,1,100000053,510000000690,
251,,Segment,3,0,Image 1,1,1,100000053,510000000692,
523,,Segment,3,0,Image 1,1,1,100000053,510000000698,
1158,,Segment,3,0,Image 1,1,1,100000053,510000000717,
875,,Segment,3,0,Image 1,1,1,100000053,510000000723,
