
Spine Intensity Median Ch=3 Img=1
 ==================== 
Spine Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0.03125,,Spine,3,1,Image 1,2,1,100000039,610000002602,
27.0625,,Spine,3,1,Image 1,2,1,100000054,610000002608,
27.125,,Spine,3,1,Image 1,2,1,100000054,610000002614,
28.0312,,Spine,3,1,Image 1,2,1,100000054,610000002619,
15.0312,,Spine,3,1,Image 1,2,1,100000055,610000002621,
0.015625,,Spine,3,1,Image 1,2,1,100000040,610000002627,
17.0312,,Spine,3,1,Image 1,2,1,100000056,610000002630,
34.0625,,Spine,3,1,Image 1,1,1,100000003,610000002645,
18.0312,,Spine,3,1,Image 1,2,1,100000057,610000002647,
0.0625,,Spine,3,1,Image 1,2,1,100000041,610000002653,
14.0312,,Spine,3,1,Image 1,2,1,100000058,610000002656,
26.5625,,Spine,3,1,Image 1,2,1,100000038,610000002666,
37.5625,,Spine,3,1,Image 1,2,1,100000038,610000002673,
26.0312,,Spine,3,1,Image 1,2,1,100000054,610000002677,
36.0625,,Spine,3,1,Image 1,2,1,100000038,610000002684,
24.0625,,Spine,3,1,Image 1,2,1,100000003,610000002686,
15.0156,,Spine,3,1,Image 1,2,1,100000054,610000002688,
39.5625,,Spine,3,1,Image 1,2,1,100000038,610000002695,
25.0625,,Spine,3,3,Image 1,1,1,100000000,610000002705,
13.0312,,Spine,3,1,Image 1,2,1,100000059,610000002707,
25.0625,,Spine,3,3,Image 1,1,1,100000000,610000002716,
29.0625,,Spine,3,1,Image 1,2,1,100000053,610000002725,
13.0625,,Spine,3,1,Image 1,2,1,100000042,610000002728,
19.0625,,Spine,3,3,Image 1,1,1,100000000,610000002741,
32.0625,,Spine,3,1,Image 1,1,1,100000000,610000002749,
38.0625,,Spine,3,1,Image 1,2,1,100000038,610000002755,
38.0625,,Spine,3,1,Image 1,2,1,100000038,610000002760,
25.0625,,Spine,3,3,Image 1,1,1,100000000,610000002767,
13.625,,Spine,3,1,Image 1,1,1,100000003,610000002774,
4.0625,,Spine,3,1,Image 1,2,1,100000043,610000002776,
38.0625,,Spine,3,1,Image 1,1,1,100000000,610000002783,
46.125,,Spine,3,4,Image 1,2,1,100000037,610000002792,
45.0625,,Spine,3,1,Image 1,1,1,100000003,610000002800,
29.0312,,Spine,3,0,Image 1,1,1,100000005,610000002802,
25.0625,,Spine,3,3,Image 1,1,1,100000000,610000002815,
44.125,,Spine,3,4,Image 1,2,1,100000037,610000002822,
46.0625,,Spine,3,0,Image 1,1,1,100000000,610000002828,
13.0625,,Spine,3,1,Image 1,2,1,100000053,610000002832,
48.0625,,Spine,3,1,Image 1,2,1,100000053,610000002835,
30.5625,,Spine,3,1,Image 1,2,1,100000038,610000002838,
27.0625,,Spine,3,1,Image 1,2,1,100000038,610000002841,
39.125,,Spine,3,1,Image 1,2,1,100000038,610000002847,
38.0625,,Spine,3,5,Image 1,3,1,100000003,610000002850,
57.5625,,Spine,3,1,Image 1,2,1,100000003,610000002854,
23.0312,,Spine,3,2,Image 1,2,1,100000003,610000002856,
45.5625,,Spine,3,1,Image 1,1,1,100000003,610000002865,
36.0625,,Spine,3,5,Image 1,3,1,100000003,610000002872,
38.0625,,Spine,3,1,Image 1,2,1,100000053,610000002874,
17.0625,,Spine,3,1,Image 1,2,1,100000053,610000002877,
41.0625,,Spine,3,1,Image 1,2,1,100000053,610000002880,
33.0625,,Spine,3,1,Image 1,2,1,100000003,610000002885,
20.0625,,Spine,3,1,Image 1,2,1,100000038,610000002888,
42.0625,,Spine,3,1,Image 1,2,1,100000038,610000002892,
16.0625,,Spine,3,2,Image 1,3,1,100000003,610000002895,
16.0312,,Spine,3,3,Image 1,1,1,100000000,610000002901,
20.0625,,Spine,3,1,Image 1,2,1,100000053,610000002905,
18.0625,,Spine,3,1,Image 1,2,1,100000038,610000002908,
24.0312,,Spine,3,0,Image 1,1,1,100000006,610000002910,
38.0625,,Spine,3,1,Image 1,2,1,100000038,610000002918,
31.0625,,Spine,3,1,Image 1,1,1,100000003,610000002926,
19.0625,,Spine,3,5,Image 1,2,1,100000003,610000002930,
41.0625,,Spine,3,5,Image 1,3,1,100000003,610000002935,
30.0625,,Spine,3,3,Image 1,1,1,100000000,610000002940,
47.5625,,Spine,3,1,Image 1,1,1,100000003,610000002943,
40.0625,,Spine,3,1,Image 1,2,1,100000003,610000002945,
38.0625,,Spine,3,1,Image 1,1,1,100000000,610000002952,
26.0625,,Spine,3,1,Image 1,2,1,100000000,610000002960,
24.0625,,Spine,3,1,Image 1,2,1,100000000,610000002963,
21.5625,,Spine,3,1,Image 1,2,1,100000003,610000002967,
31.5625,,Spine,3,2,Image 1,2,1,100000037,610000002974,
27.0312,,Spine,3,0,Image 1,1,1,100000007,610000002976,
47.0625,,Spine,3,1,Image 1,1,1,100000003,610000002989,
