
Segment Center Intensity Median Ch=2 Img=1
 ==================== 
Segment Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
32.0625,,Segment,2,0,Image 1,1,1,100000053,510000000004,
60.5625,,Segment,2,0,Image 1,1,1,100000053,510000000030,
54.0625,,Segment,2,0,Image 1,1,1,100000053,510000000045,
64.0625,,Segment,2,0,Image 1,1,1,100000053,510000000053,
94.0625,,Segment,2,0,Image 1,1,1,100000053,510000000081,
81.0312,,Segment,2,0,Image 1,1,1,100000053,510000000093,
92.5625,,Segment,2,0,Image 1,1,1,100000053,510000000098,
91.0625,,Segment,2,0,Image 1,1,1,100000053,510000000129,
80.125,,Segment,2,0,Image 1,1,1,100000053,510000000146,
97.5625,,Segment,2,0,Image 1,1,1,100000053,510000000164,
86.0312,,Segment,2,0,Image 1,1,1,100000053,510000000173,
68.5,,Segment,2,0,Image 1,1,1,100000053,510000000179,
30.0625,,Segment,2,0,Image 1,1,1,100000054,510000000281,
76.0312,,Segment,2,0,Image 1,1,1,100000054,510000000283,
50.0312,,Segment,2,0,Image 1,1,1,100000054,510000000293,
50.5312,,Segment,2,0,Image 1,1,1,100000054,510000000295,
46.0625,,Segment,2,1,Image 1,1,1,100000003,510000000401,
115.062,,Segment,2,0,Image 1,1,1,100000003,510000000411,
46.5625,,Segment,2,0,Image 1,1,1,100000053,510000000432,
71.5625,,Segment,2,0,Image 1,1,1,100000053,510000000451,
46.5625,,Segment,2,0,Image 1,1,1,100000053,510000000491,
56.0312,,Segment,2,0,Image 1,1,1,100000053,510000000493,
62.0625,,Segment,2,0,Image 1,1,1,100000053,510000000504,
49.0625,,Segment,2,0,Image 1,1,1,100000053,510000000517,
89.0625,,Segment,2,0,Image 1,1,1,100000053,510000000560,
63.0156,,Segment,2,0,Image 1,1,1,100000053,510000000562,
60.0625,,Segment,2,0,Image 1,1,1,100000053,510000000571,
83.0312,,Segment,2,0,Image 1,1,1,100000053,510000000581,
77.125,,Segment,2,0,Image 1,1,1,100000053,510000000607,
46.125,,Segment,2,0,Image 1,1,1,100000053,510000000626,
80.5625,,Segment,2,0,Image 1,1,1,100000053,510000000651,
64.5625,,Segment,2,0,Image 1,1,1,100000053,510000000660,
114.062,,Segment,2,0,Image 1,1,1,100000053,510000000668,
112.062,,Segment,2,0,Image 1,1,1,100000053,510000000684,
92.0625,,Segment,2,0,Image 1,1,1,100000053,510000000690,
74.0312,,Segment,2,0,Image 1,1,1,100000053,510000000692,
66.0312,,Segment,2,0,Image 1,1,1,100000053,510000000698,
53.125,,Segment,2,0,Image 1,1,1,100000053,510000000717,
129.031,,Segment,2,0,Image 1,1,1,100000053,510000000723,
111.062,,Segment,2,0,Image 1,1,1,100000053,510000000737,
100.004,,Segment,2,0,Image 1,1,1,100000053,510000000739,
96.5312,,Segment,2,0,Image 1,1,1,100000053,510000000742,
65.0625,,Segment,2,0,Image 1,1,1,100000053,510000000746,
73.0312,,Segment,2,0,Image 1,1,1,100000053,510000000753,
79.0625,,Segment,2,0,Image 1,1,1,100000053,510000000764,
70.0312,,Segment,2,0,Image 1,1,1,100000053,510000000768,
