
Spine Part Mean Diameter
 ==================== 
Spine Part Mean Diameter Ground,Spine Part Mean Diameter Head,Spine Part Mean Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.428032,0.219452,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003253,
0.205897,0.365983,0.282936,µm,Spine,Spine Part Mean Diameter,,,1,100000010,610000003262,
0.367206,0.198501,0.269953,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003277,
0.243496,0.249932,0,µm,Spine,Spine Part Mean Diameter,,,1,100000064,610000003286,
0.48333,0.210343,0.488525,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000003293,
0.265665,0.42426,0,µm,Spine,Spine Part Mean Diameter,,,1,100000011,610000003295,
0.467673,0.162331,0.384491,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000003299,
0.297746,0.348447,0.336075,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003304,
0.459953,0.335402,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003308,
0.35137,0.247301,0,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000003337,
0.388805,0.265958,0.415684,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003342,
0.298778,0.166692,0.194276,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000003345,
0.347429,0.163909,0.309422,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000003351,
0.22634,0.250783,0,µm,Spine,Spine Part Mean Diameter,,,1,100000065,610000003358,
0.28342,0.42426,0,µm,Spine,Spine Part Mean Diameter,,,1,100000012,610000003367,
0.367619,0.193423,0.480574,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003382,
0.32891,0.179249,0.16656,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003385,
0.478666,0.190633,0.288539,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003388,
0.393689,0.528944,0,µm,Spine,Spine Part Mean Diameter,,,1,100000014,610000003399,
0.417982,0.20558,0.280016,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003403,
0.338383,0.539605,0.348264,µm,Spine,Spine Part Mean Diameter,,,1,100000015,610000003412,
0.204592,0.518733,0.247301,µm,Spine,Spine Part Mean Diameter,,,1,100000016,610000003420,
0.349865,0.162331,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003431,
0.308256,0.219117,0,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000003435,
0.585663,0.272625,0.548059,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000003440,
0.389352,0.192948,0.382783,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003443,
0.373307,0.186913,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003454,
0.339226,0.162331,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003470,
0.234184,0.162331,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003490,
0.182277,0.162331,0.162331,µm,Spine,Spine Part Mean Diameter,,,1,100000018,610000003526,
0.402919,0.323651,0.421991,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003553,
0.248695,0.272491,0,µm,Spine,Spine Part Mean Diameter,,,1,100000067,610000003555,
0.495601,0.21806,0,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000003580,
0.233243,0.279538,0,µm,Spine,Spine Part Mean Diameter,,,1,100000068,610000003612,
0.309031,0.173297,0,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000003621,
0.484283,0.392026,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003625,
0.222323,0.200173,0,µm,Spine,Spine Part Mean Diameter,,,1,100000019,610000003639,
0.40196,0.172882,0.186986,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003645,
0.307221,0.162331,0,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000003664,
0.424023,0.298233,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003666,
0.202913,0.301264,0.192096,µm,Spine,Spine Part Mean Diameter,,,1,100000020,610000003671,
0.430604,0.253182,0.243496,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003683,
0.398848,0.296761,0.311189,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003686,
0.430359,0.340208,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003688,
0.312027,0.277025,0,µm,Spine,Spine Part Mean Diameter,,,1,100000022,610000003692,
0.297746,0.236828,0.252135,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003703,
0.291998,0.225644,0.239698,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003709,
0.254972,0.162331,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003715,
0.585663,0.275299,0.548059,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000003726,
0.374957,0.202751,0.253449,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003742,
0.347429,0.284079,0.34125,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000003747,
0.463322,0.193602,0.328466,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003750,
0.393044,0.2114,0,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000003761,
0.514127,0.319522,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003765,
0.398923,0.3924,0.465267,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000003779,
0.439513,0.353992,0.529235,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000003784,
0.53616,0.238689,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003788,
0.33322,0.218931,0,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000003801,
0.44451,0.21477,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003805,
0.415183,0.286615,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003807,
0.290824,0.280201,0,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000003811,
0.345758,0.166527,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003813,
0.779384,0.327513,1.0017,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000003818,
0.467798,0.357227,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003822,
0.255297,0.539605,0,µm,Spine,Spine Part Mean Diameter,,,1,100000023,610000003830,
0.39864,0.639513,0,µm,Spine,Spine Part Mean Diameter,,,1,100000024,610000003833,
0.477729,0.239703,0.342754,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000003837,
0.216709,0.279538,0,µm,Spine,Spine Part Mean Diameter,,,1,100000069,610000003839,
0.426939,0.226635,0.277855,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000003847,
0.305954,0.203341,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003852,
0.399167,0.217208,0.290908,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000003862,
0.444855,0.178522,0.212217,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000003865,
0.255733,0.539605,0,µm,Spine,Spine Part Mean Diameter,,,1,100000025,610000003867,
0.393594,0.225395,0.366036,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003873,
0.561414,0.586586,0,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000003886,
0.254858,0.173269,0.190865,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003900,
0.387185,0.200175,0.350371,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003906,
0.361308,0.196707,0.299507,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003923,
0.217025,0.162331,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003933,
0.302802,0.287036,0.240639,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000003952,
0.384185,0.200536,0.36123,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000003977,
0.491698,0.217492,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000003997,
0.425753,0.299297,0.26569,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004002,
0.325417,0.192286,0,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000004004,
0.348893,0.188329,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004006,
0.262841,0.185835,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004008,
0.361308,0.292673,0.300113,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004011,
0.563878,0.439474,0,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000004013,
0.401055,0.649456,0,µm,Spine,Spine Part Mean Diameter,,,1,100000027,610000004015,
0.23847,0.162331,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004023,
0.388511,0.356367,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004033,
0.465742,0.178438,0.249001,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004036,
0.405136,0.391397,0,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000004047,
0.375194,0.208035,0.26109,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004054,
0.302802,0.268847,0.269388,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000004057,
0.459669,0.263666,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004084,
0.441198,0.219072,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004091,
0.453017,0.243494,0.478004,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004099,
0.233736,0.18797,0.203561,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004110,
0.335982,0.231131,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004112,
0.258743,0.168626,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004114,
0.464092,0.211237,0,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000004116,
0.346097,0.219508,0.282096,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004124,
0.40754,0.289653,0,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000004127,
0.448818,0.334807,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004135,
0.420202,0.205184,0.438211,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004167,
0.25695,0.162331,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004169,
0.44597,0.173572,0.265963,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004172,
0.335149,0.167181,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004174,
0.582965,0.405827,0,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000004176,
0.289024,0.162331,0,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000004178,
0.353621,0.23361,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004204,
0.361507,0.184985,0,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000004209,
0.398962,0.348745,0.27629,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000004223,
0.293536,0.23162,0.227276,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000004228,
0.360986,0.162331,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004237,
0.367067,0.190167,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004259,
0.48333,0.437448,0.447816,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000004271,
0.295905,0.22333,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004273,
0.340989,0.326383,0,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000004279,
0.3093,0.18907,0,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000004300,
0.397656,0.200377,0.572061,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000004311,
0.403118,0.347561,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004326,
0.581666,0.187203,0.492678,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004331,
0.31152,0.243496,0,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000004337,
0.30493,0.243496,0,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000004339,
0.423018,0.259643,0.486992,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000004344,
0.39921,0.182167,0.217697,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004347,
0.417581,0.282734,0.381413,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004364,
0.585663,0.218943,0.263787,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000004369,
0.28867,0.180221,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004377,
0.409111,0.208166,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004379,
0.420177,0.162331,0.162331,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004388,
0.27834,0.221926,0,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000004395,
0.470772,0.193446,0.252991,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004402,
0.299514,0.185775,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004415,
0.356448,0.263085,0.253471,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004423,
0.337268,0.162331,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004430,
0.272237,0.225595,0,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000004446,
0.436173,0.218003,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004459,
0.518141,0.436057,0.588651,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004462,
0.420381,0.258472,0,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000004468,
0.413945,0.365244,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004474,
0.243496,0.26924,0.249932,µm,Spine,Spine Part Mean Diameter,,,1,100000072,610000004480,
0.396162,0.162331,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004488,
0.369349,0.167404,0,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000004496,
0.307118,0.162331,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004498,
0.273799,0.192492,0,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000004509,
0.293184,0.211093,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004525,
0.366387,0.162331,0.162331,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004532,
0.402919,0.385428,0.408997,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004556,
0.378354,0.211129,0.269333,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004566,
0.446061,0.162331,0,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000004578,
0.430497,0.258664,0.276313,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004582,
0.39362,0.301044,0,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000004595,
0.281863,0.17139,0,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000004628,
0.287374,0.19498,0.279677,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000004647,
0.388484,0.277421,0,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000004652,
0.391905,0.21882,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004660,
0.594977,0.436443,0,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000004662,
0.517287,0.162331,0.190593,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000004689,
0.298596,0.162331,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004693,
0.371699,0.193659,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004706,
0.677277,0.35848,0,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000004714,
0.431826,0.457138,0.46285,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000004720,
0.409687,0.214116,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004722,
0.409041,0.259307,0.269959,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004725,
0.412069,0.460646,0,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000004727,
0.463081,0.311931,0,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000004735,
0.322596,0.162331,0,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000004739,
0.394715,0.258517,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004756,
0.478352,0.293219,0,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000004758,
0.28974,0.162331,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004771,
0.477729,0.238616,0.342754,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000004789,
0.352208,0.162331,0,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000004795,
0.326915,0.162331,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004801,
0.590007,0.499421,0.613968,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000004810,
0.309753,0.322149,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004827,
0.465671,0.169919,0.311157,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000004830,
0.400185,0.24745,0,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000004832,
0.403772,0.236572,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004843,
0.280404,0.225254,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004851,
0.376149,0.436526,0,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000004855,
0.442074,0.309443,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004898,
0.425937,0.288025,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004903,
0.407428,0.257461,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004919,
0.376549,0.168364,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004924,
0.471499,0.162331,0.329734,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004934,
0.505921,0.281399,0.423079,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004942,
0.361158,0.162331,0.162331,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004945,
0.358097,0.243496,0.326093,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000004950,
0.473223,0.263787,0.465219,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004958,
0.391884,0.551863,0,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000004966,
0.376979,0.222078,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004968,
0.441601,0.327285,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004975,
0.330999,0.227013,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004977,
0.445096,0.269019,0.305334,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004980,
0.38155,0.202533,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000004985,
0.36828,0.243496,0,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000004987,
0.504033,0.367037,0,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000004991,
0.407867,0.305638,0,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000004997,
0.451515,0.241765,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000005021,
0.371574,0.268228,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000005023,
0.319826,0.260267,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000005025,
0.266176,0.188527,0,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000005028,
0.402919,0.422801,0.408997,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000005033,
0.380032,0.218191,0.340254,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000005036,
0.562992,0.374242,0,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000005045,
0.290809,0.188539,0,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000005062,
0.542237,0.305142,0,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000005071,
0.30751,0.162331,0.182415,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000005074,
0.232497,0.48459,0.187695,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000005077,
0.370272,0.162331,0.198503,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000005085,
0.546819,0.368637,0.58369,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000005091,
0.677277,0.421176,0,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000005105,
0.398923,0.243496,0.359978,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000005111,
0.34798,0.162331,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000005119,
0.350063,0.324294,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000005132,
0.309753,0.319523,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000005134,
0.38119,0.163234,0.230401,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000005137,
0.425934,0.377195,0.424994,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000005143,
0.496537,0.289152,0,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000005160,
0.460567,0.331287,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000005166,
0.415416,0.421453,0.425484,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000005171,
0.590007,0.174804,0,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000005181,
0.367347,0.23202,0.400001,µm,Spine,Spine Part Mean Diameter,,,1,100000038,610000005193,
0.445433,0.283328,0.429577,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000005206,
0.398923,0.266126,0.343759,µm,Spine,Spine Part Mean Diameter,,,1,100000054,610000005217,
0.388893,0.310584,0,µm,Spine,Spine Part Mean Diameter,,,1,100000053,610000005231,
